condition;iter;t;dt;5FTHFabc;ACALDt;ACt;ADEt2;ADNabc;ATPase;CO2t;COAabc;DADNabc;DCYTabc;DGSNabc;DURIabc;FAt;FORt;GLCpts;GLYCt;GSNabc;GUAt2;H2Ot;Ht;LIPTA;L_LACt2r;NACabc;NAt;NAt3;NH3t;O2t;PIabc;PYRt2r;RIBFLVabc;THMDabc;URAt2;trdoxt;trdrdt;AAabc;5FTHFPGS;ACKr;ACPPAT;ACPS;ACP_transl;ADK1;ADPT;AGPAT;APG3PAT;BPNT;CLPNS;CTPDP;CTPS2;CTPSDUMP;CYTK1;CYTK2;DADK;DADNK;DAGGALT;DAGPST;DASYN;DCDPMP;DCMPDA;DCTPDP;DCTPMP;DCYTK;DGK1;DGSNK;DNAP;DRPA;DURIK1;DUTPDP;ENO;FAKr;FBA;FMETTRS;FMNAT;FTHFCL;GALU;GAPD;GAPDP;GHMT;GHMT2;GK1;GLYK;GUAPRT;LDH_L;MTHFC;MTHFD;NADHK;NADK;NADS;NCTPPRT;NNATr;NOX;NTD1;NTD5;NTD6;NTD8;NTD9;PAPA;PDH_E1;PDH_E2;PDH_E3;PDH_acald;PFK;PGI;PGK;PGK2;PGK3;PGK4;PGM;PGMT;PGPP;PGSA;PPA;PPM;PPM2;PRPPS;PSSYN;PTAr;PUNP1;PUNP2;PUNP3;PUNP4;PYK;PYK2;PYK3;PYK4;PYK5;PYK6;PYK7;PYK8;PYK9;PdhC_transl;RBFK;RNDR1;RNDR2;RNDR3;RNDR4;RPE;RPI;TALA;TKT1;TKT2;TMDK1;TMPK;TPI;TRDR;UDPG4E;UDPGALM;UMPK;UPPRT;dUTPase_transl;rRNAP;rRNA_degrad;tRNAP;AATRS;Ribosome
1;23800;0.0190628;1.09363e-07;0.0201999;9.63115e-20;7.06517e-20;2.16633e-11;0.0100351;6.65597e-10;9.64058e-20;0.100517;0.216222;0.00982568;0.0546137;0.00230719;1.02788e-12;9.42473e-20;5.37941;1.24519e-12;0.00322002;2.64837e-11;1.69567e-09;4.40368e-11;0.000480537;4.71011e-20;0.101541;2.07646e-12;1.76977e-19;3.01031e-12;6.75722e-10;2.76529;1.34497e-09;0.0860283;0.0587282;4.61935e-11;1.43136e-15;1.45886e-05;0.76336;0.00766279;0.000578469;0.0250105;0.000469755;0.0119779;0.554054;0.20978;0.0321864;0.0193359;0.00394342;0.000564321;2.11012;4.69208;0.00317452;1.31968;3.02076e-11;0.0023815;0.0224404;0.0112415;3.17833e-05;0.0100653;9.66649e-11;5.8328e-11;1.90131e-10;1.90131e-10;1.26e-10;0.00274073;0.00941177;0.00186322;0.0128742;0.00454824;5.59682e-07;6.57003;0.0611872;13.5546;0.0133466;3.83176e-11;0.00199909;0.00589807;14.3013;2.60865e-10;0.0352893;9.32335e-11;0.499628;0.000654708;0.472178;0.000547529;0.00958433;0.0220077;4.47164e-11;2.10655e-05;0.0346337;0.0019016;0.0108665;6.95759;1.20386e-10;1.16939e-10;1.14084e-10;1.0929e-10;1.71307e-10;0.000604127;0.0531734;0.0330304;0.0571855;6.08679e-06;29.7004;1.74151;1.79516;7.53489e-12;0.000196302;0.000375417;4.32349;0.00154866;0.000436726;0.0101268;1.14784;0.0096496;0.115051;15.4041;0.00100056;0.00129355;0.00011353;0.000998676;3.46088e-07;2.39622e-05;18.6366;2.87086;1.69405;11.2285;0.0423278;3.83834e-10;0.0133351;0.0420683;3.02931e-08;4.18348e-05;0.00158902;2.52852e-11;0.00362657;0.0313675;0.0132652;0.20941;0.0337032;0.333998;0.685277;0.443818;0.0132636;0.0103182;29.7822;0.0416872;0.0228397;0.054775;0.902673;0.185823;1.73211e-05;0.000321337;1.56245e-13;0.0804185;4.03226;503.74
1;23900;0.0190778;2.18725e-07;0.0202013;9.63156e-20;7.06546e-20;2.16643e-11;0.010034;6.65624e-10;9.64099e-20;0.100521;0.216227;0.00982154;0.0546123;0.00230701;1.02796e-12;9.42513e-20;5.37964;1.24531e-12;0.00321861;2.64849e-11;1.69574e-09;4.40541e-11;0.00048093;4.71031e-20;0.101534;2.07683e-12;1.76985e-19;3.01081e-12;6.75751e-10;2.76541;1.34503e-09;0.0860132;0.0587288;4.61955e-11;1.43016e-15;1.45871e-05;0.763392;0.00766294;0.000578518;0.0250102;0.000469775;0.011978;0.554076;0.209787;0.032182;0.019338;0.00394363;0.000564696;2.11018;4.69224;0.00317275;1.31972;3.02102e-11;0.00238158;0.0224412;0.0112394;3.18084e-05;0.0100661;9.66684e-11;5.83333e-11;1.91114e-10;1.91114e-10;1.26006e-10;0.00274077;0.00941199;0.00187549;0.0128744;0.00454819;5.59653e-07;6.57023;0.0611909;13.5552;0.0133464;3.83192e-11;0.0019993;0.00589799;14.3021;2.60939e-10;0.0352896;9.32366e-11;0.499648;0.000654721;0.472201;0.00054752;0.00958474;0.0220135;4.47205e-11;2.1063e-05;0.0346329;0.00190114;0.0108659;6.95816;1.2039e-10;1.16944e-10;1.14089e-10;1.09294e-10;1.71312e-10;0.000604041;0.0531711;0.0330296;0.0571847;6.09217e-06;29.7017;1.74158;1.79521;7.53501e-12;0.000196357;0.000375403;4.3236;0.0015486;0.000436577;0.0101278;1.14788;0.00965142;0.115057;15.4049;0.00100064;0.0012936;0.000113545;0.000998735;3.5931e-07;2.40126e-05;18.6374;2.87096;1.69408;11.2289;0.0423271;3.83849e-10;0.0133339;0.0420675;3.02972e-08;4.18353e-05;0.00158897;2.52863e-11;0.00362666;0.0313687;0.0132656;0.209421;0.0337072;0.334012;0.685337;0.443834;0.013264;0.0103185;29.7834;0.0416959;0.0228387;0.0547729;0.902715;0.185832;1.73213e-05;0.000321339;1.56245e-13;0.0804132;4.03182;503.72
1;24000;0.0191078;4.3745e-07;0.0202039;9.63237e-20;7.06606e-20;2.16662e-11;0.0100318;6.6568e-10;9.6418e-20;0.100528;0.216238;0.00981324;0.0546095;0.00230666;1.0281e-12;9.42592e-20;5.38009;1.24555e-12;0.00321579;2.64872e-11;1.69589e-09;4.40886e-11;0.000481717;4.71071e-20;0.101521;2.07755e-12;1.77e-19;3.01183e-12;6.75809e-10;2.76564;1.34514e-09;0.0859831;0.05873;4.61995e-11;1.42778e-15;1.45842e-05;0.763456;0.00766323;0.000578615;0.0250094;0.000469815;0.0119783;0.554121;0.2098;0.0321732;0.0193424;0.00394405;0.000565449;2.11031;4.69257;0.00316921;1.3198;3.02152e-11;0.00238174;0.0224427;0.0112354;3.18586e-05;0.0100677;9.66754e-11;5.83438e-11;1.93101e-10;1.93101e-10;1.26019e-10;0.00274086;0.00941241;0.00190035;0.012875;0.00454809;2.73258e-09;6.57061;0.0611984;13.5563;0.0133458;3.83225e-11;0.00199971;0.00589784;14.3038;2.61087e-10;0.0352901;9.32428e-11;0.499686;0.000654747;0.472245;0.000547487;0.00958555;0.022025;4.47288e-11;2.1058e-05;0.0346313;0.00190024;0.0108648;6.95928;1.20399e-10;1.16954e-10;1.14099e-10;1.09304e-10;1.71321e-10;0.000603871;0.0531664;0.033028;0.0571831;6.10294e-06;29.7041;1.74173;1.7953;7.53524e-12;0.000196466;0.000375375;4.32381;0.00154849;0.00043628;0.0101297;1.14797;0.00965507;0.115068;15.4065;0.00100081;0.00129368;0.000113575;0.000998852;3.8647e-07;2.41134e-05;18.639;2.87117;1.69413;11.2297;0.0423258;3.83879e-10;0.0133315;0.0420662;6.41553e-06;4.18364e-05;0.00158888;2.52885e-11;0.00362683;0.031371;0.0132665;0.209443;0.0337152;0.33404;0.685458;0.443866;0.0132649;0.0103192;29.7858;0.0417132;0.0228367;0.0547685;0.902797;0.18585;1.73217e-05;0.000321344;1.56247e-13;0.0804026;4.03094;503.681
1;24100;0.0191535;1.7498e-07;0.0202079;9.63361e-20;7.06697e-20;2.16692e-11;0.0100284;6.65765e-10;9.64304e-20;0.10054;0.216255;0.00980058;0.0546053;0.00230612;1.02832e-12;9.42714e-20;5.38076;1.24592e-12;0.00321149;2.64908e-11;1.6961e-09;4.41412e-11;0.000482924;4.71131e-20;0.1015;2.07866e-12;1.77023e-19;3.01337e-12;6.75897e-10;2.76599;1.34531e-09;0.085937;0.0587318;4.62057e-11;1.42416e-15;1.45797e-05;0.763555;0.00766369;0.000578764;0.0250082;0.000469878;0.0119787;0.55419;0.20982;0.0321598;0.0193491;0.0039447;0.00056661;2.1105;4.69307;0.00316381;1.31992;3.02228e-11;0.00238198;0.0224449;0.0112291;3.19356e-05;0.0100703;9.66862e-11;5.83598e-11;1.96188e-10;1.96188e-10;1.26038e-10;0.002741;0.00941307;0.00193916;0.0128759;0.00454794;5.68893e-07;6.5712;0.0612097;13.5579;0.0133451;3.83275e-11;0.00200035;0.00589759;14.3064;2.61312e-10;0.0352908;9.32522e-11;0.499746;0.000654787;0.472314;0.000547471;0.00958678;0.0220426;4.47414e-11;2.10504e-05;0.034629;0.00189886;0.0108632;6.96098;1.20413e-10;1.16969e-10;1.14114e-10;1.09318e-10;1.71334e-10;0.000603611;0.0531596;0.0330256;0.0571806;6.11937e-06;29.7079;1.74194;1.79545;7.5356e-12;0.000196633;0.000375331;4.32414;0.00154832;0.000435825;0.0101327;1.14811;0.0096607;0.115086;15.409;0.00100106;0.00129382;0.000113622;0.00099903;4.29783e-07;2.42676e-05;18.6415;2.87146;1.6942;11.2309;0.0423234;3.83922e-10;0.0133279;0.0420639;2.98247e-08;4.1838e-05;0.00158873;2.52919e-11;0.0036271;0.0313745;0.0132679;0.209477;0.0337274;0.334082;0.685642;0.443914;0.0132661;0.0103203;29.7894;0.0417394;0.0228336;0.0547617;0.902922;0.185877;1.73224e-05;0.00032135;1.56249e-13;0.0803865;4.0296;503.62
1;24200;0.0191743;3.4996e-07;0.0202097;9.63417e-20;7.06738e-20;2.16706e-11;0.0100268;6.65803e-10;9.64361e-20;0.100545;0.216263;0.00979481;0.0546033;0.00230588;1.02842e-12;9.42769e-20;5.38107;1.24609e-12;0.00320953;2.64924e-11;1.6962e-09;4.41651e-11;0.000483474;4.71159e-20;0.10149;2.07917e-12;1.77033e-19;3.01407e-12;6.75937e-10;2.76615;1.34539e-09;0.085916;0.0587326;4.62084e-11;1.42252e-15;1.45777e-05;0.763599;0.0076639;0.000578831;0.0250077;0.000469906;0.0119789;0.554221;0.209829;0.0321537;0.0193521;0.00394499;0.000567142;2.11059;4.69329;0.00316136;1.31997;3.02263e-11;0.00238209;0.022446;0.0112262;3.19707e-05;0.0100714;9.66911e-11;5.83672e-11;1.9761e-10;1.9761e-10;1.26047e-10;0.00274107;0.00941336;0.00195713;0.0128764;0.00454787;1.96828e-07;6.57147;0.0612149;13.5587;0.0133447;3.83298e-11;0.00200064;0.00589748;14.3076;2.61414e-10;0.0352912;9.32565e-11;0.499773;0.000654805;0.472345;0.000547456;0.00958735;0.0220505;4.47471e-11;2.1047e-05;0.034628;0.00189825;0.0108624;6.96175;1.20419e-10;1.16976e-10;1.14121e-10;1.09325e-10;1.71341e-10;0.000603492;0.0531564;0.0330244;0.0571794;6.12685e-06;29.7096;1.74204;1.79552;7.53576e-12;0.000196709;0.000375312;4.32429;0.00154825;0.000435619;0.010134;1.14817;0.00966328;0.115094;15.4101;0.00100117;0.00129388;0.000113644;0.000999112;4.50231e-07;2.43378e-05;18.6426;2.8716;1.69423;11.2314;0.0423224;3.83942e-10;0.0133263;0.0420628;8.53824e-08;4.18388e-05;0.00158866;2.52934e-11;0.00362722;0.0313761;0.0132685;0.209492;0.0337329;0.334102;0.685726;0.443936;0.0132667;0.0103207;29.7911;0.0417513;0.0228322;0.0547585;0.902979;0.185889;1.73227e-05;0.000321353;1.5625e-13;0.0803791;4.029;503.593
1;24300;0.0192114;1.39984e-07;0.0202129;9.63517e-20;7.06811e-20;2.1673e-11;0.0100241;6.65872e-10;9.64461e-20;0.100554;0.216277;0.00978457;0.0545998;0.00230544;1.0286e-12;9.42866e-20;5.38162;1.24639e-12;0.00320605;2.64952e-11;1.69638e-09;4.42077e-11;0.000484456;4.71208e-20;0.101474;2.08007e-12;1.77051e-19;3.01532e-12;6.76008e-10;2.76643;1.34553e-09;0.0858787;0.058734;4.62134e-11;1.41961e-15;1.4574e-05;0.763679;0.00766426;0.000578951;0.0250067;0.000469956;0.0119793;0.554277;0.209845;0.0321429;0.0193575;0.00394552;0.000568094;2.11075;4.69369;0.00315699;1.32006;3.02325e-11;0.00238229;0.0224478;0.0112212;3.20333e-05;0.0100734;9.66998e-11;5.83802e-11;2.00165e-10;2.00165e-10;1.26063e-10;0.00274118;0.00941389;0.00198954;0.0128771;0.00454774;5.61352e-07;6.57194;0.0612241;13.56;0.0133441;3.83338e-11;0.00200115;0.00589727;14.3097;2.61594e-10;0.0352917;9.32641e-11;0.499821;0.000654837;0.4724;0.000547431;0.00958834;0.0220646;4.47572e-11;2.1041e-05;0.0346262;0.00189715;0.0108611;6.96312;1.2043e-10;1.16989e-10;1.14133e-10;1.09336e-10;1.71352e-10;0.000603281;0.0531508;0.0330225;0.0571773;6.14014e-06;29.7127;1.74221;1.79563;7.53605e-12;0.000196844;0.000375277;4.32456;0.00154811;0.000435252;0.0101363;1.14828;0.0096679;0.115109;15.4121;0.00100137;0.00129398;0.000113683;0.000999256;4.87721e-07;2.44628e-05;18.6446;2.87185;1.69429;11.2324;0.0423206;3.83977e-10;0.0133236;0.042061;3.02288e-08;4.18401e-05;0.00158854;2.52961e-11;0.00362743;0.0313789;0.0132696;0.209519;0.0337426;0.334136;0.685875;0.443975;0.0132678;0.0103216;29.794;0.0417723;0.0228296;0.0547529;0.90308;0.18591;1.73232e-05;0.000321358;1.56252e-13;0.0803661;4.02792;503.544
1;24400;0.0192263;2.79968e-07;0.0202142;9.63558e-20;7.06841e-20;2.1674e-11;0.010023;6.65899e-10;9.64501e-20;0.100558;0.216282;0.00978042;0.0545984;0.00230526;1.02867e-12;9.42906e-20;5.38185;1.24651e-12;0.00320464;2.64964e-11;1.69645e-09;4.42249e-11;0.000484854;4.71227e-20;0.101467;2.08043e-12;1.77059e-19;3.01583e-12;6.76037e-10;2.76654;1.34559e-09;0.0858636;0.0587346;4.62154e-11;1.41843e-15;1.45725e-05;0.763711;0.00766441;0.000579;0.0250064;0.000469976;0.0119794;0.5543;0.209851;0.0321385;0.0193597;0.00394574;0.000568481;2.11081;4.69385;0.00315522;1.3201;3.02351e-11;0.00238237;0.0224485;0.0112191;3.20587e-05;0.0100742;9.67034e-11;5.83854e-11;2.01207e-10;2.01207e-10;1.26069e-10;0.00274122;0.0094141;0.00200281;0.0128774;0.00454769;5.59371e-07;6.57214;0.0612278;13.5606;0.0133438;3.83354e-11;0.00200136;0.00589719;14.3105;2.61667e-10;0.035292;9.32672e-11;0.49984;0.000654849;0.472422;0.000547421;0.00958875;0.0220702;4.47612e-11;2.10386e-05;0.0346255;0.00189671;0.0108606;6.96368;1.20434e-10;1.16994e-10;1.14138e-10;1.09341e-10;1.71356e-10;0.000603196;0.0531486;0.0330217;0.0571765;6.14551e-06;29.7139;1.74228;1.79568;7.53616e-12;0.000196898;0.000375263;4.32467;0.00154805;0.000435103;0.0101372;1.14833;0.00966978;0.115115;15.4129;0.00100145;0.00129403;0.000113699;0.000999314;5.03299e-07;2.45134e-05;18.6454;2.87194;1.69432;11.2327;0.0423199;3.83991e-10;0.0133225;0.0420603;3.03367e-08;4.18407e-05;0.00158849;2.52972e-11;0.00362752;0.03138;0.01327;0.20953;0.0337466;0.33415;0.685935;0.44399;0.0132682;0.0103219;29.7952;0.0417808;0.0228286;0.0547506;0.90312;0.185919;1.73234e-05;0.00032136;1.56253e-13;0.0803608;4.02749;503.524
1;24500;0.0192531;1.11987e-07;0.0202165;9.63629e-20;7.06894e-20;2.16757e-11;0.010021;6.65949e-10;9.64573e-20;0.100565;0.216292;0.00977303;0.0545959;0.00230495;1.02879e-12;9.42976e-20;5.38224;1.24673e-12;0.00320213;2.64985e-11;1.69658e-09;4.42555e-11;0.000485564;4.71263e-20;0.101455;2.08108e-12;1.77072e-19;3.01673e-12;6.76088e-10;2.76675;1.34569e-09;0.0858367;0.0587357;4.62189e-11;1.41634e-15;1.45698e-05;0.763768;0.00766467;0.000579087;0.0250057;0.000470012;0.0119797;0.55434;0.209863;0.0321307;0.0193636;0.00394613;0.000569176;2.11092;4.69414;0.00315207;1.32017;3.02395e-11;0.00238251;0.0224499;0.0112154;3.2104e-05;0.0100756;9.67097e-11;5.83948e-11;2.03073e-10;2.03073e-10;1.26081e-10;0.0027413;0.00941448;0.00202667;0.0128779;0.0045476;5.58736e-07;6.57248;0.0612344;13.5615;0.0133433;3.83383e-11;0.00200173;0.00589703;14.312;2.61795e-10;0.0352924;9.32726e-11;0.499874;0.000654872;0.472462;0.000547402;0.00958946;0.0220802;4.47685e-11;2.10344e-05;0.0346243;0.00189594;0.0108596;6.96466;1.20442e-10;1.17003e-10;1.14147e-10;1.09349e-10;1.71364e-10;0.000603044;0.0531445;0.0330202;0.0571749;6.1551e-06;29.7161;1.74241;1.79577;7.53637e-12;0.000196995;0.000375238;4.32486;0.00154795;0.000434838;0.0101389;1.14841;0.00967316;0.115125;15.4143;0.0010016;0.0012941;0.000113728;0.000999418;5.31661e-07;2.46037e-05;18.6468;2.87212;1.69436;11.2334;0.0423186;3.84017e-10;0.0133206;0.042059;3.03751e-08;4.18417e-05;0.00158841;2.52991e-11;0.00362767;0.031382;0.0132708;0.209549;0.0337536;0.334174;0.686043;0.444018;0.0132689;0.0103225;29.7973;0.0417959;0.0228267;0.0547464;0.903193;0.185935;1.73238e-05;0.000321364;1.56254e-13;0.0803515;4.02672;503.489
1;24600;0.0192649;2.23974e-07;0.0202175;9.63661e-20;7.06917e-20;2.16765e-11;0.0100201;6.6597e-10;9.64605e-20;0.100568;0.216296;0.00976975;0.0545948;0.00230481;1.02885e-12;9.43008e-20;5.38242;1.24682e-12;0.00320102;2.64994e-11;1.69663e-09;4.42692e-11;0.000485881;4.71278e-20;0.101449;2.08136e-12;1.77078e-19;3.01713e-12;6.76111e-10;2.76684;1.34573e-09;0.0858247;0.0587361;4.62205e-11;1.41542e-15;1.45686e-05;0.763793;0.00766478;0.000579125;0.0250053;0.000470028;0.0119798;0.554358;0.209868;0.0321273;0.0193654;0.0039463;0.000569485;2.11097;4.69426;0.00315067;1.3202;3.02415e-11;0.00238257;0.0224504;0.0112138;3.21241e-05;0.0100763;9.67125e-11;5.8399e-11;2.03906e-10;2.03906e-10;1.26086e-10;0.00274134;0.00941465;0.00203736;0.0128781;0.00454756;5.59303e-07;6.57263;0.0612373;13.562;0.0133431;3.83396e-11;0.0020019;0.00589696;14.3126;2.61852e-10;0.0352926;9.32751e-11;0.49989;0.000654883;0.47248;0.000547394;0.00958978;0.0220847;4.47717e-11;2.10325e-05;0.0346237;0.00189559;0.0108592;6.96509;1.20446e-10;1.17007e-10;1.1415e-10;1.09353e-10;1.71368e-10;0.000602977;0.0531427;0.0330196;0.0571742;6.15935e-06;29.7171;1.74246;1.7958;7.53646e-12;0.000197039;0.000375227;4.32495;0.00154791;0.000434721;0.0101396;1.14844;0.00967466;0.115129;15.4149;0.00100166;0.00129414;0.000113741;0.000999465;5.44508e-07;2.46438e-05;18.6475;2.8722;1.69438;11.2337;0.042318;3.84028e-10;0.0133198;0.0420584;3.03467e-08;4.18421e-05;0.00158837;2.53e-11;0.00362774;0.0313829;0.0132712;0.209558;0.0337567;0.334185;0.68609;0.444031;0.0132692;0.0103228;29.7983;0.0418025;0.0228258;0.0547445;0.903225;0.185942;1.73239e-05;0.000321366;1.56255e-13;0.0803474;4.02637;503.473
1;24700;0.0192887;4.47949e-07;0.0202196;9.63725e-20;7.06964e-20;2.1678e-11;0.0100183;6.66014e-10;9.64669e-20;0.100574;0.216305;0.00976318;0.0545926;0.00230453;1.02896e-12;9.4307e-20;5.38278;1.24701e-12;0.00319879;2.65012e-11;1.69674e-09;4.42964e-11;0.000486514;4.71309e-20;0.101438;2.08194e-12;1.7709e-19;3.01793e-12;6.76156e-10;2.76702;1.34582e-09;0.0858007;0.058737;4.62237e-11;1.41357e-15;1.45662e-05;0.763844;0.00766501;0.000579202;0.0250047;0.00047006;0.01198;0.554394;0.209878;0.0321204;0.0193688;0.00394665;0.000570108;2.11107;4.69452;0.00314787;1.32025;3.02455e-11;0.0023827;0.0224516;0.0112105;3.21645e-05;0.0100776;9.67181e-11;5.84074e-11;2.05577e-10;2.05577e-10;1.26096e-10;0.00274141;0.00941498;0.00205887;0.0128786;0.00454748;5.83042e-09;6.57294;0.0612432;13.5628;0.0133427;3.83422e-11;0.00200223;0.00589682;14.314;2.61966e-10;0.035293;9.32799e-11;0.49992;0.000654903;0.472515;0.00054737;0.00959042;0.0220935;4.47781e-11;2.10288e-05;0.0346226;0.00189491;0.0108584;6.96596;1.20453e-10;1.17015e-10;1.14158e-10;1.09361e-10;1.71375e-10;0.000602841;0.053139;0.0330183;0.0571728;6.16787e-06;29.7191;1.74257;1.79588;7.53665e-12;0.000197125;0.000375204;4.32512;0.00154782;0.000434486;0.0101411;1.14852;0.00967768;0.115139;15.4162;0.00100178;0.0012942;0.000113766;0.000999557;5.70642e-07;2.47242e-05;18.6488;2.87235;1.69442;11.2343;0.0423169;3.84051e-10;0.0133183;0.0420574;2.9325e-06;4.18429e-05;0.00158829;2.53017e-11;0.00362788;0.0313847;0.0132719;0.209575;0.0337629;0.334207;0.686186;0.444056;0.0132699;0.0103233;29.8001;0.0418159;0.0228241;0.0547408;0.903289;0.185956;1.73243e-05;0.00032137;1.56256e-13;0.0803391;4.02569;503.442
1;24800;0.0193362;8.95898e-07;0.0202237;9.63852e-20;7.07057e-20;2.16811e-11;0.0100148;6.66101e-10;9.64796e-20;0.100585;0.216322;0.00975003;0.0545881;0.00230397;1.02919e-12;9.43194e-20;5.3835;1.2474e-12;0.00319432;2.65048e-11;1.69697e-09;4.43508e-11;0.000487785;4.71372e-20;0.101417;2.08309e-12;1.77113e-19;3.01953e-12;6.76246e-10;2.76738;1.346e-09;0.0857528;0.0587388;4.62299e-11;1.40988e-15;1.45616e-05;0.763945;0.00766537;0.000579356;0.0250034;0.000470124;0.0119804;0.554466;0.209899;0.0321065;0.0193758;0.00394735;0.000571362;2.11126;4.69502;0.00314227;1.32037;3.02535e-11;0.00238295;0.0224539;0.0112039;3.22455e-05;0.0100801;9.67294e-11;5.84241e-11;2.08937e-10;2.08937e-10;1.26116e-10;0.00274155;0.00941564;0.00210245;0.0128795;0.00454731;9.78378e-10;6.57355;0.0612549;13.5645;0.0133419;3.83473e-11;0.00200288;0.00589654;14.3166;2.62192e-10;0.0352937;9.32895e-11;0.499982;0.000654943;0.472585;0.000547301;0.00959169;0.0221111;4.47908e-11;2.10214e-05;0.0346206;0.00189355;0.0108568;6.96769;1.20467e-10;1.1703e-10;1.14174e-10;1.09375e-10;1.7139e-10;0.000602571;0.0531315;0.0330157;0.0571699;6.18488e-06;29.723;1.74279;1.79603;7.53702e-12;0.000197297;0.00037516;4.32546;0.00154764;0.000434015;0.010144;1.14866;0.00968377;0.115157;15.4187;0.00100203;0.00129434;0.000113819;0.000999741;6.24668e-07;2.48851e-05;18.6514;2.87268;1.69451;11.2356;0.0423149;3.841e-10;0.0133153;0.0420554;1.97002e-05;4.18447e-05;0.00158814;2.53051e-11;0.00362815;0.0313883;0.0132732;0.20961;0.0337753;0.334251;0.686376;0.444105;0.0132712;0.0103244;29.8039;0.0418423;0.0228207;0.0547332;0.903417;0.185983;1.73249e-05;0.000321382;1.56258e-13;0.0803237;4.02432;503.379
1;24900;0.0194311;1.7918e-06;0.020232;9.64107e-20;7.07244e-20;2.16873e-11;0.0100077;6.66275e-10;9.65051e-20;0.100609;0.216357;0.00972376;0.0545791;0.00230285;1.02964e-12;9.43444e-20;5.38488;1.24816e-12;0.0031854;2.65121e-11;1.69742e-09;4.44596e-11;0.000490343;4.71496e-20;0.101373;2.08539e-12;1.7716e-19;3.02273e-12;6.76427e-10;2.7681;1.34635e-09;0.085657;0.0587424;4.62425e-11;1.40258e-15;1.45518e-05;0.764147;0.00766634;0.000579664;0.0250009;0.000470252;0.0119813;0.554611;0.20994;0.032079;0.0193897;0.00394878;0.000573913;2.11164;4.69602;0.00313107;1.3206;3.02695e-11;0.00238345;0.0224586;0.0111906;3.24082e-05;0.0100851;9.67521e-11;5.84576e-11;2.15646e-10;2.15646e-10;1.26156e-10;0.00274183;0.00941698;0.00219098;0.0128814;0.00454698;4.61863e-09;6.57478;0.0612783;13.5679;0.0133403;3.83576e-11;0.0020042;0.00589594;14.3218;2.62638e-10;0.0352952;9.33089e-11;0.500104;0.000655024;0.472725;0.000547261;0.00959423;0.022146;4.48162e-11;2.10071e-05;0.0346168;0.0018909;0.0108536;6.97112;1.20495e-10;1.17062e-10;1.14205e-10;1.09405e-10;1.71418e-10;0.00060203;0.0531174;0.0330106;0.057164;6.21889e-06;29.7308;1.74323;1.79634;7.53777e-12;0.000197642;0.000375072;4.32615;0.00154728;0.000433076;0.0101497;1.14894;0.00969616;0.115194;15.4238;0.00100252;0.00129461;0.000113926;0.00100011;7.39713e-07;2.52076e-05;18.6564;2.87326;1.69466;11.2378;0.0423101;3.84188e-10;0.0133098;0.0420505;3.72692e-06;4.18481e-05;0.00158783;2.5312e-11;0.0036287;0.0313953;0.0132759;0.209678;0.0337998;0.334338;0.686756;0.444205;0.0132738;0.0103265;29.8113;0.0418949;0.0228136;0.0547174;0.903671;0.186038;1.73262e-05;0.000321394;1.56263e-13;0.0802902;4.0216;503.255
1;25000;0.0194838;3.58359e-07;0.0202365;9.64248e-20;7.07347e-20;2.16907e-11;0.0100038;6.66372e-10;9.65192e-20;0.100622;0.216376;0.00970919;0.0545741;0.00230223;1.02989e-12;9.43581e-20;5.38565;1.24859e-12;0.00318045;2.65162e-11;1.69766e-09;4.45199e-11;0.00049177;4.71565e-20;0.101349;2.08666e-12;1.77186e-19;3.0245e-12;6.76527e-10;2.76849;1.34655e-09;0.0856038;0.0587444;4.62495e-11;1.39856e-15;1.45462e-05;0.764259;0.00766687;0.000579835;0.0249995;0.000470322;0.0119818;0.554691;0.209963;0.0320638;0.0193975;0.00394958;0.000575353;2.11184;4.69657;0.00312486;1.32072;3.02784e-11;0.00238372;0.0224612;0.0111832;3.2499e-05;0.0100879;9.67648e-11;5.84762e-11;2.19306e-10;2.19306e-10;1.26179e-10;0.00274198;0.00941772;0.00224031;0.0128824;0.0045468;6.62497e-07;6.57545;0.0612912;13.5698;0.0133394;3.83633e-11;0.00200493;0.0058956;14.3246;2.62882e-10;0.035296;9.33195e-11;0.500172;0.000655069;0.472803;0.000547227;0.00959563;0.022165;4.48301e-11;2.09993e-05;0.0346148;0.00188945;0.0108519;6.97301;1.2051e-10;1.17079e-10;1.14222e-10;1.09421e-10;1.71434e-10;0.000601729;0.0531095;0.0330077;0.0571605;6.23774e-06;29.7351;1.74348;1.79651;7.53818e-12;0.000197833;0.000375024;4.32653;0.00154707;0.000432555;0.0101528;1.1491;0.00970314;0.115214;15.4266;0.00100279;0.00129476;0.000113987;0.00100031;8.07536e-07;2.5387e-05;18.6592;2.87359;1.69475;11.2391;0.0423075;3.84237e-10;0.0133072;0.0420479;2.57204e-08;4.18501e-05;0.00158766;2.53159e-11;0.00362901;0.0313992;0.0132774;0.209716;0.0338132;0.334387;0.686967;0.44426;0.0132752;0.0103277;29.8154;0.0419237;0.0228095;0.0547085;0.903812;0.186069;1.7327e-05;0.000321401;1.56265e-13;0.0802718;4.0201;503.186
