condition;iter;t;dt;mu;density;consistent;mu_diff
1;4400;0.00454938;9.22337e-07;0.787039;1;1;0
1;4500;0.00467389;1.84467e-06;0.787734;1;1;0
1;4600;0.00477092;3.68935e-07;0.788235;1;1;0
1;4700;0.00482921;7.3787e-07;0.788513;1;1;0
1;4800;0.00490654;2.95148e-07;0.788873;1;1;0
1;4900;0.0049455;5.90296e-07;0.789051;1;1;0
1;5000;0.00502342;1.18059e-06;0.789399;1;1;0
1;5100;0.00505152;2.36118e-07;0.789522;1;1;0
1;5200;0.00509733;4.72237e-07;0.78972;1;1;0
1;5300;0.00518894;9.44473e-07;0.790106;1;1;0
1;5400;0.00522974;3.77789e-07;0.790274;1;1;0
1;5500;0.00530266;7.55579e-07;0.790569;1;1;0
1;5600;0.00536114;3.02231e-07;0.7908;1;1;0
1;5700;0.00541282;6.04463e-07;0.791001;1;1;0
1;5800;0.00547532;2.41785e-07;0.791239;1;1;0
1;5900;0.00550941;4.8357e-07;0.791366;1;1;0
1;6000;0.0055776;9.67141e-07;0.791618;1;1;0
1;6100;0.00559984;1.93428e-07;0.791699;1;1;0
1;6200;0.00563756;3.86856e-07;0.791835;1;1;0
1;6300;0.005713;7.73713e-07;0.792102;1;1;0
1;6400;0.00574843;3.09485e-07;0.792226;1;1;0
1;6500;0.00580785;6.1897e-07;0.79243;1;1;0
1;6600;0.0058591;2.47588e-07;0.792603;1;1;0
1;6700;0.00590045;4.95176e-07;0.792742;1;1;0
1;6800;0.00595759;1.9807e-07;0.79293;1;1;0
1;6900;0.00598354;3.96141e-07;0.793015;1;1;0
1;7000;0.00603544;7.92282e-07;0.793182;1;1;0
1;7100;0.00609961;3.16913e-07;0.793386;1;1;0
1;7200;0.00614081;6.33825e-07;0.793515;1;1;0
1;7300;0.0062118;2.5353e-07;0.793735;1;1;0
1;7400;0.00623969;5.0706e-07;0.79382;1;1;0
1;7500;0.00629546;1.01412e-06;0.793988;1;1;0
1;7600;0.00633096;2.02824e-07;0.794094;1;1;0
1;7700;0.00636746;4.05648e-07;0.794203;1;1;0
1;7800;0.0064189;1.62259e-07;0.794353;1;1;0
1;7900;0.00644032;3.24519e-07;0.794416;1;1;0
1;8000;0.00648316;6.49037e-07;0.794539;1;1;0
1;8100;0.00654157;2.59615e-07;0.794706;1;1;0
1;8200;0.00657402;5.1923e-07;0.794798;1;1;0
1;8300;0.00663892;1.03846e-06;0.794979;1;1;0
1;8400;0.00666032;2.07692e-07;0.795038;1;1;0
1;8500;0.00670144;4.15384e-07;0.795151;1;1;0
1;8600;0.00674564;1.66153e-07;0.795272;1;1;0
1;8700;0.00677156;3.32307e-07;0.795342;1;1;0
1;8800;0.0068234;6.64614e-07;0.795481;1;1;0
1;8900;0.00686726;2.65846e-07;0.795598;1;1;0
1;9000;0.00690847;5.31691e-07;0.795706;1;1;0
1;9100;0.00696429;2.12676e-07;0.795852;1;1;0
1;9200;0.00699194;4.25353e-07;0.795924;1;1;0
1;9300;0.00704724;8.50706e-07;0.796066;1;1;0
1;9400;0.00706749;1.70141e-07;0.796117;1;1;0
1;9500;0.00710049;3.40282e-07;0.796201;1;1;0
1;9600;0.00716651;6.80565e-07;0.796367;1;1;0
1;9700;0.00719591;2.72226e-07;0.79644;1;1;0
1;9800;0.00724845;5.44452e-07;0.79657;1;1;0
1;9900;0.00729059;2.17781e-07;0.796674;1;1;0
1;10000;0.00732783;4.35561e-07;0.796764;1;1;0
1;10100;0.00737426;1.74225e-07;0.796877;1;1;0
1;10200;0.00739848;3.48449e-07;0.796935;1;1;0
1;10300;0.00744691;6.96898e-07;0.79705;1;1;0
1;10400;0.00746963;1.3938e-07;0.797104;1;1;0
1;10500;0.00749514;2.78759e-07;0.797165;1;1;0
1;10600;0.00754615;5.57519e-07;0.797284;1;1;0
1;10700;0.00758729;2.23007e-07;0.79738;1;1;0
1;10800;0.00762454;4.46015e-07;0.797467;1;1;0
1;10900;0.00767172;1.78406e-07;0.797575;1;1;0
1;11000;0.00769617;3.56812e-07;0.797631;1;1;0
1;11100;0.00774505;7.13624e-07;0.797742;1;1;0
1;11200;0.00776489;1.42725e-07;0.797787;1;1;0
1;11300;0.00779186;2.8545e-07;0.797848;1;1;0
1;11400;0.00784581;5.70899e-07;0.797968;1;1;0
1;11500;0.00787767;2.2836e-07;0.798039;1;1;0
1;11600;0.00791923;4.56719e-07;0.798131;1;1;0
1;11700;0.00796271;1.82688e-07;0.798226;1;1;0
1;11800;0.00799066;3.65375e-07;0.798287;1;1;0
1;11900;0.0080394;1.4615e-07;0.798393;1;1;0
1;12000;0.00805563;2.923e-07;0.798428;1;1;0
1;12100;0.00808807;5.84601e-07;0.798498;1;1;0
1;12200;0.00814337;2.3384e-07;0.798616;1;1;0
1;12300;0.00816886;4.67681e-07;0.79867;1;1;0
1;12400;0.00821984;9.35361e-07;0.798778;1;1;0
1;12500;0.00825033;1.87072e-07;0.798842;1;1;0
1;12600;0.00828457;3.74144e-07;0.798914;1;1;0
1;12700;0.00832655;1.49658e-07;0.799001;1;1;0
1;12800;0.00834795;2.99316e-07;0.799045;1;1;0
1;12900;0.00839075;5.98631e-07;0.799133;1;1;0
1;13000;0.00843589;2.39452e-07;0.799226;1;1;0
1;13100;0.00846965;4.78905e-07;0.799294;1;1;0
1;13200;0.00852472;1.91562e-07;0.799406;1;1;0
1;13300;0.00854675;3.83124e-07;0.79945;1;1;0
1;13400;0.00859081;7.66248e-07;0.799539;1;1;0
1;13500;0.00861886;1.5325e-07;0.799594;1;1;0
1;13600;0.00864613;3.06499e-07;0.799649;1;1;0
1;13700;0.00870069;6.12998e-07;0.799756;1;1;0
1;13800;0.00873306;2.45199e-07;0.79982;1;1;0
1;13900;0.00877646;4.90399e-07;0.799905;1;1;0
1;14000;0.00882069;1.96159e-07;0.799991;1;1;0
1;14100;0.0088507;3.92319e-07;0.800049;1;1;0
1;14200;0.00889865;1.56928e-07;0.800141;1;1;0
1;14300;0.00891716;3.13855e-07;0.800177;1;1;0
1;14400;0.0089542;6.2771e-07;0.800248;1;1;0
1;14500;0.00898772;1.25542e-07;0.800311;1;1;0
1;14600;0.00900743;2.51084e-07;0.800349;1;1;0
1;14700;0.00904685;5.02168e-07;0.800423;1;1;0
1;14800;0.00909335;2.00867e-07;0.800511;1;1;0
1;14900;0.00912127;4.01735e-07;0.800563;1;1;0
1;15000;0.00917309;1.60694e-07;0.800659;1;1;0
1;15100;0.00918997;3.21388e-07;0.800691;1;1;0
1;15200;0.00922371;6.42775e-07;0.800753;1;1;0
1;15300;0.00926164;1.28555e-07;0.800823;1;1;0
1;15400;0.00928092;2.5711e-07;0.800858;1;1;0
1;15500;0.00931949;5.1422e-07;0.800929;1;1;0
1;15600;0.00936515;2.05688e-07;0.801012;1;1;0
1;15700;0.00939333;4.11376e-07;0.801063;1;1;0
1;15800;0.00944557;1.6455e-07;0.801157;1;1;0
1;15900;0.00946285;3.29101e-07;0.801188;1;1;0
1;16000;0.00949741;6.58202e-07;0.80125;1;1;0
1;16100;0.00953413;1.3164e-07;0.801316;1;1;0
1;16200;0.00955441;2.63281e-07;0.801352;1;1;0
1;16300;0.00959495;5.26561e-07;0.801424;1;1;0
1;16400;0.00963623;2.10625e-07;0.801497;1;1;0
1;16500;0.00966698;4.21249e-07;0.801551;1;1;0
1;16600;0.00971686;1.685e-07;0.801638;1;1;0
1;16700;0.00973641;3.36999e-07;0.801672;1;1;0
1;16800;0.0097755;6.73999e-07;0.80174;1;1;0
1;16900;0.00980502;1.348e-07;0.801791;1;1;0
1;17000;0.0098278;2.69599e-07;0.80183;1;1;0
1;17100;0.00987336;5.39199e-07;0.801909;1;1;0
1;17200;0.00990647;2.1568e-07;0.801966;1;1;0
1;17300;0.00994227;4.31359e-07;0.802027;1;1;0
1;17400;0.00998748;1.72544e-07;0.802104;1;1;0
1;17500;0.0100111;3.45087e-07;0.802144;1;1;0
1;17600;0.0100584;6.90175e-07;0.802223;1;1;0
1;17700;0.0100737;1.38035e-07;0.802249;1;1;0
1;17800;0.0101008;2.7607e-07;0.802295;1;1;0
1;17900;0.0101549;5.5214e-07;0.802385;1;1;0
1;18000;0.010179;2.20856e-07;0.802425;1;1;0
1;18100;0.0102218;4.41712e-07;0.802496;1;1;0
1;18200;0.0102593;1.76685e-07;0.802558;1;1;0
1;18300;0.0102888;3.53369e-07;0.802607;1;1;0
1;18400;0.0103312;1.41348e-07;0.802677;1;1;0
1;18500;0.0103493;2.82696e-07;0.802706;1;1;0
1;18600;0.0103855;5.65391e-07;0.802766;1;1;0
1;18700;0.0104323;2.26156e-07;0.802842;1;1;0
1;18800;0.0104611;4.52313e-07;0.802888;1;1;0
1;18900;0.0105161;1.80925e-07;0.802977;1;1;0
1;19000;0.0105346;3.6185e-07;0.803007;1;1;0
1;19100;0.0105715;7.23701e-07;0.803066;1;1;0
1;19200;0.0106055;1.4474e-07;0.80312;1;1;0
1;19300;0.0106294;2.8948e-07;0.803158;1;1;0
1;19400;0.0106772;5.7896e-07;0.803234;1;1;0
1;19500;0.0107123;2.31584e-07;0.80329;1;1;0
1;19600;0.0107502;4.63168e-07;0.80335;1;1;0
1;19700;0.0107978;1.85267e-07;0.803425;1;1;0
1;19800;0.0108232;3.70535e-07;0.803464;1;1;0
1;19900;0.0108721;1.48214e-07;0.803541;1;1;0
1;20000;0.0108872;2.96428e-07;0.803564;1;1;0
1;20100;0.0109174;5.92855e-07;0.803611;1;1;0
1;20200;0.0109605;1.18571e-07;0.803678;1;1;0
1;20300;0.0109762;2.37142e-07;0.803702;1;1;0
1;20400;0.0110078;4.74284e-07;0.803751;1;1;0
1;20500;0.0110616;1.89714e-07;0.803833;1;1;0
1;20600;0.0110826;3.79428e-07;0.803865;1;1;0
1;20700;0.0111247;7.58855e-07;0.80393;1;1;0
1;20800;0.0111525;1.51771e-07;0.803972;1;1;0
1;20900;0.0111795;3.03542e-07;0.804013;1;1;0
1;21000;0.0112242;1.21417e-07;0.804081;1;1;0
1;21100;0.0112385;2.42834e-07;0.804102;1;1;0
1;21200;0.0112672;4.85667e-07;0.804145;1;1;0
1;21300;0.0113227;1.94267e-07;0.804229;1;1;0
1;21400;0.0113424;3.88534e-07;0.804258;1;1;0
1;21500;0.0113816;7.77068e-07;0.804317;1;1;0
1;21600;0.01142;1.55414e-07;0.804374;1;1;0
1;21700;0.0114452;3.10827e-07;0.804411;1;1;0
1;21800;0.0114909;1.24331e-07;0.804479;1;1;0
1;21900;0.0115043;2.48662e-07;0.804498;1;1;0
1;22000;0.0115312;4.97323e-07;0.804538;1;1;0
1;22100;0.0115849;9.94646e-07;0.804617;1;1;0
1;22200;0.0116078;1.98929e-07;0.80465;1;1;0
1;22300;0.0116466;3.97859e-07;0.804707;1;1;0
1;22400;0.0116826;1.59143e-07;0.804759;1;1;0
1;22500;0.0117087;3.18287e-07;0.804797;1;1;0
1;22600;0.0117537;1.27315e-07;0.804862;1;1;0
1;22700;0.0117681;2.54629e-07;0.804883;1;1;0
1;22800;0.0117968;5.09259e-07;0.804924;1;1;0
1;22900;0.0118501;2.03704e-07;0.805001;1;1;0
1;23000;0.0118713;4.07407e-07;0.805031;1;1;0
1;23100;0.0119137;8.14814e-07;0.805092;1;1;0
1;23200;0.0119461;1.62963e-07;0.805138;1;1;0
1;23300;0.0119744;3.25926e-07;0.805178;1;1;0
1;23400;0.0120164;1.3037e-07;0.805238;1;1;0
1;23500;0.012033;2.60741e-07;0.805261;1;1;0
1;23600;0.0120661;5.21481e-07;0.805308;1;1;0
1;23700;0.0121146;2.08592e-07;0.805376;1;1;0
1;23800;0.0121396;4.17185e-07;0.805411;1;1;0
1;23900;0.0121897;8.3437e-07;0.805481;1;1;0
1;24000;0.0122115;1.66874e-07;0.805511;1;1;0
1;24100;0.0122434;3.33748e-07;0.805556;1;1;0
1;24200;0.0122809;1.33499e-07;0.805608;1;1;0
1;24300;0.0123006;2.66998e-07;0.805635;1;1;0
1;24400;0.0123401;5.33997e-07;0.80569;1;1;0
1;24500;0.0123788;2.13599e-07;0.805743;1;1;0
1;24600;0.01241;4.27197e-07;0.805786;1;1;0
1;24700;0.0124585;1.70879e-07;0.805852;1;1;0
1;24800;0.0124788;3.41758e-07;0.80588;1;1;0
1;24900;0.0125195;6.83516e-07;0.805936;1;1;0
1;25000;0.0125445;1.36703e-07;0.80597;1;1;0
1;25100;0.0125689;2.73406e-07;0.806003;1;1;0
1;25200;0.0126175;5.46813e-07;0.806068;1;1;0
1;25300;0.0126464;2.18725e-07;0.806107;1;1;0
1;25400;0.0126851;4.3745e-07;0.80616;1;1;0
1;25500;0.0127274;1.7498e-07;0.806216;1;1;0
1;25600;0.0127534;3.4996e-07;0.806251;1;1;0
1;25700;0.0127993;1.39984e-07;0.806312;1;1;0
1;25800;0.0128147;2.79968e-07;0.806333;1;1;0
1;25900;0.0128455;5.59936e-07;0.806374;1;1;0
1;26000;0.0128979;2.23974e-07;0.806444;1;1;0
1;26100;0.0129223;4.47949e-07;0.806476;1;1;0
1;26200;0.0129711;8.95898e-07;0.80654;1;1;0
1;26300;0.0129996;1.7918e-07;0.806578;1;1;0
1;26400;0.0130326;3.58359e-07;0.806621;1;1;0
1;26500;0.0130743;1.43344e-07;0.806676;1;1;0
1;26600;0.0130945;2.86687e-07;0.806702;1;1;0
1;26700;0.0131349;5.73375e-07;0.806755;1;1;0
1;26800;0.0131779;2.2935e-07;0.806811;1;1;0
1;26900;0.0132101;4.587e-07;0.806852;1;1;0
1;27000;0.0132616;1.8348e-07;0.806919;1;1;0
1;27100;0.0132829;3.6696e-07;0.806947;1;1;0
1;27200;0.0133255;7.3392e-07;0.807001;1;1;0
1;27300;0.0133523;1.46784e-07;0.807036;1;1;0
1;27400;0.0133785;2.93568e-07;0.807069;1;1;0
1;27500;0.0134245;1.17427e-07;0.807128;1;1;0
1;27600;0.0134376;2.34854e-07;0.807145;1;1;0
1;27700;0.0134639;4.69709e-07;0.807179;1;1;0
1;27800;0.0135165;9.39417e-07;0.807246;1;1;0
1;27900;0.0135449;1.87883e-07;0.807282;1;1;0
1;28000;0.0135799;3.75767e-07;0.807326;1;1;0
1;28100;0.0136171;1.50307e-07;0.807373;1;1;0
1;28200;0.0136401;3.00613e-07;0.807402;1;1;0
1;28300;0.0136861;6.01227e-07;0.80746;1;1;0
1;28400;0.0137019;1.20245e-07;0.807479;1;1;0
1;28500;0.0137248;2.40491e-07;0.807508;1;1;0
1;28600;0.0137708;4.80982e-07;0.807566;1;1;0
1;28700;0.013807;1.92393e-07;0.807611;1;1;0
1;28800;0.0138399;3.84785e-07;0.807652;1;1;0
1;28900;0.0138822;1.53914e-07;0.807704;1;1;0
1;29000;0.0139033;3.07828e-07;0.80773;1;1;0
1;29100;0.0139455;6.15656e-07;0.807783;1;1;0
1;29200;0.0139685;1.23131e-07;0.807811;1;1;0
1;29300;0.0139903;2.46263e-07;0.807838;1;1;0
1;29400;0.0140339;4.92525e-07;0.807891;1;1;0
1;29500;0.014072;1.9701e-07;0.807938;1;1;0
1;29600;0.0141037;3.9402e-07;0.807977;1;1;0
1;29700;0.0141481;1.57608e-07;0.808031;1;1;0
1;29800;0.0141684;3.15216e-07;0.808056;1;1;0
1;29900;0.0142091;6.30432e-07;0.808105;1;1;0
1;30000;0.0142321;1.26086e-07;0.808133;1;1;0
1;30100;0.0142546;2.52173e-07;0.80816;1;1;0
1;30200;0.0142995;5.04346e-07;0.808215;1;1;0
1;30300;0.0143358;2.01738e-07;0.808259;1;1;0
1;30400;0.0143691;4.03477e-07;0.808299;1;1;0
1;30500;0.0144129;1.61391e-07;0.808351;1;1;0
1;30600;0.0144345;3.22781e-07;0.808377;1;1;0
1;30700;0.0144778;6.45562e-07;0.808429;1;1;0
1;30800;0.0144988;1.29112e-07;0.808454;1;1;0
1;30900;0.0145224;2.58225e-07;0.808482;1;1;0
1;31000;0.0145697;5.1645e-07;0.808538;1;1;0
1;31100;0.0146012;2.0658e-07;0.808576;1;1;0
1;31200;0.0146373;4.1316e-07;0.808619;1;1;0
1;31300;0.0146784;1.65264e-07;0.808667;1;1;0
1;31400;0.0147025;3.30528e-07;0.808696;1;1;0
1;31600;0.0147634;1.32211e-07;0.808767;1;1;0
1;31700;0.0147898;2.64422e-07;0.808798;1;1;0
1;31800;0.0148427;5.28845e-07;0.80886;1;1;0
1;31900;0.0148662;2.11538e-07;0.808888;1;1;0
1;32000;0.0149076;4.23076e-07;0.808936;1;1;0
1;32100;0.0149444;1.6923e-07;0.808979;1;1;0
1;32200;0.0149726;3.38461e-07;0.809011;1;1;0
1;32300;0.0150155;1.35384e-07;0.809061;1;1;0
1;32400;0.0150323;2.70769e-07;0.809081;1;1;0
1;32500;0.0150658;5.41537e-07;0.809119;1;1;0
1;32600;0.0151128;2.16615e-07;0.809173;1;1;0
1;32700;0.0151393;4.3323e-07;0.809204;1;1;0
1;32800;0.0151921;8.66459e-07;0.809264;1;1;0
1;32900;0.015212;1.73292e-07;0.809287;1;1;0
1;33000;0.0152458;3.46584e-07;0.809326;1;1;0
1;33100;0.0152828;1.38633e-07;0.809368;1;1;0
1;33200;0.0153041;2.77267e-07;0.809392;1;1;0
1;33300;0.0153468;5.54534e-07;0.809441;1;1;0
1;33400;0.0153841;2.21814e-07;0.809483;1;1;0
1;33500;0.015418;4.43627e-07;0.809522;1;1;0
1;33600;0.0154659;1.77451e-07;0.809576;1;1;0
1;33700;0.0154884;3.54902e-07;0.809601;1;1;0
1;33800;0.0155335;7.09803e-07;0.809652;1;1;0
1;33900;0.0155538;1.41961e-07;0.809675;1;1;0
1;34000;0.0155805;2.83921e-07;0.809705;1;1;0
1;34100;0.0156338;5.67843e-07;0.809764;1;1;0
1;34200;0.0156604;2.27137e-07;0.809794;1;1;0
1;34300;0.0157029;4.54274e-07;0.809841;1;1;0
1;34400;0.0157426;1.8171e-07;0.809886;1;1;0
1;34500;0.0157718;3.63419e-07;0.809918;1;1;0
1;34600;0.0158157;1.45368e-07;0.809967;1;1;0
1;34700;0.0158337;2.90735e-07;0.809987;1;1;0
1;34800;0.0158697;5.81471e-07;0.810026;1;1;0
1;34900;0.0159045;1.16294e-07;0.810065;1;1;0
1;35000;0.0159218;2.32588e-07;0.810084;1;1;0
1;35100;0.0159565;4.65177e-07;0.810122;1;1;0
1;35200;0.0160055;1.86071e-07;0.810176;1;1;0
1;35300;0.016029;3.72141e-07;0.810201;1;1;0
1;35400;0.0160759;7.44283e-07;0.810253;1;1;0
1;35500;0.0160971;1.48857e-07;0.810276;1;1;0
1;35600;0.0161251;2.97713e-07;0.810306;1;1;0
1;35700;0.01617;1.19085e-07;0.810355;1;1;0
1;35800;0.0161846;2.38171e-07;0.810371;1;1;0
1;35900;0.0162136;4.76341e-07;0.810402;1;1;0
1;36100;0.0162898;1.90536e-07;0.810485;1;1;0
1;36200;0.0163279;3.81073e-07;0.810526;1;1;0
1;36300;0.0163625;1.52429e-07;0.810563;1;1;0
1;36400;0.016388;3.04858e-07;0.810591;1;1;0
1;36500;0.0164344;1.21943e-07;0.81064;1;1;0
1;36600;0.0164476;2.43887e-07;0.810655;1;1;0
1;36700;0.0164739;4.87773e-07;0.810683;1;1;0
1;36800;0.0165266;9.75546e-07;0.810739;1;1;0
1;36900;0.0165537;1.95109e-07;0.810768;1;1;0
1;37000;0.0165906;3.90219e-07;0.810807;1;1;0
1;37100;0.0166286;1.56087e-07;0.810847;1;1;0
1;37200;0.0166529;3.12175e-07;0.810873;1;1;0
1;37300;0.0167016;6.2435e-07;0.810924;1;1;0
1;37400;0.016714;1.2487e-07;0.810938;1;1;0
1;37500;0.0167388;2.4974e-07;0.810964;1;1;0
1;37600;0.0167885;4.9948e-07;0.811016;1;1;0
1;37700;0.0168206;1.99792e-07;0.81105;1;1;0
1;37800;0.0168572;3.99584e-07;0.811089;1;1;0
1;37900;0.0168963;1.59834e-07;0.81113;1;1;0
1;38000;0.0169205;3.19667e-07;0.811155;1;1;0
1;38100;0.0169691;6.39334e-07;0.811205;1;1;0
1;38200;0.0169818;1.27867e-07;0.811219;1;1;0
1;38300;0.0170072;2.55734e-07;0.811245;1;1;0
1;38400;0.0170581;5.11467e-07;0.811298;1;1;0
1;38500;0.0170893;2.04587e-07;0.811331;1;1;0
1;38600;0.0171272;4.09174e-07;0.81137;1;1;0
1;38700;0.0171667;1.6367e-07;0.811411;1;1;0
1;38800;0.0171919;3.27339e-07;0.811437;1;1;0
1;38900;0.0172401;1.30936e-07;0.811486;1;1;0
1;39000;0.0172536;2.61871e-07;0.8115;1;1;0
1;39100;0.0172806;5.23742e-07;0.811528;1;1;0
1;39200;0.0173345;1.04748e-06;0.811583;1;1;0
1;39300;0.0173578;2.09497e-07;0.811607;1;1;0
1;39400;0.0173988;4.18994e-07;0.811649;1;1;0
1;39500;0.0174359;1.67598e-07;0.811687;1;1;0
1;39600;0.0174637;3.35195e-07;0.811715;1;1;0
1;39700;0.0175101;1.34078e-07;0.811763;1;1;0
1;39800;0.0175256;2.68156e-07;0.811778;1;1;0
1;39900;0.0175567;5.36312e-07;0.81181;1;1;0
1;40000;0.0176084;2.14525e-07;0.811862;1;1;0
1;40100;0.0176322;4.2905e-07;0.811886;1;1;0
1;40200;0.0176799;8.581e-07;0.811934;1;1;0
1;40300;0.0177092;1.7162e-07;0.811964;1;1;0
1;40400;0.0177403;3.4324e-07;0.811995;1;1;0
1;40500;0.0177825;1.37296e-07;0.812038;1;1;0
1;40600;0.017801;2.74592e-07;0.812056;1;1;0
1;40700;0.0178381;5.49184e-07;0.812093;1;1;0
1;40800;0.017883;2.19674e-07;0.812138;1;1;0
1;40900;0.017912;4.39347e-07;0.812167;1;1;0
1;41000;0.0179663;1.75739e-07;0.812221;1;1;0
1;41100;0.0179846;3.51478e-07;0.81224;1;1;0
1;41200;0.0180211;7.02955e-07;0.812276;1;1;0
1;41300;0.0180553;1.40591e-07;0.81231;1;1;0
1;41400;0.0180782;2.81182e-07;0.812332;1;1;0
1;41500;0.0181241;5.62364e-07;0.812378;1;1;0
1;41600;0.0181588;2.24946e-07;0.812412;1;1;0
1;41700;0.0181953;4.49891e-07;0.812448;1;1;0
1;41800;0.0182413;1.79957e-07;0.812493;1;1;0
1;41900;0.0182658;3.59913e-07;0.812517;1;1;0
1;42000;0.0183147;7.19826e-07;0.812565;1;1;0
1;42100;0.0183302;1.43965e-07;0.81258;1;1;0
1;42200;0.0183585;2.8793e-07;0.812608;1;1;0
1;42300;0.0184152;5.75861e-07;0.812663;1;1;0
1;42400;0.0184391;2.30344e-07;0.812687;1;1;0
1;42500;0.0184842;4.60689e-07;0.812731;1;1;0
1;42600;0.0185213;1.84276e-07;0.812767;1;1;0
1;42700;0.0185528;3.68551e-07;0.812797;1;1;0
1;42800;0.0185962;1.4742e-07;0.812839;1;1;0
1;42900;0.0186156;2.94841e-07;0.812858;1;1;0
1;43000;0.0186546;5.89682e-07;0.812896;1;1;0
1;43100;0.0186875;1.17936e-07;0.812927;1;1;0
1;43200;0.0187056;2.35873e-07;0.812945;1;1;0
1;43300;0.018742;4.71745e-07;0.81298;1;1;0
1;43400;0.0187903;1.88698e-07;0.813026;1;1;0
1;43500;0.018815;3.77396e-07;0.81305;1;1;0
1;43600;0.0188644;7.54792e-07;0.813097;1;1;0
1;43700;0.0188812;1.50958e-07;0.813113;1;1;0
1;43800;0.0189108;3.01917e-07;0.813141;1;1;0
1;43900;0.0189553;1.20767e-07;0.813184;1;1;0
1;44000;0.0189709;2.41534e-07;0.813199;1;1;0
1;44100;0.0190021;4.83067e-07;0.813228;1;1;0
1;44200;0.0190588;1.93227e-07;0.813282;1;1;0
1;44300;0.0190793;3.86454e-07;0.813301;1;1;0
1;44400;0.0191202;7.72908e-07;0.81334;1;1;0
1;44500;0.0191516;1.54582e-07;0.81337;1;1;0
1;44600;0.0191783;3.09163e-07;0.813395;1;1;0
1;44700;0.0192253;1.23665e-07;0.813439;1;1;0
1;44800;0.0192391;2.4733e-07;0.813452;1;1;0
1;44900;0.0192668;4.94661e-07;0.813478;1;1;0
1;45000;0.0193222;9.89322e-07;0.81353;1;1;0
1;45100;0.0193489;1.97864e-07;0.813555;1;1;0
1;45200;0.0193865;3.95729e-07;0.81359;1;1;0
1;45300;0.0194248;1.58291e-07;0.813626;1;1;0
1;45400;0.0194497;3.16583e-07;0.813649;1;1;0
1;45600;0.0195114;1.26633e-07;0.813707;1;1;0
1;45700;0.0195368;2.53266e-07;0.81373;1;1;0
1;45800;0.0195874;5.06533e-07;0.813777;1;1;0
1;45900;0.0196204;2.02613e-07;0.813808;1;1;0
1;46000;0.0196575;4.05226e-07;0.813842;1;1;0
1;46100;0.0196971;1.6209e-07;0.813879;1;1;0
1;46200;0.0197218;3.24181e-07;0.813902;1;1;0
1;46300;0.0197699;1.29672e-07;0.813946;1;1;0
1;46400;0.019783;2.59345e-07;0.813958;1;1;0
1;46500;0.0198092;5.18689e-07;0.813982;1;1;0
1;46600;0.0198616;1.03738e-06;0.81403;1;1;0
1;46700;0.0198937;2.07476e-07;0.81406;1;1;0
1;46800;0.0199321;4.14952e-07;0.814095;1;1;0
