condition;iter;t;dt;10fthfglu3;12dgr;13dpg;1ag3p;2pg;3pg;5fthf;5fthfglu3;ACP_R;ACP;DNA;PdhC;ac;accoa;acdhlpl_PdhC;actp;ade;adn;adp;amp;ap;apoACP;atp;cdp;cdpdag;clpn;cmp;co2;coa;ctp;dUTPase;dad_2;dadp;damp;datp;dcdp;dcmp;dctp;dcyt;dgdp;dgmp;dgsn;dgtp;dhap;dhlpl_PdhC;dnad;dtdp;dtmp;dttp;e4p;f6p;fa;fdp;fmettrna;for;g1p;g3p;g6p;galfur12dgr;gdp;glyc3p;glyc;gmp;gsn;gtp;gua;h2o;h;lgltn;lpl_PdhC;methfglu3;mlthfglu3;nac;nad;nadh;nadp;nadph;nh3;nicrnt;o2;pa;pap;pep;pg3p;pg;pi;ppi;prpp;pyr;r1p;r5p;ru5p__D;s7p;thfglu3;thymd;trdox;trdrd;udp;udpg;udpgal;udpgalfur;udpgltn;ump;ura;utp;xu5p__D;rRNA;AA;tRNA;AAtRNA;Protein
1;1000;0.000284956;1.31072e-07;0.991781;0.991053;0.981204;0.991112;0.990911;0.997702;0.838624;0.991264;0.991018;23.0725;16.9349;0.990111;0.994235;0.991067;0.990966;0.983395;0.990913;0.986311;0.492983;0.983685;0.980758;190.349;1.6016;0.980917;0.99099;0.990991;0.997954;1.01363;0.990915;0.97943;0.98997;0.993772;0.980823;0.989197;0.993977;0.980846;0.989167;0.991832;0.993461;0.980818;0.98922;0.993978;0.991916;0.991308;0.991006;0.982296;0.980829;0.989185;0.99392;0.990803;1.00026;1.02146;0.980408;0.968893;0.990983;0.990911;0.991357;0.999024;0.991032;0.980749;0.982607;1.01815;0.997409;0.986378;0.988211;0.99091;174.42;1.01323;0.990996;0.990859;0.98288;13.7154;0.986704;0.991772;0.990401;0.981761;0.990579;1.01385;0.999607;1.01363;0.990883;0.990823;0.977512;0.990903;0.991071;0.933931;0.985098;0.977911;1.02055;0.990705;0.998735;0.990949;0.990868;0.9902;0.993655;0.999986;0.99739;0.981062;0.990927;0.991147;0.990746;509.101;0.997639;1.01343;0.997362;0.990531;50.1239;0.98513;0.0777384;1.9436;20.2145
1;1100;0.000308549;2.62144e-07;0.991699;0.99106;0.980648;0.991125;0.990902;0.998078;0.830356;0.99128;0.99102;23.0725;16.9346;0.990114;0.994418;0.991075;0.990963;0.982967;0.990905;0.986056;0.468488;0.982944;0.980177;190.349;1.63122;0.980357;0.99099;0.990991;0.998303;1.0149;0.990907;0.977509;0.989966;0.993929;0.980254;0.989096;0.994141;0.980278;0.989064;0.991875;0.9936;0.980249;0.98912;0.994147;0.991964;0.99134;0.991007;0.981756;0.980261;0.989084;0.99408;0.990784;1.00085;1.02317;0.97979;0.971675;0.990983;0.990903;0.991394;0.999439;0.991036;0.980172;0.982133;1.01967;0.997702;0.986127;0.986614;0.990902;174.42;1.01448;0.990996;0.990853;0.982426;13.7154;0.986464;0.991813;0.990341;0.981249;0.990541;1.01513;1.00014;1.0149;0.990872;0.990805;0.976775;0.990894;0.99108;0.931546;0.986305;0.977107;1.02219;0.990675;0.999211;0.990944;0.990856;0.990282;0.993806;0.999986;0.997985;0.980518;0.99092;0.991163;0.990722;509.101;0.997959;1.01468;0.996679;0.990485;50.1242;0.984866;0.0778375;1.94446;20.2145
1;1200;0.000355735;5.24288e-07;0.991542;0.991074;0.97962;0.99115;0.990883;0.998771;0.815122;0.991308;0.991026;23.0725;16.9341;0.990119;0.994754;0.991091;0.990958;0.982177;0.990888;0.98559;0.423701;0.981458;0.979104;190.349;1.68534;0.979327;0.99099;0.990991;0.998929;1.01724;0.990891;0.973695;0.989957;0.99422;0.979205;0.98891;0.994441;0.979232;0.988875;0.991954;0.993859;0.9792;0.988936;0.99446;0.992052;0.991404;0.99101;0.980724;0.979213;0.988896;0.994374;0.990746;1.00195;1.02632;0.978641;0.976987;0.990983;0.990887;0.99147;1.00019;0.991044;0.979108;0.981258;1.02248;0.998215;0.985666;0.983365;0.990885;174.421;1.0168;0.990997;0.990842;0.981588;13.7154;0.986021;0.99187;0.99022;0.980302;0.990469;1.0175;1.00115;1.01724;0.990849;0.990769;0.975423;0.990875;0.991097;0.927242;0.988847;0.975572;1.02523;0.990614;1.00012;0.990936;0.990833;0.990439;0.994085;0.999949;0.999099;0.979518;0.990907;0.991195;0.990672;509.101;0.998527;1.017;0.995198;0.990393;50.1247;0.984379;0.0780401;1.9465;20.2145
1;1300;0.000382788;2.09715e-07;0.991457;0.991082;0.979078;0.991165;0.990872;0.999134;0.807093;0.991323;0.991029;23.0725;16.9338;0.99012;0.994931;0.9911;0.990955;0.981761;0.990879;0.985346;0.400413;0.980597;0.978538;190.349;1.71348;0.978788;0.99099;0.990991;0.999247;1.01847;0.990882;0.971527;0.989952;0.994373;0.978655;0.988812;0.994598;0.978683;0.988775;0.991994;0.993995;0.978649;0.988839;0.994624;0.992097;0.991441;0.991012;0.980158;0.978663;0.988798;0.994528;0.990724;1.00255;1.02798;0.978032;0.979892;0.990983;0.990878;0.991513;1.00058;0.991049;0.978549;0.980797;1.02395;0.998467;0.985427;0.981472;0.990875;174.421;1.01802;0.990998;0.990837;0.981148;13.7154;0.985788;0.991887;0.990151;0.9798;0.990433;1.01874;1.0017;1.01847;0.990836;0.990748;0.974718;0.990864;0.991107;0.925036;0.990374;0.974731;1.02683;0.990579;1.00062;0.990931;0.99082;0.990525;0.994232;0.999984;0.999658;0.978995;0.9909;0.991213;0.990643;509.101;0.998812;1.01822;0.994285;0.99034;50.1251;0.984123;0.0781585;1.94784;20.2145
1;1400;0.000420327;4.1943e-07;0.991343;0.991093;0.978381;0.991186;0.990855;0.9996;0.796827;0.991342;0.991033;23.0725;16.9335;0.990122;0.995159;0.991113;0.990951;0.981228;0.990865;0.985037;0.370893;0.979382;0.977811;190.349;1.74918;0.978097;0.990989;0.990991;0.99964;1.02004;0.990869;0.968541;0.989946;0.99457;0.97795;0.988686;0.994797;0.97798;0.988648;0.992044;0.994171;0.977943;0.988715;0.994835;0.992153;0.991492;0.991015;0.979397;0.977958;0.988671;0.994723;0.990693;1.00334;1.0301;0.977244;0.983767;0.990982;0.990865;0.991573;1.00106;0.991056;0.977831;0.980205;1.02584;0.998768;0.985121;0.978813;0.990861;174.422;1.01958;0.990998;0.99083;0.980583;13.7154;0.98549;0.99189;0.990053;0.979156;0.990386;1.02033;1.00244;1.02005;0.990817;0.990719;0.97382;0.990849;0.991121;0.922286;0.992567;0.973604;1.02887;0.990529;1.00128;0.990924;0.990801;0.990639;0.994421;0.999982;1.0004;0.978329;0.990889;0.991239;0.990602;509.101;0.99916;1.01978;0.992945;0.990266;50.1256;0.983795;0.0783258;1.94989;20.2145
1;1500;0.000495405;8.38861e-07;0.991129;0.991116;0.977173;0.991229;0.990821;1.0004;0.779158;0.991374;0.991042;23.0725;16.9329;0.990122;0.99555;0.99114;0.990942;0.980308;0.990838;0.984512;0.321257;0.976844;0.976552;190.349;1.80937;0.976915;0.990989;0.990991;1.00027;1.02276;0.990843;0.962648;0.989932;0.994911;0.976737;0.98847;0.995137;0.97677;0.988427;0.992126;0.994474;0.976729;0.988502;0.995201;0.992246;0.991596;0.991019;0.977949;0.976746;0.988453;0.995055;0.990632;1.00476;1.03376;0.975861;0.991032;0.990982;0.990839;0.991695;1.00186;0.99107;0.976592;0.979181;1.0291;0.999207;0.984604;0.973391;0.990832;174.422;1.02227;0.991;0.99082;0.979612;13.7154;0.984977;0.991807;0.989857;0.978037;0.990303;1.02308;1.00385;1.02276;0.990779;0.990659;0.972296;0.990818;0.991149;0.917818;0.997187;0.97146;1.03238;0.990429;1.00255;0.990911;0.990764;0.990854;0.994748;0.999968;1.00168;0.977196;0.990868;0.99129;0.990521;509.101;0.999695;1.02247;0.990026;0.990117;50.1268;0.983228;0.0786703;1.95456;20.2145
1;1600;0.000645561;1.67772e-06;0.990748;0.991162;0.975458;0.991317;0.990744;1.00151;0.754582;0.99142;0.99106;23.0725;16.932;0.990111;0.996098;0.991195;0.990925;0.979017;0.990781;0.983818;0.257567;0.971123;0.974768;190.349;1.88789;0.975295;0.990988;0.990991;1.00093;1.02652;0.990789;0.951202;0.989905;0.995393;0.975056;0.988167;0.99559;0.975094;0.988119;0.99222;0.994903;0.975047;0.988202;0.995717;0.992357;0.991805;0.991029;0.975245;0.975066;0.988148;0.995498;0.990507;1.00706;1.03885;0.973822;1.00398;0.990982;0.990787;0.991942;1.00281;0.991097;0.974858;0.977737;1.03363;0.999469;0.983918;0.962201;0.990774;174.424;1.02603;0.991003;0.990812;0.978262;13.7154;0.984263;0.991231;0.989458;0.976433;0.99019;1.02691;1.00647;1.02653;0.990701;0.990537;0.970275;0.990754;0.991207;0.91275;1.0072;0.967469;1.03722;0.990225;1.00491;0.990884;0.990691;0.991236;0.99521;0.999964;1.00345;0.975676;0.990825;0.991395;0.990356;509.101;1.00016;1.0262;0.983314;0.989816;50.1297;0.982434;0.0793911;1.96582;20.2145
1;1700;0.000945874;3.35544e-06;0.990113;0.991259;0.973858;0.991497;0.99057;1.00246;0.733563;0.991459;0.991097;23.0724;16.9313;0.990057;0.996579;0.991308;0.990891;0.977874;0.990665;0.983358;0.223493;0.957386;0.973116;190.349;1.93644;0.974005;0.990987;0.990991;1.00067;1.02975;0.990678;0.929311;0.989851;0.995834;0.973641;0.987901;0.995904;0.973684;0.987848;0.992226;0.995298;0.973629;0.98794;0.996189;0.992381;0.992232;0.99105;0.970131;0.973653;0.98788;0.995803;0.990251;1.01021;1.04324;0.971641;1.02562;0.990982;0.99068;0.992448;1.00298;0.991154;0.97333;0.976429;1.03752;0.998378;0.983462;0.939061;0.990654;174.424;1.02929;0.99101;0.990826;0.977108;13.7154;0.983652;0.988808;0.988638;0.974882;0.990092;1.03026;1.01142;1.02975;0.99054;0.990286;0.968916;0.990623;0.991327;0.912686;1.02889;0.959944;1.04124;0.989804;1.00935;0.990828;0.990544;0.991873;0.995634;0.999958;1.00496;0.974589;0.990737;0.991608;0.990017;509.101;0.999527;1.02939;0.967717;0.989202;50.1364;0.981732;0.0808683;1.99324;20.2144
1;1800;0.0015465;6.71089e-06;0.989092;0.991458;0.972006;0.991871;0.990197;1.00338;0.71254;0.991498;0.991175;23.0723;16.9306;0.989926;0.997083;0.991542;0.990818;0.976657;0.990424;0.983142;0.224788;0.927699;0.971233;190.349;1.95402;0.972892;0.990984;0.99099;0.998931;1.03297;0.990449;0.886706;0.989742;0.996328;0.972267;0.987622;0.996084;0.972319;0.987565;0.992092;0.995744;0.972251;0.987664;0.996714;0.992273;0.993124;0.991093;0.95995;0.972282;0.9876;0.995971;0.989717;1.01556;1.04768;0.968646;1.06054;0.990981;0.990456;0.993503;1.00201;0.991273;0.971719;0.974985;1.04145;0.994919;0.983244;0.892716;0.990405;174.424;1.03263;0.991023;0.990879;0.975954;13.7154;0.983041;0.982967;0.986912;0.972996;0.989995;1.03372;1.02124;1.03297;0.990207;0.989765;0.968243;0.990352;0.991575;0.920039;1.07277;0.945;1.04503;0.988934;1.01818;0.990715;0.990243;0.992899;0.996111;0.999951;1.00647;0.973903;0.990552;0.992054;0.989309;509.101;0.997018;1.03258;0.935243;0.987927;50.1509;0.980992;0.0838963;2.0558;20.2143
1;1900;0.00274775;1.34218e-05;0.987362;0.991874;0.968404;0.992662;0.989401;1.00509;0.673246;0.99157;0.991342;23.0722;16.9292;0.989659;0.998035;0.992037;0.990661;0.974347;0.989914;0.982855;0.23403;0.866911;0.967603;190.348;1.98511;0.97092;0.990977;0.99099;0.99509;1.039;0.989965;0.803826;0.989533;0.997278;0.969728;0.987094;0.996345;0.969797;0.987029;0.991764;0.996604;0.969703;0.987144;0.997723;0.991998;0.995051;0.991186;0.939205;0.969748;0.98707;0.99621;0.988568;1.02667;1.05602;0.962618;1.11977;0.990979;0.989971;0.995775;0.999606;0.991532;0.968667;0.972219;1.0488;0.987506;0.982948;0.802568;0.989878;174.423;1.0389;0.991053;0.991001;0.973798;13.7154;0.981898;0.971375;0.983119;0.969266;0.989812;1.04023;1.04117;1.039;0.989503;0.98866;0.967361;0.989777;0.992099;0.935478;1.15715;0.914653;1.05198;0.987094;1.03608;0.990475;0.989619;0.994637;0.997027;0.999926;1.00931;0.972851;0.990148;0.99302;0.987773;509.101;0.991573;1.03853;0.871862;0.985193;50.1813;0.97961;0.0900208;2.18579;20.2141
1;2000;0.00515024;2.68435e-05;0.984231;0.992761;0.961114;0.994396;0.987631;1.0083;0.598072;0.991709;0.99172;23.0718;16.9266;0.989118;0.999883;0.993124;0.990298;0.969841;0.988794;0.982582;0.252944;0.742297;0.960391;190.348;2.05745;0.967457;0.99096;0.990988;0.986436;1.05053;0.9889;0.646841;0.989139;0.999156;0.964956;0.98607;0.996642;0.965061;0.985989;0.990929;0.998306;0.964909;0.986134;0.999715;0.991276;0.999452;0.991404;0.896733;0.964987;0.986041;0.996464;0.985961;1.05067;1.07203;0.949969;1.22703;0.990976;0.988855;1.00093;0.993626;0.992129;0.962724;0.966772;1.0629;0.971264;0.982651;0.632292;0.988724;174.422;1.05094;0.991121;0.991294;0.969672;13.7154;0.97971;0.949562;0.974149;0.961532;0.989462;1.05274;1.08165;1.05053;0.987961;0.986224;0.966686;0.988518;0.993249;0.966502;1.31306;0.852993;1.06493;0.983069;1.07238;0.989952;0.988311;0.997784;0.998842;0.999856;1.01475;0.971484;0.989202;0.995234;0.984235;509.102;0.979501;1.04992;0.751731;0.979055;50.247;0.976992;0.103899;2.43308;20.2137
1;2100;0.00659443;1.07374e-05;0.982472;0.993321;0.956687;0.995522;0.986471;1.0101;0.555026;0.991788;0.991975;23.0716;16.9251;0.988783;1.00096;0.993829;0.990051;0.967214;0.988065;0.982594;0.264365;0.666588;0.956106;190.348;2.10519;0.965683;0.990947;0.990987;0.980657;1.05712;0.988208;0.55759;0.988912;1.00027;0.962286;0.985476;0.996683;0.962415;0.985385;0.990317;0.999315;0.962225;0.985547;1.00089;0.990737;1.00243;0.991555;0.870932;0.962324;0.985444;0.996478;0.984208;1.06604;1.08123;0.942042;1.28732;0.990974;0.988096;1.00439;0.989383;0.992538;0.959262;0.963562;1.07099;0.960676;0.982645;0.535761;0.987974;174.422;1.05784;0.991167;0.991501;0.967312;13.7154;0.978459;0.937694;0.96787;0.956705;0.989265;1.05992;1.10601;1.05711;0.986961;0.984629;0.966942;0.987702;0.993996;0.985233;1.3996;0.815861;1.07211;0.980464;1.09418;0.989615;0.98751;0.999553;0.999917;0.999937;1.0178;0.971118;0.98854;0.996737;0.981822;509.102;0.971552;1.05643;0.683369;0.974977;50.2895;0.975504;0.108507;2.57661;20.2135
