condition;iter;t;dt;10fthfglu3;12dgr;13dpg;1ag3p;2pg;3pg;5fthf;5fthfglu3;ACP_R;ACP;DNA;PdhC;ac;accoa;acdhlpl_PdhC;actp;ade;adn;adp;amp;ap;apoACP;atp;cdp;cdpdag;clpn;cmp;co2;coa;ctp;dUTPase;dad_2;dadp;damp;datp;dcdp;dcmp;dctp;dcyt;dgdp;dgmp;dgsn;dgtp;dhap;dhlpl_PdhC;dnad;dtdp;dtmp;dttp;e4p;f6p;fa;fdp;fmettrna;for;g1p;g3p;g6p;galfur12dgr;gdp;glyc3p;glyc;gmp;gsn;gtp;gua;h2o;h;lgltn;lpl_PdhC;methfglu3;mlthfglu3;nac;nad;nadh;nadp;nadph;nh3;nicrnt;o2;pa;pap;pep;pg3p;pg;pi;ppi;prpp;pyr;r1p;r5p;ru5p__D;s7p;thfglu3;thymd;trdox;trdrd;udp;udpg;udpgal;udpgalfur;udpgltn;ump;ura;utp;xu5p__D;rRNA;AA;tRNA;AAtRNA;Protein
1;0;0;0.0001;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.020975;0.0154;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.173045;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.158554;0.000900901;0.000900901;0.000900901;0.000900901;0.0124685;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.000900901;0.462819;0.000900901;0.000900901;0.000900901;0.000900901;0.0455672;0.000900901;0.000900901;0.000900901;0.0183778
1;100;0.00010496;1.6e-07;0.000902052;0.000900915;0.000896932;0.000900929;0.000900883;0.000903644;0.000836284;0.000901013;0.000900907;0.020975;0.0153979;0.00090037;0.000902223;0.000900918;0.000900895;0.000897807;0.000900883;0.000898962;0.000686957;0.000898876;0.000896747;0.173045;0.0011641;0.000896768;0.000900901;0.000900901;0.000903885;0.000910148;0.000900883;0.000899364;0.000900311;0.000902031;0.000896745;0.00090017;0.000902134;0.000896754;0.000900157;0.000901258;0.000901904;0.000896743;0.000900179;0.000902115;0.000901291;0.000900978;0.000900905;0.000897481;0.000896747;0.000900165;0.00090211;0.000900855;0.000904433;0.00091334;0.000896671;0.000864704;0.000900896;0.000900882;0.000900989;0.000904312;0.000900911;0.000896727;0.000897492;0.000911988;0.000903747;0.00089899;0.000903365;0.000900882;0.158559;0.000909948;0.000900902;0.000900843;0.000897588;0.0124685;0.00089915;0.000901168;0.000900759;0.000897032;0.000900868;0.000910235;0.000904314;0.000910149;0.000900876;0.000900862;0.000895332;0.000900881;0.000900919;0.000875031;0.000894737;0.000895724;0.000912994;0.000900834;0.000903967;0.00090089;0.000900869;0.000899747;0.000901983;0.000909074;0.000901405;0.000896803;0.000900885;0.000900939;0.000900842;0.462819;0.000903794;0.000910065;0.000906113;0.000900788;0.0455663;0.000898295;0.000362851;0.00147551;0.0183772
1;200;0.00011264;6.4e-08;0.000902065;0.000900917;0.000896677;0.000900932;0.000900882;0.000903819;0.000832426;0.00090102;0.000900908;0.020975;0.0153978;0.000900339;0.000902308;0.00090092;0.000900894;0.000897608;0.000900881;0.00089884;0.000673522;0.000898719;0.00089648;0.173045;0.00118066;0.000896505;0.000900901;0.000900901;0.000904068;0.000910739;0.000900881;0.00089925;0.000900275;0.000902103;0.000896479;0.000900123;0.000902212;0.000896489;0.00090011;0.00090128;0.000901968;0.000896477;0.000900133;0.000902193;0.000901316;0.000900986;0.000900905;0.000897257;0.000896482;0.000900118;0.000902187;0.000900851;0.000904672;0.000914136;0.000896395;0.000864434;0.000900896;0.00090088;0.000900998;0.000904523;0.000900912;0.00089646;0.000897273;0.000912697;0.000903917;0.00089887;0.000903505;0.00090088;0.158559;0.000910528;0.000900902;0.000900839;0.000897376;0.0124685;0.000899038;0.00090119;0.000900745;0.000896799;0.000900851;0.000910832;0.000904535;0.00091074;0.000900873;0.000900858;0.000894979;0.000900879;0.000900921;0.000873443;0.000894351;0.000895387;0.000913766;0.000900827;0.000904167;0.000900889;0.000900866;0.000899734;0.000902053;0.000909082;0.000901678;0.000896543;0.000900884;0.000900943;0.000900836;0.462819;0.000903969;0.000910651;0.000906431;0.000900777;0.0455663;0.000898132;0.000330771;0.0015079;0.0183771
1;300;0.00012448;1.28e-07;0.000902073;0.000900919;0.000896291;0.000900936;0.000900879;0.000904083;0.000826614;0.00090103;0.000900909;0.020975;0.0153976;0.000900292;0.000902436;0.000900923;0.000900893;0.000897309;0.000900878;0.000898655;0.000653288;0.000898476;0.000896077;0.173045;0.00120559;0.000896108;0.000900901;0.000900901;0.000904343;0.000911631;0.000900878;0.000899067;0.000900223;0.000902213;0.000896079;0.000900052;0.000902329;0.000896089;0.000900038;0.000901313;0.000902065;0.000896077;0.000900063;0.00090231;0.000901352;0.000900998;0.000900905;0.000896918;0.000896082;0.000900047;0.000902302;0.000900844;0.000905037;0.000915336;0.000895979;0.000864374;0.000900895;0.000900876;0.000901012;0.00090484;0.000900913;0.000896057;0.000896943;0.000913767;0.00090417;0.000898688;0.000903705;0.000900877;0.158559;0.000911402;0.000900902;0.000900834;0.000897057;0.0124685;0.000898869;0.000901224;0.000900722;0.000896446;0.000900824;0.000911732;0.000904871;0.000911632;0.000900869;0.000900851;0.000894448;0.000900875;0.000900924;0.000871056;0.000893779;0.000894877;0.00091493;0.000900816;0.000904469;0.000900888;0.000900862;0.000899725;0.000902158;0.000909081;0.000902097;0.000896152;0.000900881;0.000900949;0.000900827;0.462819;0.000904232;0.000911535;0.000906904;0.000900759;0.0455663;0.000897886;0.000282852;0.00155596;0.0183771
1;400;0.00014816;2.56e-07;0.000902056;0.000900924;0.00089555;0.000900946;0.000900872;0.000904591;0.000815445;0.000901051;0.000900911;0.020975;0.0153972;0.000900204;0.000902681;0.000900929;0.000900891;0.000896734;0.000900872;0.000898302;0.000614586;0.000897978;0.000895302;0.173045;0.00125328;0.000895347;0.000900901;0.000900901;0.000904865;0.000913344;0.000900872;0.000898655;0.000900125;0.000902423;0.00089531;0.000899916;0.000902555;0.000895322;0.0008999;0.000901377;0.000902253;0.000895307;0.000899929;0.000902537;0.000901422;0.000901024;0.000900907;0.000896261;0.000895313;0.00089991;0.000902523;0.000900828;0.000905749;0.000917642;0.000895174;0.000865394;0.000900895;0.00090087;0.000901042;0.000905443;0.000900917;0.000895281;0.000896308;0.000915822;0.000904648;0.00089834;0.00090402;0.000900871;0.15856;0.000913081;0.000900903;0.000900824;0.000896443;0.0124685;0.000898545;0.000901291;0.000900674;0.000895767;0.000900772;0.000913461;0.000905521;0.000913345;0.000900861;0.000900838;0.00089343;0.000900868;0.000900931;0.000866517;0.000892748;0.00089389;0.000917166;0.000900793;0.000905053;0.000900884;0.000900851;0.000899743;0.000902359;0.000909086;0.000902898;0.000895402;0.000900876;0.000900962;0.000900806;0.462819;0.000904729;0.000913232;0.000907759;0.000900721;0.0455663;0.000897417;0.000193746;0.00164433;0.018377
1;500;0.000160602;1.024e-07;0.000902031;0.000900927;0.000895176;0.000900952;0.000900869;0.000904846;0.000809826;0.000901062;0.000900912;0.020975;0.015397;0.000900164;0.000902805;0.000900933;0.00090089;0.000896444;0.000900868;0.000898125;0.000595294;0.000897707;0.000894911;0.173045;0.00127703;0.000894964;0.0009009;0.000900901;0.000905125;0.000914207;0.000900869;0.00089838;0.000900079;0.00090253;0.000894922;0.000899848;0.000902668;0.000894936;0.00089983;0.000901408;0.000902347;0.00089492;0.000899861;0.000902651;0.000901457;0.000901039;0.000900907;0.000895928;0.000894926;0.000899841;0.000902634;0.00090082;0.000906113;0.000918803;0.000894767;0.000866439;0.000900894;0.000900866;0.000901059;0.000905743;0.000900918;0.000894891;0.000895988;0.000916856;0.000904884;0.000898165;0.000904103;0.000900867;0.158561;0.000913927;0.000900903;0.000900819;0.000896134;0.0124685;0.000898382;0.000901326;0.000900647;0.000895424;0.000900746;0.000914332;0.000905851;0.000914207;0.000900856;0.00090083;0.000892919;0.000900864;0.000900935;0.000864279;0.000892307;0.00089339;0.00091829;0.00090078;0.000905349;0.000900882;0.000900846;0.000899768;0.000902461;0.00090908;0.000903305;0.000895026;0.000900873;0.000900969;0.000900795;0.462819;0.000904975;0.000914087;0.000908135;0.000900701;0.0455664;0.000897186;0.000152197;0.00168512;0.018377
1;600;0.000179443;2.048e-07;0.000901978;0.000900931;0.00089463;0.00090096;0.000900863;0.000905219;0.000801641;0.000901077;0.000900914;0.020975;0.0153967;0.000900116;0.000902985;0.000900938;0.000900888;0.000896022;0.000900863;0.000897868;0.000567787;0.000897267;0.000894341;0.173045;0.00131083;0.000894406;0.0009009;0.000900901;0.0009055;0.000915463;0.000900863;0.000897776;0.000900023;0.000902684;0.000894359;0.000899748;0.000902833;0.000894373;0.000899729;0.000901453;0.000902484;0.000894356;0.000899763;0.000902817;0.000901507;0.000901061;0.000900908;0.000895437;0.000894362;0.000899741;0.000902796;0.000900806;0.00090665;0.000920494;0.000894172;0.000868483;0.000900894;0.000900861;0.000901085;0.000906177;0.000900921;0.000894322;0.000895522;0.000918363;0.000905221;0.000897911;0.000903992;0.000900861;0.158561;0.000915162;0.000900903;0.000900812;0.000895684;0.0124685;0.000898144;0.000901377;0.000900605;0.000894924;0.000900708;0.0009156;0.000906335;0.000915463;0.000900848;0.000900818;0.000892177;0.000900858;0.00090094;0.000861159;0.000891913;0.000892654;0.000919928;0.000900759;0.000905785;0.000900879;0.000900837;0.000899821;0.000902609;0.000909075;0.000903896;0.000894479;0.000900869;0.00090098;0.000900778;0.462819;0.000905329;0.000915331;0.000908517;0.000900668;0.0455664;0.000896862;0.000102266;0.00173386;0.0183769
1;700;0.000217126;4.096e-07;0.000901847;0.000900941;0.000893615;0.000900978;0.000900851;0.00090591;0.000786507;0.000901105;0.000900918;0.020975;0.0153962;0.000900091;0.00090332;0.000900949;0.000900884;0.000895238;0.000900851;0.000897392;0.000520224;0.000896222;0.000893281;0.173044;0.00136877;0.000893373;0.0009009;0.000900901;0.000906184;0.000917795;0.000900852;0.000895449;0.000899984;0.000902972;0.000893312;0.000899563;0.000903137;0.000893329;0.000899541;0.000901537;0.00090274;0.000893309;0.00089958;0.000903126;0.000901599;0.000901106;0.000900911;0.000894511;0.000893317;0.000899554;0.000903094;0.000900779;0.000907667;0.000923634;0.000893059;0.000873062;0.000900893;0.000900849;0.000901137;0.000906972;0.000900927;0.000893264;0.000894655;0.000921161;0.000905829;0.000897443;0.000902419;0.00090085;0.158562;0.000917463;0.000900904;0.0009008;0.000894849;0.0124685;0.000897702;0.000901473;0.00090052;0.000893996;0.000900634;0.000917955;0.000907246;0.000917795;0.000900832;0.000900793;0.000890804;0.000900845;0.000900952;0.000856171;0.000892667;0.00089127;0.000922967;0.000900718;0.000906604;0.000900873;0.00090082;0.000899953;0.000902885;0.000908947;0.00090505;0.000893467;0.000900859;0.000901002;0.000900743;0.462819;0.000905972;0.000917642;0.000908244;0.000900603;0.0455666;0.000896339;7.13967e-05;0.0017643;0.0183769
1;800;0.000238589;1.6384e-07;0.000901772;0.000900946;0.000893078;0.000900988;0.000900844;0.000906274;0.000778405;0.00090112;0.00090092;0.020975;0.0153959;0.000900094;0.000903497;0.000900956;0.000900882;0.000894823;0.000900845;0.000897142;0.000495998;0.000895596;0.00089272;0.173044;0.00139813;0.000892828;0.0009009;0.000900901;0.000906539;0.000919027;0.000900846;0.000893849;0.00089998;0.000903124;0.000892759;0.000899465;0.000903297;0.000892777;0.000899441;0.00090158;0.000902875;0.000892755;0.000899483;0.00090329;0.000901647;0.000901132;0.000900912;0.000894013;0.000892764;0.000899456;0.000903251;0.000900764;0.000908214;0.000925293;0.000892468;0.000875595;0.000900893;0.000900843;0.000901168;0.000907387;0.000900931;0.000892706;0.000894196;0.000922639;0.00090614;0.000897196;0.000901169;0.000900843;0.158562;0.000918682;0.000900904;0.000900794;0.000894408;0.0124685;0.000897469;0.000901521;0.000900471;0.000893498;0.000900601;0.000919199;0.000907736;0.000919027;0.000900823;0.000900779;0.000890082;0.000900838;0.000900959;0.000853745;0.00089352;0.000890526;0.000924571;0.000900693;0.000907044;0.00090087;0.00090081;0.000900027;0.000903031;0.000909079;0.000905565;0.000892934;0.000900854;0.000901015;0.000900723;0.462819;0.000906303;0.000918863;0.0009078;0.000900565;0.0455668;0.000896083;7.05897e-05;0.00176558;0.0183769
1;900;0.000268244;3.2768e-07;0.000901673;0.000900953;0.000892378;0.000901003;0.000900834;0.000906749;0.000767961;0.000901139;0.000900923;0.020975;0.0153956;0.000900098;0.000903727;0.000900965;0.000900879;0.000894284;0.000900835;0.000896819;0.000464759;0.000894739;0.000891989;0.173044;0.00143594;0.00089212;0.0009009;0.000900901;0.000906993;0.000920629;0.000900837;0.000891634;0.000899975;0.000903323;0.000892041;0.000899338;0.000903505;0.000892061;0.000899312;0.000901636;0.000903052;0.000892036;0.000899358;0.000903503;0.000901709;0.000901169;0.000900913;0.000893355;0.000892046;0.000899328;0.000903455;0.000900742;0.000908936;0.00092745;0.000891695;0.00087897;0.000900893;0.000900834;0.00090121;0.000907921;0.000900935;0.000891978;0.000893598;0.000924561;0.000906532;0.000896877;0.000899391;0.000900833;0.158563;0.000920268;0.000900905;0.000900785;0.000893834;0.0124685;0.000897166;0.000901581;0.000900403;0.000892854;0.000900552;0.000920817;0.000908383;0.000920629;0.00090081;0.000900759;0.000889145;0.000900827;0.000900968;0.000850656;0.000894793;0.000889543;0.000926656;0.00090066;0.000907626;0.000900865;0.000900797;0.000900127;0.000903221;0.00090908;0.000906316;0.000892243;0.000900847;0.000901033;0.000900695;0.462819;0.000906725;0.00092045;0.00090711;0.000900513;0.045567;0.00089575;7.06106e-05;0.00176641;0.0183768
