condition;iter;t;dt;5FTHFabc;ACt;ATPase;COAabc;DADNabc;DCYTabc;DGSNabc;FAt;FORt;GLCpts;GLYCt;H2Ot;Ht;LIPTA;L_LACt2r;NACabc;NH3t;O2t;PIabc;PYRt2r;RIBFLVabc;THMDabc;URAt2;trdoxt;AAabc;5FTHFPGS;ACKr;ACPPAT;ACPS;ACP_transl;ADK1;ADPT;AGPAT;APG3PAT;BPNT;CLPNS;CTPS2;CYTK1;CYTK2;DADK;DADNK;DAGGALT;DAGPST;DASYN;DCMPDA;DCYTK;DGK1;DGSNK;DNAP;DRPA;ENO;FAKr;FBA;FMETTRS;FTHFCL;GALU;GAPD;GHMT;GK1;GLYK;GUAPRT;LDH_L;MTHFC;MTHFD;NADHK;NADS;NCTPPRT;NNATr;NOX;PAPA;PDH_E3;PDH_acald;PFK;PGI;PGK;PGK3;PGK4;PGM;PGMT;PGPP;PGSA;PPA;PPM2;PRPPS;PSSYN;PTAr;PUNP2;PUNP4;PYK;PYK2;PYK4;PYK5;PYK7;PYK8;PdhC_transl;RBFK;RPE;RPI;TALA;TKT1;TKT2;TMDK1;TMPK;TPI;TRDR;UDPG4E;UDPGALM;UMPK;UPPRT;dUTPase_transl;rRNAP;tRNAP;AATRS;Ribosome
1;15600;0.0521739;2.5711e-06;0.0304159;0.0376272;6.0096;0.00573714;0.40201;0.012653;0.460865;0.00801238;1e-10;6.15194;0.00325102;0.72;0.0490224;0.00267548;1e-10;0.00768159;0.00137852;0.543068;1.48863;2.91919;0.0015815;0.0204091;0.112116;0.0147638;1.0006;0.0417252;0.366147;0.106566;0.0231435;36.7856;3.4114;0.257319;0.107857;0.00744759;0.000951519;0.00187203;0.531587;0.00307657;0.00745539;0.0183672;0.0184302;0.00119782;0.00156593;0.0043258;1e-10;0.0107757;0.00758226;0.00868563;0.0575915;0.225554;6.07402;0.0191431;5.51824;0.511726;0.0280909;0.00919995;30.753;0.0146748;0.492036;0.0121444;0.305298;0.00721711;0.0147946;0.00174152;9.07965e-06;0.00232154;0.00101941;0.00166371;23.0267;0.000953842;39.9049;40.0002;12.5015;4.59614;22.3822;0.39965;0.00405717;6.07485;0.00323155;0.00218613;0.00429593;1.07156;0.225694;1.4947;0.00637587;0.591574;0.172123;0.207464;8.44895;0.56082;0.00208094;0.0105631;0.00323082;0.010397;0.502156;0.00096052;0.312256;0.312192;0.312535;0.311909;0.292249;0.0183815;0.0182059;2.75708;0.0147504;0.00700571;0.00696755;0.806539;0.486011;0.167656;0.1234;1.27584;37.0472;0.558626
1;15700;0.0525323;1.02844e-06;0.0304179;0.0376257;6.00958;0.00573741;0.402001;0.0126408;0.460854;0.00801457;1e-10;6.15195;0.00325254;0.72;0.0490273;0.00267553;1e-10;0.00766625;0.00138009;0.543072;1.48863;2.91919;0.00156788;0.0203978;0.112117;0.0147644;1.0006;0.0417278;0.366152;0.106569;0.02315;36.7856;3.41144;0.257325;0.107854;0.00745042;0.000951787;0.00186847;0.531587;0.00307343;0.00745195;0.0183639;0.0184233;0.00119204;0.00157243;0.00432145;1e-10;0.0107716;0.00757894;0.00868167;0.057577;0.225557;6.07402;0.019148;5.51824;0.511748;0.028096;0.00919009;30.753;0.0146753;0.492047;0.0121402;0.305305;0.00720985;0.0147953;0.00174224;1.02939e-05;0.00232169;0.00101948;0.00166383;23.0267;0.000950616;39.9049;40.0002;12.5015;4.59615;22.3822;0.399659;0.00405666;6.07485;0.00322808;0.00218213;0.00429158;1.07158;0.225697;1.49473;0.00637114;0.591576;0.172124;0.207469;8.44895;0.560822;0.00207875;0.0105604;0.00323;0.0103944;0.502166;0.000957245;0.312261;0.312197;0.31254;0.311915;0.292254;0.0183777;0.0182025;2.75708;0.014751;0.00699818;0.00695999;0.806553;0.486019;0.167666;0.12352;1.27576;37.0472;0.55851
1;15800;0.0526362;2.05688e-06;0.0304185;0.0376252;6.00957;0.00573749;0.401998;0.0126373;0.46085;0.0080152;1e-10;6.15195;0.00325298;0.72;0.0490287;0.00267555;1e-10;0.00766181;0.00138054;0.543073;1.48863;2.91919;0.00156394;0.0203945;0.112118;0.0147646;1.00059;0.0417286;0.366154;0.106569;0.0231519;36.7856;3.41146;0.257327;0.107854;0.00745124;0.000951865;0.00186744;0.531587;0.00307253;0.00745096;0.0183629;0.0184213;0.00119036;0.00157431;0.00432019;1e-10;0.0107705;0.00757798;0.00868052;0.0575728;0.225558;6.07402;0.0191494;5.51824;0.511754;0.0280975;0.00918724;30.753;0.0146754;0.49205;0.012139;0.305307;0.00720774;0.0147955;0.00174162;9.08174e-06;0.00232175;0.00101951;0.00166386;23.0267;0.000949681;39.9049;40.0002;12.5016;4.59615;22.3822;0.399661;0.00405651;6.07485;0.00322708;0.00218097;0.00429032;1.07159;0.225698;1.49474;0.00636977;0.591576;0.172124;0.20747;8.44894;0.560822;0.00207812;0.0105597;0.00322977;0.0103936;0.502169;0.000956298;0.312263;0.312199;0.312542;0.311917;0.292255;0.0183766;0.0182015;2.75708;0.0147512;0.006996;0.0069578;0.806557;0.486022;0.167668;0.123554;1.27573;37.0472;0.558477
1;15900;0.0528439;4.11376e-06;0.0304197;0.0376243;6.00956;0.00573764;0.401993;0.0126303;0.460844;0.00801646;1e-10;6.15195;0.00325386;0.72;0.0490315;0.00267558;1e-10;0.00765294;0.00138144;0.543075;1.48863;2.91919;0.00155606;0.020388;0.112119;0.014765;1.00059;0.0417301;0.366156;0.106571;0.0231557;36.7856;3.41148;0.257331;0.107853;0.00745288;0.000952021;0.00186538;0.531588;0.00307071;0.00744897;0.018361;0.0184173;0.00118701;0.00157807;0.00431767;1e-10;0.0107682;0.00757605;0.00867822;0.0575644;0.22556;6.07402;0.0191523;5.51825;0.511767;0.0281004;0.00918153;30.753;0.0146757;0.492057;0.0121366;0.305311;0.00720354;0.0147959;0.00174166;9.08238e-06;0.00232185;0.00101956;0.00166394;23.0267;0.000947813;39.9049;40.0002;12.5016;4.59616;22.3822;0.399667;0.00405622;6.07485;0.00322507;0.00217865;0.0042878;1.0716;0.2257;1.49475;0.00636703;0.591577;0.172124;0.207473;8.44894;0.560823;0.00207685;0.0105581;0.00322929;0.0103921;0.502176;0.000954406;0.312267;0.312203;0.312545;0.311921;0.292258;0.0183744;0.0181995;2.75708;0.0147516;0.00699164;0.00695343;0.806565;0.486027;0.167674;0.123624;1.27568;37.0472;0.55841
1;16100;0.0534157;1.6455e-06;0.030423;0.0376218;6.00953;0.00573806;0.40198;0.0126109;0.460826;0.00801991;1e-10;6.15196;0.00325626;0.72;0.0490391;0.00267567;1e-10;0.00762856;0.00138392;0.54308;1.48863;2.91919;0.00153439;0.0203701;0.112121;0.0147659;1.00059;0.0417343;0.366164;0.106574;0.0231661;36.7856;3.41156;0.257341;0.107849;0.00745738;0.000952451;0.00185971;0.531588;0.00306572;0.00744352;0.0183558;0.0184061;0.00117781;0.0015884;0.00431073;1e-10;0.0107618;0.00757078;0.00867192;0.0575414;0.225565;6.07402;0.01916;5.51825;0.511802;0.0281085;0.00916586;30.753;0.0146765;0.492075;0.0121299;0.305322;0.00719196;0.0147969;0.00174179;9.08523e-06;0.00232221;0.00101972;0.0016642;23.0267;0.000942678;39.9049;40.0002;12.5016;4.59617;22.3822;0.399681;0.00405542;6.07485;0.00321956;0.00217229;0.00428087;1.07162;0.225705;1.4948;0.00635951;0.59158;0.172125;0.207482;8.44893;0.560826;0.00207337;0.0105539;0.00322799;0.0103879;0.502193;0.000949214;0.312276;0.312212;0.312553;0.311931;0.292266;0.0183683;0.0181941;2.75708;0.0147527;0.00697966;0.00694141;0.806587;0.48604;0.167689;0.123814;1.27555;37.0472;0.558227
1;16200;0.0537448;3.29101e-06;0.0304249;0.0376204;6.00952;0.0057383;0.401972;0.0125999;0.460816;0.00802189;1e-10;6.15197;0.00325763;0.72;0.0490435;0.00267573;1e-10;0.00761456;0.00138533;0.543083;1.48863;2.91918;0.00152193;0.0203598;0.112123;0.0147665;1.00058;0.0417367;0.366168;0.106576;0.0231721;36.7856;3.4116;0.257347;0.107847;0.00745996;0.000952699;0.00185645;0.531589;0.00306284;0.0074404;0.0183528;0.0183995;0.00117252;0.00159433;0.00430674;1e-10;0.0107581;0.00756776;0.0086683;0.0575282;0.225568;6.07402;0.0191645;5.51826;0.511822;0.0281132;0.00915686;30.753;0.014677;0.492085;0.0121261;0.305329;0.00718531;0.0147976;0.00174186;9.08659e-06;0.00232243;0.00101983;0.00166437;23.0267;0.000939727;39.9049;40.0002;12.5016;4.59618;22.3822;0.399689;0.00405496;6.07485;0.0032164;0.00216864;0.00427688;1.07164;0.225708;1.49483;0.00635519;0.591582;0.172126;0.207487;8.44892;0.560827;0.00207136;0.0105514;0.00322725;0.0103855;0.502202;0.000946237;0.312281;0.312217;0.312558;0.311937;0.292271;0.0183649;0.018191;2.75708;0.0147533;0.00697277;0.0069345;0.806599;0.486048;0.167698;0.123923;1.27548;37.0472;0.558123
1;16300;0.0540015;1.3164e-06;0.0304264;0.0376193;6.00951;0.00573849;0.401966;0.0125912;0.460808;0.00802343;1e-10;6.15197;0.0032587;0.72;0.0490469;0.00267577;1e-10;0.00760366;0.00138643;0.543086;1.48863;2.91918;0.00151222;0.0203518;0.112124;0.0147669;1.00058;0.0417386;0.366172;0.106578;0.0231768;36.7856;3.41163;0.257351;0.107846;0.00746197;0.000952892;0.00185391;0.531589;0.00306061;0.00743797;0.0183505;0.0183944;0.00116839;0.00159896;0.00430363;1e-10;0.0107553;0.00756541;0.00866547;0.0575179;0.22557;6.07402;0.019168;5.51826;0.511837;0.0281168;0.00914985;30.753;0.0146773;0.492093;0.0121231;0.305334;0.00718012;0.014798;0.00174191;9.08797e-06;0.00232263;0.00101991;0.00166451;23.0268;0.000937427;39.9049;40.0002;12.5016;4.59618;22.3822;0.399696;0.0040546;6.07485;0.00321393;0.00216579;0.00427377;1.07165;0.22571;1.49485;0.00635183;0.591583;0.172126;0.207491;8.44891;0.560828;0.0020698;0.0105495;0.00322667;0.0103837;0.50221;0.000943919;0.312286;0.312222;0.312562;0.311941;0.292274;0.0183622;0.0181885;2.75708;0.0147537;0.00696741;0.00692913;0.806609;0.486053;0.167705;0.124009;1.27542;37.0472;0.558042
1;16400;0.0542319;2.63281e-06;0.0304277;0.0376183;6.0095;0.00573865;0.401961;0.0125835;0.460801;0.00802481;1e-10;6.15198;0.00325965;0.72;0.04905;0.0026758;1e-10;0.00759388;0.00138741;0.543088;1.48863;2.91918;0.00150351;0.0203447;0.112125;0.0147673;1.00058;0.0417403;0.366175;0.106579;0.0231811;36.7856;3.41166;0.257356;0.107844;0.00746377;0.000953066;0.00185164;0.531589;0.0030586;0.00743579;0.0183484;0.0183898;0.00116469;0.0016031;0.00430085;1e-10;0.0107527;0.0075633;0.00866294;0.0575087;0.225572;6.07402;0.0191711;5.51826;0.511851;0.0281201;0.00914356;30.753;0.0146776;0.4921;0.0121204;0.305338;0.00717546;0.0147985;0.00174196;9.08909e-06;0.00232281;0.00102;0.00166464;23.0268;0.000935364;39.9049;40.0002;12.5016;4.59619;22.3822;0.399702;0.00405427;6.07485;0.00321172;0.00216324;0.00427099;1.07166;0.225712;1.49487;0.00634881;0.591584;0.172126;0.207494;8.44891;0.560829;0.0020684;0.0105478;0.00322615;0.010382;0.502217;0.000941844;0.312289;0.312225;0.312565;0.311945;0.292278;0.0183598;0.0181863;2.75708;0.0147542;0.00696261;0.00692431;0.806617;0.486059;0.167711;0.124085;1.27537;37.0472;0.557969
1;16500;0.0545441;1.05312e-06;0.0304295;0.0376169;6.00948;0.00573887;0.401954;0.012573;0.460791;0.00802667;1e-10;6.15198;0.00326094;0.72;0.0490541;0.00267585;1e-10;0.00758064;0.00138873;0.543091;1.48863;2.91918;0.00149172;0.0203349;0.112126;0.0147678;1.00057;0.0417426;0.366179;0.106581;0.0231868;36.7856;3.4117;0.257361;0.107843;0.00746621;0.000953301;0.00184856;0.531589;0.00305588;0.00743285;0.0183456;0.0183836;0.00115969;0.00160871;0.00429707;1e-10;0.0107493;0.00756045;0.00865951;0.0574962;0.225575;6.07402;0.0191753;5.51827;0.511869;0.0281245;0.00913504;30.753;0.014678;0.49211;0.0121168;0.305344;0.00716913;0.014799;0.00174201;9.11324e-06;0.00232308;0.00102012;0.00166483;23.0268;0.000932571;39.9049;40.0002;12.5016;4.5962;22.3822;0.399709;0.00405384;6.07485;0.00320873;0.00215978;0.00426721;1.07168;0.225715;1.4949;0.00634473;0.591586;0.172127;0.207499;8.4489;0.56083;0.0020665;0.0105455;0.00322544;0.0103797;0.502226;0.000939034;0.312294;0.312231;0.31257;0.311951;0.292282;0.0183565;0.0181834;2.75708;0.0147547;0.0069561;0.00691778;0.806629;0.486066;0.167719;0.124188;1.2753;37.0472;0.557871
1;16600;0.0546852;2.10625e-06;0.0304303;0.0376163;6.00947;0.00573897;0.401951;0.0125683;0.460787;0.0080275;1e-10;6.15198;0.00326152;0.72;0.0490559;0.00267588;1e-10;0.00757467;0.00138933;0.543092;1.48863;2.91918;0.00148639;0.0203306;0.112127;0.0147681;1.00057;0.0417436;0.366181;0.106582;0.0231894;36.7856;3.41172;0.257364;0.107842;0.00746731;0.000953408;0.00184717;0.531589;0.00305465;0.00743152;0.0183443;0.0183807;0.00115742;0.00161124;0.00429536;1e-10;0.0107477;0.00755917;0.00865797;0.0574905;0.225576;6.07402;0.0191772;5.51827;0.511878;0.0281265;0.0091312;30.753;0.0146782;0.492114;0.0121152;0.305347;0.00716629;0.0147993;0.00174205;9.09169e-06;0.00232321;0.00102018;0.00166493;23.0268;0.00093131;39.9049;40.0002;12.5016;4.5962;22.3822;0.399713;0.00405364;6.07485;0.00320737;0.00215822;0.00426551;1.07168;0.225716;1.49491;0.00634289;0.591586;0.172127;0.207501;8.4489;0.560831;0.00206564;0.0105445;0.00322513;0.0103787;0.502231;0.000937768;0.312297;0.312233;0.312572;0.311953;0.292284;0.0183551;0.0181821;2.75708;0.014755;0.00695316;0.00691483;0.806634;0.486069;0.167723;0.124235;1.27526;37.0472;0.557827
1;16700;0.0549675;4.21249e-06;0.0304319;0.0376152;6.00946;0.00573917;0.401944;0.0125588;0.460778;0.00802918;1e-10;6.15199;0.00326267;0.72;0.0490596;0.00267592;1e-10;0.00756273;0.00139051;0.543095;1.48864;2.91918;0.00147574;0.0203218;0.112128;0.0147685;1.00057;0.0417457;0.366184;0.106584;0.0231945;36.7856;3.41176;0.257369;0.10784;0.0074695;0.000953621;0.00184439;0.531589;0.00305219;0.00742887;0.0183418;0.018375;0.0011529;0.00161629;0.00429195;1e-10;0.0107446;0.0075566;0.00865488;0.0574793;0.225578;6.07402;0.019181;5.51828;0.511894;0.0281304;0.00912352;30.753;0.0146786;0.492122;0.012112;0.305352;0.00716059;0.0147998;0.00174211;9.0932e-06;0.00232347;0.0010203;0.00166512;23.0268;0.00092879;39.9049;40.0002;12.5016;4.59621;22.3822;0.39972;0.00405324;6.07485;0.00320467;0.00215511;0.0042621;1.0717;0.225718;1.49494;0.0063392;0.591588;0.172127;0.207506;8.44889;0.560832;0.00206393;0.0105424;0.00322449;0.0103767;0.502239;0.000935239;0.312301;0.312238;0.312577;0.311958;0.292288;0.0183521;0.0181794;2.75708;0.0147555;0.00694729;0.00690894;0.806644;0.486075;0.16773;0.124328;1.2752;37.0471;0.557739
1;16800;0.0553011;1.685e-06;0.0304338;0.0376137;6.00944;0.00573939;0.401937;0.0125476;0.460768;0.00803115;1e-10;6.15199;0.00326403;0.72;0.049064;0.00267597;1e-10;0.00754863;0.00139191;0.543098;1.48864;2.91918;0.00146316;0.0203115;0.112129;0.0147691;1.00057;0.0417481;0.366189;0.106586;0.0232007;36.7857;3.4118;0.257375;0.107838;0.00747209;0.000953873;0.00184111;0.531589;0.00304929;0.00742574;0.0183388;0.0183682;0.00114756;0.00162226;0.00428792;1e-10;0.010741;0.00755358;0.00865122;0.057466;0.225581;6.07402;0.0191855;5.51828;0.511914;0.0281351;0.00911445;30.7531;0.014679;0.492133;0.0121082;0.305358;0.00715382;0.0148004;0.00174218;9.09897e-06;0.00232381;0.00102045;0.00166537;23.0268;0.000925814;39.9049;40.0002;12.5017;4.59621;22.3822;0.399728;0.00405278;6.07485;0.00320148;0.00215143;0.00425807;1.07171;0.225721;1.49497;0.00633486;0.591589;0.172127;0.207511;8.44888;0.560833;0.0020619;0.0105399;0.00322374;0.0103742;0.502249;0.000932251;0.312307;0.312243;0.312582;0.311964;0.292293;0.0183487;0.0181763;2.75708;0.0147561;0.00694036;0.00690199;0.806656;0.486083;0.167739;0.124438;1.27512;37.0471;0.557635
1;16900;0.0555252;3.36999e-06;0.0304351;0.0376128;6.00943;0.00573955;0.401932;0.0125402;0.460761;0.00803247;1e-10;6.152;0.00326493;0.72;0.0490669;0.00267601;1e-10;0.00753918;0.00139285;0.5431;1.48864;2.91918;0.00145473;0.0203045;0.11213;0.0147695;1.00057;0.0417497;0.366192;0.106587;0.0232048;36.7857;3.41183;0.25738;0.107837;0.00747383;0.000954042;0.00183891;0.531589;0.00304734;0.00742365;0.0183368;0.0183637;0.00114398;0.00162627;0.00428521;1e-10;0.0107385;0.00755155;0.00864877;0.057457;0.225583;6.07402;0.0191885;5.51828;0.511927;0.0281383;0.00910836;30.7531;0.0146793;0.492139;0.0121056;0.305363;0.00714933;0.0148008;0.00174223;9.09666e-06;0.00232405;0.00102056;0.00166554;23.0268;0.000923816;39.9049;40.0002;12.5017;4.59622;22.3822;0.399733;0.00405247;6.07485;0.00319934;0.00214897;0.00425537;1.07172;0.225723;1.49498;0.00633194;0.59159;0.172128;0.207514;8.44888;0.560834;0.00206055;0.0105383;0.00322324;0.0103726;0.502256;0.000930254;0.312311;0.312247;0.312585;0.311968;0.292296;0.0183463;0.0181742;2.75708;0.0147564;0.00693571;0.00689732;0.806664;0.486088;0.167745;0.124512;1.27507;37.0471;0.557565
1;17000;0.0559236;1.348e-06;0.0304373;0.0376111;6.00941;0.00573982;0.401923;0.0125269;0.460749;0.00803481;1e-10;6.152;0.00326654;0.72;0.0490721;0.00267607;1e-10;0.0075224;0.0013945;0.543104;1.48864;2.91918;0.00143973;0.0202922;0.112132;0.0147701;1.00056;0.0417526;0.366197;0.10659;0.0232121;36.7857;3.41188;0.257387;0.107835;0.00747691;0.000954344;0.00183501;0.531589;0.00304388;0.00741993;0.0183332;0.0183555;0.00113762;0.00163338;0.00428041;1e-10;0.0107341;0.00754795;0.00864442;0.0574412;0.225586;6.07402;0.0191938;5.51829;0.51195;0.0281438;0.00909756;30.7531;0.0146798;0.492151;0.0121011;0.30537;0.00714127;0.0148016;0.00174215;9.30083e-06;0.00232449;0.00102076;0.00166586;23.0268;0.000920271;39.9049;40.0002;12.5017;4.59623;22.3822;0.399743;0.00405191;6.07486;0.00319555;0.00214459;0.00425056;1.07174;0.225727;1.49502;0.00632677;0.591592;0.172128;0.207521;8.44887;0.560835;0.00205813;0.0105354;0.00322235;0.0103698;0.502268;0.000926704;0.312317;0.312253;0.312591;0.311975;0.292302;0.0183422;0.0181705;2.75708;0.0147572;0.00692745;0.00688904;0.806679;0.486096;0.167756;0.124642;1.27498;37.0471;0.557443
1;17100;0.0560691;2.69599e-06;0.0304382;0.0376105;6.00941;0.00573992;0.40192;0.012522;0.460744;0.00803566;1e-10;6.152;0.00326712;0.72;0.049074;0.00267609;1e-10;0.00751627;0.0013951;0.543105;1.48864;2.91917;0.00143426;0.0202877;0.112132;0.0147703;1.00056;0.0417537;0.366199;0.106591;0.0232148;36.7857;3.4119;0.25739;0.107834;0.00747804;0.000954454;0.00183359;0.531589;0.00304262;0.00741858;0.0183319;0.0183525;0.00113529;0.00163597;0.00427865;1e-10;0.0107326;0.00754664;0.00864283;0.0574354;0.225587;6.07402;0.0191958;5.51829;0.511959;0.0281459;0.00909361;30.7531;0.01468;0.492155;0.0120995;0.305373;0.00713835;0.0148018;0.00174234;9.10018e-06;0.00232466;0.00102084;0.00166598;23.0268;0.000918976;39.9049;40.0002;12.5017;4.59623;22.3822;0.399746;0.00405171;6.07486;0.00319416;0.00214299;0.00424881;1.07175;0.225728;1.49503;0.00632488;0.591593;0.172128;0.207523;8.44887;0.560836;0.00205725;0.0105343;0.00322202;0.0103687;0.502272;0.000925411;0.31232;0.312256;0.312593;0.311978;0.292304;0.0183407;0.0181691;2.75709;0.0147574;0.00692443;0.00688602;0.806684;0.486099;0.16776;0.12469;1.27495;37.0471;0.557398
1;17200;0.0563603;5.39199e-06;0.0304398;0.0376093;6.00939;0.00574011;0.401914;0.0125123;0.460736;0.00803736;1e-10;6.15201;0.00326829;0.72;0.0490777;0.00267614;1e-10;0.00750403;0.0013963;0.543108;1.48864;2.91917;0.00142332;0.0202788;0.112134;0.0147708;1.00056;0.0417558;0.366203;0.106592;0.0232202;36.7857;3.41194;0.257396;0.107832;0.00748028;0.000954675;0.00183074;0.531589;0.00304009;0.00741587;0.0183293;0.0183465;0.00113065;0.00164115;0.00427514;1e-10;0.0107294;0.00754403;0.00863965;0.0574239;0.22559;6.07402;0.0191996;5.51829;0.511975;0.02815;0.00908573;30.7531;0.0146804;0.492164;0.0120962;0.305378;0.00713247;0.0148024;0.0017424;9.10201e-06;0.002325;0.00102099;0.00166623;23.0268;0.000916389;39.9049;40.0002;12.5017;4.59624;22.3822;0.399753;0.0040513;6.07486;0.00319139;0.0021398;0.0042453;1.07176;0.22573;1.49506;0.00632111;0.591594;0.172129;0.207527;8.44886;0.560836;0.00205549;0.0105322;0.00322137;0.0103666;0.502281;0.000922826;0.312325;0.312261;0.312598;0.311983;0.292308;0.0183377;0.0181664;2.75709;0.0147579;0.00691841;0.00687997;0.806694;0.486106;0.167767;0.124786;1.27488;37.0471;0.557308
1;17300;0.0565878;1.0784e-06;0.0304411;0.0376084;6.00938;0.00574026;0.401909;0.0125048;0.460729;0.00803869;1e-10;6.15201;0.00326919;0.72;0.0490806;0.00267618;1e-10;0.00749448;0.00139723;0.54311;1.48864;2.91917;0.00141477;0.0202718;0.112135;0.0147712;1.00056;0.0417574;0.366205;0.106594;0.0232243;36.7857;3.41197;0.2574;0.107831;0.00748204;0.000954847;0.00182852;0.531589;0.00303812;0.00741376;0.0183273;0.0183418;0.00112702;0.0016452;0.0042724;1e-10;0.0107269;0.00754198;0.00863716;0.0574149;0.225591;6.07402;0.0192027;5.5183;0.511988;0.0281531;0.00907958;30.7531;0.0146807;0.492171;0.0120936;0.305382;0.00712788;0.0148028;0.00174244;9.10387e-06;0.00232529;0.00102112;0.00166644;23.0269;0.000914369;39.9049;40.0002;12.5017;4.59624;22.3822;0.399759;0.00405098;6.07486;0.00318922;0.00213731;0.00424256;1.07177;0.225732;1.49508;0.00631816;0.591595;0.172129;0.207531;8.44886;0.560837;0.00205411;0.0105305;0.00322087;0.010365;0.502287;0.000920809;0.312328;0.312265;0.312601;0.311987;0.292311;0.0183354;0.0181643;2.75709;0.0147583;0.0069137;0.00687525;0.806702;0.486111;0.167773;0.12486;1.27483;37.0471;0.557239
1;17400;0.0567723;2.1568e-06;0.0304422;0.0376076;6.00937;0.00574039;0.401905;0.0124987;0.460723;0.00803976;1e-10;6.15202;0.00326992;0.72;0.049083;0.00267621;1e-10;0.00748674;0.00139799;0.543112;1.48864;2.91917;0.00140785;0.0202661;0.112135;0.0147715;1.00055;0.0417588;0.366208;0.106595;0.0232277;36.7857;3.412;0.257403;0.10783;0.00748345;0.000954987;0.00182672;0.531589;0.00303652;0.00741205;0.0183257;0.018338;0.00112408;0.00164847;0.00427018;1e-10;0.0107249;0.00754033;0.00863515;0.0574076;0.225593;6.07402;0.0192051;5.5183;0.511999;0.0281557;0.00907459;30.7531;0.0146809;0.492176;0.0120916;0.305386;0.00712417;0.0148031;0.00174248;9.10484e-06;0.00232552;0.00102123;0.00166661;23.0269;0.000912733;39.9049;40.0002;12.5017;4.59625;22.3822;0.399763;0.00405073;6.07486;0.00318747;0.00213529;0.00424034;1.07178;0.225734;1.49509;0.00631578;0.591596;0.172129;0.207534;8.44885;0.560838;0.002053;0.0105292;0.00322046;0.0103636;0.502293;0.000919178;0.312331;0.312268;0.312604;0.31199;0.292314;0.0183335;0.0181626;2.75709;0.0147586;0.00690989;0.00687143;0.806708;0.486115;0.167778;0.12492;1.27479;37.0471;0.557183
1;17500;0.0571411;4.31359e-06;0.0304442;0.0376061;6.00935;0.00574063;0.401897;0.0124864;0.460712;0.00804191;1e-10;6.15202;0.00327138;0.72;0.0490877;0.00267626;1e-10;0.00747129;0.00139949;0.543115;1.48864;2.91917;0.00139401;0.0202548;0.112137;0.0147721;1.00055;0.0417614;0.366213;0.106597;0.0232345;36.7857;3.41204;0.257411;0.107828;0.00748629;0.000955267;0.00182312;0.531589;0.00303332;0.00740864;0.0183224;0.0183303;0.00111821;0.00165501;0.00426574;1e-10;0.0107209;0.00753703;0.00863113;0.057393;0.225596;6.07402;0.01921;5.5183;0.51202;0.0281608;0.00906464;30.7531;0.0146813;0.492187;0.0120875;0.305392;0.0071167;0.0148037;0.00174023;9.33145e-06;0.00232601;0.00102145;0.00166696;23.0269;0.000909465;39.9049;40.0002;12.5017;4.59626;22.3822;0.399772;0.00405021;6.07486;0.00318397;0.00213127;0.00423591;1.0718;0.225737;1.49512;0.00631101;0.591598;0.17213;0.207539;8.44884;0.560838;0.00205077;0.0105265;0.00321964;0.010361;0.502304;0.000915916;0.312338;0.312274;0.31261;0.311996;0.29232;0.0183297;0.0181592;2.75709;0.0147595;0.00690228;0.0068638;0.806721;0.486122;0.167788;0.125041;1.2747;37.0471;0.557071
1;17600;0.0572265;8.62718e-07;0.0304447;0.0376058;6.00935;0.00574068;0.401895;0.0124836;0.460709;0.0080424;1e-10;6.15202;0.00327172;0.72;0.0490888;0.00267628;1e-10;0.00746771;0.00139984;0.543116;1.48864;2.91917;0.00139081;0.0202522;0.112137;0.0147722;1.00055;0.0417621;0.366214;0.106598;0.0232361;36.7857;3.41205;0.257412;0.107827;0.00748694;0.000955332;0.00182229;0.531589;0.00303258;0.00740786;0.0183216;0.0183286;0.00111685;0.00165652;0.00426471;1e-10;0.01072;0.00753627;0.0086302;0.0573896;0.225597;6.07402;0.0192111;5.51831;0.512024;0.028162;0.00906233;30.7531;0.0146815;0.492189;0.0120865;0.305394;0.00711499;0.0148039;0.00174257;9.10939e-06;0.00232613;0.0010215;0.00166705;23.0269;0.000908709;39.9049;40.0002;12.5017;4.59626;22.3822;0.399774;0.00405009;6.07486;0.00318316;0.00213034;0.00423488;1.0718;0.225738;1.49513;0.00630991;0.591598;0.17213;0.207541;8.44884;0.560839;0.00205025;0.0105259;0.00321945;0.0103604;0.502306;0.000915164;0.312339;0.312275;0.312611;0.311998;0.292321;0.0183289;0.0181584;2.75709;0.0147594;0.00690052;0.00686203;0.806724;0.486124;0.16779;0.125068;1.27468;37.0471;0.557045
