condition;iter;t;dt;5FTHFabc;ACt;ADNabc;CO2t;COAabc;DADNabc;DCYTabc;DGSNabc;FAt;FORt;GLCpts;GLYCt;GSNabc;H2Ot;Ht;LIPTA;NACabc;NH3t;O2t;PIabc;PYRt2r;THMDabc;URAt2;trdoxt;AAabc;5FTHFPGS;ACKr;ACPPAT;ACPS;ACP_transl;ADK1;ADPT;AGPAT;APG3PAT;BPNT;CLPNS;CTPS2;CYTK1;CYTK2;DADK;DADNK;DAGGALT;DAGPST;DASYN;DCYTK;DGK1;DGSNK;DNAP;ENO;FAKr;FBA;FMETTRS;FTHFCL;GALU;GAPD;GHMT;GK1;GLYK;GUAPRT;MTHFC;MTHFD;NADK;NADS;NCTPPRT;NNATr;NOX;PAPA;PDH_E1;PDH_E2;PDH_E3;PFK;PGI;PGK;PGK3;PGM;PGMT;PGPP;PGSA;PPA;PPM;PRPPS;PSSYN;PTAr;PUNP1;PUNP3;PYK;PYK2;PYK4;PYK5;PYK6;PYK7;PYK8;PdhC_transl;RPE;RPI;TALA;TKT1;TKT2;TMDK1;TMPK;TPI;TRDR;UDPG4E;UDPGALM;UMPK;UPPRT;dUTPase_transl;rRNAP;rRNA_degrad;tRNAP;AATRS;Ribosome
20;0;0;0.0001;0.030506;1e-10;0.408144;0.000107753;0.00568758;0.0227014;0.0128804;0.0125348;0.00681163;1e-10;5.97561;0.00264907;0.481766;0.72;0.00399287;0.00273236;0.0106732;0.000988607;0.526238;1.5408;2.88503;0.0226619;0.116407;0.00180164;1.02424;0.0399366;0.00857801;0.0922678;0.0227576;37.4204;4.52493;0.264055;0.0941587;0.00555865;1e-10;0.000960036;0.555393;0.637017;0.00832105;0.0192009;0.0194669;0.00137975;0.000925277;0.00518927;0.00967453;0.00841406;0.00965134;0.0598747;6.0035;0.0169975;5.57418;0.508118;0.0262469;0.0123588;30.3995;0.0137745;1.46941;0.0116814;0.316207;0.0155572;0.00187796;0.00283461;0.00609018;0.00468193;0.00545112;22.3419;0.00191035;1.37938;1.39496;1.39077;12.6282;4.46242;21.3485;1.19228;6.0044;0.00521622;0.00209987;0.00410963;1.8868;0.252292;1.5577;0.00605931;0.0196401;0.186809;0.225912;7.469;1.13417;0.436251;0.0119785;0.00460017;0.00437335;0.0118102;0.68117;0.157215;0.156314;0.157792;0.156365;0.149344;0.0193548;0.0190627;2.78619;0.000958794;0.00853298;0.00763208;1.64246;0.507679;0.170759;2.97074;1.37259;1.33295;37.8701;0.634427
20;100;2.6496e-06;6.4e-09;0.0303824;1e-10;0.408138;9.77207e-05;0.00568757;0.0226948;0.0128733;0.0125285;0.00682166;1e-10;5.97562;0.0026591;0.48176;0.72;0.0040029;0.0027323;0.0106632;0.000998639;0.526248;1.54079;2.88502;0.022655;0.116417;0.00181069;1.02423;0.039928;0.00859154;0.0922678;0.0227576;37.4203;4.52492;0.264055;0.0941587;0.00555868;1e-10;0.000960036;0.555385;0.637008;0.00831164;0.0191918;0.0194568;0.00137976;0.000925277;0.00518927;0.00966412;0.00840509;0.00964146;0.0598659;6.0035;0.0169876;5.57418;0.508075;0.0262408;0.0123587;30.3995;0.0137746;1.4694;0.0116686;0.316207;0.0155571;0.00187796;0.00282801;0.00608368;0.00468193;0.00544184;22.3419;0.00191028;1.37938;1.39496;1.39077;12.6282;4.46242;21.3485;1.19228;6.0044;0.0052162;0.00209981;0.00410963;1.8868;0.252293;1.55769;0.00605933;0.0196401;0.186809;0.225912;7.46901;1.13417;0.436251;0.0119785;0.00460015;0.00437333;0.0118101;0.681049;0.157215;0.156314;0.157792;0.156365;0.149344;0.0193446;0.0190535;2.78619;0.000959721;0.00853298;0.00763208;1.64245;0.507679;0.170638;2.97073;1.37258;1.33294;37.8702;0.634305
20;200;2.976e-06;2.56e-09;0.0303702;1e-10;0.408137;9.66682e-05;0.00568757;0.0226941;0.0128725;0.0125279;0.00682272;1e-10;5.97562;0.00266015;0.481759;0.72;0.00400396;0.00273229;0.0106621;0.000999691;0.526249;1.54079;2.88502;0.0226543;0.116418;0.00181119;1.02423;0.0399271;0.00859296;0.0922678;0.0227576;37.4203;4.52492;0.264055;0.0941587;0.00555869;1e-10;0.000960036;0.555384;0.637007;0.00831065;0.0191908;0.0194557;0.00137976;0.000925277;0.00518927;0.00966303;0.00840415;0.00964043;0.059865;6.0035;0.0169866;5.57418;0.508075;0.0262401;0.0123587;30.3995;0.0137746;1.4694;0.0116673;0.316207;0.0155571;0.00187796;0.00282732;0.00608298;0.00468193;0.00544085;22.3419;0.00191027;1.37938;1.39496;1.39077;12.6282;4.46242;21.3485;1.19228;6.0044;0.0052162;0.0020998;0.00410963;1.8868;0.252293;1.55769;0.00605933;0.0196401;0.186809;0.225912;7.46901;1.13417;0.436251;0.0119785;0.00460015;0.00437332;0.0118101;0.681037;0.157215;0.156314;0.157792;0.156365;0.149344;0.0193436;0.0190525;2.78619;0.000960244;0.00853298;0.00763208;1.64245;0.507679;0.170627;2.97073;1.37258;1.33294;37.8702;0.634293
20;300;3.4496e-06;5.12e-09;0.0303531;1e-10;0.408136;9.51996e-05;0.00568757;0.0226931;0.0128715;0.0125269;0.00682418;1e-10;5.97562;0.00266162;0.481758;0.72;0.00400543;0.00273228;0.0106607;0.00100116;0.526251;1.54078;2.88502;0.0226533;0.116419;0.00181187;1.02423;0.0399258;0.00859494;0.0922679;0.0227576;37.4203;4.52492;0.264055;0.0941587;0.0055587;1e-10;0.000960036;0.555383;0.637005;0.00830928;0.0191895;0.0194543;0.00137976;0.000925277;0.00518927;0.0096615;0.00840284;0.00963898;0.0598637;6.0035;0.0169852;5.57418;0.508076;0.0262392;0.0123587;30.3995;0.0137746;1.4694;0.0116654;0.316207;0.0155571;0.00187796;0.00282635;0.00608201;0.00468193;0.00543945;22.3419;0.00191025;1.37938;1.39496;1.39077;12.6282;4.46242;21.3485;1.19228;6.0044;0.0052162;0.00209979;0.00410963;1.8868;0.252293;1.55769;0.00605933;0.0196401;0.186809;0.225912;7.46902;1.13417;0.436251;0.0119784;0.00460014;0.00437332;0.0118101;0.681021;0.157215;0.156314;0.157792;0.156365;0.149344;0.0193421;0.0190512;2.78619;0.000960976;0.00853298;0.00763208;1.64245;0.507679;0.17061;2.97073;1.37258;1.33294;37.8702;0.634276
20;400;3.5369e-06;3.2768e-12;0.0303516;1e-10;0.408136;9.49364e-05;0.00568757;0.0226929;0.0128713;0.0125268;0.00682445;1e-10;5.97562;0.00266189;0.481758;0.72;0.00400569;0.00273228;0.0106604;0.00100142;0.526251;1.54078;2.88502;0.0226531;0.11642;0.00181109;1.02423;0.0399256;0.00859529;0.0922679;0.0227576;37.4203;4.52492;0.264055;0.0941587;0.0055587;1e-10;0.000960036;0.555383;0.637005;0.00830903;0.0191892;0.019454;0.00137976;0.000925277;0.00518927;0.00966123;0.00840261;0.00963873;0.0598635;6.0035;0.0169849;5.57418;0.508076;0.0262391;0.0123587;30.3995;0.0137746;1.4694;0.0116651;0.316207;0.0155571;0.00187796;0.00282617;0.00608183;0.00468193;0.00543919;22.3419;0.00191025;1.37938;1.39496;1.39077;12.6282;4.46242;21.3485;1.19228;6.0044;0.0052162;0.00209979;0.00410963;1.8868;0.252293;1.55769;0.00605933;0.0196401;0.186809;0.225912;7.46902;1.13417;0.436251;0.0119784;0.00460014;0.00437332;0.0118101;0.681018;0.157215;0.156314;0.157792;0.156365;0.149344;0.0193418;0.0190509;2.78619;0.000961963;0.00853298;0.00763208;1.64245;0.507679;0.170607;2.97073;1.37258;1.33294;37.8702;0.634273
20;500;3.53749e-06;6.5536e-12;0.0303516;1e-10;0.408136;9.49346e-05;0.00568757;0.0226929;0.0128713;0.0125268;0.00682445;1e-10;5.97562;0.00266189;0.481758;0.72;0.00400569;0.00273228;0.0106604;0.00100142;0.526251;1.54078;2.88502;0.0226531;0.11642;0.00181109;1.02423;0.0399256;0.00859529;0.0922679;0.0227576;37.4203;4.52492;0.264055;0.0941587;0.0055587;1e-10;0.000960036;0.555383;0.637005;0.00830903;0.0191892;0.019454;0.00137976;0.000925277;0.00518927;0.00966123;0.00840261;0.00963872;0.0598635;6.0035;0.0169849;5.57418;0.508076;0.0262391;0.0123587;30.3995;0.0137746;1.4694;0.0116651;0.316207;0.0155571;0.00187796;0.00282617;0.00608183;0.00468193;0.00543919;22.3419;0.00191025;1.37938;1.39496;1.39077;12.6282;4.46242;21.3485;1.19228;6.0044;0.0052162;0.00209979;0.00410963;1.8868;0.252293;1.55769;0.00605933;0.0196401;0.186809;0.225912;7.46902;1.13417;0.436251;0.0119784;0.00460014;0.00437332;0.0118101;0.681018;0.157215;0.156314;0.157792;0.156365;0.149344;0.0193418;0.0190509;2.78619;0.000961963;0.00853298;0.00763208;1.64245;0.507679;0.170607;2.97073;1.37258;1.33294;37.8702;0.634273
20;600;3.53866e-06;1.31072e-11;0.0303516;1e-10;0.408136;9.49311e-05;0.00568757;0.0226929;0.0128713;0.0125268;0.00682445;1e-10;5.97562;0.00266189;0.481758;0.72;0.0040057;0.00273228;0.0106604;0.00100143;0.526251;1.54078;2.88502;0.0226531;0.11642;0.00181109;1.02423;0.0399256;0.0085953;0.0922679;0.0227576;37.4203;4.52492;0.264055;0.0941587;0.0055587;1e-10;0.000960036;0.555383;0.637005;0.00830902;0.0191892;0.019454;0.00137976;0.000925277;0.00518927;0.00966123;0.0084026;0.00963872;0.0598635;6.0035;0.0169849;5.57418;0.508076;0.0262391;0.0123587;30.3995;0.0137746;1.4694;0.0116651;0.316207;0.0155571;0.00187796;0.00282617;0.00608183;0.00468193;0.00543919;22.3419;0.00191025;1.37938;1.39496;1.39077;12.6282;4.46242;21.3485;1.19228;6.0044;0.0052162;0.00209979;0.00410963;1.8868;0.252293;1.55769;0.00605933;0.0196401;0.186809;0.225912;7.46902;1.13417;0.436251;0.0119784;0.00460014;0.00437332;0.0118101;0.681018;0.157215;0.156314;0.157792;0.156365;0.149344;0.0193418;0.0190509;2.78619;0.000961963;0.00853298;0.00763208;1.64245;0.507679;0.170607;2.97073;1.37258;1.33294;37.8702;0.634273
20;700;3.541e-06;2.62144e-11;0.0303515;1e-10;0.408136;9.4924e-05;0.00568757;0.0226929;0.0128713;0.0125268;0.00682446;1e-10;5.97562;0.0026619;0.481758;0.72;0.0040057;0.00273228;0.0106604;0.00100144;0.526251;1.54078;2.88502;0.0226531;0.11642;0.0018111;1.02423;0.0399256;0.00859531;0.0922679;0.0227576;37.4203;4.52492;0.264055;0.0941587;0.0055587;1e-10;0.000960036;0.555383;0.637005;0.00830902;0.0191892;0.019454;0.00137976;0.000925277;0.00518927;0.00966122;0.0084026;0.00963871;0.0598635;6.0035;0.0169849;5.57418;0.508076;0.0262391;0.0123587;30.3995;0.0137746;1.4694;0.0116651;0.316207;0.0155571;0.00187796;0.00282616;0.00608183;0.00468193;0.00543918;22.3419;0.00191025;1.37938;1.39496;1.39077;12.6282;4.46242;21.3485;1.19228;6.0044;0.0052162;0.00209979;0.00410963;1.8868;0.252293;1.55769;0.00605933;0.0196401;0.186809;0.225912;7.46902;1.13417;0.436251;0.0119784;0.00460014;0.00437332;0.0118101;0.681018;0.157215;0.156314;0.157792;0.156365;0.149344;0.0193418;0.0190509;2.78619;0.000961963;0.00853298;0.00763208;1.64245;0.507679;0.170607;2.97073;1.37258;1.33294;37.8702;0.634273
20;800;3.5457e-06;5.24288e-11;0.0303513;1e-10;0.408136;9.49099e-05;0.00568757;0.0226929;0.0128712;0.0125267;0.00682447;1e-10;5.97562;0.00266191;0.481758;0.72;0.00400572;0.00273228;0.0106604;0.00100145;0.526251;1.54078;2.88502;0.0226531;0.11642;0.00181111;1.02423;0.0399256;0.00859533;0.0922679;0.0227576;37.4203;4.52492;0.264055;0.0941587;0.0055587;1e-10;0.000960036;0.555383;0.637005;0.008309;0.0191892;0.019454;0.00137976;0.000925277;0.00518927;0.0096612;0.00840259;0.0096387;0.0598634;6.0035;0.0169849;5.57418;0.508076;0.026239;0.0123587;30.3995;0.0137746;1.4694;0.011665;0.316207;0.0155571;0.00187796;0.00282615;0.00608182;0.00468193;0.00543917;22.3419;0.00191025;1.37938;1.39496;1.39077;12.6282;4.46242;21.3485;1.19228;6.0044;0.0052162;0.00209979;0.00410963;1.8868;0.252293;1.55769;0.00605933;0.0196401;0.186809;0.225912;7.46902;1.13417;0.436251;0.0119784;0.00460014;0.00437332;0.0118101;0.681018;0.157215;0.156314;0.157792;0.156365;0.149344;0.0193418;0.0190509;2.78619;0.000961963;0.00853298;0.00763208;1.64245;0.507679;0.170607;2.97073;1.37258;1.33294;37.8702;0.634273
20;900;3.55508e-06;1.04858e-10;0.0303509;1e-10;0.408136;9.48818e-05;0.00568757;0.0226929;0.0128712;0.0125267;0.0068245;1e-10;5.97562;0.00266194;0.481758;0.72;0.00400575;0.00273228;0.0106603;0.00100148;0.526251;1.54078;2.88502;0.0226531;0.11642;0.00181114;1.02423;0.0399256;0.00859537;0.0922679;0.0227576;37.4203;4.52492;0.264055;0.0941587;0.0055587;1e-10;0.000960036;0.555383;0.637005;0.00830898;0.0191892;0.0194539;0.00137976;0.000925277;0.00518927;0.00966118;0.00840256;0.00963867;0.0598634;6.0035;0.0169849;5.57418;0.508076;0.026239;0.0123587;30.3995;0.0137746;1.4694;0.011665;0.316207;0.0155571;0.00187796;0.00282613;0.0060818;0.00468193;0.00543914;22.3419;0.00191025;1.37938;1.39496;1.39077;12.6282;4.46242;21.3485;1.19228;6.0044;0.00521619;0.00209979;0.00410963;1.8868;0.252293;1.55769;0.00605933;0.0196401;0.186809;0.225912;7.46902;1.13417;0.436251;0.0119784;0.00460014;0.00437332;0.0118101;0.681018;0.157215;0.156314;0.157792;0.156365;0.149344;0.0193417;0.0190509;2.78619;0.000961963;0.00853298;0.00763208;1.64245;0.507679;0.170607;2.97073;1.37258;1.33294;37.8702;0.634273
