condition;iter;t;dt;mu;density;consistent;mu_diff
20;15200;0.014111;3.29101e-07;0.35199;1;1;0
20;15300;0.014163;6.58202e-07;0.352066;1;1;0
20;15400;0.0142151;2.63281e-07;0.352143;1;1;0
20;15500;0.0142541;5.26561e-07;0.352199;1;1;0
20;15600;0.0143149;2.10625e-07;0.352288;1;1;0
20;15700;0.01434;4.21249e-07;0.352324;1;1;0
20;15800;0.0143901;8.42498e-07;0.352396;1;1;0
20;15900;0.0144223;1.685e-07;0.352443;1;1;0
20;16000;0.014452;3.36999e-07;0.352485;1;1;0
20;16100;0.0145113;6.73999e-07;0.35257;1;1;0
20;16200;0.0145488;2.69599e-07;0.352624;1;1;0
20;16300;0.0145957;5.39199e-07;0.352691;1;1;0
20;16400;0.0146496;2.1568e-07;0.352767;1;1;0
20;16500;0.0146809;4.31359e-07;0.352811;1;1;0
20;16600;0.0147377;1.72544e-07;0.352892;1;1;0
20;16700;0.0147562;3.45087e-07;0.352918;1;1;0
20;16800;0.0147931;6.90175e-07;0.35297;1;1;0
20;16900;0.01486;2.7607e-07;0.353063;1;1;0
20;17000;0.014889;5.5214e-07;0.353104;1;1;0
20;17100;0.014947;1.10428e-06;0.353185;1;1;0
20;17200;0.014983;2.20856e-07;0.353235;1;1;0
20;17300;0.0150234;4.41712e-07;0.353291;1;1;0
20;17400;0.0150673;1.76685e-07;0.353351;1;1;0
20;17500;0.015094;3.53369e-07;0.353388;1;1;0
20;17600;0.0151474;7.06739e-07;0.353462;1;1;0
20;17700;0.0151636;1.41348e-07;0.353484;1;1;0
20;17800;0.0151912;2.82696e-07;0.353522;1;1;0
20;17900;0.0152463;5.65391e-07;0.353597;1;1;0
20;18000;0.0152849;2.26156e-07;0.35365;1;1;0
20;18100;0.0153251;4.52313e-07;0.353704;1;1;0
20;18200;0.0153714;1.80925e-07;0.353767;1;1;0
20;18300;0.0153979;3.6185e-07;0.353803;1;1;0
20;18400;0.0154507;7.23701e-07;0.353873;1;1;0
20;18500;0.015465;1.4474e-07;0.353894;1;1;0
20;18600;0.0154938;2.8948e-07;0.353932;1;1;0
20;18700;0.0155514;5.7896e-07;0.35401;1;1;0
20;18800;0.0155812;2.31584e-07;0.35405;1;1;0
20;18900;0.0156254;4.63168e-07;0.354109;1;1;0
20;19000;0.0156663;1.85267e-07;0.354163;1;1;0
20;19100;0.0156965;3.70535e-07;0.354203;1;1;0
20;19200;0.0157443;1.48214e-07;0.354267;1;1;0
20;19300;0.0157621;2.96428e-07;0.35429;1;1;0
20;19400;0.0157976;5.92855e-07;0.354337;1;1;0
20;19500;0.0158505;2.37142e-07;0.354407;1;1;0
20;19600;0.0158785;4.74284e-07;0.354444;1;1;0
20;19700;0.0159345;9.48569e-07;0.354517;1;1;0
20;19800;0.0159608;1.89714e-07;0.354552;1;1;0
20;19900;0.0159967;3.79428e-07;0.354599;1;1;0
20;20000;0.0160373;1.51771e-07;0.354651;1;1;0
20;20100;0.01606;3.03542e-07;0.354681;1;1;0
20;20200;0.0161056;6.07084e-07;0.35474;1;1;0
20;20300;0.0161478;2.42834e-07;0.354795;1;1;0
20;20400;0.016184;4.85667e-07;0.354842;1;1;0
20;20500;0.0162352;1.94267e-07;0.354908;1;1;0
20;20600;0.0162597;3.88534e-07;0.354939;1;1;0
20;20700;0.0163086;7.77068e-07;0.355002;1;1;0
20;20800;0.0163278;1.55414e-07;0.355027;1;1;0
20;20900;0.0163577;3.10827e-07;0.355065;1;1;0
20;21000;0.0164177;6.21654e-07;0.355141;1;1;0
20;21100;0.016446;2.48662e-07;0.355177;1;1;0
20;21200;0.0164935;4.97323e-07;0.355238;1;1;0
20;21300;0.0165302;1.98929e-07;0.355284;1;1;0
20;21400;0.0165644;3.97859e-07;0.355328;1;1;0
20;21500;0.0166091;1.59143e-07;0.355384;1;1;0
20;21600;0.0166307;3.18287e-07;0.355411;1;1;0
20;21700;0.016674;6.36574e-07;0.355466;1;1;0
20;21800;0.0166963;1.27315e-07;0.355494;1;1;0
20;21900;0.0167192;2.54629e-07;0.355523;1;1;0
20;22000;0.0167651;5.09259e-07;0.35558;1;1;0
20;22100;0.0168003;2.03704e-07;0.355624;1;1;0
20;22200;0.0168345;4.07407e-07;0.355667;1;1;0
20;22300;0.0168774;1.62963e-07;0.35572;1;1;0
20;22400;0.0168999;3.25926e-07;0.355748;1;1;0
20;22500;0.0169448;6.51852e-07;0.355804;1;1;0
20;22600;0.0169624;1.3037e-07;0.355826;1;1;0
20;22700;0.0169872;2.60741e-07;0.355856;1;1;0
20;22800;0.0170368;5.21481e-07;0.355917;1;1;0
20;22900;0.0170655;2.08592e-07;0.355953;1;1;0
20;23000;0.0171037;4.17185e-07;0.356;1;1;0
20;23100;0.0171438;1.66874e-07;0.356049;1;1;0
20;23200;0.0171694;3.33748e-07;0.35608;1;1;0
20;23300;0.0172144;1.33499e-07;0.356135;1;1;0
20;23400;0.0172291;2.66998e-07;0.356153;1;1;0
20;23500;0.0172585;5.33997e-07;0.356189;1;1;0
20;23600;0.0173093;2.13599e-07;0.356251;1;1;0
20;23700;0.0173324;4.27197e-07;0.356279;1;1;0
20;23800;0.0173785;8.54395e-07;0.356335;1;1;0
20;23900;0.0174084;1.70879e-07;0.356371;1;1;0
20;24000;0.0174392;3.41758e-07;0.356409;1;1;0
20;24100;0.0174798;1.36703e-07;0.356458;1;1;0
20;24200;0.0174985;2.73406e-07;0.35648;1;1;0
20;24300;0.017536;5.46813e-07;0.356525;1;1;0
20;24400;0.0175792;2.18725e-07;0.356577;1;1;0
20;24500;0.0176087;4.3745e-07;0.356613;1;1;0
20;24600;0.0176592;1.7498e-07;0.356673;1;1;0
20;24700;0.0176786;3.4996e-07;0.356696;1;1;0
20;24800;0.0177175;6.9992e-07;0.356743;1;1;0
20;24900;0.0177464;1.39984e-07;0.356777;1;1;0
20;25000;0.0177705;2.79968e-07;0.356806;1;1;0
20;25100;0.0178187;5.59936e-07;0.356863;1;1;0
20;25200;0.0178511;2.23974e-07;0.356901;1;1;0
20;25300;0.0178892;4.47949e-07;0.356947;1;1;0
20;25400;0.0179308;1.7918e-07;0.356996;1;1;0
20;25500;0.0179571;3.58359e-07;0.357027;1;1;0
20;25600;0.0180016;1.43344e-07;0.357079;1;1;0
20;25700;0.0180178;2.86687e-07;0.357098;1;1;0
20;25800;0.0180502;5.73375e-07;0.357136;1;1;0
20;25900;0.0181029;2.2935e-07;0.357198;1;1;0
20;26000;0.0181285;4.587e-07;0.357228;1;1;0
20;26100;0.0181799;9.17399e-07;0.357288;1;1;0
20;26200;0.0182025;1.8348e-07;0.357314;1;1;0
20;26300;0.0182379;3.6696e-07;0.357355;1;1;0
20;26400;0.0182728;1.46784e-07;0.357396;1;1;0
20;26500;0.0182962;2.93568e-07;0.357423;1;1;0
20;26700;0.0183544;1.17427e-07;0.35749;1;1;0
20;26800;0.0183779;2.34854e-07;0.357518;1;1;0
20;26900;0.0184248;4.69709e-07;0.357572;1;1;0
20;27000;0.0184524;1.87883e-07;0.357604;1;1;0
20;27100;0.0184876;3.75767e-07;0.357644;1;1;0
20;27200;0.0185234;1.50307e-07;0.357685;1;1;0
20;27300;0.0185469;3.00613e-07;0.357712;1;1;0
20;27400;0.0185908;1.20245e-07;0.357762;1;1;0
20;27500;0.0186034;2.40491e-07;0.357777;1;1;0
20;27600;0.0186286;4.80982e-07;0.357806;1;1;0
20;27700;0.0186791;9.61963e-07;0.357863;1;1;0
20;27800;0.0187005;1.92393e-07;0.357887;1;1;0
20;27900;0.0187382;3.84785e-07;0.35793;1;1;0
20;28000;0.0187716;1.53914e-07;0.357968;1;1;0
20;28100;0.0187973;3.07828e-07;0.357997;1;1;0
20;28200;0.0188383;1.23131e-07;0.358044;1;1;0
20;28300;0.018853;2.46263e-07;0.35806;1;1;0
20;28400;0.0188826;4.92525e-07;0.358094;1;1;0
20;28500;0.0189273;1.9701e-07;0.358144;1;1;0
20;28600;0.0189504;3.9402e-07;0.35817;1;1;0
20;28700;0.0189965;7.8804e-07;0.358222;1;1;0
20;28800;0.019019;1.57608e-07;0.358247;1;1;0
20;28900;0.0190486;3.15216e-07;0.358281;1;1;0
20;29000;0.0190846;1.26086e-07;0.358321;1;1;0
20;29100;0.0191028;2.52173e-07;0.358341;1;1;0
20;29200;0.0191394;5.04346e-07;0.358382;1;1;0
20;29300;0.0191768;2.01738e-07;0.358424;1;1;0
20;29400;0.0192057;4.03477e-07;0.358456;1;1;0
20;29500;0.0192516;1.61391e-07;0.358507;1;1;0
20;29600;0.0192705;3.22781e-07;0.358528;1;1;0
20;29700;0.0193082;6.45562e-07;0.35857;1;1;0
20;29800;0.0193319;1.29112e-07;0.358596;1;1;0
20;29900;0.0193549;2.58225e-07;0.358621;1;1;0
