condition;iter;t;dt;mu;density;consistent;mu_diff
1;46500;0.0187334;2.78469e-07;0.471203;1;1;0
1;46600;0.0187558;1.11388e-07;0.471253;1;1;0
1;46700;0.0187704;2.22775e-07;0.471286;1;1;0
1;46800;0.0187974;8.91102e-08;0.471346;1;1;0
1;46900;0.0188067;1.7822e-07;0.471367;1;1;0
1;47000;0.0188254;3.56441e-07;0.471409;1;1;0
1;47100;0.0188411;7.12881e-08;0.471444;1;1;0
1;47200;0.0188531;1.42576e-07;0.471471;1;1;0
1;47300;0.0188772;2.85153e-07;0.471525;1;1;0
1;47400;0.0188938;1.14061e-07;0.471562;1;1;0
1;47500;0.018913;2.28122e-07;0.471604;1;1;0
1;47600;0.0189344;9.12488e-08;0.471652;1;1;0
1;47700;0.0189476;1.82498e-07;0.471682;1;1;0
1;47800;0.0189705;7.2999e-08;0.471733;1;1;0
1;47900;0.0189786;1.45998e-07;0.471751;1;1;0
1;48000;0.0189948;2.91996e-07;0.471787;1;1;0
1;48100;0.019022;1.16798e-07;0.471847;1;1;0
1;48200;0.0190348;2.33597e-07;0.471876;1;1;0
1;48300;0.0190605;4.67194e-07;0.471933;1;1;0
1;48400;0.0190724;9.34388e-08;0.471959;1;1;0
1;48500;0.0190903;1.86878e-07;0.471999;1;1;0
1;48600;0.0191076;7.4751e-08;0.472037;1;1;0
1;48700;0.0191196;1.49502e-07;0.472064;1;1;0
1;48800;0.0191437;2.99004e-07;0.472117;1;1;0
1;48900;0.0191625;1.19602e-07;0.472159;1;1;0
1;49000;0.0191817;2.39203e-07;0.472201;1;1;0
1;49100;0.0192019;9.56813e-08;0.472246;1;1;0
1;49200;0.0192158;1.91363e-07;0.472276;1;1;0
1;49300;0.0192382;7.65451e-08;0.472326;1;1;0
1;49400;0.0192471;1.5309e-07;0.472346;1;1;0
1;49500;0.0192651;3.0618e-07;0.472385;1;1;0
1;49600;0.0192792;6.1236e-08;0.472416;1;1;0
1;49700;0.0192894;1.22472e-07;0.472439;1;1;0
1;49800;0.0193097;2.44944e-07;0.472483;1;1;0
1;49900;0.0193275;9.79777e-08;0.472522;1;1;0
1;50000;0.0193429;1.95955e-07;0.472556;1;1;0
1;50100;0.0193645;7.83821e-08;0.472604;1;1;0
1;50200;0.0193745;1.56764e-07;0.472626;1;1;0
1;50300;0.0193946;3.13529e-07;0.47267;1;1;0
1;50400;0.0194048;6.27057e-08;0.472692;1;1;0
1;50500;0.0194163;1.25411e-07;0.472717;1;1;0
1;50600;0.0194393;2.50823e-07;0.472768;1;1;0
1;50700;0.0194533;1.00329e-07;0.472798;1;1;0
1;50800;0.0194712;2.00658e-07;0.472837;1;1;0
1;50900;0.0194905;8.02633e-08;0.47288;1;1;0
1;51000;0.0195025;1.60527e-07;0.472906;1;1;0
1;51100;0.0195247;6.42106e-08;0.472954;1;1;0
1;51200;0.0195315;1.28421e-07;0.472969;1;1;0
1;51300;0.0195451;2.56843e-07;0.472999;1;1;0
1;51400;0.0195706;1.02737e-07;0.473054;1;1;0
1;51500;0.0195812;2.05474e-07;0.473078;1;1;0
1;51600;0.0196024;4.10948e-07;0.473124;1;1;0
1;51700;0.0196181;8.21896e-08;0.473158;1;1;0
1;51800;0.0196325;1.64379e-07;0.473189;1;1;0
1;51900;0.0196514;6.57517e-08;0.47323;1;1;0
1;52000;0.0196604;1.31503e-07;0.47325;1;1;0
1;52100;0.0196784;2.63007e-07;0.473289;1;1;0
1;52200;0.0196988;1.05203e-07;0.473333;1;1;0
1;52300;0.0197131;2.10405e-07;0.473364;1;1;0
1;52400;0.0197383;8.41622e-08;0.473419;1;1;0
1;52500;0.0197474;1.68324e-07;0.473439;1;1;0
1;52600;0.0197658;3.36649e-07;0.473478;1;1;0
1;52700;0.0197805;6.73297e-08;0.47351;1;1;0
1;52800;0.0197919;1.34659e-07;0.473535;1;1;0
1;52900;0.0198147;2.69319e-07;0.473584;1;1;0
1;53000;0.0198308;1.07728e-07;0.473619;1;1;0
1;53100;0.0198488;2.15455e-07;0.473658;1;1;0
1;53200;0.0198695;8.61821e-08;0.473702;1;1;0
1;53300;0.0198818;1.72364e-07;0.473729;1;1;0
1;53400;0.0199045;6.89457e-08;0.473778;1;1;0
1;53500;0.0199118;1.37891e-07;0.473793;1;1;0
1;53600;0.0199264;2.75783e-07;0.473825;1;1;0
1;53700;0.0199529;1.10313e-07;0.473882;1;1;0
1;53800;0.0199644;2.20626e-07;0.473907;1;1;0
1;53900;0.0199876;4.41252e-07;0.473957;1;1;0
1;54000;0.0200027;8.82504e-08;0.473989;1;1;0
1;54100;0.0200187;1.76501e-07;0.474023;1;1;0
1;54200;0.020037;7.06003e-08;0.474063;1;1;0
1;54300;0.0200474;1.41201e-07;0.474085;1;1;0
1;54400;0.0200681;2.82401e-07;0.474129;1;1;0
1;54500;0.0200883;1.12961e-07;0.474173;1;1;0
1;54600;0.0201048;2.25921e-07;0.474208;1;1;0
1;54700;0.020129;9.03684e-08;0.47426;1;1;0
1;54800;0.0201401;1.80737e-07;0.474283;1;1;0
1;54900;0.0201623;3.61474e-07;0.474331;1;1;0
1;55000;0.0201721;7.22948e-08;0.474352;1;1;0
1;55100;0.0201858;1.4459e-07;0.474381;1;1;0
1;55200;0.0202133;2.89179e-07;0.474439;1;1;0
1;55300;0.0202265;1.15672e-07;0.474468;1;1;0
1;55400;0.0202484;2.31343e-07;0.474514;1;1;0
1;55500;0.0202653;9.25373e-08;0.47455;1;1;0
1;55600;0.0202812;1.85075e-07;0.474584;1;1;0
1;55700;0.0203021;7.40298e-08;0.474629;1;1;0
1;55800;0.0203121;1.4806e-07;0.47465;1;1;0
1;55900;0.0203321;2.96119e-07;0.474692;1;1;0
1;56000;0.0203553;1.18448e-07;0.474742;1;1;0
1;56100;0.0203712;2.36895e-07;0.474775;1;1;0
1;56200;0.0203945;9.47582e-08;0.474825;1;1;0
1;56300;0.020406;1.89516e-07;0.474849;1;1;0
1;56400;0.0204289;3.79033e-07;0.474898;1;1;0
1;56500;0.0204395;7.58065e-08;0.47492;1;1;0
1;56600;0.0204538;1.51613e-07;0.47495;1;1;0
1;56700;0.0204724;6.06452e-08;0.47499;1;1;0
1;56800;0.0204809;1.2129e-07;0.475008;1;1;0
1;56900;0.0204979;2.42581e-07;0.475043;1;1;0
1;57000;0.0205193;9.70324e-08;0.475089;1;1;0
1;57100;0.0205321;1.94065e-07;0.475115;1;1;0
1;57200;0.0205568;7.76259e-08;0.475167;1;1;0
1;57300;0.0205646;1.55252e-07;0.475184;1;1;0
1;57400;0.0205803;3.10504e-07;0.475217;1;1;0
1;57500;0.0205971;6.21007e-08;0.475253;1;1;0
1;57600;0.0206068;1.24201e-07;0.475273;1;1;0
1;57700;0.0206262;2.48403e-07;0.475314;1;1;0
1;57800;0.020645;9.93612e-08;0.475353;1;1;0
1;57900;0.0206598;1.98722e-07;0.475384;1;1;0
1;58000;0.020682;7.94889e-08;0.475431;1;1;0
1;58100;0.0206917;1.58978e-07;0.475451;1;1;0
1;58200;0.0207111;3.17956e-07;0.475492;1;1;0
1;58300;0.020722;6.35911e-08;0.475515;1;1;0
1;58400;0.0207335;1.27182e-07;0.475539;1;1;0
1;58500;0.0207565;2.54365e-07;0.475587;1;1;0
1;58600;0.0207703;1.01746e-07;0.475616;1;1;0
1;58700;0.0207884;2.03492e-07;0.475654;1;1;0
1;58800;0.0208069;8.13967e-08;0.475693;1;1;0
1;58900;0.0208194;1.62793e-07;0.475719;1;1;0
1;59000;0.0208403;6.51173e-08;0.475762;1;1;0
1;59100;0.0208478;1.30235e-07;0.475778;1;1;0
1;59200;0.0208626;2.60469e-07;0.475809;1;1;0
1;59300;0.0208868;1.04188e-07;0.475859;1;1;0
1;59400;0.0208984;2.08375e-07;0.475884;1;1;0
1;59500;0.0209218;4.16751e-07;0.475932;1;1;0
1;59600;0.020934;8.33502e-08;0.475958;1;1;0
1;59700;0.0209496;1.667e-07;0.47599;1;1;0
1;59800;0.0209674;6.66801e-08;0.476027;1;1;0
1;59900;0.0209773;1.3336e-07;0.476048;1;1;0
1;60000;0.0209972;2.66721e-07;0.476089;1;1;0
1;60100;0.0210159;1.06688e-07;0.476128;1;1;0
1;60200;0.0210317;2.13376e-07;0.476161;1;1;0
1;60300;0.0210543;8.53506e-08;0.476208;1;1;0
1;60400;0.021065;1.70701e-07;0.47623;1;1;0
1;60500;0.0210863;3.41402e-07;0.476274;1;1;0
1;60600;0.0210969;6.82805e-08;0.476296;1;1;0
1;60700;0.0211096;1.36561e-07;0.476322;1;1;0
1;60800;0.0211348;2.73122e-07;0.476374;1;1;0
1;60900;0.0211481;1.09249e-07;0.476402;1;1;0
1;61000;0.0211682;2.18497e-07;0.476443;1;1;0
1;61100;0.0211866;8.7399e-08;0.476482;1;1;0
1;61200;0.0212007;1.74798e-07;0.476511;1;1;0
1;61300;0.0212212;6.99192e-08;0.476553;1;1;0
1;61400;0.02123;1.39838e-07;0.476571;1;1;0
1;61500;0.0212477;2.79677e-07;0.476607;1;1;0
1;61600;0.0212711;1.11871e-07;0.476656;1;1;0
1;61700;0.0212851;2.23741e-07;0.476685;1;1;0
1;61800;0.0213119;8.94966e-08;0.47674;1;1;0
1;61900;0.0213211;1.78993e-07;0.476759;1;1;0
1;62000;0.0213393;3.57986e-07;0.476796;1;1;0
1;62100;0.0213544;7.15973e-08;0.476827;1;1;0
1;62200;0.0213667;1.43195e-07;0.476852;1;1;0
1;62300;0.0213912;2.86389e-07;0.476902;1;1;0
1;62400;0.0214075;1.14556e-07;0.476936;1;1;0
1;62500;0.021427;2.29111e-07;0.476976;1;1;0
1;62600;0.021446;9.16445e-08;0.477015;1;1;0
1;62700;0.02146;1.83289e-07;0.477044;1;1;0
1;62800;0.0214816;7.33156e-08;0.477088;1;1;0
1;62900;0.0214904;1.46631e-07;0.477106;1;1;0
1;63000;0.0215082;2.93262e-07;0.477142;1;1;0
1;63100;0.0215337;1.17305e-07;0.477194;1;1;0
1;63200;0.0215478;2.3461e-07;0.477223;1;1;0
1;63300;0.0215732;9.3844e-08;0.477275;1;1;0
1;63400;0.0215831;1.87688e-07;0.477295;1;1;0
1;63500;0.021603;3.75376e-07;0.477336;1;1;0
1;63600;0.0216174;7.50752e-08;0.477365;1;1;0
1;63700;0.0216306;1.5015e-07;0.477392;1;1;0
1;63800;0.0216502;6.00601e-08;0.477432;1;1;0
1;63900;0.0216579;1.2012e-07;0.477447;1;1;0
1;64000;0.0216731;2.40241e-07;0.477479;1;1;0
1;64100;0.0216966;9.60962e-08;0.477526;1;1;0
1;64200;0.0217079;1.92192e-07;0.477549;1;1;0
1;64300;0.0217303;3.84385e-07;0.477595;1;1;0
1;64400;0.021741;7.6877e-08;0.477616;1;1;0
1;64500;0.0217556;1.53754e-07;0.477646;1;1;0
1;64600;0.0217846;3.07508e-07;0.477705;1;1;0
1;64700;0.0217988;1.23003e-07;0.477734;1;1;0
1;64800;0.0218219;2.46006e-07;0.477781;1;1;0
1;64900;0.0218366;9.84025e-08;0.47781;1;1;0
1;65000;0.0218542;1.96805e-07;0.477846;1;1;0
1;65100;0.0218736;7.8722e-08;0.477885;1;1;0
1;65200;0.0218854;1.57444e-07;0.477909;1;1;0
1;65300;0.0219067;6.29776e-08;0.477952;1;1;0
1;65400;0.0219135;1.25955e-07;0.477966;1;1;0
1;65500;0.021927;2.5191e-07;0.477993;1;1;0
1;65600;0.0219514;1.00764e-07;0.478042;1;1;0
1;65700;0.021962;2.01528e-07;0.478063;1;1;0
1;65800;0.0219831;4.03057e-07;0.478106;1;1;0
1;65900;0.0219972;8.06113e-08;0.478134;1;1;0
1;66000;0.0220117;1.61223e-07;0.478164;1;1;0
1;66100;0.0220301;6.44891e-08;0.478201;1;1;0
1;66200;0.0220392;1.28978e-07;0.478219;1;1;0
1;66300;0.0220572;2.57956e-07;0.478255;1;1;0
1;66400;0.0220767;1.03183e-07;0.478294;1;1;0
1;66500;0.0220911;2.06365e-07;0.478323;1;1;0
1;66600;0.0221144;8.2546e-08;0.47837;1;1;0
1;66700;0.0221239;1.65092e-07;0.478389;1;1;0
1;66800;0.0221428;3.30184e-07;0.478427;1;1;0
1;66900;0.0221549;6.60368e-08;0.478451;1;1;0
1;67000;0.0221667;1.32074e-07;0.478475;1;1;0
1;67100;0.0221902;2.64147e-07;0.478522;1;1;0
1;67200;0.0222041;1.05659e-07;0.47855;1;1;0
1;67300;0.0222228;2.11318e-07;0.478587;1;1;0
1;67400;0.0222433;8.45271e-08;0.478628;1;1;0
1;67500;0.0222559;1.69054e-07;0.478653;1;1;0
1;67600;0.022278;6.76217e-08;0.478697;1;1;0
1;67700;0.0222854;1.35243e-07;0.478712;1;1;0
1;67800;0.0223003;2.70487e-07;0.478742;1;1;0
1;67900;0.0223261;1.08195e-07;0.478793;1;1;0
1;68000;0.0223378;2.16389e-07;0.478817;1;1;0
1;68100;0.0223611;4.32779e-07;0.478863;1;1;0
1;68200;0.0223749;8.65558e-08;0.478891;1;1;0
1;68300;0.0223908;1.73112e-07;0.478922;1;1;0
1;68400;0.0224085;6.92446e-08;0.478957;1;1;0
1;68500;0.0224189;1.38489e-07;0.478978;1;1;0
1;68600;0.0224396;2.76978e-07;0.479019;1;1;0
1;68700;0.0224589;1.10791e-07;0.479058;1;1;0
1;68800;0.0224754;2.21583e-07;0.47909;1;1;0
1;68900;0.0224984;8.86331e-08;0.479136;1;1;0
1;69000;0.0225097;1.77266e-07;0.479158;1;1;0
1;69100;0.0225322;3.54532e-07;0.479203;1;1;0
1;69200;0.0225412;7.09065e-08;0.479221;1;1;0
1;69300;0.0225548;1.41813e-07;0.479248;1;1;0
1;69400;0.022582;2.83626e-07;0.479302;1;1;0
1;69500;0.0225946;1.1345e-07;0.479327;1;1;0
1;69600;0.0226163;2.26901e-07;0.479369;1;1;0
1;69700;0.0226334;9.07603e-08;0.479403;1;1;0
1;69800;0.0226489;1.81521e-07;0.479434;1;1;0
1;69900;0.0226677;7.26082e-08;0.479471;1;1;0
1;70000;0.0226779;1.45216e-07;0.479491;1;1;0
1;70100;0.0226984;2.90433e-07;0.479532;1;1;0
1;70200;0.0227202;1.16173e-07;0.479575;1;1;0
1;70300;0.0227364;2.32346e-07;0.479607;1;1;0
1;70400;0.0227592;9.29386e-08;0.479651;1;1;0
1;70500;0.0227708;1.85877e-07;0.479674;1;1;0
1;70600;0.0227941;3.71754e-07;0.47972;1;1;0
1;70700;0.0228029;7.43508e-08;0.479737;1;1;0
1;70800;0.0228173;1.48702e-07;0.479766;1;1;0
1;70900;0.0228462;2.97403e-07;0.479822;1;1;0
1;71000;0.022859;1.18961e-07;0.479848;1;1;0
1;71100;0.022882;2.37923e-07;0.479893;1;1;0
1;71200;0.0228962;9.51691e-08;0.479921;1;1;0
1;71300;0.0229135;1.90338e-07;0.479954;1;1;0
1;71400;0.0229323;7.61353e-08;0.479991;1;1;0
1;71500;0.0229438;1.52271e-07;0.480014;1;1;0
1;71600;0.0229662;6.09082e-08;0.480058;1;1;0
1;71700;0.0229724;1.21816e-07;0.48007;1;1;0
1;71800;0.0229847;2.43633e-07;0.480094;1;1;0
1;71900;0.0230093;4.87266e-07;0.480142;1;1;0
1;72000;0.0230205;9.74531e-08;0.480164;1;1;0
1;72100;0.0230395;1.94906e-07;0.480201;1;1;0
1;72200;0.0230562;7.79625e-08;0.480233;1;1;0
1;72300;0.0230692;1.55925e-07;0.480259;1;1;0
1;72400;0.0230892;6.237e-08;0.480298;1;1;0
1;72500;0.0230969;1.2474e-07;0.480313;1;1;0
1;72600;0.0231122;2.4948e-07;0.480343;1;1;0
1;72700;0.0231348;9.9792e-08;0.480387;1;1;0
1;72800;0.0231467;1.99584e-07;0.48041;1;1;0
1;72900;0.0231705;3.99168e-07;0.480456;1;1;0
1;73000;0.0231809;7.98336e-08;0.480476;1;1;0
1;73100;0.0231962;1.59667e-07;0.480506;1;1;0
1;73200;0.0232133;6.38669e-08;0.480539;1;1;0
1;73300;0.023223;1.27734e-07;0.480558;1;1;0
1;73400;0.0232423;2.55468e-07;0.480595;1;1;0
1;73500;0.0232603;1.02187e-07;0.48063;1;1;0
1;73600;0.0232755;2.04374e-07;0.48066;1;1;0
1;73700;0.0232977;8.17496e-08;0.480703;1;1;0
1;73800;0.0233078;1.63499e-07;0.480723;1;1;0
1;73900;0.0233281;3.26998e-07;0.480762;1;1;0
1;74000;0.0233377;6.53997e-08;0.480781;1;1;0
1;74100;0.02335;1.30799e-07;0.480804;1;1;0
1;74200;0.0233744;2.61599e-07;0.480851;1;1;0
1;74300;0.0233872;1.0464e-07;0.480876;1;1;0
1;74400;0.0234066;2.09279e-07;0.480914;1;1;0
1;74500;0.0234251;8.37116e-08;0.480949;1;1;0
1;74600;0.0234385;1.67423e-07;0.480975;1;1;0
1;74700;0.0234586;6.69693e-08;0.481014;1;1;0
1;74800;0.0234668;1.33939e-07;0.48103;1;1;0
1;74900;0.0234833;2.67877e-07;0.481062;1;1;0
1;75000;0.0235063;1.07151e-07;0.481106;1;1;0
1;75100;0.0235193;2.14302e-07;0.481131;1;1;0
1;75200;0.0235455;4.28603e-07;0.481181;1;1;0
1;75300;0.0235543;8.57207e-08;0.481198;1;1;0
1;75400;0.0235713;1.71441e-07;0.481231;1;1;0
1;75500;0.0235873;6.85766e-08;0.481262;1;1;0
1;75600;0.0235986;1.37153e-07;0.481284;1;1;0
1;75700;0.0236211;2.74306e-07;0.481326;1;1;0
1;75800;0.0236379;1.09722e-07;0.481359;1;1;0
1;75900;0.0236557;2.19445e-07;0.481393;1;1;0
1;76000;0.023677;8.7778e-08;0.481434;1;1;0
1;76100;0.0236893;1.75556e-07;0.481458;1;1;0
1;76200;0.0237116;7.02224e-08;0.4815;1;1;0
1;76300;0.0237191;1.40445e-07;0.481515;1;1;0
1;76400;0.0237341;2.8089e-07;0.481543;1;1;0
1;76500;0.0237609;1.12356e-07;0.481595;1;1;0
1;76600;0.0237728;2.24712e-07;0.481617;1;1;0
1;76700;0.0237967;4.49423e-07;0.481663;1;1;0
1;76800;0.0238102;8.98847e-08;0.481689;1;1;0
1;76900;0.0238269;1.79769e-07;0.481721;1;1;0
1;77000;0.0238448;7.19077e-08;0.481755;1;1;0
1;77100;0.0238558;1.43815e-07;0.481776;1;1;0
1;77200;0.0238778;2.87631e-07;0.481818;1;1;0
1;77300;0.0238973;1.15052e-07;0.481855;1;1;0
1;77400;0.0239148;2.30105e-07;0.481888;1;1;0
1;77500;0.0239368;9.20419e-08;0.48193;1;1;0
1;77600;0.0239491;1.84084e-07;0.481954;1;1;0
1;77700;0.0239725;7.36335e-08;0.481998;1;1;0
1;77800;0.0239801;1.47267e-07;0.482013;1;1;0
1;77900;0.0239953;2.94534e-07;0.482041;1;1;0
1;78000;0.0240119;5.89068e-08;0.482073;1;1;0
1;78100;0.024021;1.17814e-07;0.48209;1;1;0
1;78200;0.024039;2.35627e-07;0.482124;1;1;0
1;78300;0.0240599;9.42509e-08;0.482164;1;1;0
1;78400;0.024073;1.88502e-07;0.482189;1;1;0
1;78500;0.0240958;7.54007e-08;0.482232;1;1;0
1;78600;0.0241041;1.50801e-07;0.482248;1;1;0
1;78700;0.0241206;3.01603e-07;0.482279;1;1;0
1;78800;0.0241353;6.03206e-08;0.482307;1;1;0
1;78900;0.0241451;1.20641e-07;0.482325;1;1;0
1;79000;0.0241648;2.41282e-07;0.482363;1;1;0
1;79100;0.0241824;9.65129e-08;0.482396;1;1;0
1;79200;0.0241974;1.93026e-07;0.482424;1;1;0
1;79300;0.0242186;7.72103e-08;0.482464;1;1;0
1;79400;0.0242284;1.54421e-07;0.482483;1;1;0
1;79500;0.024248;3.08841e-07;0.48252;1;1;0
1;79600;0.0242737;1.23537e-07;0.482568;1;1;0
1;79700;0.0242893;2.47073e-07;0.482598;1;1;0
1;79800;0.0243116;9.88292e-08;0.48264;1;1;0
1;79900;0.0243236;1.97658e-07;0.482662;1;1;0
1;80000;0.0243475;3.95317e-07;0.482707;1;1;0
1;80100;0.0243572;7.90634e-08;0.482726;1;1;0
1;80200;0.0243725;1.58127e-07;0.482754;1;1;0
1;80300;0.0243898;6.32507e-08;0.482787;1;1;0
1;80400;0.0243994;1.26501e-07;0.482805;1;1;0
1;80500;0.0244185;2.53003e-07;0.482841;1;1;0
1;80600;0.0244363;1.01201e-07;0.482874;1;1;0
1;80700;0.0244514;2.02402e-07;0.482902;1;1;0
1;80800;0.0244734;8.09609e-08;0.482944;1;1;0
1;80900;0.0244834;1.61922e-07;0.482962;1;1;0
1;81000;0.0245035;3.23844e-07;0.483;1;1;0
1;81100;0.0245141;6.47687e-08;0.48302;1;1;0
1;81200;0.0245259;1.29537e-07;0.483042;1;1;0
1;81300;0.0245496;2.59075e-07;0.483086;1;1;0
1;81400;0.0245625;1.0363e-07;0.48311;1;1;0
1;81500;0.0245814;2.0726e-07;0.483146;1;1;0
1;81600;0.0245998;8.2904e-08;0.48318;1;1;0
1;81700;0.0246128;1.65808e-07;0.483204;1;1;0
1;81800;0.0246337;6.63232e-08;0.483244;1;1;0
1;81900;0.0246415;1.32646e-07;0.483258;1;1;0
1;82000;0.0246572;2.65293e-07;0.483287;1;1;0
1;82100;0.0246808;1.06117e-07;0.483331;1;1;0
1;82200;0.0246932;2.12234e-07;0.483354;1;1;0
1;82300;0.024718;4.24468e-07;0.483401;1;1;0
1;82400;0.0247288;8.48937e-08;0.483421;1;1;0
1;82500;0.0247451;1.69787e-07;0.483451;1;1;0
1;82600;0.0247619;6.79149e-08;0.483482;1;1;0
1;82700;0.0247725;1.3583e-07;0.483502;1;1;0
1;82800;0.0247938;2.7166e-07;0.483542;1;1;0
1;82900;0.0248116;1.08664e-07;0.483575;1;1;0
1;83000;0.0248286;2.17328e-07;0.483606;1;1;0
1;83100;0.0248509;8.69311e-08;0.483648;1;1;0
1;83200;0.0248624;1.73862e-07;0.483669;1;1;0
1;83300;0.0248853;3.47724e-07;0.483711;1;1;0
1;83400;0.0248925;6.95449e-08;0.483725;1;1;0
1;83500;0.0249063;1.3909e-07;0.48375;1;1;0
1;83600;0.0249338;2.7818e-07;0.483801;1;1;0
1;83700;0.0249452;1.11272e-07;0.483822;1;1;0
1;83800;0.0249671;2.22544e-07;0.483863;1;1;0
1;83900;0.0249834;8.90175e-08;0.483893;1;1;0
1;84000;0.0249991;1.78035e-07;0.483922;1;1;0
1;84100;0.0250175;7.1214e-08;0.483956;1;1;0
1;84200;0.0250278;1.42428e-07;0.483975;1;1;0
1;84300;0.0250483;2.84856e-07;0.484013;1;1;0
1;84400;0.0250691;1.13942e-07;0.484051;1;1;0
1;84500;0.0250854;2.27885e-07;0.484081;1;1;0
1;84600;0.0251099;9.11539e-08;0.484127;1;1;0
1;84700;0.0251209;1.82308e-07;0.484147;1;1;0
1;84800;0.025143;3.64615e-07;0.484187;1;1;0
1;84900;0.0251525;7.29231e-08;0.484205;1;1;0
1;85000;0.0251665;1.45846e-07;0.484231;1;1;0
1;85100;0.0251943;2.91692e-07;0.484282;1;1;0
1;85200;0.0252075;1.16677e-07;0.484306;1;1;0
1;85300;0.0252296;2.33354e-07;0.484347;1;1;0
1;85400;0.0252455;9.33416e-08;0.484376;1;1;0
1;85500;0.0252618;1.86683e-07;0.484406;1;1;0
1;85600;0.0252807;7.46733e-08;0.48444;1;1;0
1;85700;0.0252915;1.49347e-07;0.48446;1;1;0
1;85800;0.0253132;2.98693e-07;0.4845;1;1;0
1;85900;0.0253198;5.97386e-08;0.484512;1;1;0
1;86000;0.0253315;1.19477e-07;0.484534;1;1;0
1;86100;0.0253549;2.38954e-07;0.484576;1;1;0
1;86200;0.0253684;9.55818e-08;0.484601;1;1;0
1;86300;0.0253862;1.91164e-07;0.484634;1;1;0
1;86400;0.0254048;7.64654e-08;0.484668;1;1;0
1;86500;0.0254166;1.52931e-07;0.484689;1;1;0
1;86600;0.0254384;6.11723e-08;0.484729;1;1;0
1;86700;0.0254449;1.22345e-07;0.484741;1;1;0
1;86800;0.0254578;2.44689e-07;0.484765;1;1;0
1;86900;0.0254838;4.89379e-07;0.484811;1;1;0
1;87000;0.0254935;9.78757e-08;0.48483;1;1;0
1;87100;0.0255129;1.95751e-07;0.484865;1;1;0
1;87200;0.0255293;7.83006e-08;0.484895;1;1;0
1;87300;0.0255427;1.56601e-07;0.484919;1;1;0
1;87400;0.0255616;6.26405e-08;0.484954;1;1;0
1;87500;0.0255698;1.25281e-07;0.484968;1;1;0
1;87600;0.025586;2.50562e-07;0.484998;1;1;0
1;87700;0.0256073;1.00225e-07;0.485037;1;1;0
1;87800;0.02562;2.00449e-07;0.48506;1;1;0
1;87900;0.0256448;8.01798e-08;0.485105;1;1;0
1;88000;0.0256529;1.6036e-07;0.48512;1;1;0
1;88100;0.025669;3.20719e-07;0.485149;1;1;0
1;88200;0.0256859;6.41438e-08;0.48518;1;1;0
1;88300;0.0256961;1.28288e-07;0.485198;1;1;0
1;88400;0.0257163;2.56575e-07;0.485235;1;1;0
1;88500;0.0257334;1.0263e-07;0.485266;1;1;0
1;88600;0.0257494;2.0526e-07;0.485295;1;1;0
1;88700;0.0257715;8.21041e-08;0.485335;1;1;0
1;88800;0.025782;1.64208e-07;0.485354;1;1;0
1;88900;0.0258032;3.28416e-07;0.485392;1;1;0
1;89000;0.0258124;6.56833e-08;0.485409;1;1;0
1;89100;0.0258248;1.31367e-07;0.485431;1;1;0
1;89200;0.0258496;2.62733e-07;0.485476;1;1;0
1;89300;0.0258617;1.05093e-07;0.485498;1;1;0
1;89400;0.0258815;2.10187e-07;0.485533;1;1;0
1;89500;0.0258991;8.40746e-08;0.485565;1;1;0
1;89600;0.0259129;1.68149e-07;0.48559;1;1;0
1;89700;0.0259326;6.72597e-08;0.485625;1;1;0
1;89800;0.0259412;1.34519e-07;0.485641;1;1;0
1;89900;0.0259584;2.69039e-07;0.485672;1;1;0
1;90000;0.0259807;1.07615e-07;0.485712;1;1;0
1;90100;0.0259943;2.15231e-07;0.485737;1;1;0
1;90200;0.0260202;8.60924e-08;0.485783;1;1;0
1;90300;0.0260291;1.72185e-07;0.485799;1;1;0
1;90400;0.0260468;3.4437e-07;0.485831;1;1;0
1;90500;0.0260622;6.88739e-08;0.485859;1;1;0
1;90600;0.0260737;1.37748e-07;0.485879;1;1;0
1;90700;0.0260969;2.75496e-07;0.485921;1;1;0
1;90800;0.0261131;1.10198e-07;0.48595;1;1;0
1;90900;0.0261315;2.20397e-07;0.485983;1;1;0
1;91000;0.026153;8.81586e-08;0.486022;1;1;0
1;91100;0.0261656;1.76317e-07;0.486044;1;1;0
1;91200;0.026188;7.05269e-08;0.486084;1;1;0
1;91300;0.0261956;1.41054e-07;0.486098;1;1;0
1;91400;0.0262108;2.82108e-07;0.486125;1;1;0
1;91500;0.0262376;1.12843e-07;0.486173;1;1;0
1;91600;0.0262497;2.25686e-07;0.486195;1;1;0
1;91700;0.0262738;4.51372e-07;0.486238;1;1;0
1;91800;0.0262882;9.02744e-08;0.486263;1;1;0
1;91900;0.0263048;1.80549e-07;0.486293;1;1;0
1;92000;0.0263229;7.22195e-08;0.486325;1;1;0
1;92100;0.0263338;1.44439e-07;0.486345;1;1;0
1;92200;0.0263556;2.88878e-07;0.486384;1;1;0
1;92300;0.0263755;1.15551e-07;0.486419;1;1;0
1;92400;0.0263929;2.31103e-07;0.48645;1;1;0
1;92500;0.0264149;9.2441e-08;0.486489;1;1;0
1;92600;0.0264272;1.84882e-07;0.486511;1;1;0
1;92700;0.0264518;3.69764e-07;0.486554;1;1;0
1;92800;0.0264591;7.39528e-08;0.486568;1;1;0
1;92900;0.0264738;1.47906e-07;0.486594;1;1;0
1;93000;0.0265032;2.95811e-07;0.486646;1;1;0
1;93100;0.0265151;1.18324e-07;0.486667;1;1;0
