condition;iter;t;dt;5FTHFabc;ACALDt;ACt;ADEt2;ADNabc;ATPase;CO2t;COAabc;DADNabc;DCYTabc;DGSNabc;DURIabc;FAt;FORt;GLCpts;GLYCt;GSNabc;GUAt2;H2Ot;Ht;LIPTA;L_LACt2r;NACabc;NAt;NAt3;NH3t;O2t;PIabc;PYRt2r;RIBFLVabc;THMDabc;URAt2;trdoxt;trdrdt;AAabc;5FTHFPGS;ACKr;ACPPAT;ACPS;ACP_transl;ADK1;ADPT;AGPAT;APG3PAT;BPNT;CLPNS;CTPDP;CTPS2;CTPSDUMP;CYTK1;CYTK2;DADK;DADNK;DAGGALT;DAGPST;DASYN;DCDPMP;DCMPDA;DCTPDP;DCTPMP;DCYTK;DGK1;DGSNK;DNAP;DRPA;DURIK1;DUTPDP;ENO;FAKr;FBA;FMETTRS;FMNAT;FTHFCL;GALU;GAPD;GAPDP;GHMT;GHMT2;GK1;GLYK;GUAPRT;LDH_L;MTHFC;MTHFD;NADHK;NADK;NADS;NCTPPRT;NNATr;NOX;NTD1;NTD5;NTD6;NTD8;NTD9;PAPA;PDH_E1;PDH_E2;PDH_E3;PDH_acald;PFK;PGI;PGK;PGK2;PGK3;PGK4;PGM;PGMT;PGPP;PGSA;PPA;PPM;PPM2;PRPPS;PSSYN;PTAr;PUNP1;PUNP2;PUNP3;PUNP4;PYK;PYK2;PYK3;PYK4;PYK5;PYK6;PYK7;PYK8;PYK9;PdhC_transl;RBFK;RNDR1;RNDR2;RNDR3;RNDR4;RPE;RPI;TALA;TKT1;TKT2;TMDK1;TMPK;TPI;TRDR;UDPG4E;UDPGALM;UMPK;UPPRT;dUTPase_transl;rRNAP;rRNA_degrad;tRNAP;AATRS;Ribosome
1;9500;0.00832824;2.17781e-07;0.00731232;1e-10;1e-10;0.0691243;0.00467179;1e-10;1e-10;0.00481403;0.041534;0.00208792;0.0103278;0.0060887;0.00636154;1e-10;6.13677;0.00258749;0.00178625;0.0947445;0.72;0.000747905;0.00266559;1e-10;0.00889586;0.00100985;1e-10;0.00109093;0.509407;1.60011;2.79171;0.00394564;0.0213048;0.12289;1e-10;0.00173468;0.926249;0.0100065;0.00805314;0.0834313;0.0206786;33.7687;3.50785;0.277292;0.0848422;0.00571325;0.00085;0.000864242;2.20381;0.589328;0.00162657;3.65695;1e-10;0.0186624;0.0187301;0.00159762;0.00086653;0.00416992;1e-10;1e-10;1e-10;1e-10;1e-10;0.00691539;0.0080517;0.0593431;0.00499352;0.00364618;1e-10;5.81185;0.0151066;5.46165;0.466421;1e-10;0.00571936;0.00959456;29.4238;1e-10;0.0133116;1e-10;0.53266;0.0102495;0.330499;0.00652446;0.0134775;0.0222936;1e-10;0.000663417;0.00356041;0.00218717;0.0025527;21.6181;1e-10;1e-10;1e-10;1e-10;1e-10;0.00129847;1.24468;1.25901;1.25507;1.98191e-05;12.373;4.58442;21.786;1e-10;0.00136671;0.00521444;5.81247;0.00364505;0.0015456;0.00414215;1.9729;0.000414966;0.00501138;1.63032;0.00619469;0.0173196;0.000715527;0.00832682;1e-10;2.92241e-08;4.60245;0.613613;0.371452;2.5051;0.0114159;1e-10;0.00379236;0.0112414;0.000490781;0.61385;0.0022844;1e-10;0.0135172;0.117731;0.0461692;0.340671;0.340599;0.341152;0.34003;0.319065;0.0186116;0.018516;2.72914;0.181552;0.00728745;0.00699172;0.887056;0.534585;0.153207;0.105897;1e-10;1.40403;34.266;0.638239
1;9600;0.00836157;4.35561e-07;0.00731265;1e-10;1e-10;0.069126;0.00467007;1e-10;1e-10;0.00481287;0.0415322;0.00208602;0.010326;0.0060869;0.006362;1e-10;6.13677;0.00258787;0.00178456;0.0947449;0.72;0.000748966;0.00266632;1e-10;0.0088935;0.00101024;1e-10;0.00109133;0.509408;1.60011;2.79171;0.00394378;0.021303;0.122891;1e-10;0.00173449;0.926247;0.0100069;0.00805381;0.0834318;0.0206793;33.7687;3.50785;0.277298;0.0848417;0.0057155;0.000850026;0.000864231;2.20381;0.589333;0.00162479;3.65695;1e-10;0.0186619;0.0187296;0.00159871;0.000866735;0.00417049;1e-10;1e-10;1e-10;1e-10;1e-10;0.00691493;0.0080512;0.0593415;0.00499384;0.00364564;1e-10;5.81185;0.0151062;5.46165;0.466432;1e-10;0.00572014;0.00958954;29.4238;1e-10;0.0133142;1e-10;0.532669;0.0102489;0.330504;0.00652333;0.0134779;0.0222877;1e-10;0.000658736;0.00355706;0.00217657;0.00255033;21.6181;1e-10;1e-10;1e-10;1e-10;1e-10;0.00129702;1.24468;1.25901;1.25507;1.99382e-05;12.373;4.58442;21.786;1e-10;0.0013699;0.00521341;5.81247;0.00364185;0.00154434;0.00414272;1.9729;0.000414566;0.00501171;1.63032;0.00619708;0.0173182;0.000714858;0.00832735;1e-10;4.36073e-08;4.60245;0.613616;0.371455;2.5051;0.0114142;1e-10;0.00379057;0.0112396;0.000488994;0.61385;0.00228396;1e-10;0.0135167;0.117731;0.0461697;0.34067;0.340598;0.341152;0.340031;0.319063;0.0186111;0.0185155;2.72914;0.181552;0.00728368;0.00699461;0.887054;0.534583;0.153207;0.10592;1e-10;1.40403;34.266;0.638196
1;9700;0.00842821;8.71123e-07;0.0073133;1e-10;1e-10;0.0691294;0.00466662;1e-10;1e-10;0.00481056;0.0415286;0.00208223;0.0103224;0.00608331;0.00636292;1e-10;6.13677;0.00258865;0.0017812;0.0947457;0.72;0.000751086;0.00266779;1e-10;0.00888879;0.00101102;1e-10;0.00109212;0.509409;1.60011;2.79171;0.00394008;0.0212994;0.122892;1e-10;0.0017341;0.926244;0.0100077;0.00805514;0.083433;0.0206806;33.7687;3.50787;0.27731;0.0848408;0.00571998;0.000850078;0.000864208;2.20381;0.589343;0.00162124;3.65694;1e-10;0.018661;0.0187286;0.0016009;0.000867148;0.00417164;1e-10;1e-10;1e-10;1e-10;1e-10;0.00691403;0.00805018;0.0593383;0.0049945;0.00364457;1e-10;5.81185;0.0151055;5.46165;0.466455;1e-10;0.0057217;0.00957948;29.4238;1e-10;0.0133192;1e-10;0.532687;0.0102477;0.330515;0.00652107;0.0134786;0.0222761;1e-10;0.000649379;0.00355038;0.0021554;0.00254561;21.6181;1e-10;1e-10;1e-10;1e-10;1e-10;0.00129414;1.24468;1.25901;1.25507;2.01762e-05;12.373;4.58443;21.786;1e-10;0.00137625;0.00521132;5.81247;0.00363547;0.00154184;0.00414387;1.9729;0.000413768;0.00501237;1.63032;0.00620189;0.0173155;0.000713525;0.00832843;1e-10;7.99086e-08;4.60244;0.613622;0.371462;2.50509;0.0114108;1e-10;0.00378699;0.0112361;0.000485423;0.61385;0.00228308;1e-10;0.0135156;0.117731;0.0461709;0.340668;0.340596;0.341151;0.340032;0.319059;0.0186101;0.0185146;2.72914;0.181552;0.00727615;0.00700042;0.88705;0.53458;0.153207;0.105965;1e-10;1.40404;34.266;0.638111
1;9800;0.00856149;1.74225e-06;0.00731459;1e-10;1e-10;0.0691363;0.00465975;1e-10;1e-10;0.00480595;0.0415214;0.00207464;0.0103154;0.00607615;0.00636475;1e-10;6.13677;0.00259021;0.00177449;0.0947473;0.72;0.00075532;0.00267073;1e-10;0.00887938;0.00101258;1e-10;0.00109371;0.509412;1.60011;2.79171;0.00393268;0.0212922;0.122893;1e-10;0.00173332;0.926239;0.0100093;0.00805782;0.0834352;0.0206834;33.7687;3.50789;0.277333;0.084839;0.00572886;0.000850182;0.000864164;2.2038;0.589363;0.00161414;3.65693;1e-10;0.0186592;0.0187265;0.00160531;0.000867987;0.00417394;1e-10;1e-10;1e-10;1e-10;1e-10;0.00691223;0.00804815;0.0593318;0.00499583;0.00364243;1e-10;5.81185;0.0151041;5.46165;0.4665;1e-10;0.00572481;0.00955932;29.4238;1e-10;0.013329;1e-10;0.532722;0.0102453;0.330537;0.00651656;0.0134799;0.0222528;1e-10;0.000630691;0.00353709;0.00211313;0.00253622;21.6181;1e-10;1e-10;1e-10;1e-10;1e-10;0.0012884;1.24468;1.25901;1.25507;2.06522e-05;12.373;4.58443;21.786;1e-10;0.00138886;0.00520712;5.81247;0.00362275;0.00153683;0.00414617;1.97291;0.000412182;0.0050137;1.63031;0.00621156;0.0173101;0.000710875;0.0083306;1e-10;1.80459e-07;4.60244;0.613635;0.371475;2.50509;0.0114039;1e-10;0.00377983;0.0112291;0.000478291;0.61385;0.00228132;1e-10;0.0135135;0.11773;0.0461731;0.340665;0.340593;0.34115;0.340034;0.319051;0.018608;0.0185128;2.72914;0.181552;0.00726109;0.00701211;0.887041;0.534575;0.153207;0.106055;1e-10;1.40405;34.266;0.637941
1;9900;0.00881414;2.78759e-08;0.00731706;1e-10;1e-10;0.0691491;0.00464675;1e-10;1e-10;0.00479731;0.0415077;0.0020603;0.010302;0.00606259;0.00636825;1e-10;6.13677;0.00259319;0.00176179;0.0947504;0.72;0.00076332;0.00267626;1e-10;0.00886158;0.00101555;1e-10;0.00109674;0.509418;1.6001;2.7917;0.00391866;0.0212786;0.122896;1e-10;0.00173182;0.926229;0.0100124;0.00806291;0.0834395;0.0206886;33.7687;3.50793;0.277376;0.0848356;0.00574542;0.000850377;0.000864078;2.20379;0.589401;0.00160072;3.65691;1e-10;0.0186558;0.0187225;0.00161366;0.000869621;0.00417831;1e-10;1e-10;1e-10;1e-10;1e-10;0.00690879;0.00804428;0.0593196;0.00499839;0.00363835;1e-10;5.81185;0.0151015;5.46166;0.466584;1e-10;0.00573069;0.00952106;29.4238;1e-10;0.0133463;1e-10;0.532788;0.0102406;0.330579;0.00650804;0.0134824;0.0222087;1e-10;0.000595362;0.00351215;0.00203327;0.0025186;21.6182;1e-10;1e-10;1e-10;1e-10;1e-10;0.00127767;1.24468;1.25902;1.25507;2.15538e-05;12.373;4.58445;21.786;1e-10;0.00141243;0.00519903;5.81247;0.00359886;0.00152739;0.00415054;1.97292;0.000409211;0.00501628;1.6303;0.00623001;0.0172998;0.000705914;0.00833473;1e-10;4.63258e-07;4.60243;0.613658;0.371499;2.50508;0.0113909;1e-10;0.00376631;0.011216;0.000464812;0.613851;0.00227797;2.12496e-10;0.0135096;0.117729;0.0461774;0.340658;0.340586;0.341146;0.340038;0.319037;0.0186041;0.0185092;2.72914;0.181552;0.00723268;0.00703432;0.887025;0.534566;0.153208;0.106227;1e-10;1.40406;34.266;0.637625
1;10000;0.00881696;5.57519e-08;0.00731706;1e-10;1e-10;0.0691493;0.00464661;1e-10;1e-10;0.00479722;0.0415075;0.00206014;0.0103018;0.00606244;0.00636829;1e-10;6.13677;0.00259322;0.00176165;0.0947505;0.72;0.000763409;0.00267632;1e-10;0.00886138;0.00101558;1e-10;0.00109677;0.509418;1.6001;2.7917;0.00391851;0.0212785;0.122896;1e-10;0.00173182;0.926229;0.0100124;0.00806297;0.0834395;0.0206886;33.7687;3.50793;0.277377;0.0848356;0.0057456;0.000850379;0.000864077;2.20379;0.589402;0.00160057;3.65691;1e-10;0.0186558;0.0187225;0.00161376;0.00086964;0.00417836;1e-10;1e-10;1e-10;1e-10;1e-10;0.00690875;0.00804424;0.0593195;0.00499842;0.0036383;1e-10;5.81185;0.0151015;5.46166;0.466585;1e-10;0.00573076;0.00952063;29.4238;1e-10;0.0133465;1e-10;0.532788;0.0102406;0.330579;0.00650794;0.0134825;0.0222082;1e-10;0.000594969;0.00351188;0.00203238;0.00251841;21.6182;1e-10;1e-10;1e-10;1e-10;1e-10;0.00127755;1.24468;1.25902;1.25507;2.15638e-05;12.373;4.58445;21.786;1e-10;0.00141269;0.00519894;5.81247;0.00359859;0.00152728;0.00415059;1.97292;0.000409178;0.00501631;1.6303;0.00623022;0.0172997;0.000705859;0.00833477;1e-10;4.67055e-07;4.60243;0.613659;0.371499;2.50508;0.0113907;1e-10;0.00376616;0.0112158;0.000464662;0.613851;0.00227793;1e-10;0.0135096;0.117729;0.0461774;0.340658;0.340586;0.341146;0.340038;0.319037;0.0186041;0.0185092;2.72914;0.181552;0.00723236;0.00703456;0.887025;0.534565;0.153208;0.106228;1e-10;1.40406;34.266;0.637622
1;10100;0.00882259;1.11504e-07;0.00731711;1e-10;1e-10;0.0691495;0.00464632;1e-10;1e-10;0.00479702;0.0415072;0.00205982;0.0103015;0.00606214;0.00636837;1e-10;6.13677;0.00259329;0.00176137;0.0947505;0.72;0.000763587;0.00267645;1e-10;0.00886099;0.00101565;1e-10;0.00109684;0.509418;1.6001;2.7917;0.00391819;0.0212782;0.122896;1e-10;0.00173179;0.926228;0.0100125;0.00806308;0.0834396;0.0206888;33.7687;3.50793;0.277378;0.0848355;0.00574597;0.000850383;0.000864075;2.20379;0.589403;0.00160027;3.65691;1e-10;0.0186557;0.0187224;0.00161394;0.000869677;0.00417845;1e-10;1e-10;1e-10;1e-10;1e-10;0.00690868;0.00804415;0.0593192;0.00499848;0.00363821;1e-10;5.81185;0.0151014;5.46166;0.466587;1e-10;0.00573089;0.00951978;29.4238;1e-10;0.0133469;1e-10;0.53279;0.0102405;0.33058;0.00650775;0.0134825;0.0222073;1e-10;0.000594183;0.00351132;0.0020306;0.00251802;21.6182;1e-10;1e-10;1e-10;1e-10;1e-10;0.00127731;1.24468;1.25902;1.25507;2.15839e-05;12.373;4.58445;21.786;1e-10;0.00141321;0.00519876;5.81247;0.00359806;0.00152707;0.00415069;1.97292;0.000409112;0.00501636;1.6303;0.00623063;0.0172995;0.000705749;0.00833487;1e-10;4.74688e-07;4.60243;0.613659;0.371499;2.50508;0.0113904;1e-10;0.00376586;0.0112155;0.000464362;0.613851;0.00227786;1e-10;0.0135095;0.117729;0.0461775;0.340658;0.340586;0.341146;0.340038;0.319037;0.018604;0.0185091;2.72914;0.181552;0.00723174;0.00703506;0.887024;0.534565;0.153208;0.106232;1e-10;1.40406;34.266;0.637615
1;10200;0.00883385;2.23007e-07;0.00731722;1e-10;1e-10;0.0691501;0.00464574;1e-10;1e-10;0.00479664;0.0415066;0.00205918;0.0103009;0.00606154;0.00636853;1e-10;6.13677;0.00259342;0.0017608;0.0947507;0.72;0.000763942;0.00267669;1e-10;0.00886019;0.00101578;1e-10;0.00109698;0.509418;1.6001;2.7917;0.00391757;0.0212776;0.122896;1e-10;0.00173173;0.926228;0.0100126;0.00806331;0.0834398;0.020689;33.7687;3.50793;0.27738;0.0848353;0.00574669;0.000850392;0.000864071;2.20379;0.589404;0.00159967;3.65691;1e-10;0.0186556;0.0187222;0.00161431;0.000869751;0.00417865;1e-10;1e-10;1e-10;1e-10;1e-10;0.00690852;0.00804398;0.0593186;0.00499859;0.00363803;1e-10;5.81185;0.0151013;5.46166;0.46659;1e-10;0.00573115;0.00951808;29.4238;1e-10;0.0133476;1e-10;0.532793;0.0102403;0.330582;0.00650737;0.0134826;0.0222053;1e-10;0.000592611;0.00351022;0.00202705;0.00251724;21.6182;1e-10;1e-10;1e-10;1e-10;1e-10;0.00127684;1.24468;1.25902;1.25507;2.16241e-05;12.373;4.58445;21.786;1e-10;0.00141425;0.00519839;5.81247;0.003597;0.00152665;0.00415089;1.97292;0.000408981;0.00501648;1.6303;0.00623145;0.017299;0.00070553;0.00833505;1e-10;4.90115e-07;4.60243;0.61366;0.3715;2.50508;0.0113898;1e-10;0.00376526;0.0112149;0.000463763;0.613851;0.00227771;1e-10;0.0135093;0.117728;0.0461777;0.340658;0.340586;0.341146;0.340038;0.319036;0.0186038;0.018509;2.72914;0.181552;0.00723048;0.00703604;0.887024;0.534565;0.153208;0.10624;1e-10;1.40407;34.266;0.637601
1;10300;0.00885637;4.46015e-07;0.00731743;1e-10;1e-10;0.0691512;0.00464458;1e-10;1e-10;0.00479588;0.0415054;0.00205791;0.0102997;0.00606033;0.00636884;1e-10;6.13677;0.00259368;0.00175967;0.094751;0.72;0.000764654;0.00267718;1e-10;0.00885861;0.00101605;1e-10;0.00109725;0.509419;1.6001;2.7917;0.00391632;0.0212764;0.122897;1e-10;0.00173159;0.926227;0.0100129;0.00806376;0.0834402;0.0206894;33.7687;3.50793;0.277384;0.084835;0.00574815;0.000850409;0.000864064;2.20378;0.589408;0.00159848;3.65691;1e-10;0.0186552;0.0187219;0.00161505;0.0008699;0.00417904;1e-10;1e-10;1e-10;1e-10;1e-10;0.00690822;0.00804363;0.0593176;0.00499883;0.00363767;1e-10;5.81185;0.0151011;5.46166;0.466598;1e-10;0.00573167;0.00951468;29.4238;1e-10;0.013349;1e-10;0.532799;0.0102399;0.330586;0.00650662;0.0134829;0.0222014;1e-10;0.000589469;0.00350801;0.00201995;0.00251568;21.6182;1e-10;1e-10;1e-10;1e-10;1e-10;0.00127589;1.24468;1.25902;1.25507;2.17044e-05;12.373;4.58445;21.786;1e-10;0.00141633;0.00519767;5.81247;0.00359489;0.00152581;0.00415128;1.97292;0.000408719;0.00501671;1.6303;0.00623308;0.0172981;0.000705093;0.00833542;1e-10;5.21612e-07;4.60243;0.613662;0.371503;2.50508;0.0113887;1e-10;0.00376406;0.0112138;0.000462564;0.613851;0.00227741;1e-10;0.013509;0.117728;0.0461781;0.340657;0.340585;0.341146;0.340038;0.319035;0.0186035;0.0185086;2.72914;0.181552;0.00722798;0.007038;0.887022;0.534564;0.153208;0.106255;1e-10;1.40407;34.266;0.637573
1;10400;0.00890142;8.9203e-07;0.00731787;1e-10;1e-10;0.0691535;0.00464227;1e-10;1e-10;0.00479435;0.041503;0.00205535;0.0102973;0.00605792;0.00636946;1e-10;6.13677;0.00259422;0.00175742;0.0947515;0.72;0.000766075;0.00267817;1e-10;0.00885544;0.00101658;1e-10;0.00109779;0.50942;1.6001;2.7917;0.00391383;0.021274;0.122897;1e-10;0.00173133;0.926225;0.0100134;0.00806467;0.0834409;0.0206904;33.7687;3.50794;0.277391;0.0848344;0.00575104;0.000850444;0.000864048;2.20378;0.589415;0.00159609;3.65691;1e-10;0.0186546;0.0187212;0.00161651;0.000870199;0.00417982;1e-10;1e-10;1e-10;1e-10;1e-10;0.0069076;0.00804294;0.0593154;0.00499929;0.00363694;1e-10;5.81185;0.0151007;5.46166;0.466612;1e-10;0.00573272;0.00950789;29.4238;1e-10;0.0133519;1e-10;0.53281;0.010239;0.330593;0.0065051;0.0134833;0.0221936;1e-10;0.000583188;0.00350361;0.00200576;0.00251257;21.6182;1e-10;1e-10;1e-10;1e-10;1e-10;0.001274;1.24468;1.25902;1.25507;2.1865e-05;12.373;4.58445;21.786;1e-10;0.00142047;0.00519621;5.81247;0.00359066;0.00152414;0.00415206;1.97292;0.000408196;0.00501718;1.6303;0.00623634;0.0172963;0.00070422;0.00833616;1e-10;5.87151e-07;4.60243;0.613666;0.371507;2.50508;0.0113864;1e-10;0.00376166;0.0112114;0.000460168;0.613852;0.00227681;1e-10;0.0135083;0.117728;0.0461788;0.340656;0.340584;0.341145;0.340039;0.319033;0.0186028;0.018508;2.72913;0.181553;0.00722299;0.0070419;0.88702;0.534562;0.153208;0.106286;1e-10;1.40407;34.266;0.637517
1;10500;0.00899152;1.78406e-06;0.00731873;1e-10;1e-10;0.069158;0.00463765;1e-10;1e-10;0.00479131;0.0414981;0.00205026;0.0102926;0.00605311;0.00637072;1e-10;6.13677;0.00259528;0.00175291;0.0947526;0.72;0.000768915;0.00268013;1e-10;0.00884911;0.00101764;1e-10;0.00109887;0.509422;1.6001;2.7917;0.00390884;0.0212691;0.122898;1e-10;0.0017308;0.926221;0.0100145;0.00806649;0.0834424;0.0206922;33.7687;3.50796;0.277407;0.0848332;0.0057568;0.000850513;0.000864017;2.20378;0.589429;0.00159131;3.6569;1e-10;0.0186534;0.0187198;0.0016194;0.000870802;0.00418139;1e-10;1e-10;1e-10;1e-10;1e-10;0.00690638;0.00804156;0.059311;0.00500023;0.00363548;1e-10;5.81185;0.0150998;5.46166;0.466642;1e-10;0.0057348;0.00949437;29.4238;1e-10;0.0133574;1e-10;0.532833;0.0102374;0.330607;0.00650207;0.0134842;0.0221779;1e-10;0.000570639;0.00349483;0.00197742;0.00250637;21.6182;1e-10;1e-10;1e-10;1e-10;1e-10;0.00127024;1.24468;1.25902;1.25507;2.2186e-05;12.373;4.58446;21.786;1e-10;0.00142874;0.0051933;5.81247;0.00358223;0.00152079;0.00415362;1.97293;0.000407154;0.00501813;1.6303;0.00624281;0.0172927;0.000702482;0.00833765;1e-10;7.28226e-07;4.60243;0.613675;0.371515;2.50508;0.0113818;1e-10;0.00375686;0.0112067;0.000455382;0.613852;0.00227562;1e-10;0.013507;0.117728;0.0461803;0.340654;0.340582;0.341144;0.34004;0.319028;0.0186014;0.0185067;2.72913;0.181553;0.00721313;0.00704959;0.887014;0.534559;0.153208;0.106347;1e-10;1.40407;34.266;0.637407
1;10600;0.00917171;3.56812e-06;0.00732045;1e-10;1e-10;0.0691669;0.00462843;1e-10;1e-10;0.00478529;0.0414884;0.00204007;0.0102831;0.00604349;0.00637322;1e-10;6.13677;0.00259741;0.0017439;0.0947549;0.72;0.000774581;0.00268404;1e-10;0.00883647;0.00101978;1e-10;0.00110104;0.509426;1.6001;2.7917;0.00389888;0.0212595;0.1229;1e-10;0.00172974;0.926214;0.0100167;0.00807013;0.0834454;0.0206958;33.7687;3.50798;0.277437;0.0848308;0.00576812;0.00085065;0.000863955;2.20377;0.589456;0.00158178;3.65689;1e-10;0.018651;0.0187169;0.00162491;0.000872031;0.00418452;1e-10;1e-10;1e-10;1e-10;1e-10;0.00690392;0.0080388;0.0593024;0.00500213;0.00363256;1e-10;5.81185;0.0150982;5.46166;0.4667;1e-10;0.00573897;0.00946781;29.4238;1e-10;0.0133675;1e-10;0.532879;0.0102341;0.330636;0.00649601;0.0134859;0.0221467;1e-10;0.000545596;0.00347739;0.00192086;0.00249404;21.6182;1e-10;1e-10;1e-10;1e-10;1e-10;0.0012628;1.24468;1.25902;1.25507;2.28275e-05;12.3731;4.58447;21.786;1e-10;0.00144513;0.00518746;5.81247;0.00356547;0.0015141;0.00415676;1.97294;0.00040509;0.00502004;1.63029;0.00625526;0.0172856;0.000699041;0.00834062;1e-10;1.049e-06;4.60242;0.613691;0.371532;2.50507;0.0113725;1e-10;0.00374728;0.0111974;0.000445832;0.613853;0.00227322;1e-10;0.0135043;0.117726;0.0461832;0.34065;0.340577;0.341141;0.340043;0.319019;0.0185986;0.0185042;2.72913;0.181553;0.00719409;0.00706419;0.887004;0.534553;0.153209;0.106469;1e-10;1.40408;34.266;0.637188
1;10700;0.0093059;2.8545e-08;0.00732174;1e-10;1e-10;0.0691735;0.00462158;1e-10;1e-10;0.00478084;0.0414812;0.00203251;0.010276;0.00603635;0.00637509;1e-10;6.13677;0.00259901;0.00173721;0.0947566;0.72;0.000778787;0.00268695;1e-10;0.00882707;0.00102137;1e-10;0.00110266;0.509429;1.6001;2.7917;0.00389147;0.0212524;0.122902;1e-10;0.00172894;0.926209;0.0100183;0.00807284;0.0834476;0.0206985;33.7687;3.50801;0.27746;0.0848291;0.00577639;0.000850752;0.000863908;2.20376;0.589477;0.00157469;3.65687;1e-10;0.0186492;0.0187148;0.00162859;0.000872967;0.00418686;1e-10;1e-10;1e-10;1e-10;1e-10;0.00690209;0.00803673;0.0592959;0.00500357;0.00363039;1e-10;5.81185;0.0150972;5.46166;0.466742;1e-10;0.00574207;0.00944879;29.4238;1e-10;0.0133743;1e-10;0.532913;0.0102316;0.330658;0.00649151;0.0134872;0.0221235;1e-10;0.000526995;0.00346449;0.00187886;0.00248492;21.6182;1e-10;1e-10;1e-10;1e-10;1e-10;0.00125734;1.24468;1.25902;1.25507;2.33045e-05;12.3731;4.58448;21.786;1e-10;0.00145723;0.00518311;5.81247;0.00355306;0.00150913;0.00415909;1.97294;0.00040357;0.00502149;1.63028;0.00626374;0.0172804;0.000696506;0.00834285;1e-10;1.31989e-06;4.60242;0.613704;0.371545;2.50507;0.0113657;1e-10;0.00374017;0.0111904;0.000438739;0.613854;0.00227143;1e-10;0.0135024;0.117725;0.0461854;0.340647;0.340574;0.341139;0.340045;0.319012;0.0185965;0.0185023;2.72913;0.181553;0.00718095;0.00707386;0.886997;0.534549;0.153209;0.106559;1e-10;1.40409;34.266;0.637026
1;10800;0.00931035;5.70899e-08;0.00732177;1e-10;1e-10;0.0691737;0.00462135;1e-10;1e-10;0.0047807;0.0414809;0.00203226;0.0102758;0.00603611;0.00637515;1e-10;6.13677;0.00259906;0.00173698;0.0947566;0.72;0.000778927;0.00268705;1e-10;0.00882675;0.00102142;1e-10;0.00110272;0.509429;1.6001;2.7917;0.00389122;0.0212521;0.122902;1e-10;0.00172893;0.926209;0.0100183;0.00807293;0.0834476;0.0206986;33.7687;3.50801;0.277461;0.084829;0.00577666;0.000850755;0.000863907;2.20376;0.589477;0.00157446;3.65687;1e-10;0.0186491;0.0187148;0.0016287;0.000872998;0.00418694;1e-10;1e-10;1e-10;1e-10;1e-10;0.00690203;0.00803667;0.0592957;0.00500362;0.00363032;1e-10;5.81185;0.0150971;5.46166;0.466744;1e-10;0.00574217;0.00944818;29.4238;1e-10;0.0133746;1e-10;0.532914;0.0102316;0.330658;0.00649136;0.0134873;0.0221227;1e-10;0.000526378;0.00346406;0.00187747;0.00248462;21.6182;1e-10;1e-10;1e-10;1e-10;1e-10;0.00125716;1.24468;1.25902;1.25507;2.33203e-05;12.3731;4.58448;21.786;1e-10;0.00145763;0.00518296;5.81247;0.00355265;0.00150897;0.00415917;1.97294;0.00040352;0.00502154;1.63028;0.00626401;0.0172802;0.000696423;0.00834292;1e-10;1.32934e-06;4.60242;0.613704;0.371545;2.50507;0.0113655;1e-10;0.00373993;0.0111902;0.000438504;0.613854;0.00227137;1e-10;0.0135023;0.117725;0.0461855;0.340647;0.340574;0.341138;0.340045;0.319012;0.0185964;0.0185023;2.72913;0.181553;0.00718053;0.00707415;0.886997;0.534549;0.153209;0.106562;1e-10;1.40409;34.266;0.637021
1;10900;0.00931925;1.1418e-07;0.00732185;1e-10;1e-10;0.0691741;0.0046209;1e-10;1e-10;0.0047804;0.0414804;0.00203175;0.0102753;0.00603564;0.00637528;1e-10;6.13677;0.00259917;0.00173654;0.0947567;0.72;0.000779205;0.00268724;1e-10;0.00882613;0.00102153;1e-10;0.00110282;0.509429;1.6001;2.7917;0.00389073;0.0212516;0.122902;1e-10;0.00172887;0.926208;0.0100184;0.00807311;0.0834478;0.0206988;33.7687;3.50801;0.277462;0.0848289;0.00577721;0.000850762;0.000863903;2.20376;0.589479;0.00157399;3.65687;1e-10;0.018649;0.0187146;0.00162892;0.000873061;0.00418709;1e-10;1e-10;1e-10;1e-10;1e-10;0.00690191;0.00803653;0.0592953;0.00500372;0.00363017;1e-10;5.81185;0.0150971;5.46166;0.466747;1e-10;0.00574237;0.00944696;29.4238;1e-10;0.013375;1e-10;0.532917;0.0102314;0.33066;0.00649106;0.0134873;0.0221212;1e-10;0.000525145;0.00346321;0.00187469;0.00248402;21.6182;1e-10;1e-10;1e-10;1e-10;1e-10;0.0012568;1.24468;1.25902;1.25507;2.3352e-05;12.3731;4.58448;21.786;1e-10;0.00145843;0.00518267;5.81247;0.00355183;0.00150864;0.00415932;1.97294;0.00040342;0.00502164;1.63028;0.00626453;0.0172799;0.000696255;0.00834307;1e-10;1.34834e-06;4.60242;0.613705;0.371546;2.50507;0.011365;1e-10;0.00373946;0.0111898;0.000438034;0.613854;0.00227126;1e-10;0.0135022;0.117725;0.0461856;0.340647;0.340574;0.341138;0.340045;0.319012;0.0185963;0.0185022;2.72913;0.181553;0.00717971;0.00707473;0.886996;0.534548;0.153209;0.106568;1e-10;1.40409;34.266;0.63701
