condition;iter;t;dt;5FTHFabc;ACt;ATPase;COAabc;DADNabc;DCYTabc;DGSNabc;FAt;FORt;GLCpts;GLYCt;H2Ot;Ht;LIPTA;L_LACt2r;NACabc;NH3t;O2t;PIabc;PYRt2r;RIBFLVabc;THMDabc;URAt2;trdoxt;AAabc;5FTHFPGS;ACKr;ACPPAT;ACPS;ACP_transl;ADK1;ADPT;AGPAT;APG3PAT;BPNT;CLPNS;CTPS2;CYTK1;CYTK2;DADK;DADNK;DAGGALT;DAGPST;DASYN;DCMPDA;DCYTK;DGK1;DGSNK;DNAP;DRPA;ENO;FAKr;FBA;FMETTRS;FTHFCL;GALU;GAPD;GHMT;GK1;GLYK;GUAPRT;LDH_L;MTHFC;MTHFD;NADHK;NADS;NCTPPRT;NNATr;NOX;PAPA;PDH_E3;PDH_acald;PFK;PGI;PGK;PGK3;PGK4;PGM;PGMT;PGPP;PGSA;PPA;PPM2;PRPPS;PSSYN;PTAr;PUNP2;PUNP4;PYK;PYK2;PYK4;PYK5;PYK7;PYK8;PdhC_transl;RBFK;RPE;RPI;TALA;TKT1;TKT2;TMDK1;TMPK;TPI;TRDR;UDPG4E;UDPGALM;UMPK;UPPRT;dUTPase_transl;rRNAP;tRNAP;AATRS;Ribosome
1;11400;0.0415514;2.8545e-06;0.074103;2.39216e-11;35.9279;0.110349;1.90589;0.0747032;2.30571;1.12901e-12;8.46921e-20;8.24451;1.32538e-12;1.52376e-09;1.85034e-09;0.0122857;4.23258e-20;0.0905522;2.97212e-12;6.46928e-10;2.30949;1.26388e-09;0.0453722;0.0526795;3.78169e-11;1.58798e-05;0.741662;0.0235965;0.0222074;0.0262224;0.000389864;0.0115235;0.485288;0.176386;0.0300862;0.0194252;0.00376677;0.00176271;3.75196;0.00727318;0.00194997;0.00213087;0.0208568;0.00854772;4.00664e-05;0.0181834;4.92029e-11;0.0123153;0.00278726;0.00939519;0.00635979;0.25891;6.10653;0.0679275;12.2778;0.0121925;0.00842039;0.00551666;13.2001;0.032739;0.412731;0.000715722;0.392796;0.000579134;0.00914131;0.00508964;3.68145e-06;0.0315446;0.00169342;0.00962404;6.68489;0.000529373;1.47156;1.69256;26.9541;1.56565;1.59486;0.0749651;0.000269375;4.00575;0.00146631;0.000790145;0.00749872;0.557294;3.60279;12.73;0.00089667;0.0425254;0.0187832;0.0707768;30.1245;2.32485;0.0412397;0.036953;0.0118644;0.0367836;3.02081e-05;0.000708311;0.173449;0.0287328;0.275206;0.576433;0.363157;0.0119466;0.00923289;26.9686;0.00709473;0.0189091;0.0460332;0.736023;0.15189;1.6664e-05;0.000445107;0.095146;3.43361;402.652
1;11500;0.0418763;1.1418e-06;0.074135;2.39293e-11;35.9408;0.110397;1.90654;0.0746638;2.30651;1.12974e-12;8.47232e-20;8.2475;1.32654e-12;1.52432e-09;1.85121e-09;0.01229;4.23413e-20;0.0904226;2.97696e-12;6.4717e-10;2.31032;1.26434e-09;0.0450985;0.0526713;3.78314e-11;1.58603e-05;0.741933;0.0236016;0.0222178;0.0262154;0.000390097;0.0115252;0.485489;0.176436;0.0300408;0.0194382;0.00376949;0.00178001;3.75265;0.0072608;0.00194982;0.00213132;0.020881;0.00852175;4.06217e-05;0.0181562;4.92211e-11;0.0123161;0.00278713;0.0093952;0.00634913;0.258969;6.10818;0.0679681;12.282;0.0121902;0.00842574;0.00551558;13.2034;0.0327385;0.412871;0.000715726;0.392951;0.000578763;0.00914495;0.00508014;3.68951e-06;0.0315544;0.00169337;0.00962528;6.68755;0.000528032;1.47212;1.69307;26.9646;1.56627;1.59517;0.0749402;0.000269399;4.00675;0.00146548;0.0007888;0.0074888;0.557491;3.60403;12.7358;0.000896892;0.0425529;0.0188104;0.0708076;30.1358;2.32525;0.0411709;0.0369571;0.0118659;0.0367878;3.02133e-05;0.000706605;0.173534;0.0287602;0.275311;0.576908;0.363293;0.0119486;0.00923467;26.9777;0.00709121;0.0188846;0.0459773;0.736242;0.151947;1.6667e-05;0.000445119;0.0950512;3.43083;402.446
1;11600;0.042027;2.2836e-06;0.0741499;2.39329e-11;35.9468;0.11042;1.90684;0.0746455;2.30687;1.13008e-12;8.47375e-20;8.24888;1.32708e-12;1.52457e-09;1.85161e-09;0.012292;4.23485e-20;0.0903625;2.9792e-12;6.47281e-10;2.3107;1.26455e-09;0.0449716;0.0526675;3.7838e-11;1.5848e-05;0.742059;0.0236032;0.0222225;0.0262121;0.000390205;0.011526;0.485583;0.176459;0.0300199;0.0194441;0.00377078;0.00178744;3.75298;0.00725497;0.00194975;0.00213153;0.0208926;0.00850971;4.08835e-05;0.0181435;4.92295e-11;0.0123164;0.00278707;0.0093952;0.00634427;0.258996;6.10894;0.067987;12.2839;0.0121892;0.00842822;0.00551508;13.2049;0.0327383;0.412936;0.000715728;0.393023;0.000578595;0.00914663;0.00509443;3.68256e-06;0.0315584;0.00169336;0.00962573;6.68884;0.00052741;1.47236;1.69331;26.9695;1.56656;1.59531;0.0749283;0.00026941;4.00721;0.00146509;0.000788187;0.00748421;0.557581;3.6046;12.7385;0.000896993;0.0425656;0.0188233;0.0708218;30.141;2.32543;0.0411391;0.036959;0.0118666;0.0367897;3.02157e-05;0.000705817;0.173573;0.0287727;0.275359;0.577126;0.363357;0.0119495;0.00923549;26.9819;0.00710103;0.0188733;0.0459514;0.736344;0.151973;1.66684e-05;0.000445124;0.0950073;3.42954;402.351
1;11700;0.0423284;4.56719e-06;0.0741794;2.394e-11;35.9586;0.110464;1.90744;0.0746087;2.3076;1.13075e-12;8.47661e-20;8.25164;1.32815e-12;1.52509e-09;1.85241e-09;0.012296;4.23628e-20;0.0902421;2.98366e-12;6.47504e-10;2.31146;1.26498e-09;0.0447177;0.0526597;3.78513e-11;1.58278e-05;0.742309;0.0236076;0.022232;0.0262056;0.000390421;0.0115276;0.485768;0.176506;0.0299783;0.0194562;0.00377328;0.00180117;3.75362;0.00724349;0.0019496;0.00213195;0.0209161;0.00848574;4.14149e-05;0.0181184;4.92462e-11;0.0123171;0.00278695;0.0093952;0.00633456;0.25905;6.11047;0.0680245;12.2878;0.0121871;0.00843317;0.0055141;13.2079;0.0327378;0.413064;0.000715732;0.393166;0.000578251;0.00914998;0.00509743;3.68327e-06;0.0315669;0.00169335;0.00962676;6.69132;0.000526165;1.47287;1.69378;26.9791;1.56713;1.5956;0.0749052;0.000269432;4.00812;0.00146432;0.000786982;0.00747508;0.557762;3.60574;12.7437;0.000897199;0.042591;0.0188496;0.0708503;30.1514;2.3258;0.0410757;0.0369627;0.011868;0.0367934;3.02205e-05;0.000704244;0.173652;0.0287975;0.275455;0.577557;0.363483;0.0119514;0.00923713;26.9902;0.00710499;0.0188507;0.0458998;0.736544;0.152024;1.66712e-05;0.000445137;0.0949202;3.427;402.161
1;11800;0.0425504;9.13439e-07;0.074201;2.39451e-11;35.9674;0.110496;1.90788;0.0745816;2.30814;1.13125e-12;8.47871e-20;8.25365;1.32894e-12;1.52546e-09;1.853e-09;0.0122989;4.23732e-20;0.0901535;2.98695e-12;6.47667e-10;2.31202;1.26529e-09;0.0445307;0.052654;3.78611e-11;1.58365e-05;0.742492;0.0236114;0.022239;0.0262009;0.000390579;0.0115288;0.485901;0.17654;0.0299478;0.019465;0.00377504;0.0018103;3.75408;0.00723538;0.00194949;0.00213225;0.0209339;0.00846816;4.18132e-05;0.0180999;4.92585e-11;0.0123176;0.00278685;0.0093952;0.00632739;0.259091;6.11158;0.0680521;12.2906;0.0121856;0.00843681;0.0055134;13.2102;0.0327374;0.413157;0.000715734;0.39327;0.000577991;0.00915243;0.00509462;3.68671e-06;0.0315743;0.00169335;0.00962783;6.69299;0.000525248;1.47325;1.69412;26.9863;1.56756;1.59581;0.074888;0.000269447;4.00879;0.00146375;0.000786112;0.00746853;0.557895;3.60657;12.7476;0.000897352;0.0426097;0.0188695;0.0708713;30.1591;2.32607;0.0410291;0.0369654;0.011869;0.0367962;3.02241e-05;0.000703087;0.173709;0.0288156;0.275525;0.577872;0.363576;0.0119528;0.00923832;26.9963;0.00710435;0.0188341;0.0458619;0.736689;0.152062;1.66733e-05;0.000445148;0.0948567;3.42515;402.022
1;11900;0.0426993;1.82688e-06;0.0742156;2.39486e-11;35.9732;0.110518;1.90817;0.0745635;2.30849;1.13158e-12;8.48011e-20;8.255;1.32946e-12;1.52572e-09;1.85339e-09;0.0123008;4.23802e-20;0.0900941;2.98913e-12;6.47776e-10;2.3124;1.2655e-09;0.0444054;0.0526502;3.78676e-11;1.58059e-05;0.742615;0.0236126;0.0222435;0.0261976;0.000390686;0.0115295;0.485992;0.176564;0.0299275;0.0194709;0.00377631;0.00181597;3.7544;0.00722946;0.00194942;0.00213246;0.0209461;0.00845636;4.20837e-05;0.0180875;4.92667e-11;0.012318;0.00278679;0.0093952;0.00632272;0.259117;6.11232;0.0680706;12.2925;0.0121846;0.00843924;0.00551293;13.2116;0.0327372;0.41322;0.000715735;0.39334;0.000577826;0.00915407;0.00510087;3.68428e-06;0.0315775;0.00169337;0.0096281;6.69431;0.000524632;1.47348;1.69435;26.991;1.56784;1.59594;0.0748766;0.000269459;4.00924;0.00146337;0.000785535;0.00746391;0.557983;3.60713;12.7502;0.000897453;0.0426222;0.018883;0.0708854;30.1641;2.32625;0.040998;0.0369672;0.0118697;0.036798;3.02265e-05;0.000702316;0.173747;0.0288275;0.275572;0.578081;0.363638;0.0119537;0.00923912;27.0004;0.00710955;0.018823;0.0458364;0.736788;0.152087;1.66746e-05;0.000445154;0.0948139;3.42391;401.93
1;12000;0.0429971;3.65375e-06;0.0742444;2.39555e-11;35.9848;0.110561;1.90876;0.0745271;2.3092;1.13224e-12;8.4829e-20;8.25769;1.33051e-12;1.52622e-09;1.85417e-09;0.0123047;4.23942e-20;0.0899751;2.99351e-12;6.47993e-10;2.31314;1.26592e-09;0.0441546;0.0526424;3.78806e-11;1.57833e-05;0.742859;0.0236171;0.0222527;0.0261912;0.000390898;0.0115311;0.486171;0.176611;0.0298872;0.0194828;0.00377869;0.00182623;3.75502;0.00721823;0.00194927;0.00213286;0.020971;0.00843288;4.2633e-05;0.0180628;4.9283e-11;0.0123187;0.00278666;0.0093952;0.00631334;0.259171;6.11381;0.0681073;12.2963;0.0121826;0.00844411;0.00551201;13.2144;0.0327366;0.413343;0.000715737;0.393477;0.000577485;0.00915734;0.00510372;3.68503e-06;0.0315857;0.00169339;0.00962907;6.69671;0.000523401;1.47397;1.69481;27.0005;1.5684;1.59622;0.0748539;0.00026948;4.01013;0.00146261;0.000784398;0.007455;0.55816;3.60825;12.7553;0.000897659;0.0426472;0.0189107;0.0709136;30.1741;2.3266;0.0409361;0.0369708;0.011871;0.0368016;3.02312e-05;0.000700776;0.173823;0.0288512;0.275665;0.578496;0.363762;0.0119555;0.00924071;27.0086;0.0071133;0.0188008;0.0457858;0.736981;0.152137;1.66774e-05;0.00044517;0.0947293;3.42146;401.745
1;12100;0.0433924;1.4615e-06;0.0742825;2.39646e-11;36.0001;0.110618;1.90953;0.0744786;2.31014;1.13311e-12;8.48658e-20;8.26124;1.3319e-12;1.52688e-09;1.85521e-09;0.0123098;4.24126e-20;0.0898172;2.9993e-12;6.48279e-10;2.31412;1.26647e-09;0.0438217;0.052632;3.78977e-11;1.57546e-05;0.743181;0.0236229;0.0222649;0.0261826;0.000391179;0.0115332;0.486405;0.176674;0.029834;0.0194985;0.00378181;0.00183773;3.75583;0.00720345;0.00194908;0.0021334;0.0210051;0.00840181;4.338e-05;0.0180302;4.93046e-11;0.0123195;0.00278648;0.0093952;0.00630099;0.259243;6.11576;0.068156;12.3012;0.01218;0.00845054;0.00551082;13.2182;0.0327359;0.413506;0.000715739;0.393658;0.000577028;0.00916165;0.00510673;3.68645e-06;0.0315967;0.00169344;0.00963043;6.69984;0.000521764;1.47461;1.69541;27.013;1.56915;1.59658;0.0748237;0.000269509;4.01131;0.00146161;0.000782919;0.00744326;0.558393;3.60973;12.762;0.000897934;0.0426803;0.0189485;0.070951;30.1874;2.32707;0.0408543;0.0369754;0.0118728;0.0368063;3.02375e-05;0.000698741;0.173923;0.028882;0.275788;0.579039;0.363926;0.0119578;0.00924279;27.0193;0.00711766;0.0187715;0.0457187;0.737233;0.152202;1.66811e-05;0.000445193;0.0946177;3.41824;401.5
1;12200;0.0435868;2.923e-06;0.0743012;2.39691e-11;36.0076;0.110646;1.9099;0.0744547;2.3106;1.13354e-12;8.48839e-20;8.26297;1.33258e-12;1.52721e-09;1.85571e-09;0.0123123;4.24216e-20;0.0897396;3.00214e-12;6.4842e-10;2.31461;1.26673e-09;0.043658;0.0526268;3.79061e-11;1.57398e-05;0.743338;0.0236256;0.0222708;0.0261784;0.000391317;0.0115342;0.48652;0.176705;0.0298081;0.0195062;0.00378332;0.00184254;3.75623;0.0071962;0.00194898;0.00213366;0.0210224;0.00838658;4.37548e-05;0.0180142;4.93152e-11;0.01232;0.00278639;0.0093952;0.00629498;0.259278;6.11672;0.0681798;12.3037;0.0121787;0.0084537;0.00551024;13.2201;0.0327355;0.413585;0.00071574;0.393747;0.000576803;0.00916376;0.00510898;3.6867e-06;0.031602;0.00169348;0.00963106;6.70137;0.000520959;1.47492;1.6957;27.0191;1.56951;1.59676;0.0748088;0.000269522;4.01188;0.00146112;0.000782204;0.00743751;0.558507;3.61046;12.7653;0.00089807;0.0426966;0.0189677;0.0709694;30.1939;2.3273;0.0408142;0.0369777;0.0118737;0.0368085;3.02407e-05;0.000697745;0.173972;0.028897;0.275847;0.579302;0.364006;0.011959;0.00924381;27.0246;0.00712029;0.0187571;0.0456859;0.737356;0.152234;1.66829e-05;0.000445205;0.0945632;3.41667;401.381
1;12300;0.043965;1.1692e-06;0.0743374;2.39777e-11;36.022;0.110699;1.91063;0.0744082;2.31149;1.13436e-12;8.49187e-20;8.26633;1.33389e-12;1.52783e-09;1.85669e-09;0.0123171;4.2439e-20;0.0895885;3.00763e-12;6.48691e-10;2.31554;1.26725e-09;0.0433396;0.0526167;3.79223e-11;1.61387e-05;0.743643;0.0236311;0.0222815;0.0261702;0.000391584;0.0115362;0.486739;0.176766;0.029758;0.0195212;0.0037862;0.00185045;3.75701;0.0071822;0.00194878;0.00213417;0.0210569;0.00835703;4.44991e-05;0.0179831;4.93356e-11;0.0123208;0.00278622;0.0093952;0.00628337;0.259346;6.11856;0.0682261;12.3084;0.0121762;0.00845983;0.00550914;13.2236;0.0327347;0.413738;0.000715741;0.393916;0.000576411;0.00916782;0.00571293;4.19992e-06;0.0316124;0.00169357;0.00963233;6.70573;0.000519391;1.47552;1.69627;27.031;1.57023;1.59705;0.0747799;0.000269549;4.01299;0.00146017;0.00078083;0.00742636;0.558727;3.61186;12.7717;0.000898338;0.0427282;0.0190058;0.0710051;30.2058;2.32773;0.0407367;0.036982;0.0118753;0.0368129;3.02467e-05;0.000695814;0.174066;0.0289256;0.275963;0.579808;0.364162;0.0119612;0.00924577;27.0347;0.00565928;0.0187293;0.0456221;0.737594;0.152296;1.66865e-05;0.000445231;0.0944579;3.41366;401.15
1;12400;0.0440831;2.3384e-06;0.0743486;2.39804e-11;36.0266;0.110716;1.91086;0.0743936;2.31176;1.13462e-12;8.49296e-20;8.26738;1.3343e-12;1.52803e-09;1.857e-09;0.0123186;4.24445e-20;0.0895413;3.00935e-12;6.48776e-10;2.31582;1.26742e-09;0.0432401;0.0526135;3.79274e-11;1.57051e-05;0.743738;0.0236327;0.0222858;0.0261677;0.000391668;0.0115368;0.486808;0.176786;0.0297425;0.0195259;0.0037871;0.00185255;3.75724;0.00717786;0.00194872;0.00213433;0.0210679;0.00834783;4.47356e-05;0.0179735;4.9342e-11;0.012321;0.00278616;0.00939519;0.00627977;0.259367;6.11915;0.0682404;12.3098;0.0121754;0.00846174;0.00550881;13.2247;0.0327345;0.413786;0.000715741;0.393969;0.000576226;0.00916911;0.00511309;3.68826e-06;0.0316157;0.0016936;0.00963276;6.70521;0.000518902;1.47571;1.69645;27.0347;1.57045;1.59721;0.0747708;0.000269558;4.01334;0.00145987;0.000780407;0.00742297;0.558796;3.6123;12.7737;0.000898423;0.0427381;0.019018;0.0710164;30.2103;2.32787;0.0407126;0.0369833;0.0118758;0.0368142;3.02486e-05;0.000695213;0.174095;0.0289344;0.275999;0.579965;0.364211;0.0119619;0.00924638;27.0379;0.00712581;0.0187206;0.0456022;0.737666;0.152315;1.66876e-05;0.000445239;0.0944252;3.41272;401.078
1;12500;0.0443193;4.67681e-06;0.074371;2.39858e-11;36.0355;0.110749;1.91131;0.0743645;2.31231;1.13514e-12;8.49512e-20;8.26946;1.33512e-12;1.52842e-09;1.85761e-09;0.0123215;4.24553e-20;0.0894469;3.01276e-12;6.48944e-10;2.3164;1.26774e-09;0.0430413;0.0526072;3.79374e-11;1.56866e-05;0.743927;0.0236361;0.0222929;0.0261626;0.000391835;0.011538;0.486944;0.176825;0.0297116;0.0195352;0.00378888;0.00185625;3.75772;0.00716914;0.0019486;0.00213465;0.0210903;0.00832946;4.52147e-05;0.0179542;4.93546e-11;0.0123215;0.00278605;0.00939519;0.00627262;0.25941;6.12029;0.0682691;12.3127;0.0121739;0.00846555;0.00550814;13.2269;0.032734;0.41388;0.000715741;0.394074;0.000575951;0.00917164;0.00511515;3.68893e-06;0.0316219;0.00169368;0.0096335;6.70704;0.000517923;1.47608;1.6968;27.042;1.57089;1.59742;0.0747529;0.000269574;4.01403;0.00145928;0.000779566;0.00741607;0.558933;3.61318;12.7776;0.000898593;0.0427579;0.0190426;0.0710388;30.2181;2.32814;0.0406646;0.036986;0.0118768;0.0368169;3.02524e-05;0.000694015;0.174153;0.0289519;0.27607;0.580276;0.364308;0.0119633;0.00924759;27.0442;0.00712853;0.0187033;0.0455626;0.737811;0.152353;1.66898e-05;0.000445256;0.0943601;3.41087;400.934
1;12600;0.0446214;9.35361e-07;0.0743995;2.39926e-11;36.047;0.110791;1.91188;0.0743272;2.31301;1.13579e-12;8.49788e-20;8.27212;1.33616e-12;1.52891e-09;1.85838e-09;0.0123253;4.24691e-20;0.0893261;3.01712e-12;6.49158e-10;2.31713;1.26815e-09;0.0427869;0.0525989;3.79503e-11;1.56694e-05;0.744167;0.023641;0.022302;0.0261561;0.000392048;0.0115396;0.487115;0.176875;0.0296723;0.0195472;0.00379108;0.00186012;3.75833;0.00715819;0.00194844;0.00213505;0.0211197;0.00830604;4.58395e-05;0.0179297;4.93708e-11;0.0123222;0.00278591;0.00939519;0.00626349;0.259465;6.12175;0.0683057;12.3165;0.0121719;0.00847042;0.00550729;13.2297;0.0327333;0.413999;0.00071574;0.394206;0.000575594;0.00917486;0.00510908;3.69475e-06;0.0316305;0.00169378;0.00963461;6.70928;0.000516669;1.47656;1.69725;27.0514;1.57146;1.59769;0.0747301;0.000269595;4.01491;0.00145852;0.000778501;0.00740735;0.559108;3.61429;12.7826;0.000898814;0.0427831;0.0190749;0.0710675;30.228;2.32849;0.0406033;0.0369893;0.0118781;0.0368203;3.02572e-05;0.000692487;0.174227;0.0289739;0.276161;0.580669;0.364432;0.011965;0.00924912;27.0523;0.00712648;0.0186813;0.0455121;0.737994;0.152401;1.66926e-05;0.000445279;0.0942774;3.40852;400.752
1;12700;0.0447552;1.87072e-06;0.0744122;2.39956e-11;36.052;0.11081;1.91214;0.0743107;2.31332;1.13608e-12;8.4991e-20;8.27329;1.33662e-12;1.52913e-09;1.85872e-09;0.012327;4.24751e-20;0.0892727;3.01904e-12;6.49253e-10;2.31746;1.26833e-09;0.0426743;0.0525953;3.79559e-11;1.56537e-05;0.744273;0.0236424;0.0223059;0.0261532;0.000392143;0.0115403;0.487191;0.176898;0.029655;0.0195525;0.00379209;0.00186154;3.7586;0.00715321;0.00194837;0.00213523;0.0211329;0.00829567;4.61205e-05;0.0179188;4.93779e-11;0.0123224;0.00278584;0.00939519;0.00625952;0.259489;6.12239;0.0683219;12.3181;0.012171;0.00847257;0.00550692;13.2309;0.032733;0.414052;0.00071574;0.394265;0.00057544;0.00917628;0.00511858;3.69037e-06;0.0316336;0.00169383;0.00963495;6.71034;0.000516114;1.47676;1.69745;27.0556;1.57171;1.59781;0.0747197;0.000269605;4.01529;0.00145819;0.000778033;0.00740347;0.559185;3.61479;12.7848;0.000898912;0.0427942;0.0190895;0.0710802;30.2323;2.32864;0.0405763;0.0369908;0.0118786;0.0368218;3.02594e-05;0.000691814;0.17426;0.0289835;0.276201;0.580842;0.364487;0.0119658;0.0092498;27.0558;0.00713316;0.0186716;0.0454897;0.738075;0.152422;1.66939e-05;0.000445289;0.0942407;3.40748;400.671
1;12800;0.0450227;3.74144e-06;0.0744373;2.40016e-11;36.0621;0.110847;1.91264;0.0742775;2.31393;1.13666e-12;8.50152e-20;8.27562;1.33754e-12;1.52957e-09;1.85941e-09;0.0123303;4.24873e-20;0.0891657;3.02287e-12;6.49441e-10;2.3181;1.26869e-09;0.0424491;0.0525879;3.79672e-11;1.56331e-05;0.744485;0.0236464;0.0223138;0.0261474;0.000392331;0.0115417;0.487341;0.176943;0.0296206;0.0195631;0.00379403;0.0018639;3.75913;0.00714348;0.00194823;0.00213558;0.0211598;0.00827501;4.6691e-05;0.0178972;4.93921e-11;0.012323;0.00278571;0.00939519;0.00625157;0.259538;6.12367;0.0683541;12.3214;0.0121693;0.00847687;0.00550619;13.2333;0.0327324;0.414156;0.000715739;0.394381;0.000575126;0.00917911;0.0051207;3.69123e-06;0.0316406;0.00169394;0.00963578;6.71236;0.000515004;1.47717;1.69785;27.0638;1.57221;1.59805;0.0746994;0.000269624;4.01606;0.00145752;0.000777104;0.00739578;0.559338;3.61578;12.7892;0.00089911;0.0428165;0.019119;0.0711056;30.2409;2.32894;0.0405225;0.0369937;0.0118798;0.0368247;3.02636e-05;0.000690471;0.174324;0.0290026;0.276281;0.581184;0.364597;0.0119673;0.00925115;27.0629;0.00713601;0.0186522;0.0454452;0.738235;0.152464;1.66964e-05;0.000445311;0.0941681;3.40543;400.511
1;12900;0.0454185;1.49658e-06;0.0744743;2.40104e-11;36.0769;0.110902;1.91338;0.0742284;2.31484;1.13751e-12;8.50509e-20;8.27905;1.33889e-12;1.53021e-09;1.86041e-09;0.0123352;4.25051e-20;0.0890074;3.02853e-12;6.49719e-10;2.31905;1.26922e-09;0.0421159;0.0525769;3.79838e-11;1.55977e-05;0.744796;0.0236526;0.0223255;0.0261388;0.000392609;0.0115438;0.487561;0.177011;0.0295701;0.0195787;0.00379682;0.00186631;3.75991;0.00712922;0.00194801;0.00213611;0.0212005;0.00824453;4.75562e-05;0.0178653;4.9413e-11;0.0123238;0.00278551;0.0093952;0.00623988;0.259611;6.12556;0.0684016;12.3262;0.0121668;0.00848321;0.00550513;13.2369;0.0327314;0.414309;0.000715737;0.39455;0.000574657;0.00918327;0.00511094;3.69983e-06;0.0316513;0.00169412;0.00963712;6.71526;0.00051336;1.47778;1.69843;27.0759;1.57294;1.5984;0.0746696;0.000269651;4.01719;0.00145653;0.00077574;0.00738447;0.559564;3.61724;12.7956;0.000899409;0.0428494;0.0191637;0.0711433;30.2536;2.32939;0.0404434;0.0369979;0.0118814;0.036829;3.027e-05;0.000688493;0.174419;0.0290304;0.276398;0.581684;0.364758;0.0119695;0.00925312;27.0733;0.00713224;0.0186235;0.0453795;0.738468;0.152526;1.67001e-05;0.000445346;0.0940615;3.40242;400.274
1;13000;0.0456011;2.99316e-06;0.0744913;2.40145e-11;36.0836;0.110927;1.91373;0.0742057;2.31525;1.1379e-12;8.50672e-20;8.28063;1.33951e-12;1.53051e-09;1.86087e-09;0.0123375;4.25133e-20;0.0889345;3.03112e-12;6.49846e-10;2.31948;1.26947e-09;0.0419622;0.0525719;3.79914e-11;1.55855e-05;0.744939;0.0236547;0.0223307;0.0261348;0.000392737;0.0115448;0.487662;0.177042;0.029547;0.0195859;0.00379812;0.00186705;3.76027;0.00712262;0.00194792;0.00213635;0.0212197;0.00823049;4.7964e-05;0.0178506;4.94226e-11;0.0123242;0.00278542;0.0093952;0.00623457;0.259644;6.12642;0.0684235;12.3284;0.0121656;0.00848613;0.00550464;13.2384;0.032731;0.41438;0.000715736;0.394628;0.000574443;0.00918518;0.005125;3.69324e-06;0.0316557;0.00169421;0.00963763;6.71664;0.000512601;1.47805;1.6987;27.0815;1.57328;1.59855;0.0746554;0.000269664;4.01771;0.00145608;0.000775116;0.00737931;0.559668;3.61791;12.7985;0.000899548;0.0428646;0.0191848;0.0711607;30.2594;2.32959;0.040407;0.0369999;0.0118821;0.0368309;3.02729e-05;0.000687587;0.174463;0.029043;0.276452;0.581911;0.364832;0.0119706;0.00925402;27.0781;0.00714183;0.0186104;0.0453493;0.738576;0.152554;1.67018e-05;0.000445362;0.0940125;3.40105;400.166
1;13100;0.0459663;5.98631e-06;0.0745251;2.40225e-11;36.0971;0.110976;1.9144;0.0741603;2.31608;1.13868e-12;8.50998e-20;8.28377;1.34074e-12;1.53109e-09;1.86179e-09;0.0123419;4.25296e-20;0.0887884;3.03629e-12;6.501e-10;2.32035;1.26995e-09;0.0416548;0.0525616;3.80066e-11;1.55548e-05;0.745223;0.0236602;0.0223413;0.0261269;0.000392992;0.0115467;0.487861;0.177106;0.0295011;0.0196003;0.00380064;0.00186789;3.76098;0.00710955;0.00194772;0.00213683;0.0212586;0.0082025;4.87969e-05;0.0178214;4.94417e-11;0.0123249;0.00278524;0.00939522;0.00622398;0.259712;6.12814;0.0684671;12.3328;0.0121633;0.00849196;0.00550368;13.2416;0.03273;0.414518;0.000715733;0.394781;0.00057401;0.00918899;0.00512438;3.69343e-06;0.031665;0.00169441;0.00963875;6.71931;0.000511084;1.4786;1.69923;27.0926;1.57396;1.59887;0.0746276;0.000269689;4.01875;0.00145517;0.000773875;0.00736901;0.559874;3.61925;12.8044;0.000899831;0.0428949;0.0192275;0.0711956;30.271;2.33;0.0403347;0.0370037;0.0118836;0.0368348;3.02788e-05;0.000685779;0.174549;0.0290678;0.276558;0.582362;0.364981;0.0119726;0.00925581;27.0876;0.00715176;0.0185842;0.0452891;0.738787;0.15261;1.67053e-05;0.000445396;0.0939153;3.39833;399.95
1;13200;0.0461183;1.19726e-06;0.0745392;2.40259e-11;36.1027;0.110997;1.91469;0.0741414;2.31642;1.139e-12;8.51134e-20;8.28507;1.34126e-12;1.53134e-09;1.86217e-09;0.0123438;4.25363e-20;0.0887276;3.03844e-12;6.50205e-10;2.32071;1.27015e-09;0.0415268;0.0525573;3.80129e-11;1.55451e-05;0.745341;0.0236624;0.0223457;0.0261236;0.000393099;0.0115475;0.487944;0.177133;0.0294821;0.0196063;0.00380167;0.00186802;3.76128;0.00710415;0.00194763;0.00213703;0.0212751;0.00819087;4.91506e-05;0.0178093;4.94496e-11;0.0123252;0.00278516;0.00939522;0.00621959;0.25974;6.12886;0.0684852;12.3346;0.0121623;0.00849438;0.00550329;13.2429;0.0327296;0.414576;0.000715732;0.394845;0.000573829;0.00919057;0.00512863;3.69512e-06;0.031669;0.00169449;0.00963924;6.72041;0.000510452;1.47883;1.69945;27.0972;1.57424;1.599;0.074616;0.0002697;4.01918;0.00145479;0.00077336;0.00736475;0.55996;3.61981;12.8068;0.00089995;0.0429075;0.0192456;0.0712102;30.2758;2.33017;0.0403047;0.0370052;0.0118842;0.0368364;3.02812e-05;0.00068503;0.174585;0.029078;0.276603;0.582547;0.365042;0.0119734;0.00925655;27.0916;0.00714678;0.0185733;0.0452641;0.738874;0.152633;1.67067e-05;0.000445411;0.093875;3.39721;399.861
