condition;iter;t;dt;5FTHFabc;ACALDt;ACt;ADEt2;ADNabc;ATPase;CO2t;COAabc;DADNabc;DCYTabc;DGSNabc;DURIabc;FAt;FORt;GLCpts;GLYCt;GSNabc;GUAt2;H2Ot;Ht;LIPTA;L_LACt2r;NACabc;NAt;NAt3;NH3t;O2t;PIabc;PYRt2r;RIBFLVabc;THMDabc;URAt2;trdoxt;trdrdt;AAabc;5FTHFPGS;ACKr;ACPPAT;ACPS;ACP_transl;ADK1;ADPT;AGPAT;APG3PAT;BPNT;CLPNS;CTPDP;CTPS2;CTPSDUMP;CYTK1;CYTK2;DADK;DADNK;DAGGALT;DAGPST;DASYN;DCDPMP;DCMPDA;DCTPDP;DCTPMP;DCYTK;DGK1;DGSNK;DNAP;DRPA;DURIK1;DUTPDP;ENO;FAKr;FBA;FMETTRS;FMNAT;FTHFCL;GALU;GAPD;GAPDP;GHMT;GHMT2;GK1;GLYK;GUAPRT;LDH_L;MTHFC;MTHFD;NADHK;NADK;NADS;NCTPPRT;NNATr;NOX;NTD1;NTD5;NTD6;NTD8;NTD9;PAPA;PDH_E1;PDH_E2;PDH_E3;PDH_acald;PFK;PGI;PGK;PGK2;PGK3;PGK4;PGM;PGMT;PGPP;PGSA;PPA;PPM;PPM2;PRPPS;PSSYN;PTAr;PUNP1;PUNP2;PUNP3;PUNP4;PYK;PYK2;PYK3;PYK4;PYK5;PYK6;PYK7;PYK8;PYK9;PdhC_transl;RBFK;RNDR1;RNDR2;RNDR3;RNDR4;RPE;RPI;TALA;TKT1;TKT2;TMDK1;TMPK;TPI;TRDR;UDPG4E;UDPGALM;UMPK;UPPRT;dUTPase_transl;rRNAP;rRNA_degrad;tRNAP;AATRS;Ribosome
1;21500;0.0181899;1.27315e-06;3.14234;4.23213e-08;4.23213e-08;29.3819;1.78392;4.23213e-08;4.23213e-08;1.98427;17.3734;0.6691;4.17072;2.37603;2.74588;4.23213e-08;2597.16;1.14016;0.567205;40.1452;304.713;0.433224;1.21381;4.23213e-08;3.49692;0.472474;4.23213e-08;0.507617;215.673;677.195;1181.44;1.45406;8.81465;52.0551;4.23213e-08;0.702101;391.861;4.29601;3.48227;35.3641;8.83186;14291.4;1485.08;117.6;35.8577;2.53929;0.363016;0.363737;932.462;249.718;0.48833;1547.37;4.23213e-08;7.84844;7.86889;0.614252;0.446256;1.83338;4.23213e-08;4.23213e-08;4.23213e-08;4.23213e-08;4.23213e-08;2.87651;3.35083;24.9335;2.15924;1.48319;4.23213e-08;2459.62;6.4515;2311.52;198.425;4.23213e-08;2.51952;3.81481;12452.7;4.23213e-08;5.69486;4.23213e-08;226.123;4.27385;140.3;2.64872;5.7349;9.10285;4.23213e-08;0.0150135;1.01919;0.447517;0.730547;9149.36;4.23213e-08;4.23213e-08;4.23213e-08;4.23213e-08;4.23213e-08;0.451173;526.768;532.842;531.147;0.0230164;5236.65;1940.38;9220.07;4.23213e-08;0.842397;2.09995;2459.91;1.34031;0.513424;1.8217;835.185;0.147836;2.16716;690.369;2.58982;7.27937;0.254382;3.58014;4.23213e-08;0.0233066;1947.7;259.959;157.446;1060.05;4.63868;4.23213e-08;1.40658;4.56219;0.00732648;259.875;0.917728;4.23213e-08;5.68145;49.7739;19.5478;144.144;144.115;144.311;143.953;134.934;7.81942;7.78459;1155;76.7846;2.90595;2.89232;375.662;226.359;64.9211;47.3013;4.23213e-08;593.732;14501.7;266.038
1;21600;0.0183338;2.54629e-06;3.14435;4.23391e-08;4.23391e-08;29.3953;1.78205;4.23391e-08;4.23391e-08;1.98502;17.3779;0.666453;4.16975;2.37431;2.74777;4.23391e-08;2598.26;1.14125;0.564879;40.1628;304.842;0.434915;1.21551;4.23391e-08;3.49472;0.473285;4.23391e-08;0.508455;215.766;677.481;1181.94;1.45166;8.81562;52.0777;4.23391e-08;0.701907;392.025;4.29872;3.48484;35.3796;8.83672;14297.4;1485.71;117.65;35.8722;2.54116;0.363216;0.363843;932.852;249.826;0.485816;1548.02;4.23391e-08;7.85101;7.87135;0.612969;0.448062;1.83515;4.23391e-08;4.23391e-08;4.23391e-08;4.23391e-08;4.23391e-08;2.87698;3.35139;24.9415;2.16081;1.48292;4.23391e-08;2460.65;6.45558;2312.5;198.519;4.23391e-08;2.52197;3.81368;12458;4.23391e-08;5.69754;4.23391e-08;226.224;4.27475;140.363;2.64816;5.73765;9.10649;4.23391e-08;0.0149717;1.01623;0.446221;0.728426;9153.22;4.23391e-08;4.23391e-08;4.23391e-08;4.23391e-08;4.23391e-08;0.450575;526.991;533.067;531.371;0.0232523;5238.87;1941.2;9223.96;4.23391e-08;0.845253;2.09969;2460.95;1.33991;0.511817;1.82346;835.541;0.147981;2.16874;690.669;2.58958;7.28263;0.254601;3.58231;1.19428e-06;0.0238244;1948.52;260.072;157.514;1060.5;4.6382;4.23391e-08;1.40489;4.56164;0.00474797;259.987;0.917382;4.23391e-08;5.68356;49.7938;19.5556;144.205;144.176;144.372;144.015;134.99;7.82186;7.7871;1155.48;76.8156;2.90509;2.89145;375.828;226.459;64.9505;47.3533;4.23391e-08;593.968;14507.8;266.103
1;21800;0.0186195;2.03704e-07;3.1483;4.23742e-08;4.23742e-08;29.4215;1.77832;4.23742e-08;4.23742e-08;1.98649;17.3868;0.661196;4.16779;2.37089;2.75151;4.23742e-08;2600.42;1.14341;0.560261;40.1974;305.095;0.43826;1.21886;4.23742e-08;3.49033;0.474892;4.23742e-08;0.510112;215.947;678.043;1182.92;1.44687;8.8175;52.1221;4.23742e-08;0.701518;392.347;4.30405;3.48993;35.4103;8.84631;14309.3;1486.96;117.746;35.9007;2.54485;0.36361;0.364046;933.621;250.039;0.480825;1549.29;4.23742e-08;7.85604;7.87615;0.610419;0.451654;1.83866;4.23742e-08;4.23742e-08;4.23742e-08;4.23742e-08;4.23742e-08;2.87787;3.35248;24.9572;2.16392;1.48237;4.23742e-08;2462.69;6.46363;2314.42;198.706;4.23742e-08;2.52683;3.81142;12468.3;4.23742e-08;5.70281;4.23742e-08;226.424;4.2765;140.487;2.64699;5.74307;9.11366;4.23742e-08;0.0148933;1.01067;0.443786;0.724444;9160.82;4.23742e-08;4.23742e-08;4.23742e-08;4.23742e-08;4.23742e-08;0.449387;527.428;533.509;531.811;0.0237213;5243.22;1942.81;9231.61;4.23742e-08;0.850873;2.09917;2462.99;1.33912;0.508631;1.82694;836.242;0.148331;2.17186;691.259;2.58909;7.28905;0.2551;3.58658;6.19507e-05;0.0248615;1950.13;260.294;157.648;1061.37;4.63722;4.23742e-08;1.40172;4.56055;2.65578e-06;260.206;0.916685;4.23742e-08;5.68772;49.8328;19.571;144.326;144.297;144.491;144.136;135.102;7.82665;7.79202;1156.44;76.8766;2.90336;2.88971;376.155;226.656;65.0083;47.4561;4.23742e-08;594.432;14519.8;266.231
1;21900;0.0186602;4.07407e-07;3.14886;4.23792e-08;4.23792e-08;29.4253;1.77779;4.23792e-08;4.23792e-08;1.98669;17.3881;0.660447;4.16751;2.3704;2.75204;4.23792e-08;2600.72;1.14372;0.559602;40.2023;305.13;0.438736;1.21934;4.23792e-08;3.4897;0.475121;4.23792e-08;0.510348;215.972;678.123;1183.06;1.44619;8.81775;52.1284;4.23792e-08;0.701462;392.392;4.30481;3.49065;35.4146;8.84766;14311;1487.13;117.76;35.9047;2.54537;0.363665;0.364075;933.729;250.069;0.480114;1549.47;4.23792e-08;7.85675;7.87683;0.610056;0.452166;1.83915;4.23792e-08;4.23792e-08;4.23792e-08;4.23792e-08;4.23792e-08;2.878;3.35264;24.9595;2.16436;1.48229;4.23792e-08;2462.98;6.46477;2314.69;198.732;4.23792e-08;2.52752;3.8111;12469.8;4.23792e-08;5.70356;4.23792e-08;226.452;4.27674;140.504;2.64682;5.74383;9.11467;4.23792e-08;0.0148826;1.00991;0.443454;0.723901;9161.89;4.23792e-08;4.23792e-08;4.23792e-08;4.23792e-08;4.23792e-08;0.449217;527.49;533.571;531.873;0.0237882;5243.83;1943.04;9232.69;4.23792e-08;0.851669;2.09909;2463.28;1.33901;0.508177;1.82743;836.341;0.148389;2.17231;691.343;2.58901;7.28996;0.255178;3.58719;7.78354e-05;0.0250103;1950.36;260.325;157.667;1061.5;4.63708;4.23792e-08;1.4013;4.56039;0.000153258;260.237;0.916584;4.23792e-08;5.6883;49.8383;19.5732;144.343;144.314;144.508;144.153;135.118;7.82732;7.79271;1156.58;76.8852;2.90311;2.88946;376.201;226.683;65.0164;47.4708;4.23792e-08;594.497;14521.5;266.249
1;22000;0.0186829;1.62963e-07;3.14918;4.2382e-08;4.2382e-08;29.4273;1.77749;4.2382e-08;4.2382e-08;1.98681;17.3888;0.66003;4.16735;2.37013;2.75234;4.2382e-08;2600.89;1.14389;0.559236;40.205;305.15;0.439;1.21961;4.2382e-08;3.48935;0.475248;4.2382e-08;0.510479;215.987;678.167;1183.13;1.44581;8.8179;52.1319;4.2382e-08;0.701431;392.418;4.30523;3.49105;35.417;8.84842;14311.9;1487.23;117.767;35.907;2.54566;0.363696;0.36409;933.789;250.086;0.479718;1549.57;4.2382e-08;7.85714;7.8772;0.609853;0.452451;1.83943;4.2382e-08;4.2382e-08;4.2382e-08;4.2382e-08;4.2382e-08;2.87807;3.35272;24.9607;2.16461;1.48224;4.2382e-08;2463.14;6.4654;2314.84;198.747;4.2382e-08;2.5279;3.81092;12470.6;4.2382e-08;5.70397;4.2382e-08;226.467;4.27688;140.514;2.64672;5.74426;9.11523;4.2382e-08;0.0148767;1.00949;0.44327;0.723601;9162.49;4.2382e-08;4.2382e-08;4.2382e-08;4.2382e-08;4.2382e-08;0.449123;527.524;533.606;531.907;0.0238254;5244.17;1943.16;9233.29;4.2382e-08;0.852111;2.09905;2463.44;1.33894;0.507925;1.8277;836.396;0.148422;2.17255;691.389;2.58897;7.29046;0.255221;3.58752;8.74287e-05;0.0250932;1950.49;260.343;157.678;1061.56;4.63701;4.2382e-08;1.40106;4.56031;3.19558e-06;260.255;0.916529;4.2382e-08;5.68863;49.8414;19.5744;144.352;144.323;144.517;144.163;135.126;7.8277;7.7931;1156.65;76.8899;2.90297;2.88932;376.227;226.699;65.021;47.4789;4.2382e-08;594.534;14522.5;266.259
1;22100;0.0187137;3.25926e-07;3.1496;4.23857e-08;4.23857e-08;29.4301;1.77709;4.23857e-08;4.23857e-08;1.98696;17.3897;0.659463;4.16713;2.36976;2.75274;4.23857e-08;2601.12;1.14412;0.558738;40.2087;305.177;0.439359;1.21997;4.23857e-08;3.48887;0.475421;4.23857e-08;0.510657;216.006;678.227;1183.24;1.44529;8.81809;52.1366;4.23857e-08;0.701388;392.452;4.3058;3.4916;35.4203;8.84944;14313.2;1487.36;117.777;35.91;2.54606;0.363739;0.364111;933.871;250.109;0.47918;1549.71;4.23857e-08;7.85768;7.87771;0.609578;0.452838;1.83981;4.23857e-08;4.23857e-08;4.23857e-08;4.23857e-08;4.23857e-08;2.87816;3.35284;24.9624;2.16494;1.48218;4.23857e-08;2463.36;6.46626;2315.05;198.767;4.23857e-08;2.52842;3.81067;12471.7;4.23857e-08;5.70454;4.23857e-08;226.489;4.27707;140.527;2.64659;5.74484;9.116;4.23857e-08;0.0148688;1.00893;0.443023;0.723196;9163.3;4.23857e-08;4.23857e-08;4.23857e-08;4.23857e-08;4.23857e-08;0.448994;527.571;533.653;531.954;0.023876;5244.64;1943.34;9234.11;4.23857e-08;0.852712;2.09899;2463.66;1.33886;0.507582;1.82808;836.471;0.148467;2.17289;691.452;2.58892;7.29115;0.255282;3.58798;0.000101344;0.0252059;1950.66;260.367;157.692;1061.66;4.6369;4.23857e-08;1.40074;4.56019;1.28748e-05;260.278;0.916452;4.23857e-08;5.68907;49.8455;19.576;144.365;144.336;144.53;144.176;135.138;7.82821;7.79362;1156.76;76.8964;2.90278;2.88913;376.262;226.72;65.0271;47.4899;4.23857e-08;594.583;14523.8;266.272
1;22200;0.0187753;6.51852e-07;3.15044;4.23932e-08;4.23932e-08;29.4357;1.77628;4.23932e-08;4.23932e-08;1.98728;17.3916;0.658329;4.1667;2.36902;2.75354;4.23932e-08;2601.58;1.14459;0.557742;40.2161;305.231;0.440077;1.22069;4.23932e-08;3.48792;0.475766;4.23932e-08;0.511013;216.044;678.346;1183.44;1.44425;8.81847;52.1461;4.23932e-08;0.701303;392.52;4.30694;3.49269;35.4268;8.85149;14315.7;1487.63;117.798;35.9161;2.54685;0.363823;0.364153;934.035;250.154;0.478104;1549.98;4.23932e-08;7.85874;7.87873;0.609028;0.453614;1.84056;4.23932e-08;4.23932e-08;4.23932e-08;4.23932e-08;4.23932e-08;2.87835;3.35306;24.9657;2.1656;1.48206;4.23932e-08;2463.79;6.46798;2315.45;198.806;4.23932e-08;2.52946;3.81018;12473.9;4.23932e-08;5.70566;4.23932e-08;226.531;4.27743;140.554;2.64632;5.74599;9.11752;4.23932e-08;0.0148531;1.00781;0.442534;0.722396;9164.92;4.23932e-08;4.23932e-08;4.23932e-08;4.23932e-08;4.23932e-08;0.448738;527.664;533.747;532.048;0.0239773;5245.56;1943.68;9235.74;4.23932e-08;0.853912;2.09888;2464.09;1.33868;0.506897;1.82882;836.62;0.148562;2.17356;691.577;2.58881;7.29251;0.255405;3.58889;0.000132159;0.0254318;1951;260.414;157.721;1061.84;4.63669;4.23932e-08;1.40012;4.55995;0.00023859;260.325;0.916299;4.23932e-08;5.68996;49.8538;19.5793;144.391;144.362;144.555;144.202;135.162;7.82922;7.79466;1156.96;76.9094;2.9024;2.88875;376.331;226.762;65.0395;47.5119;4.23932e-08;594.681;14526.3;266.299
1;22300;0.0188096;2.60741e-07;3.15091;4.23973e-08;4.23973e-08;29.4388;1.77583;4.23973e-08;4.23973e-08;1.98745;17.3926;0.657698;4.16646;2.3686;2.75398;4.23973e-08;2601.83;1.14484;0.557188;40.2202;305.261;0.440476;1.22109;4.23973e-08;3.48739;0.475958;4.23973e-08;0.511211;216.066;678.413;1183.56;1.44368;8.81869;52.1513;4.23973e-08;0.701255;392.558;4.30757;3.49329;35.4304;8.85263;14317.1;1487.78;117.809;35.9195;2.54729;0.36387;0.364177;934.125;250.179;0.477505;1550.13;4.23973e-08;7.85933;7.8793;0.608721;0.454045;1.84097;4.23973e-08;4.23973e-08;4.23973e-08;4.23973e-08;4.23973e-08;2.87845;3.35319;24.9675;2.16598;1.48199;4.23973e-08;2464.03;6.46894;2315.68;198.828;4.23973e-08;2.53004;3.8099;12475.1;4.23973e-08;5.70628;4.23973e-08;226.555;4.27764;140.568;2.64617;5.74663;9.11837;4.23973e-08;0.0148445;1.0072;0.442265;0.721957;9165.81;4.23973e-08;4.23973e-08;4.23973e-08;4.23973e-08;4.23973e-08;0.448595;527.716;533.799;532.1;0.0240336;5246.08;1943.87;9236.64;4.23973e-08;0.854578;2.09882;2464.33;1.33859;0.506515;1.82924;836.703;0.148617;2.17393;691.647;2.58874;7.29327;0.255475;3.5894;0.000151034;0.0255578;1951.19;260.44;157.736;1061.95;4.63657;4.23973e-08;1.39979;4.55981;3.33779e-06;260.351;0.916214;4.23973e-08;5.69045;49.8584;19.5811;144.405;144.376;144.569;144.216;135.175;7.82978;7.79524;1157.07;76.9166;2.90219;2.88854;376.37;226.785;65.0463;47.5242;4.23973e-08;594.736;14527.7;266.314
1;22400;0.0188224;1.04296e-07;3.15109;4.23989e-08;4.23989e-08;29.44;1.77566;4.23989e-08;4.23989e-08;1.98751;17.393;0.657462;4.16637;2.36845;2.75415;4.23989e-08;2601.93;1.14494;0.556981;40.2217;305.272;0.440626;1.22124;4.23989e-08;3.48719;0.47603;4.23989e-08;0.511285;216.074;678.438;1183.6;1.44346;8.81876;52.1533;4.23989e-08;0.701238;392.573;4.30781;3.49352;35.4318;8.85305;14317.6;1487.83;117.814;35.9207;2.54745;0.363887;0.364185;934.159;250.189;0.477281;1550.19;4.23989e-08;7.85955;7.87951;0.608607;0.454207;1.84113;4.23989e-08;4.23989e-08;4.23989e-08;4.23989e-08;4.23989e-08;2.87849;3.35323;24.9682;2.16611;1.48196;4.23989e-08;2464.12;6.4693;2315.77;198.837;4.23989e-08;2.53026;3.8098;12475.6;4.23989e-08;5.70651;4.23989e-08;226.563;4.27772;140.574;2.64612;5.74687;9.11868;4.23989e-08;0.0148413;1.00697;0.442165;0.721794;9166.15;4.23989e-08;4.23989e-08;4.23989e-08;4.23989e-08;4.23989e-08;0.448541;527.735;533.819;532.119;0.0240547;5246.27;1943.94;9236.98;4.23989e-08;0.854827;2.0988;2464.42;1.33855;0.506372;1.82939;836.734;0.148638;2.17407;691.673;2.58872;7.29356;0.255501;3.58959;0.000158414;0.0256049;1951.26;260.45;157.742;1061.99;4.63652;4.23989e-08;1.39966;4.55976;3.19982e-06;260.36;0.916182;4.23989e-08;5.69063;49.8601;19.5818;144.41;144.381;144.574;144.222;135.18;7.82999;7.79546;1157.11;76.9193;2.90211;2.88846;376.384;226.794;65.0489;47.5288;4.23989e-08;594.757;14528.3;266.32
1;22500;0.0188415;2.08592e-07;3.15135;4.24012e-08;4.24012e-08;29.4417;1.77541;4.24012e-08;4.24012e-08;1.98761;17.3936;0.657111;4.16624;2.36822;2.75439;4.24012e-08;2602.07;1.14508;0.556672;40.224;305.288;0.440848;1.22146;4.24012e-08;3.48689;0.476136;4.24012e-08;0.511395;216.086;678.475;1183.67;1.44314;8.81888;52.1562;4.24012e-08;0.701211;392.594;4.30816;3.49386;35.4338;8.85369;14318.4;1487.91;117.82;35.9226;2.54769;0.363913;0.364198;934.21;250.203;0.476948;1550.27;4.24012e-08;7.85988;7.87982;0.608436;0.454447;1.84136;4.24012e-08;4.24012e-08;4.24012e-08;4.24012e-08;4.24012e-08;2.87855;3.3533;24.9693;2.16632;1.48192;4.24012e-08;2464.26;6.46983;2315.89;198.849;4.24012e-08;2.53058;3.80964;12476.2;4.24012e-08;5.70686;4.24012e-08;226.576;4.27783;140.582;2.64603;5.74722;9.11916;4.24012e-08;0.0148365;1.00663;0.442017;0.721552;9166.65;4.24012e-08;4.24012e-08;4.24012e-08;4.24012e-08;4.24012e-08;0.448461;527.764;533.848;532.148;0.0240861;5246.56;1944.05;9237.48;4.24012e-08;0.855198;2.09876;2464.56;1.3385;0.50616;1.82962;836.78;0.148669;2.17428;691.712;2.58868;7.29398;0.255541;3.58987;0.00016971;0.0256751;1951.37;260.465;157.751;1062.04;4.63646;4.24012e-08;1.39948;4.55969;3.40993e-06;260.375;0.916135;4.24012e-08;5.69091;49.8627;19.5828;144.418;144.389;144.582;144.23;135.187;7.8303;7.79578;1157.18;76.9233;2.90199;2.88834;376.406;226.807;65.0527;47.5356;4.24012e-08;594.787;14529.1;266.328
1;22600;0.0188797;4.17185e-07;3.15187;4.24058e-08;4.24058e-08;29.4451;1.77491;4.24058e-08;4.24058e-08;1.9878;17.3947;0.656408;4.16597;2.36776;2.75489;4.24058e-08;2602.35;1.14537;0.556055;40.2285;305.322;0.441292;1.22191;4.24058e-08;3.4863;0.47635;4.24058e-08;0.511616;216.11;678.548;1183.8;1.4425;8.81911;52.162;4.24058e-08;0.701158;392.636;4.30886;3.49453;35.4378;8.85495;14320;1488.08;117.832;35.9263;2.54818;0.363965;0.364224;934.311;250.231;0.476282;1550.44;4.24058e-08;7.86054;7.88045;0.608095;0.454927;1.84183;4.24058e-08;4.24058e-08;4.24058e-08;4.24058e-08;4.24058e-08;2.87866;3.35344;24.9713;2.16673;1.48185;4.24058e-08;2464.52;6.47089;2316.14;198.873;4.24058e-08;2.53122;3.80933;12477.6;4.24058e-08;5.70755;4.24058e-08;226.603;4.27806;140.598;2.64586;5.74793;9.12009;4.24058e-08;0.0148271;1.00596;0.441724;0.721071;9167.65;4.24058e-08;4.24058e-08;4.24058e-08;4.24058e-08;4.24058e-08;0.448302;527.821;533.906;532.206;0.0241489;5247.13;1944.26;9238.48;4.24058e-08;0.855938;2.09869;2464.82;1.33839;0.505736;1.83008;836.872;0.148733;2.17469;691.79;2.58861;7.29482;0.255621;3.59044;0.000193433;0.0258157;1951.58;260.494;157.769;1062.16;4.63632;4.24058e-08;1.39911;4.55954;9.45307e-05;260.404;0.916039;4.24058e-08;5.69145;49.8678;19.5848;144.434;144.405;144.598;144.246;135.202;7.83093;7.79642;1157.3;76.9313;2.90176;2.8881;376.449;226.833;65.0602;47.5492;4.24058e-08;594.848;14530.6;266.345
1;22700;0.0189058;1.66874e-07;3.15223;4.24089e-08;4.24089e-08;29.4475;1.77457;4.24089e-08;4.24089e-08;1.98793;17.3955;0.655928;4.16579;2.36744;2.75523;4.24089e-08;2602.55;1.14557;0.555633;40.2316;305.344;0.441595;1.22221;4.24089e-08;3.4859;0.476496;4.24089e-08;0.511766;216.126;678.599;1183.88;1.44206;8.81927;52.166;4.24089e-08;0.701122;392.665;4.30934;3.49499;35.4406;8.85582;14321;1488.19;117.841;35.9289;2.54851;0.364001;0.364241;934.379;250.25;0.475826;1550.55;4.24089e-08;7.86099;7.88087;0.607862;0.455256;1.84214;4.24089e-08;4.24089e-08;4.24089e-08;4.24089e-08;4.24089e-08;2.87874;3.35354;24.9727;2.16701;1.48179;4.24089e-08;2464.71;6.47161;2316.32;198.89;4.24089e-08;2.53166;3.80912;12478.5;4.24089e-08;5.70802;4.24089e-08;226.62;4.27821;140.609;2.64575;5.74842;9.12074;4.24089e-08;0.0148207;1.00551;0.441525;0.720745;9168.33;4.24089e-08;4.24089e-08;4.24089e-08;4.24089e-08;4.24089e-08;0.448193;527.86;533.946;532.245;0.0241918;5247.52;1944.4;9239.17;4.24089e-08;0.856444;2.09865;2465.01;1.33831;0.505445;1.8304;836.934;0.148777;2.17498;691.843;2.58856;7.2954;0.255677;3.59082;0.000210531;0.025912;1951.72;260.514;157.781;1062.24;4.63623;4.24089e-08;1.39887;4.55944;3.2023e-06;260.423;0.915974;4.24089e-08;5.69183;49.8713;19.5862;144.445;144.416;144.609;144.257;135.212;7.83135;7.79686;1157.39;76.9367;2.90159;2.88794;376.478;226.85;65.0654;47.5585;4.24089e-08;594.889;14531.7;266.356
1;22800;0.0189348;3.33748e-07;3.15263;4.24124e-08;4.24124e-08;29.4501;1.77419;4.24124e-08;4.24124e-08;1.98808;17.3964;0.655393;4.16558;2.36709;2.7556;4.24124e-08;2602.76;1.14578;0.555164;40.2351;305.369;0.441933;1.22255;4.24124e-08;3.48544;0.476659;4.24124e-08;0.511934;216.144;678.655;1183.98;1.44157;8.81945;52.1704;4.24124e-08;0.701082;392.697;4.30988;3.4955;35.4436;8.85678;14322.2;1488.31;117.851;35.9317;2.54888;0.36404;0.36426;934.456;250.271;0.475319;1550.68;4.24124e-08;7.86148;7.88135;0.607602;0.455622;1.8425;4.24124e-08;4.24124e-08;4.24124e-08;4.24124e-08;4.24124e-08;2.87882;3.35364;24.9743;2.16733;1.48174;4.24124e-08;2464.91;6.47242;2316.51;198.908;4.24124e-08;2.53215;3.80889;12479.5;4.24124e-08;5.70855;4.24124e-08;226.64;4.27838;140.621;2.64562;5.74896;9.12145;4.24124e-08;0.0148137;1.005;0.441305;0.720386;9169.08;4.24124e-08;4.24124e-08;4.24124e-08;4.24124e-08;4.24124e-08;0.448072;527.904;533.99;532.289;0.0242396;5247.95;1944.56;9239.93;4.24124e-08;0.857006;2.09859;2465.21;1.33823;0.505123;1.83075;837.004;0.148828;2.17529;691.901;2.58851;7.29604;0.25574;3.59125;0.000230369;0.0260191;1951.89;260.536;157.794;1062.32;4.63613;4.24124e-08;1.3986;4.55933;1.52738e-06;260.445;0.915902;4.24124e-08;5.69224;49.8752;19.5877;144.457;144.428;144.62;144.269;135.223;7.83182;7.79734;1157.48;76.9428;2.90141;2.88776;376.511;226.87;65.0712;47.5689;4.24124e-08;594.935;14532.9;266.369
1;22900;0.0189687;1.33499e-07;3.15309;4.24165e-08;4.24165e-08;29.4531;1.77374;4.24165e-08;4.24165e-08;1.98825;17.3974;0.654769;4.16534;2.36668;2.75604;4.24165e-08;2603.01;1.14604;0.554616;40.2391;305.399;0.442327;1.22295;4.24165e-08;3.48492;0.476848;4.24165e-08;0.512129;216.165;678.72;1184.1;1.441;8.81965;52.1756;4.24165e-08;0.701034;392.734;4.3105;3.4961;35.4472;8.8579;14323.6;1488.46;117.862;35.935;2.54931;0.364086;0.364282;934.545;250.296;0.474727;1550.83;4.24165e-08;7.86206;7.8819;0.607299;0.456048;1.84291;4.24165e-08;4.24165e-08;4.24165e-08;4.24165e-08;4.24165e-08;2.87892;3.35376;24.9761;2.16769;1.48167;4.24165e-08;2465.15;6.47336;2316.73;198.93;4.24165e-08;2.53272;3.80861;12480.7;4.24165e-08;5.70916;4.24165e-08;226.663;4.27858;140.636;2.64546;5.74959;9.12228;4.24165e-08;0.0148055;1.00442;0.44105;0.719969;9169.96;4.24165e-08;4.24165e-08;4.24165e-08;4.24165e-08;4.24165e-08;0.44793;527.954;534.041;532.34;0.0242954;5248.46;1944.75;9240.82;4.24165e-08;0.857662;2.09853;2465.45;1.33814;0.504746;1.83115;837.086;0.148888;2.17566;691.97;2.58844;7.29678;0.255814;3.59175;0.00025463;0.0261443;1952.07;260.561;157.81;1062.42;4.63601;4.24165e-08;1.3983;4.55919;3.20418e-06;260.471;0.915816;4.24165e-08;5.69272;49.8797;19.5895;144.471;144.442;144.634;144.283;135.236;7.83238;7.79791;1157.6;76.9499;2.9012;2.88755;376.549;226.893;65.0779;47.581;4.24165e-08;594.989;14534.3;266.383
1;23000;0.0189879;2.66998e-07;3.15335;4.24188e-08;4.24188e-08;29.4549;1.77349;4.24188e-08;4.24188e-08;1.98834;17.398;0.654416;4.16521;2.36645;2.75629;4.24188e-08;2603.15;1.14618;0.554306;40.2414;305.415;0.44255;1.22317;4.24188e-08;3.48462;0.476956;4.24188e-08;0.51224;216.177;678.757;1184.16;1.44068;8.81977;52.1785;4.24188e-08;0.701008;392.755;4.31086;3.49643;35.4492;8.85853;14324.4;1488.54;117.868;35.9369;2.54956;0.364112;0.364295;934.596;250.31;0.474391;1550.91;4.24188e-08;7.86239;7.88221;0.607127;0.456291;1.84314;4.24188e-08;4.24188e-08;4.24188e-08;4.24188e-08;4.24188e-08;2.87898;3.35383;24.9771;2.1679;1.48163;4.24188e-08;2465.28;6.47389;2316.86;198.942;4.24188e-08;2.53304;3.80845;12481.4;4.24188e-08;5.70951;4.24188e-08;226.676;4.2787;140.644;2.64538;5.74994;9.12275;4.24188e-08;0.0148009;1.0041;0.440907;0.719735;9170.46;4.24188e-08;4.24188e-08;4.24188e-08;4.24188e-08;4.24188e-08;0.44785;527.983;534.07;532.369;0.024327;5248.74;1944.86;9241.32;4.24188e-08;0.858033;2.0985;2465.58;1.33808;0.504533;1.83139;837.132;0.148923;2.17587;692.009;2.58841;7.29721;0.255857;3.59203;0.00026891;0.0262154;1952.18;260.576;157.819;1062.48;4.63594;4.24188e-08;1.39813;4.55912;6.00973e-06;260.485;0.915768;4.24188e-08;5.693;49.8822;19.5905;144.479;144.45;144.642;144.291;135.243;7.83269;7.79823;1157.66;76.9539;2.90108;2.88742;376.57;226.906;65.0817;47.5878;4.24188e-08;595.019;14535.1;266.392
