condition;iter;t;dt;10fthfglu3;12dgr;13dpg;1ag3p;2dr1p;2dr5p;2pg;3pg;5fthf;5fthfglu3;ACP_R;ACP;DNA;PdhC;ac;acald;accoa;actp;ade;adp;amp;ap;apoACP;atp;cdp;cdpdag;clpn;cmp;coa;ctp;dUTPase;dad_2;dadp;damp;datp;dcdp;dcmp;dctp;dcyt;dgdp;dgmp;dgsn;dgtp;dhap;dhlpl_PdhC;dnad;dtdp;dtmp;dttp;dump;e4p;f6p;fa;fdp;fmettrna;fmn;for;g1p;g3p;g6p;galfur12dgr;gdp;glyc3p;glyc;gmp;gtp;gua;h2o;h;lac__L;lgltn;lpl_PdhC;methfglu3;mlthfglu3;nac;nad;nadh;nadp;nadph;nh3;nicrnt;o2;pa;pap;pep;pg3p;pg;pi;ppi;prpp;pyr;r5p;ribflv;ru5p__D;s7p;thfglu3;thymd;trdox;trdrd;udp;udpg;udpgal;udpgalfur;udpgltn;ump;ura;utp;xu5p__D;rRNA;AA;tRNA;AAtRNA;Protein
1;3800;0.0171279;9.0072e-06;2.94756e-05;0.000185678;0.000244542;0.00165286;0.000572631;0.000129283;0.000700806;0.000578613;6.23493e-05;0.000757979;0.00136719;0.0203372;0.015196;1.23067e-05;0.00119604;0.0178204;0.000679676;0.000789305;4.23238e-05;0.00150891;8.64946e-05;0.00011188;0.173342;0.00577681;3.70088e-05;2.09175e-05;0.00189705;0.000447383;0.00112045;7.79388e-05;0.000880287;0.000698915;0.00127818;0.000849393;0.000327317;0.0012895;0.0017322;0.000219786;0.000742803;0.00136256;0.000851236;0.00100534;0.000145748;0.00178298;0.00121933;2.12442e-05;0.00128043;0.000852877;0.000317486;9.47306e-11;0.000131069;0.00336524;0.00127733;0.000809796;0.00976415;0.000705374;0.00088492;2.97336e-05;0.0015651;0.00112644;0.00115549;3.49282e-05;0.00051308;0.0012156;5.79299e-05;3.06231e-05;0.000581151;0.00114366;0.00152484;0.000924044;0.000939513;0.00142156;0.00244014;0.0133779;0.00144301;0.00112133;0.000646082;3.54848e-06;4.18268e-06;0.00113274;8.77173e-06;0.00124416;0.00232251;3.44305e-06;0.00173859;0.000968606;0.000470776;0.00170344;0.00208419;0.000111071;0.00112666;0.00235107;0.000679398;7.32801e-05;0.000685521;9.00842e-05;0.000746655;0.000907119;0.0137762;0.000433174;2.52558e-05;5.79702e-05;1.37489e-05;0.00109177;0.000154957;0.00150189;0.000602766;0.000125921;0.0497032;0.000716865;0.00146942;0.0255534;0.574448
1;3900;0.0176716;7.20576e-07;2.95923e-05;0.00017805;0.000246983;0.0016586;0.000571085;0.000129332;0.00070401;0.000581413;6.25795e-05;0.00075421;0.00137822;0.0203344;0.0151908;1.23024e-05;0.00120167;0.0178231;0.000674544;0.000787129;4.37621e-05;0.00151343;8.77202e-05;0.000110162;0.173334;0.00578672;3.70473e-05;2.07092e-05;0.00189684;0.000418136;0.00112564;7.72297e-05;0.00088031;0.00067787;0.00128975;0.000848506;0.000311743;0.00130131;0.00173135;0.00020147;0.000738508;0.00137899;0.000850407;0.00100435;0.00012231;0.00178975;0.00122009;2.08391e-05;0.00129204;0.000852126;0.000301644;9.47306e-11;0.000131098;0.00338862;0.00128021;0.000812782;0.00986014;0.000701145;0.000884921;2.29587e-05;0.00156991;0.00111426;0.00115222;3.50876e-05;0.000512831;0.00122164;5.78761e-05;3.09762e-05;0.000563405;0.00114594;0.00153853;0.000923707;0.00094369;0.00142083;0.00244211;0.0133804;0.00144421;0.00109854;0.000632157;3.47437e-06;4.09601e-06;0.00113803;8.55683e-06;0.00125181;0.00235457;3.54806e-06;0.00175068;0.000955698;0.000459442;0.00170765;0.00210028;0.000110314;0.00112394;0.00233653;0.000672602;7.31398e-05;0.000676933;9.01593e-05;0.00074249;0.000907097;0.0137781;0.000410721;2.3898e-05;5.47356e-05;1.31223e-05;0.00108646;0.000152454;0.00151131;0.000583186;0.000126133;0.0498325;0.000712984;0.00148415;0.0257908;0.574075
1;4000;0.0177739;1.44115e-06;2.96136e-05;0.000176722;0.000247405;0.0016596;0.000570768;0.000129338;0.000704619;0.000581943;6.25871e-05;0.000753502;0.00138027;0.0203338;0.0151898;1.23015e-05;0.00120273;0.0178236;0.000673595;0.000786716;4.42084e-05;0.0015145;8.71736e-05;0.000109928;0.173333;0.00578863;3.70535e-05;2.06697e-05;0.0018968;0.000412559;0.0011266;7.70946e-05;0.000880314;0.000674033;0.00129191;0.000848338;0.000308832;0.00130352;0.00173119;0.000198048;0.000737703;0.00138199;0.00085025;0.00100414;0.000118005;0.001791;0.00122025;2.08108e-05;0.00129421;0.000851984;0.000298683;9.47306e-11;0.000131106;0.00339276;0.00128072;0.00081333;0.00987792;0.000700349;0.000884921;2.26238e-05;0.00157082;0.0011113;0.00115156;3.51174e-05;0.000512824;0.00122277;5.78851e-05;3.10427e-05;0.000560124;0.00114637;0.00154109;0.000923634;0.000944527;0.00142068;0.00244249;0.0133808;0.00144439;0.00109424;0.000629666;3.46085e-06;4.08007e-06;0.00113902;8.55045e-06;0.00125325;0.00236057;3.47296e-06;0.00175293;0.000953207;0.00045732;0.00170848;0.00210299;0.000110346;0.00112345;0.00233395;0.000671326;7.31103e-05;0.00067534;9.01859e-05;0.00074171;0.000907098;0.0137785;0.000406909;2.36923e-05;5.42229e-05;1.30197e-05;0.00108538;0.000152011;0.00151298;0.000579586;0.000126165;0.0498567;0.000712259;0.00148688;0.0258347;0.574006
1;4100;0.0179785;2.8823e-06;2.96565e-05;0.000174154;0.00024822;0.00166155;0.000570093;0.000129347;0.00070584;0.000583003;6.2651e-05;0.000752085;0.00138436;0.0203328;0.0151878;1.22995e-05;0.00120483;0.0178246;0.00067171;0.000785888;4.48736e-05;0.00151606;8.70929e-05;0.000109529;0.17333;0.00579194;3.70658e-05;2.05892e-05;0.00189672;0.000401335;0.0011285;7.68187e-05;0.000880323;0.000666496;0.0012962;0.000848003;0.000303029;0.0013079;0.00173086;0.000191228;0.000736097;0.0013879;0.000849938;0.00100368;0.00010949;0.00179345;0.00122057;2.06567e-05;0.00129853;0.000851701;0.000292781;9.47306e-11;0.000131126;0.00340081;0.00128173;0.000814414;0.00991323;0.000698755;0.000884921;2.2211e-05;0.00157266;0.00110536;0.00115018;3.5185e-05;0.000512843;0.00122502;5.78805e-05;3.11797e-05;0.000553633;0.00114724;0.00154618;0.000923482;0.000946251;0.00142037;0.00244325;0.0133817;0.00144473;0.00108597;0.000624769;3.43485e-06;4.0496e-06;0.00114097;8.47427e-06;0.00125611;0.00237254;3.46838e-06;0.00175739;0.000948166;0.000453089;0.00171012;0.00210871;0.000110069;0.00112249;0.00232863;0.000668776;7.30503e-05;0.000672173;9.0247e-05;0.000740153;0.000907091;0.0137792;0.000399681;2.33156e-05;5.32808e-05;1.28288e-05;0.00108316;0.000151146;0.00151624;0.000572482;0.000126223;0.0499049;0.000710812;0.00149229;0.0259218;0.573868
1;4200;0.0183878;5.76461e-06;2.97424e-05;0.000169349;0.000249778;0.00166526;0.000568685;0.000129356;0.000708279;0.000585101;6.28124e-05;0.000749257;0.00139248;0.0203307;0.0151839;1.22957e-05;0.00120899;0.0178265;0.000667995;0.000784227;4.61896e-05;0.00151883;8.73131e-05;0.000108961;0.173324;0.00579722;3.70885e-05;2.04244e-05;0.00189655;0.000378592;0.00113222;7.62619e-05;0.000880343;0.000651865;0.00130474;0.000847334;0.000291496;0.00131659;0.00173022;0.000177686;0.000732895;0.00139943;0.000849313;0.00100262;9.28336e-05;0.00179826;0.00122121;2.03799e-05;0.0013071;0.000851137;0.00028105;9.47306e-11;0.000131177;0.00341592;0.00128363;0.000816543;0.00998286;0.000695575;0.000884921;2.1774e-05;0.00157632;0.00109411;0.00114733;3.53113e-05;0.000513003;0.00122947;5.78383e-05;3.14498e-05;0.000540928;0.00114898;0.00155625;0.000923149;0.000949886;0.00141976;0.0024448;0.0133834;0.00144523;0.00106997;0.000615353;3.38481e-06;3.99092e-06;0.00114482;8.3354e-06;0.00126178;0.00239635;3.47686e-06;0.00176611;0.000937845;0.000444671;0.00171352;0.00211996;0.000109549;0.00112068;0.00231795;0.000663681;7.29218e-05;0.00066591;9.03923e-05;0.00073705;0.000907077;0.0137805;0.000386713;2.26515e-05;5.16332e-05;1.24929e-05;0.00107851;0.000149406;0.00152242;0.000558857;0.000126318;0.0500009;0.000707942;0.00150292;0.0260931;0.573596
1;4300;0.0191303;2.30584e-06;2.98979e-05;0.000161712;0.000252361;0.00167155;0.000566048;0.000129354;0.000712649;0.000588868;6.30646e-05;0.000744144;0.001407;0.0203273;0.0151768;1.22888e-05;0.00121641;0.0178298;0.000661434;0.0007812;4.86331e-05;0.00152283;8.84378e-05;0.000108472;0.173314;0.0058029;3.71327e-05;2.01241e-05;0.00189624;0.000336321;0.00113875;7.52644e-05;0.000880381;0.00062673;0.00132002;0.000846121;0.000270829;0.00133207;0.00172906;0.000153488;0.000727125;0.00141916;0.000848183;0.00100024;6.40499e-05;0.00180665;0.00122236;1.9857e-05;0.00132244;0.000850117;0.00026003;9.47306e-11;0.000131296;0.00344028;0.00128684;0.000820274;0.0101059;0.000689827;0.000884921;2.12773e-05;0.00158286;0.00107662;0.00114182;3.55398e-05;0.000513629;0.00123743;5.77575e-05;3.19345e-05;0.000518793;0.00115221;0.00157422;0.000922454;0.000957089;0.00141867;0.00244729;0.0133869;0.00144562;0.00104273;0.000598856;3.74607e-06;4.24836e-06;0.00115159;8.07727e-06;0.00127194;0.00243915;3.53387e-06;0.00178104;0.000918288;0.000429552;0.00171988;0.00213957;0.000108507;0.00111791;0.00229858;0.000654467;7.26655e-05;0.000654758;9.07005e-05;0.000731462;0.000906955;0.0137831;0.000367512;2.16453e-05;4.91794e-05;1.19973e-05;0.00106945;0.000146508;0.0015325;0.000537023;0.000126427;0.0501731;0.000702812;0.00152164;0.0263946;0.573113
1;4400;0.019377;4.61169e-06;2.99489e-05;0.000159477;0.000253101;0.00167356;0.000565177;0.00012935;0.000714084;0.000590131;6.32073e-05;0.000742449;0.00141177;0.0203262;0.0151744;1.22865e-05;0.00121883;0.0178309;0.000659302;0.000780195;4.96933e-05;0.00152396;8.78547e-05;0.000108421;0.173311;0.0058046;3.71611e-05;2.00276e-05;0.00189613;0.000321979;0.00114087;7.49545e-05;0.000880395;0.000618752;0.00132505;0.00084572;0.000264038;0.00133712;0.00172868;0.000145572;0.000725218;0.00142527;0.00084781;0.000999302;5.50257e-05;0.00180935;0.00122274;1.97559e-05;0.00132748;0.00084978;0.000253123;9.47306e-11;0.000131341;0.00344757;0.00128784;0.000821482;0.0101459;0.000687929;0.000884921;2.11434e-05;0.00158499;0.00107163;0.00113989;3.56194e-05;0.000513921;0.00124003;5.77513e-05;3.20887e-05;0.00051169;0.00115329;0.00158009;0.000922206;0.000959646;0.00141832;0.00244871;0.0133874;0.00144561;0.00103419;0.000594528;3.27397e-06;3.86084e-06;0.00115378;8.03259e-06;0.00127527;0.00245327;3.49804e-06;0.00178573;0.000911552;0.000424569;0.00172209;0.00214552;0.000108391;0.00111713;0.00229236;0.000651409;7.25746e-05;0.000651105;9.08096e-05;0.000729615;0.000907046;0.0137838;0.000362197;2.13604e-05;4.84918e-05;1.18596e-05;0.00106626;0.000145652;0.00153552;0.000530709;0.000126446;0.0502298;0.000701132;0.00152773;0.0264923;0.572955
1;4500;0.0198705;9.22337e-06;3.00515e-05;0.000155444;0.000254218;0.00167748;0.000563451;0.000129338;0.000716961;0.000592797;6.34006e-05;0.000739069;0.00142123;0.020324;0.0151697;1.22821e-05;0.00122363;0.017833;0.000655101;0.000778176;5.16003e-05;0.00152578;8.8038e-05;0.000108411;0.173304;0.00580571;3.72323e-05;1.98436e-05;0.00189591;0.000292892;0.00114502;7.43761e-05;0.000880423;0.000603351;0.00133499;0.000844916;0.000250596;0.00134701;0.00172791;0.000129997;0.00072142;0.00143635;0.000847062;0.000997219;3.83338e-05;0.00181464;0.00122347;1.94615e-05;0.00133746;0.000849107;0.000239455;9.47306e-11;0.000131435;0.00346107;0.00128977;0.000823835;0.0102245;0.000684135;0.000884921;2.09078e-05;0.00158915;0.00106277;0.00113591;3.57767e-05;0.000514596;0.00124519;5.77086e-05;3.23821e-05;0.000497885;0.00115549;0.00159173;0.000921676;0.000964984;0.00141763;0.00245073;0.0133893;0.00144536;0.0010179;0.000585063;3.22342e-06;3.80153e-06;0.00115809;7.89332e-06;0.00128189;0.00248133;3.50475e-06;0.0017947;0.000897746;0.000414666;0.00172649;0.0021574;0.000107835;0.00111585;0.00227979;0.000645309;7.2387e-05;0.000643866;9.10341e-05;0.000725938;0.000907029;0.0137854;0.000352928;2.08585e-05;4.72859e-05;1.16188e-05;0.00105966;0.00014406;0.00154116;0.000519519;0.000126462;0.0503424;0.0006978;0.00153966;0.0266839;0.572645
1;4600;0.020363;1.84467e-06;3.01539e-05;0.00015197;0.000254159;0.00168132;0.000561799;0.000129324;0.000719952;0.000596007;6.36009e-05;0.000735705;0.00143057;0.0203219;0.0151649;1.22779e-05;0.00122837;0.017835;0.000650992;0.000776155;5.35962e-05;0.00152709;8.82337e-05;0.000108492;0.173297;0.00580524;3.73419e-05;1.9677e-05;0.00189569;0.000263358;0.00114905;7.38914e-05;0.000880453;0.000588641;0.00134475;0.000844114;0.000237434;0.00135648;0.00172715;0.000114969;0.000717651;0.00144437;0.000846318;0.000994855;2.53013e-05;0.00181975;0.00122418;1.91842e-05;0.00134724;0.000848438;0.000226076;9.47306e-11;0.000131529;0.00347323;0.00129163;0.000826107;0.0103014;0.000680358;0.000884922;2.07083e-05;0.00159314;0.00105526;0.00113176;3.59469e-05;0.000515378;0.00125028;5.76774e-05;3.26304e-05;0.000484611;0.00115774;0.00160319;0.000921112;0.000970585;0.00141696;0.0024528;0.0133911;0.00144484;0.00100244;0.000576399;3.18098e-06;3.74956e-06;0.0011623;7.76576e-06;0.00128843;0.00250912;3.51207e-06;0.00180308;0.000883547;0.000404863;0.00173089;0.00216863;0.000107333;0.00111492;0.00226739;0.000639235;7.21911e-05;0.000636728;9.12643e-05;0.000722291;0.00090702;0.0137869;0.000345288;2.04408e-05;4.62863e-05;1.1419e-05;0.00105278;0.000142654;0.00154627;0.000510186;0.000126448;0.0504537;0.000694517;0.00155129;0.0268706;0.57234
1;4700;0.0206526;3.68935e-06;3.02144e-05;0.000150172;0.000253075;0.00168356;0.000560869;0.000129314;0.000721869;0.000598381;6.37084e-05;0.000733732;0.00143601;0.0203208;0.0151619;1.22754e-05;0.00123113;0.0178362;0.000648614;0.000774964;5.48094e-05;0.00152784;8.83398e-05;0.000108569;0.173293;0.00580408;3.74294e-05;1.95897e-05;0.00189556;0.000245783;0.00115138;7.36673e-05;0.000880472;0.000580284;0.00135039;0.000843643;0.000229867;0.00136175;0.0017267;0.00010651;0.000715445;0.00144646;0.000845881;0.000993334;2.07831e-05;0.00182268;0.00122459;1.9029e-05;0.0013529;0.000848045;0.000218386;9.47306e-11;0.000131583;0.00347981;0.0012927;0.000827406;0.0103458;0.000678143;0.000884922;2.0605e-05;0.00159537;0.00105141;0.00112924;3.60622e-05;0.00051588;0.00125325;5.76697e-05;3.27423e-05;0.000477042;0.00115909;0.00160986;0.000920782;0.000973994;0.00141657;0.00245404;0.0133922;0.0014444;0.000993883;0.000571523;3.15095e-06;3.71644e-06;0.00116473;7.69589e-06;0.00129225;0.00252535;3.51595e-06;0.00180777;0.00087502;0.000399139;0.00173345;0.00217489;0.000107061;0.00111455;0.00226018;0.000635671;7.20725e-05;0.00063257;9.14023e-05;0.000720157;0.000907009;0.0137878;0.000341472;2.0231e-05;4.57851e-05;1.13186e-05;0.00104861;0.000141918;0.00154905;0.000505517;0.000126428;0.0505186;0.000692607;0.00155799;0.0269782;0.572163
1;4800;0.0212318;7.3787e-06;3.03367e-05;0.000147074;0.000249673;0.00168799;0.000559111;0.000129289;0.000726084;0.000603362;6.38888e-05;0.000729795;0.00144681;0.0203186;0.0151559;1.22707e-05;0.00123662;0.0178384;0.000643938;0.000772561;5.73062e-05;0.00152892;8.85412e-05;0.000108744;0.173285;0.00580041;3.76579e-05;1.94414e-05;0.00189528;0.000210277;0.00115593;7.33504e-05;0.00088051;0.000564171;0.00136145;0.000842697;0.000215126;0.00137146;0.0017258;9.06241e-05;0.000711061;0.00144541;0.000845005;0.000990019;1.79706e-05;0.00182836;0.0012254;1.87336e-05;0.00136396;0.000847259;0.000203416;9.47306e-11;0.000131678;0.00349186;0.00129479;0.000829894;0.010433;0.000673702;0.000884922;2.04238e-05;0.00159951;0.00104482;0.00112407;3.63105e-05;0.000516939;0.00125915;5.76764e-05;3.2907e-05;0.000462429;0.00116191;0.00162306;0.000920137;0.000981036;0.00141582;0.00245653;0.0133943;0.00144324;0.000977495;0.000562612;3.10293e-06;3.66012e-06;0.00116951;7.56659e-06;0.00129983;0.00255755;3.52314e-06;0.00181676;0.000857632;0.000387782;0.00173837;0.00218651;0.000106578;0.0011142;0.002246;0.000628567;7.18288e-05;0.000624344;9.16846e-05;0.000715918;0.000906997;0.0137896;0.000335155;1.98833e-05;4.49534e-05;1.11507e-05;0.00104005;0.000140652;0.00155422;0.000497862;0.000126356;0.0506474;0.000688821;0.00157111;0.027189;0.571815
1;4900;0.0217262;2.95148e-06;3.04428e-05;0.000144913;0.000247588;0.00169174;0.000557724;0.000129263;0.000729629;0.00060675;6.40732e-05;0.000726442;0.00145592;0.0203168;0.0151506;1.22668e-05;0.00124128;0.0178402;0.000640032;0.00077048;5.94984e-05;0.00152937;8.86954e-05;0.000108899;0.173278;0.00579602;3.79068e-05;1.93389e-05;0.00189504;0.000179697;0.0011597;7.31684e-05;0.000880544;0.000551007;0.00137066;0.000841884;0.000202872;0.00137876;0.00172503;7.82501e-05;0.000707351;0.00144258;0.000844253;0.000986916;1.78757e-05;0.00183301;0.00122606;1.84981e-05;0.00137315;0.000846584;0.000190986;9.47306e-11;0.000131742;0.00350107;0.00129657;0.000831891;0.0105059;0.000669891;0.000884922;2.0293e-05;0.00160274;0.00104022;0.00111953;3.6499e-05;0.000517876;0.00126417;5.76841e-05;3.30398e-05;0.000450489;0.00116441;0.00163419;0.000919615;0.000987249;0.0014152;0.00245868;0.013396;0.00144195;0.000964486;0.000555673;3.06599e-06;3.61642e-06;0.00117352;7.46625e-06;0.00130623;0.00258473;3.52843e-06;0.00182414;0.000842498;0.000378193;0.00174247;0.00219556;0.000106216;0.00111429;0.00223418;0.000622531;7.16149e-05;0.000617424;9.19335e-05;0.000712332;0.000907001;0.0137911;0.00033099;1.96531e-05;4.44022e-05;1.10378e-05;0.00103253;0.00013977;0.00155825;0.000492881;0.000126266;0.0507561;0.000685623;0.00158206;0.0273643;0.571523
1;5000;0.0221837;5.90296e-06;3.05419e-05;0.000143263;0.0002466;0.00169519;0.000556547;0.000129242;0.000732607;0.000609267;6.42044e-05;0.000723348;0.00146428;0.0203152;0.0151457;1.22635e-05;0.00124557;0.0178419;0.000636483;0.000768538;6.15665e-05;0.00152955;8.88188e-05;0.000109052;0.173272;0.00579087;3.81678e-05;1.92581e-05;0.00189481;0.000151243;0.00116311;7.30443e-05;0.000880577;0.00053926;0.00137899;0.000841129;0.000191776;0.00138451;0.00172431;6.80163e-05;0.000703944;0.00143956;0.000843555;0.000983827;1.82587e-05;0.00183713;0.00122664;1.82962e-05;0.00138146;0.000845958;0.000179746;9.47306e-11;0.000131789;0.0035088;0.00129819;0.000833649;0.0105719;0.000666356;0.000884922;2.01901e-05;0.00160557;0.0010367;0.00111523;3.66456e-05;0.000518766;0.00126878;5.7688e-05;3.3168e-05;0.000439836;0.00116678;0.00164438;0.000919158;0.000993137;0.00141467;0.00246069;0.0133976;0.00144054;0.000953546;0.000549435;3.03201e-06;3.57666e-06;0.00117717;7.38165e-06;0.00131211;0.00260963;3.5325e-06;0.00183059;0.000828304;0.000369407;0.00174631;0.00220336;0.000105913;0.00111471;0.0022235;0.000616971;7.14143e-05;0.000611102;9.21697e-05;0.000709042;0.000906981;0.0137925;0.000327971;1.94855e-05;4.40004e-05;1.09535e-05;0.00102544;0.000139087;0.00156174;0.000489322;0.000126166;0.0508558;0.000682697;0.00159204;0.027523;0.571256
1;5100;0.0227563;2.36118e-06;3.06662e-05;0.000141607;0.000246293;0.00169948;0.000555238;0.000129224;0.000735939;0.000611946;6.44268e-05;0.000719487;0.00147463;0.0203133;0.0151394;1.22596e-05;0.00125089;0.0178439;0.000632123;0.000766086;6.41994e-05;0.00152921;8.89483e-05;0.000109256;0.173264;0.00578336;3.85264e-05;1.91678e-05;0.00189451;0.000115498;0.00116727;7.29335e-05;0.00088062;0.000525076;0.00138915;0.00084018;0.000178236;0.00138994;0.00172341;5.73453e-05;0.000699715;0.00143548;0.000842679;0.000979677;1.90881e-05;0.00184207;0.00122733;1.806e-05;0.00139156;0.000845173;0.000166058;9.47306e-11;0.000131831;0.00351748;0.00130019;0.000835738;0.010653;0.000661922;0.000884923;2.00819e-05;0.00160897;0.00103314;0.00110977;3.68023e-05;0.000519901;0.00127452;5.76865e-05;3.33329e-05;0.00042699;0.00116979;0.00165698;0.000918583;0.00100066;0.00141403;0.00246323;0.0133995;0.00143847;0.000940817;0.0005423;2.9948e-06;3.53229e-06;0.00118165;7.28441e-06;0.00131941;0.00264047;3.53657e-06;0.00183783;0.000810339;0.000358528;0.00175126;0.00221248;0.000105569;0.0011158;0.00221047;0.00061004;7.1162e-05;0.000603299;9.24715e-05;0.000704959;0.000906971;0.0137942;0.00032511;1.93254e-05;4.36154e-05;1.08697e-05;0.00101641;0.000138384;0.00156583;0.000486018;0.000126021;0.0509797;0.000679078;0.00160433;0.0277171;0.570929
1;5200;0.023075;4.72237e-06;3.07352e-05;0.000140857;0.000246434;0.00170185;0.000554597;0.00012922;0.000737641;0.000613291;6.45627e-05;0.000717345;0.00148034;0.0203124;0.0151359;1.22576e-05;0.00125383;0.017845;0.000629733;0.000764716;6.56826e-05;0.00152885;8.90077e-05;0.00010938;0.17326;0.00577859;3.8737e-05;1.91199e-05;0.00189434;9.55662e-05;0.00116954;7.28903e-05;0.000880644;0.000517406;0.00139467;0.000839651;0.000170877;0.00139193;0.00172291;5.26462e-05;0.000697376;0.00143313;0.000842192;0.000977231;1.96577e-05;0.00184472;0.0012277;1.7937e-05;0.00139703;0.000844737;0.000158639;9.47306e-11;0.000131848;0.00352188;0.00130128;0.000836857;0.0106973;0.000659454;0.000884923;2.00304e-05;0.00161082;0.00103151;0.00110668;3.68793e-05;0.000520542;0.0012777;5.76842e-05;3.34249e-05;0.000420055;0.00117146;0.00166393;0.000918261;0.0010049;0.0014137;0.00246466;0.0134005;0.00143719;0.00093427;0.000538549;2.97352e-06;3.50791e-06;0.0011841;7.23451e-06;0.00132344;0.0026575;3.53833e-06;0.00184135;0.000800267;0.000352528;0.00175411;0.0022173;0.000105393;0.00111671;0.0022034;0.000606196;7.10217e-05;0.000599008;9.26415e-05;0.000702702;0.000906963;0.0137951;0.000323882;1.9256e-05;4.34481e-05;1.08315e-05;0.00101133;0.000138054;0.001568;0.000484638;0.000125934;0.0510482;0.000677087;0.00161108;0.0278231;0.570749
1;5300;0.0236351;1.88895e-06;3.08558e-05;0.000139787;0.000247071;0.00170599;0.000553629;0.000129228;0.000740425;0.000615485;6.47879e-05;0.000713594;0.0014903;0.0203107;0.0151297;1.22543e-05;0.00125897;0.0178468;0.00062559;0.000762301;6.83098e-05;0.00152792;8.9094e-05;0.000109615;0.173252;0.00576932;3.90998e-05;1.90222e-05;0.00189403;6.05773e-05;0.00117347;7.28244e-05;0.000880688;0.000504272;0.00140413;0.000838719;0.000158278;0.00139354;0.00172204;4.66847e-05;0.000693292;0.00142894;0.000841335;0.000972707;2.0736e-05;0.00184922;0.00122832;1.77338e-05;0.00140636;0.00084397;0.000145977;9.47306e-11;0.000131871;0.00352892;0.00130317;0.000838755;0.0107739;0.000655122;0.000884923;1.99523e-05;0.001614;0.00102915;0.00110122;3.70005e-05;0.000521675;0.00128324;5.76805e-05;3.35872e-05;0.000408218;0.0011744;0.00167602;0.000917675;0.00101245;0.00141314;0.00246706;0.0134024;0.00143473;0.000923481;0.000532262;3.08548e-06;3.55304e-06;0.00118836;7.15334e-06;0.00133049;0.00268715;3.54073e-06;0.00184657;0.000782512;0.000342076;0.00175927;0.00222541;0.000105109;0.00111886;0.00219128;0.000599463;7.07771e-05;0.000591557;9.29419e-05;0.000698764;0.000906926;0.0137967;0.000322225;1.91614e-05;4.32187e-05;1.07755e-05;0.00100232;0.000137564;0.00157169;0.000482851;0.000125773;0.051168;0.00067363;0.00162278;0.028006;0.570437
1;5400;0.023841;3.77789e-06;3.08999e-05;0.000139464;0.000247398;0.00170751;0.000553325;0.000129235;0.000741391;0.000616246;6.49088e-05;0.00071222;0.00149393;0.0203102;0.0151274;1.22531e-05;0.00126084;0.0178475;0.000624084;0.000761414;6.92804e-05;0.0015274;8.91174e-05;0.000109709;0.173249;0.00576577;3.9215e-05;1.89673e-05;0.00189391;4.77665e-05;0.00117489;7.27907e-05;0.000880704;0.000499544;0.00140752;0.000838377;0.000153757;0.00139356;0.00172171;4.51945e-05;0.000691798;0.00142741;0.000841021;0.000970972;2.11328e-05;0.00185082;0.00122853;1.76636e-05;0.00140969;0.00084369;0.000141451;9.47306e-11;0.000131877;0.0035313;0.00130385;0.000839437;0.0108016;0.000653534;0.000884923;1.99272e-05;0.00161516;0.00102842;0.0010992;3.70432e-05;0.00052209;0.00128526;5.76778e-05;3.36479e-05;0.000403973;0.00117548;0.00168042;0.000917457;0.00101525;0.00141294;0.00246814;0.0134029;0.00143376;0.000919824;0.000530301;2.92934e-06;3.45596e-06;0.00118989;7.12537e-06;0.00133306;0.00269796;3.5413e-06;0.0018482;0.000775999;0.000338262;0.00176124;0.0022283;0.000105012;0.0011198;0.00218692;0.000596994;7.06879e-05;0.000588847;9.30526e-05;0.000697323;0.000906949;0.0137973;0.000321754;1.91339e-05;4.31519e-05;1.07579e-05;0.000998989;0.000137407;0.001573;0.000482361;0.000125711;0.0512118;0.000672374;0.00162703;0.0280722;0.570324
1;5500;0.0242528;7.55579e-06;3.09875e-05;0.000138914;0.000248178;0.00171052;0.000552803;0.000129259;0.000743248;0.000617711;6.5125e-05;0.00070948;0.00150115;0.0203091;0.0151228;1.22509e-05;0.00126456;0.0178488;0.000621098;0.000759643;7.12247e-05;0.00152625;8.9156e-05;0.00010991;0.173243;0.00575825;3.92209e-05;1.86622e-05;0.00189367;2.25795e-05;0.00117771;7.25799e-05;0.000880737;0.000490235;0.00141417;0.000837694;0.0001449;0.00139283;0.00172107;4.31468e-05;0.000688821;0.00142437;0.000840394;0.000967389;2.18996e-05;0.00185397;0.00122895;1.7529e-05;0.0014162;0.00084313;0.000132614;9.47306e-11;0.000131885;0.00353573;0.0013052;0.000840777;0.0108564;0.000650368;0.000884924;1.98824e-05;0.00161746;0.00102717;0.00109513;3.71233e-05;0.000522863;0.00128928;5.76743e-05;3.3785e-05;0.000395643;0.00117763;0.00168917;0.000917007;0.00102087;0.00141257;0.00247004;0.0134042;0.00143173;0.000912798;0.000526254;2.90778e-06;3.43064e-06;0.00119294;7.07252e-06;0.00133818;0.00271936;3.54213e-06;0.0018511;0.000763258;0.000330678;0.00176525;0.00223394;0.000104827;0.00112191;0.00217838;0.000592064;7.0511e-05;0.000583474;9.32741e-05;0.000694454;0.000906938;0.0137985;0.000320986;1.90881e-05;4.30402e-05;1.07264e-05;0.000992299;0.000137128;0.00157558;0.00048158;0.000125586;0.0512991;0.000669885;0.00163544;0.028203;0.570099
