condition;iter;t;dt;5FTHFabc;ACt;ADNabc;CO2t;COAabc;DADNabc;DCYTabc;DGSNabc;FAt;FORt;GLCpts;GLYCt;GSNabc;H2Ot;Ht;LIPTA;NACabc;NH3t;O2t;PIabc;PYRt2r;THMDabc;URAt2;trdoxt;AAabc;5FTHFPGS;ACKr;ACPPAT;ACPS;ACP_transl;ADK1;ADPT;AGPAT;APG3PAT;BPNT;CLPNS;CTPS2;CYTK1;CYTK2;DADK;DADNK;DAGGALT;DAGPST;DASYN;DCYTK;DGK1;DGSNK;DNAP;ENO;FAKr;FBA;FMETTRS;FTHFCL;GALU;GAPD;GHMT;GK1;GLYK;GUAPRT;MTHFC;MTHFD;NADK;NADS;NCTPPRT;NNATr;NOX;PAPA;PDH_E1;PDH_E2;PDH_E3;PFK;PGI;PGK;PGK3;PGM;PGMT;PGPP;PGSA;PPA;PPM;PRPPS;PSSYN;PTAr;PUNP1;PUNP3;PYK;PYK2;PYK4;PYK5;PYK6;PYK7;PYK8;PdhC_transl;RPE;RPI;TALA;TKT1;TKT2;TMDK1;TMPK;TPI;TRDR;UDPG4E;UDPGALM;UMPK;UPPRT;dUTPase_transl;rRNAP;rRNA_degrad;tRNAP;AATRS;Ribosome
1;0;0;0.0001;0.000364979;2.95674e-22;0.000553312;4.34732e-16;0.000538529;0.000528254;0.000362912;0.000307811;4.50878e-15;3.9442e-22;0.0531913;5.10744e-15;0.000497962;7.0963e-12;1.35554e-12;9.26278e-07;0.000582829;1.03071e-14;3.84004e-12;0.00241933;7.65703e-12;0.000282558;2.21033e-14;2.65179e-09;0.00393059;9.30841e-05;2.57608e-06;7.07939e-05;1.80955e-06;0.000326071;0.00238444;7.64189e-05;0.000221249;5.42165e-05;2.3707e-13;1.96546e-06;0.0012018;0.00225413;1.09163e-05;1.06561e-05;0.000105169;2.68226e-06;1.609e-08;4.17039e-05;5.40419e-05;1.51336e-05;5.10767e-05;2.14901e-06;0.0366406;0.000315164;0.0752672;0.000151525;3.74364e-05;0.00272823;0.0899871;0.000102641;0.0093765;3.3342e-06;0.000134099;4.4999e-05;1.78761e-06;8.80232e-06;8.95622e-05;2.47368e-05;2.67459e-05;0.0371585;4.74431e-06;0.000324553;8.70105e-05;0.00031031;0.18987;0.00903561;0.00909927;0.000647625;0.0235992;0.00152836;3.31167e-06;5.87415e-06;0.00723838;0.000404818;0.00794559;0.000117536;6.94411e-06;1.85816e-05;3.88816e-05;0.113332;0.0545977;0.0218855;0.000198422;7.46149e-05;7.60181e-05;0.000197241;1.10073e-06;4.24884e-05;3.0226e-06;7.39651e-05;0.000154991;0.00014636;6.01069e-05;4.78156e-05;0.171036;4.54462e-07;0.00200965;0.0102768;0.00918415;7.2996e-05;5.16405e-07;3.01373e-05;2.62429e-05;4.47449e-07;0.0298834;19.2292
1;100;0.00010496;1.6e-07;0.000499928;4.13005e-22;0.000760694;5.55132e-16;0.000740434;0.000726129;0.00049873;0.00042303;6.30654e-15;5.50938e-22;0.0743054;7.15911e-15;0.000684592;9.91231e-12;1.89573e-12;1.28031e-06;0.000800651;1.45319e-14;5.36395e-12;0.00331939;1.06955e-11;0.000388397;3.08947e-14;1.7747e-06;0.00541345;0.000128496;3.79582e-06;9.89229e-05;2.52763e-06;0.000318652;0.00329976;0.00010676;0.000309044;7.57541e-05;1.34621e-10;2.7454e-06;0.00164853;0.00308806;1.49411e-05;1.47395e-05;0.000144332;3.7467e-06;2.24749e-08;5.82616e-05;7.41275e-05;2.0756e-05;7.00636e-05;2.95895e-06;0.0511807;0.000430684;0.105148;0.000148752;5.18784e-05;0.00381007;0.126242;0.000143381;0.0128719;4.59482e-06;0.000187332;6.28626e-05;2.49741e-06;1.15602e-05;0.000121893;3.45646e-05;3.68691e-05;0.0519023;6.62709e-06;0.000453303;0.000121539;0.000433431;0.260237;0.0126156;0.0133563;0.000905135;0.0329564;0.00213272;4.62588e-06;8.20722e-06;0.0101113;0.00056547;0.0107793;0.000164179;9.75486e-06;2.60088e-05;5.44227e-05;0.163606;0.0762942;0.0305882;0.00027723;0.000104253;0.000106213;0.000275571;1.08458e-06;5.93493e-05;4.22206e-06;0.000103303;0.000216494;0.000204276;8.31894e-05;6.55797e-05;0.238907;6.34162e-07;0.00280715;0.0143549;0.0122886;0.000101972;5.09125e-07;4.14928e-05;3.66572e-05;6.15441e-07;0.0876646;18.7913
1;200;0.00011264;6.4e-08;0.000506319;4.187e-22;0.000770588;5.59408e-16;0.000750069;0.000735566;0.000505204;0.000428523;6.39405e-15;5.58534e-22;0.0753303;7.25943e-15;0.000693496;1.0049e-11;1.92202e-12;1.29731e-06;0.000811024;1.4741e-14;5.43791e-12;0.00336223;1.0843e-11;0.000393444;3.1322e-14;3.34434e-06;0.00548435;0.000130196;3.86488e-06;0.000100289;2.56248e-06;0.000318186;0.00334376;0.000108233;0.000313305;7.68001e-05;1.50619e-10;2.78326e-06;0.00166978;0.00312768;1.5132e-05;1.49356e-05;0.000146196;3.79836e-06;2.27848e-08;5.90655e-05;7.50822e-05;2.10232e-05;7.09662e-05;2.99765e-06;0.0518863;0.000436147;0.106599;0.000148656;5.25734e-05;0.00386255;0.128017;0.000145358;0.0130384;4.65506e-06;0.000189916;6.37298e-05;2.53187e-06;1.16834e-05;0.000123416;3.5042e-05;3.73525e-05;0.0526179;6.71847e-06;0.00045955;0.000123215;0.000439405;0.263582;0.0127892;0.0135954;0.000917648;0.0334103;0.00216199;4.68967e-06;8.32051e-06;0.0102508;0.000573268;0.0109123;0.000166442;9.8929e-06;2.63708e-05;5.51803e-05;0.166313;0.0773482;0.0310111;0.000281057;0.000105692;0.000107679;0.000279375;1.08346e-06;6.01676e-05;4.28027e-06;0.000104726;0.000219479;0.000207081;8.42983e-05;6.64245e-05;0.242201;6.431e-07;0.00284585;0.0145528;0.0124317;0.000103378;5.08541e-07;4.20355e-05;3.71626e-05;6.23458e-07;0.0964638;18.7638
1;300;0.00012448;1.28e-07;0.000515548;4.26952e-22;0.000784895;5.65239e-16;0.000764002;0.000749211;0.000514564;0.000436464;6.52093e-15;5.69543e-22;0.0768157;7.405e-15;0.000706371;1.0247e-11;1.96013e-12;1.32191e-06;0.00082602;1.5045e-14;5.5451e-12;0.00342417;1.10567e-11;0.000400742;3.19414e-14;3.30105e-06;0.00558689;0.000132656;3.96805e-06;0.00010227;2.61298e-06;0.000317443;0.00340745;0.000110368;0.00031948;7.83162e-05;1.76679e-10;2.83811e-06;0.00170049;0.00318495;1.54076e-05;1.52193e-05;0.00014889;3.87324e-06;2.32339e-08;6.02307e-05;7.6462e-05;2.14094e-05;7.22707e-05;3.05362e-06;0.052909;0.000444036;0.108701;0.000148506;5.35794e-05;0.00393861;0.130594;0.000148223;0.0132791;4.74216e-06;0.000193661;6.49866e-05;2.58181e-06;1.186e-05;0.000125614;3.57338e-05;3.80515e-05;0.0536549;6.85091e-06;0.000468603;0.000125644;0.000448063;0.268415;0.0130407;0.0139522;0.000935787;0.034068;0.0022044;4.78211e-06;8.48471e-06;0.0104529;0.000584568;0.0111042;0.000169723;1.00933e-05;2.68959e-05;5.62789e-05;0.17032;0.0788757;0.0316242;0.000286603;0.000107778;0.000109804;0.000284887;1.08161e-06;6.13535e-05;4.36464e-06;0.000106789;0.000223805;0.000211145;8.59032e-05;6.76457e-05;0.246974;6.5608e-07;0.00290195;0.0148396;0.0126378;0.000105417;5.07573e-07;4.28204e-05;3.78951e-05;6.35055e-07;0.113203;18.7199
1;400;0.00014816;2.56e-07;0.000531483;4.41324e-22;0.000809673;5.73949e-16;0.000788133;0.000772839;0.000530768;0.000450213;6.74212e-15;5.88714e-22;0.0794027;7.65919e-15;0.000728668;1.0592e-11;2.02656e-12;1.36461e-06;0.000851975;1.55781e-14;5.73177e-12;0.00353136;1.14289e-11;0.00041338;3.30206e-14;6.10343e-06;0.00576462;0.000136925;4.16e-06;0.000105719;2.70094e-06;0.000315746;0.00351803;0.000114086;0.000330232;8.09571e-05;2.33394e-10;2.93364e-06;0.00175363;0.00328401;1.58841e-05;1.57117e-05;0.000153552;4.00363e-06;2.40159e-08;6.22606e-05;7.88485e-05;2.20774e-05;7.45271e-05;3.1506e-06;0.0546901;0.000457656;0.112363;0.000148136;5.53266e-05;0.00407105;0.135097;0.000153212;0.0136957;4.89307e-06;0.000200184;6.71755e-05;2.6688e-06;1.2159e-05;0.000129405;3.69391e-05;3.92622e-05;0.0554607;7.08156e-06;0.000484368;0.000129873;0.000463141;0.276774;0.0134786;0.0146142;0.000967389;0.0352133;0.0022782;4.9431e-06;8.77072e-06;0.0108048;0.000604249;0.0114348;0.000175437;1.04439e-05;2.78117e-05;5.81952e-05;0.17763;0.0815368;0.0326922;0.000296264;0.000111412;0.000113506;0.000294488;1.07707e-06;6.34188e-05;4.51156e-06;0.000110381;0.000231338;0.000218217;8.86889e-05;6.97583e-05;0.255287;6.78767e-07;0.00299963;0.0153391;0.0129905;0.000108967;5.05212e-07;4.41809e-05;3.91707e-05;6.5518e-07;0.165727;18.6198
1;500;0.000160602;1.024e-07;0.000538092;4.47383e-22;0.000820005;5.76564e-16;0.000798197;0.00078269;0.00053752;0.000455943;6.83555e-15;5.96796e-22;0.0804934;7.76686e-15;0.000737966;1.07374e-11;2.05461e-12;1.38249e-06;0.000862784;1.58055e-14;5.81046e-12;0.003576;1.15858e-11;0.000418649;3.3476e-14;3.16431e-06;0.00583883;0.000138713;4.24945e-06;0.000107174;2.73802e-06;0.000314639;0.00356436;0.000115654;0.000334765;8.2071e-05;2.65124e-10;2.97392e-06;0.00177575;0.0033252;1.60819e-05;1.59179e-05;0.000155493;4.0586e-06;2.43456e-08;6.31171e-05;7.98413e-05;2.23552e-05;7.54657e-05;3.19108e-06;0.0554409;0.000463302;0.113907;0.000147851;5.60593e-05;0.00412688;0.137005;0.000155316;0.0138693;4.95606e-06;0.000202934;6.80984e-05;2.70548e-06;1.2278e-05;0.000130972;3.74474e-05;3.97674e-05;0.0562221;7.1788e-06;0.000491014;0.000131656;0.000469496;0.280251;0.0136631;0.0149215;0.000980723;0.0356959;0.00230927;5.01097e-06;8.89134e-06;0.0109532;0.000612546;0.0115712;0.000177845;1.05927e-05;2.81988e-05;5.90052e-05;0.180944;0.0826593;0.0331429;0.000300338;0.000112944;0.000115067;0.000298537;1.07389e-06;6.42895e-05;4.5735e-06;0.000111895;0.000234514;0.000221195;8.98557e-05;7.06374e-05;0.258792;6.88396e-07;0.00304081;0.0155496;0.0131342;0.000110464;5.03584e-07;4.47495e-05;3.97084e-05;6.63624e-07;0.210802;18.5545
1;600;0.000179443;2.048e-07;0.000544556;4.5356e-22;0.000830244;5.7675e-16;0.000808175;0.000792446;0.000544203;0.000461614;6.93119e-15;6.05036e-22;0.0816056;7.8778e-15;0.00074718;1.08856e-11;2.08332e-12;1.40039e-06;0.000873467;1.60438e-14;5.89069e-12;0.00362006;1.17457e-11;0.000423867;3.39412e-14;2.13383e-06;0.00591265;0.000140503;4.35867e-06;0.000108659;2.77582e-06;0.000312558;0.00361087;0.000117253;0.000339386;8.32076e-05;3.14123e-10;3.01497e-06;0.00179759;0.00336575;1.6276e-05;1.61245e-05;0.000157409;4.11465e-06;2.46817e-08;6.39922e-05;8.08191e-05;2.26288e-05;7.63904e-05;3.23131e-06;0.0562063;0.000468813;0.115482;0.000147228;5.6796e-05;0.00418379;0.138972;0.000157459;0.0140408;5.01866e-06;0.000205739;6.90396e-05;2.74289e-06;1.23811e-05;0.000132491;3.79662e-05;4.02689e-05;0.0569981;7.27795e-06;0.000497786;0.000133474;0.000475974;0.283673;0.013851;0.0152943;0.000994341;0.0361876;0.00234086;5.08017e-06;9.0144e-06;0.0111045;0.000621006;0.0117025;0.000180301;1.07467e-05;2.85956e-05;5.98355e-05;0.184811;0.0838051;0.0336031;0.000304495;0.000114508;0.00011666;0.000302667;1.06761e-06;6.51772e-05;4.63665e-06;0.000113437;0.000237751;0.000224221;9.10258e-05;7.15041e-05;0.262364;6.98358e-07;0.0030828;0.0157643;0.0132678;0.00011199;5.00431e-07;4.53167e-05;4.02566e-05;6.72177e-07;0.312468;18.4317
1;700;0.000217126;4.096e-07;0.000546927;4.56883e-22;0.000834581;5.66438e-16;0.000812417;0.000796554;0.00054699;0.000463984;6.98436e-15;6.09468e-22;0.0822053;7.94247e-15;0.000751081;1.09654e-11;2.09922e-12;1.40865e-06;0.000877859;1.6199e-14;5.93387e-12;0.00363803;1.18318e-11;0.000426063;3.41955e-14;2.36526e-07;0.00594501;0.000141338;4.49132e-06;0.000109466;2.79616e-06;0.000310084;0.00363302;0.000118117;0.000341871;8.3824e-05;4.10642e-10;3.03706e-06;0.00180656;0.00338175;1.63495e-05;1.62211e-05;0.000158187;4.14483e-06;2.48625e-08;6.44755e-05;8.12078e-05;2.27374e-05;7.67588e-05;3.24878e-06;0.0566182;0.000470794;0.116332;0.000146707;5.71516e-05;0.00421448;0.140114;0.000158612;0.0141116;5.04585e-06;0.000207252;6.95474e-05;2.7631e-06;1.23639e-05;0.00013299;3.82479e-05;4.04847e-05;0.0574156;7.33135e-06;0.000501421;0.000134452;0.000479454;0.285028;0.013951;0.015739;0.00100177;0.0364506;0.00235746;5.11743e-06;9.08103e-06;0.0111858;0.000625562;0.0117421;0.000181622;1.0838e-05;2.88173e-05;6.02994e-05;0.188892;0.0844276;0.0338544;0.000306745;0.000115354;0.000117522;0.000304901;1.06052e-06;6.56549e-05;4.67062e-06;0.000114264;0.000239492;0.000225811;9.15776e-05;7.18519e-05;0.264286;7.0439e-07;0.00310539;0.0158797;0.0132879;0.000112814;4.96733e-07;4.55785e-05;4.05514e-05;6.77057e-07;0.445371;18.2857
1;800;0.000238589;1.6384e-07;0.000547292;4.57855e-22;0.000835525;5.59947e-16;0.000813346;0.000797437;0.000547579;0.000464487;7.00049e-15;6.10765e-22;0.0823811;7.96305e-15;0.000751929;1.09887e-11;2.10402e-12;1.41068e-06;0.000878762;1.62533e-14;5.94651e-12;0.0036417;1.1857e-11;0.000426535;3.42713e-14;2.86546e-06;0.00595245;0.00014155;4.55967e-06;0.000109704;2.80211e-06;0.000309913;0.00363871;0.000118371;0.000342597;8.4006e-05;4.66145e-10;3.04352e-06;0.00180844;0.00338482;1.63623e-05;1.62453e-05;0.000158344;4.15367e-06;2.49154e-08;6.46227e-05;8.12826e-05;2.27583e-05;7.68301e-05;3.25273e-06;0.0567387;0.000471093;0.116581;0.000146954;5.72443e-05;0.00422352;0.140473;0.000158949;0.0141263;5.05194e-06;0.000207696;6.96964e-05;2.76904e-06;1.23385e-05;0.000133047;3.83311e-05;4.0532e-05;0.0575377;7.34699e-06;0.000502481;0.000134739;0.00048047;0.285288;0.0139799;0.0159668;0.00100398;0.0365271;0.00236219;5.12834e-06;9.10066e-06;0.0112095;0.000626896;0.0117451;0.000182009;1.08672e-05;2.88846e-05;6.04403e-05;0.190888;0.0846117;0.0339291;0.000307408;0.000115604;0.000117777;0.000305558;1.06059e-06;6.57946e-05;4.68056e-06;0.000114505;0.000240001;0.000226263;9.17171e-05;7.19205e-05;0.264848;7.06273e-07;0.003112;0.0159135;0.0132795;0.000113055;4.96579e-07;4.56462e-05;4.06376e-05;6.78813e-07;0.450906;18.2756
1;900;0.000268244;3.2768e-07;0.000547802;4.59118e-22;0.000836804;5.51455e-16;0.000814605;0.000798637;0.000548379;0.000465169;7.02145e-15;6.1245e-22;0.0826096;7.98981e-15;0.000753079;1.1019e-11;2.11026e-12;1.41338e-06;0.000879991;1.63241e-14;5.96293e-12;0.00364673;1.18897e-11;0.000427176;3.43698e-14;3.07626e-06;0.00596245;0.000141833;4.65724e-06;0.000110014;2.80984e-06;0.000309798;0.00364626;0.000118701;0.00034354;8.42425e-05;5.43978e-10;3.05191e-06;0.00181103;0.00338908;1.63802e-05;1.62773e-05;0.000158558;4.16515e-06;2.49841e-08;6.4815e-05;8.13856e-05;2.2787e-05;7.6928e-05;3.25805e-06;0.0568953;0.00047152;0.116906;0.000147317;5.73665e-05;0.00423528;0.140938;0.000159386;0.0141464;5.06012e-06;0.000208273;6.989e-05;2.77676e-06;1.23086e-05;0.000133135;3.84393e-05;4.05951e-05;0.0576963;7.36731e-06;0.000503859;0.000135111;0.00048179;0.285648;0.0140175;0.016292;0.00100685;0.0366264;0.00236834;5.14252e-06;9.12617e-06;0.0112403;0.000628631;0.0117504;0.000182512;1.09051e-05;2.8972e-05;6.06231e-05;0.19372;0.084851;0.0340261;0.000308269;0.000115928;0.000118107;0.000306413;1.06101e-06;6.59763e-05;4.69348e-06;0.000114818;0.000240662;0.00022685;9.19016e-05;7.2015e-05;0.265578;7.08809e-07;0.00312059;0.0159573;0.013271;0.000113369;4.96534e-07;4.5738e-05;4.07496e-05;6.81239e-07;0.451537;18.2687
