condition;iter;t;dt;10fthfglu3;12dgr;13dpg;1ag3p;2dr1p;2dr5p;2pg;3pg;5fthf;5fthfglu3;ACP_R;ACP;DNA;PdhC;ac;acald;accoa;acdhlpl_PdhC;actp;ade;adn;adp;amp;ap;apoACP;atp;cdp;cdpdag;clpn;cmp;co2;coa;ctp;dUTPase;dad_2;dadp;damp;datp;dcdp;dcmp;dctp;dcyt;dgdp;dgmp;dgsn;dgtp;dhap;dhlpl_PdhC;dnad;dtdp;dtmp;dttp;dudp;dump;duri;dutp;e4p;f6p;fa;fad;fdp;fmettrna;fmn;for;g1p;g3p;g6p;galfur12dgr;gdp;glyc3p;glyc;gmp;gsn;gtp;gua;h2o;h;lac__L;lgltn;lpl_PdhC;methfglu3;mlthfglu3;na1;nac;nad;nadh;nadp;nadph;nh3;nicrnt;o2;pa;pap;pep;pg3p;pg;pi;ppi;prpp;pyr;r1p;r5p;ribflv;ru5p__D;s7p;thfglu3;thymd;trdox;trdrd;udp;udpg;udpgal;udpgalfur;udpgltn;ump;ura;utp;xu5p__D;rRNA;AA;tRNA;AAtRNA;Protein
1;22500;0.0188415;2.08592e-07;2.83697e-05;0.000132704;0.000287693;0.00163079;7.90789e-05;1.87704e-05;0.000704896;0.000579745;3.36793e-05;0.000648624;0.00135421;0.0187302;0.0151463;0.00040054;0.000865401;0.00106113;0.00128224;0.000523525;0.000610666;0.00025579;0.000975882;0.00115199;8.94975e-05;0.000100852;0.158978;0.00581179;0.000614782;7.8846e-06;0.000806026;9.1091e-05;0.000910162;7.92266e-05;0.000215907;0.000809434;0.00102779;0.00131726;0.000778214;0.000167993;0.00148481;0.000414916;4.36687e-05;0.000470521;0.000810567;0.000781281;0.000542639;0.000658482;0.00181177;0.00109459;1.6392e-05;0.00131884;0.000782855;0.000156931;0.0014919;0.00104685;0.000610321;6.6756e-09;0.00013294;0.00338213;0.00118999;8.17471e-11;0.000823718;0.0108138;0.00111611;0.00081298;1.95287e-05;0.00156685;0.0010207;0.000936943;0.000219834;0.000267604;0.00119258;5.90921e-05;0.000461979;3.43919e-05;0.000807715;0.00112923;0.00150943;0.000739652;0.00104354;0.00123103;0.000752238;0.00258635;0.00112293;0.00131046;0.000817376;0.000493316;1.00976e-05;1.21455e-05;0.0011719;6.41325e-06;0.00128617;0.00164499;3.38758e-06;0.0018576;0.00193541;0.000198977;0.00169188;0.00168645;0.000103329;0.0010433;2.80811e-05;0.00209746;0.000502634;6.88093e-05;0.000525273;8.54965e-05;0.000598168;0.000744861;0.000908762;0.000267386;1.42525e-05;3.21969e-05;7.97028e-06;0.000773666;0.000128501;0.00130268;0.000391748;0.000124387;0.0508633;0.000621703;0.00151548;0.0281905;0.628115
1;22600;0.0188797;4.17185e-07;2.83793e-05;0.000132735;0.000287829;0.0016312;7.90988e-05;1.87747e-05;0.000705158;0.000579972;3.36919e-05;0.000648339;0.00135498;0.0187301;0.0151459;0.000399818;0.000865474;0.00106122;0.00128213;0.000523623;0.000610514;0.000256672;0.000975236;0.00115191;8.95009e-05;0.000100887;0.158977;0.00581089;0.000614834;7.88731e-06;0.000805995;9.11024e-05;0.000910162;7.92414e-05;0.000215932;0.000809441;0.00102711;0.0013181;0.000778162;0.00016696;0.00148564;0.000414291;4.27194e-05;0.000469967;0.000810759;0.000781234;0.000542008;0.000658048;0.0018121;0.00109491;1.63797e-05;0.00131967;0.000782813;0.000155884;0.00149175;0.00104724;0.00060998;1.87614e-07;0.000132941;0.00338261;0.00119016;8.17471e-11;0.000823864;0.0108204;0.00111588;0.00081298;1.95262e-05;0.00156717;0.00102073;0.000936316;0.000219911;0.000267189;0.00119304;5.90979e-05;0.000461374;3.44051e-05;0.000807656;0.00112948;0.00151039;0.000739524;0.00104453;0.00123134;0.000752482;0.00258657;0.00112331;0.00131022;0.000816735;0.000492941;1.00899e-05;1.21367e-05;0.00117231;6.40919e-06;0.00128684;0.00164508;3.38762e-06;0.00185803;0.00193696;0.000198008;0.00169239;0.00168642;0.000103323;0.00104345;2.80803e-05;0.00209653;0.00050204;6.87882e-05;0.000524706;8.55214e-05;0.0005978;0.000744557;0.000908762;0.000267411;1.42528e-05;3.21972e-05;7.96804e-06;0.000772444;0.000128502;0.00130242;0.0003918;0.000124369;0.0508723;0.00062148;0.00151641;0.0282065;0.628086
1;22700;0.0189058;1.66874e-07;2.83859e-05;0.000132756;0.000287922;0.00163149;7.91125e-05;1.87776e-05;0.000705336;0.000580127;3.37004e-05;0.000648145;0.00135551;0.0187301;0.0151456;0.000399325;0.000865524;0.00106128;0.00128206;0.000523689;0.00061041;0.000257275;0.000974794;0.00115185;8.95031e-05;0.000100911;0.158977;0.00581028;0.000614871;7.88919e-06;0.000805974;9.11104e-05;0.000910162;7.92515e-05;0.000215949;0.000809445;0.00102664;0.00131868;0.000778126;0.000166255;0.00148619;0.000413864;4.20796e-05;0.000469588;0.00081089;0.000781202;0.000541576;0.000657751;0.00181232;0.00109513;1.63713e-05;0.00132025;0.000782785;0.000155168;0.00149189;0.00104751;0.000609748;6.26209e-09;0.000132941;0.00338293;0.00119027;8.17471e-11;0.000823964;0.0108249;0.00111571;0.00081298;1.95245e-05;0.00156739;0.00102076;0.000935888;0.000219963;0.000266906;0.00119336;5.91019e-05;0.00046096;3.44141e-05;0.000807618;0.00112965;0.00151104;0.000739437;0.00104521;0.00123156;0.000752649;0.00258672;0.00112357;0.00131006;0.0008163;0.000492687;1.00847e-05;1.21306e-05;0.0011726;6.40644e-06;0.00128729;0.00164515;3.38765e-06;0.00185842;0.00193802;0.000197346;0.00169274;0.0016864;0.000103319;0.00104349;2.80798e-05;0.0020959;0.000501634;6.87739e-05;0.000524318;8.55385e-05;0.000597548;0.000744349;0.000908762;0.000267428;1.4253e-05;3.21974e-05;7.96653e-06;0.000771607;0.000128502;0.00130224;0.000391836;0.000124357;0.0508785;0.000621327;0.00151705;0.0282174;0.628066
1;22800;0.0189348;3.33748e-07;2.83932e-05;0.000132779;0.000288025;0.00163181;7.91276e-05;1.87809e-05;0.000705533;0.000580299;3.37099e-05;0.000647928;0.00135609;0.01873;0.0151453;0.000398776;0.000865579;0.00106134;0.00128198;0.000523764;0.000610295;0.000257946;0.0009743;0.00115179;8.95055e-05;0.000100938;0.158976;0.00580959;0.000614914;7.89129e-06;0.00080595;9.11194e-05;0.000910162;7.92628e-05;0.00021597;0.000809451;0.00102612;0.00131931;0.000778086;0.000165471;0.0014868;0.000413389;4.13777e-05;0.000469167;0.000811036;0.000781166;0.000541096;0.000657421;0.00181257;0.00109537;1.63621e-05;0.00132088;0.000782753;0.000154374;0.00149189;0.00104781;0.000609489;2.93619e-09;0.000132941;0.00338328;0.0011904;8.17471e-11;0.000824076;0.0108299;0.00111553;0.000812981;1.95226e-05;0.00156763;0.00102078;0.000935411;0.000220021;0.000266591;0.00119372;5.91063e-05;0.000460497;3.44241e-05;0.000807577;0.00112984;0.00151177;0.000739339;0.00104596;0.0012318;0.000752834;0.00258689;0.00112387;0.00130987;0.00081582;0.000492406;1.00789e-05;1.2124e-05;0.00117291;6.40341e-06;0.0012878;0.00164521;3.38767e-06;0.0018588;0.0019392;0.00019661;0.00169312;0.00168637;0.000103315;0.00104358;2.80795e-05;0.00209521;0.000501183;6.8758e-05;0.000523888;8.55574e-05;0.000597269;0.000744118;0.000908762;0.000267447;1.42532e-05;3.21977e-05;7.96485e-06;0.000770677;0.000128502;0.00130204;0.000391877;0.000124344;0.0508854;0.000621157;0.00151775;0.0282294;0.628044
1;22900;0.0189687;1.33499e-07;2.84017e-05;0.000132807;0.000288145;0.00163218;7.91453e-05;1.87847e-05;0.000705763;0.000580499;3.3721e-05;0.000647676;0.00135678;0.01873;0.0151449;0.000398136;0.000865644;0.00106142;0.00128189;0.00052385;0.000610161;0.00025873;0.000973722;0.00115171;8.95081e-05;0.000100969;0.158976;0.00580878;0.000614966;7.89376e-06;0.000805922;9.11301e-05;0.000910162;7.92759e-05;0.000215993;0.000809456;0.00102552;0.00132006;0.00077804;0.000164558;0.0014875;0.000412834;4.05712e-05;0.000468675;0.000811205;0.000781123;0.000540535;0.000657037;0.00181286;0.00109566;1.63514e-05;0.00132162;0.000782716;0.000153447;0.00149188;0.00104816;0.000609187;6.26469e-09;0.000132941;0.0033837;0.00119054;8.17471e-11;0.000824206;0.0108358;0.00111532;0.000812981;1.95205e-05;0.00156792;0.00102081;0.000934854;0.000220088;0.000266223;0.00119413;5.91114e-05;0.000459955;3.44357e-05;0.000807532;0.00113006;0.00151262;0.000739226;0.00104684;0.00123207;0.000753051;0.00258709;0.0011242;0.00130965;0.000815263;0.00049208;1.00722e-05;1.21163e-05;0.00117328;6.39988e-06;0.00128838;0.00164529;3.3877e-06;0.00185922;0.00194058;0.000195751;0.00169357;0.00168634;0.00010331;0.00104369;2.80792e-05;0.0020944;0.000500656;6.87396e-05;0.000523387;8.55796e-05;0.000596942;0.000743848;0.000908762;0.00026747;1.42535e-05;3.21981e-05;7.96291e-06;0.000769591;0.000128503;0.00130181;0.000391925;0.000124328;0.0508934;0.000620959;0.00151858;0.0282435;0.628018
1;23000;0.0189879;2.66998e-07;2.84066e-05;0.000132822;0.000288213;0.00163239;7.91553e-05;1.87868e-05;0.000705892;0.000580613;3.37273e-05;0.000647533;0.00135716;0.01873;0.0151447;0.000397773;0.00086568;0.00106146;0.00128183;0.000523899;0.000610084;0.000259175;0.000973393;0.00115167;8.95096e-05;0.000100987;0.158976;0.00580832;0.000614996;7.89517e-06;0.000805906;9.11363e-05;0.000910162;7.92833e-05;0.000216007;0.00080946;0.00102518;0.00132048;0.000778013;0.00016404;0.0014879;0.00041252;4.01205e-05;0.000468396;0.000811301;0.0007811;0.000540218;0.00065682;0.00181303;0.00109582;1.63454e-05;0.00132204;0.000782695;0.000152923;0.00149187;0.00104835;0.000609016;1.18336e-08;0.000132941;0.00338393;0.00119063;8.17471e-11;0.000824279;0.0108391;0.0011152;0.000812981;1.95193e-05;0.00156808;0.00102083;0.000934539;0.000220126;0.000266015;0.00119437;5.91142e-05;0.000459647;3.44422e-05;0.000807507;0.00113019;0.0015131;0.000739161;0.00104734;0.00123223;0.000753175;0.0025872;0.0011244;0.00130953;0.000814949;0.000491897;1.00685e-05;1.2112e-05;0.00117349;6.3979e-06;0.00128872;0.00164534;3.38771e-06;0.00185946;0.00194135;0.000195265;0.00169383;0.00168632;0.000103308;0.00104375;2.80791e-05;0.00209395;0.000500357;6.87292e-05;0.000523104;8.55921e-05;0.000596757;0.000743695;0.000908762;0.000267483;1.42537e-05;3.21984e-05;7.96182e-06;0.000768976;0.000128503;0.00130168;0.000391953;0.000124319;0.050898;0.000620846;0.00151904;0.0282515;0.628003
1;23100;0.0190036;4.27197e-09;2.84105e-05;0.000132835;0.000288268;0.00163256;7.91635e-05;1.87886e-05;0.000705998;0.000580705;3.37324e-05;0.000647416;0.00135748;0.0187299;0.0151445;0.000397478;0.00086571;0.0010615;0.00128179;0.00052394;0.000610022;0.000259537;0.000973126;0.00115163;8.95107e-05;0.000101001;0.158975;0.00580795;0.000615021;7.89632e-06;0.000805893;9.11414e-05;0.000910162;7.92894e-05;0.000216019;0.000809462;0.0010249;0.00132082;0.000777992;0.000163619;0.00148821;0.000412264;3.97571e-05;0.000468169;0.000811378;0.00078108;0.000539959;0.000656643;0.00181316;0.00109595;1.63405e-05;0.00132239;0.000782677;0.000152496;0.00149172;0.00104851;0.000608877;1.87129e-07;0.000132941;0.00338412;0.0011907;8.17471e-11;0.000824339;0.0108417;0.00111511;0.000812981;1.95183e-05;0.00156821;0.00102085;0.000934282;0.000220157;0.000265845;0.00119456;5.91166e-05;0.000459396;3.44475e-05;0.000807488;0.00113029;0.00151349;0.000739109;0.00104775;0.00123236;0.000753275;0.0025873;0.00112455;0.00130943;0.000814694;0.000491748;1.00654e-05;1.21085e-05;0.00117366;6.39629e-06;0.00128899;0.00164538;3.38772e-06;0.0018596;0.00194199;0.000194869;0.00169404;0.00168631;0.000103305;0.00104383;2.8079e-05;0.00209358;0.000500114;6.87208e-05;0.000522873;8.56023e-05;0.000596607;0.00074357;0.000908762;0.000267494;1.42538e-05;3.21986e-05;7.96093e-06;0.000768474;0.000128503;0.00130157;0.000391975;0.000124312;0.0509017;0.000620755;0.00151942;0.028258;0.627991
1;23200;0.0190042;8.54395e-09;2.84107e-05;0.000132835;0.00028827;0.00163256;7.91638e-05;1.87886e-05;0.000706002;0.000580708;3.37326e-05;0.000647412;0.00135749;0.0187299;0.0151445;0.000397467;0.000865711;0.0010615;0.00128179;0.000523941;0.00061002;0.000259551;0.000973115;0.00115163;8.95108e-05;0.000101002;0.158975;0.00580793;0.000615022;7.89637e-06;0.000805892;9.11416e-05;0.000910162;7.92896e-05;0.000216019;0.000809463;0.00102489;0.00132083;0.000777991;0.000163603;0.00148823;0.000412254;3.97432e-05;0.000468161;0.000811381;0.000781079;0.000539949;0.000656636;0.00181317;0.00109595;1.63403e-05;0.0013224;0.000782677;0.00015248;0.00149174;0.00104852;0.000608871;1.66009e-07;0.000132941;0.00338412;0.0011907;8.17471e-11;0.000824342;0.0108418;0.0011151;0.000812981;1.95183e-05;0.00156821;0.00102085;0.000934272;0.000220159;0.000265838;0.00119457;5.91167e-05;0.000459386;3.44477e-05;0.000807487;0.0011303;0.00151351;0.000739107;0.00104776;0.00123236;0.000753279;0.0025873;0.00112456;0.00130942;0.000814685;0.000491742;1.00653e-05;1.21084e-05;0.00117366;6.39623e-06;0.001289;0.00164538;3.38772e-06;0.00185961;0.00194201;0.000194854;0.00169405;0.00168631;0.000103305;0.00104383;2.8079e-05;0.00209356;0.000500105;6.87205e-05;0.000522864;8.56027e-05;0.000596601;0.000743565;0.000908762;0.000267494;1.42538e-05;3.21986e-05;7.9609e-06;0.000768455;0.000128503;0.00130157;0.000391976;0.000124312;0.0509019;0.000620752;0.00151944;0.0282583;0.627991
1;23300;0.0190054;1.70879e-08;2.8411e-05;0.000132836;0.000288274;0.00163258;7.91644e-05;1.87888e-05;0.00070601;0.000580715;3.3733e-05;0.000647403;0.00135751;0.0187299;0.0151445;0.000397444;0.000865713;0.0010615;0.00128179;0.000523944;0.000610015;0.000259579;0.000973095;0.00115163;8.95109e-05;0.000101003;0.158975;0.0058079;0.000615024;7.89645e-06;0.000805891;9.1142e-05;0.000910162;7.92901e-05;0.00021602;0.000809463;0.00102487;0.00132086;0.00077799;0.000163571;0.00148825;0.000412235;3.97156e-05;0.000468143;0.000811387;0.000781078;0.000539929;0.000656623;0.00181318;0.00109596;1.63399e-05;0.00132242;0.000782675;0.000152447;0.00149177;0.00104853;0.000608861;1.23798e-07;0.000132941;0.00338414;0.0011907;8.17471e-11;0.000824346;0.010842;0.0011151;0.000812981;1.95182e-05;0.00156822;0.00102085;0.000934253;0.000220161;0.000265826;0.00119458;5.91169e-05;0.000459367;3.44481e-05;0.000807485;0.0011303;0.00151354;0.000739103;0.00104779;0.00123237;0.000753287;0.00258731;0.00112457;0.00130942;0.000814665;0.000491731;1.00651e-05;1.21081e-05;0.00117368;6.39611e-06;0.00128902;0.00164538;3.38772e-06;0.00185964;0.00194206;0.000194823;0.00169406;0.00168631;0.000103305;0.00104383;2.8079e-05;0.00209354;0.000500086;6.87198e-05;0.000522846;8.56035e-05;0.000596589;0.000743556;0.000908762;0.000267495;1.42539e-05;3.21986e-05;7.96083e-06;0.000768417;0.000128504;0.00130156;0.000391978;0.000124311;0.0509021;0.000620745;0.00151947;0.0282588;0.62799
1;23400;0.0190078;3.41758e-08;2.84116e-05;0.000132838;0.000288283;0.0016326;7.91657e-05;1.8789e-05;0.000706026;0.000580729;3.37338e-05;0.000647385;0.00135756;0.0187299;0.0151445;0.000397399;0.000865718;0.00106151;0.00128178;0.00052395;0.000610006;0.000259634;0.000973054;0.00115162;8.95111e-05;0.000101005;0.158975;0.00580785;0.000615028;7.89663e-06;0.000805889;9.11428e-05;0.000910162;7.9291e-05;0.000216022;0.000809463;0.00102482;0.00132091;0.000777986;0.000163506;0.0014883;0.000412195;3.96604e-05;0.000468109;0.000811399;0.000781075;0.000539889;0.000656596;0.0018132;0.00109598;1.63392e-05;0.00132248;0.000782673;0.000152382;0.00149184;0.00104856;0.000608839;3.98791e-08;0.000132941;0.00338417;0.00119071;8.17471e-11;0.000824355;0.0108425;0.00111508;0.000812981;1.9518e-05;0.00156824;0.00102085;0.000934214;0.000220166;0.0002658;0.00119461;5.91172e-05;0.000459329;3.4449e-05;0.000807482;0.00113032;0.0015136;0.000739095;0.00104786;0.00123239;0.000753302;0.00258732;0.00112459;0.0013094;0.000814626;0.000491708;1.00646e-05;1.21076e-05;0.0011737;6.39587e-06;0.00128906;0.00164539;3.38772e-06;0.0018597;0.00194216;0.000194763;0.00169409;0.0016863;0.000103305;0.00104382;2.8079e-05;0.00209348;0.000500049;6.87185e-05;0.000522811;8.56051e-05;0.000596566;0.000743537;0.000908762;0.000267497;1.42539e-05;3.21987e-05;7.96069e-06;0.00076834;0.000128504;0.00130154;0.000391981;0.00012431;0.0509027;0.000620731;0.00151952;0.0282598;0.627988
1;23500;0.0190126;6.83516e-08;2.84128e-05;0.000132842;0.000288299;0.00163265;7.91682e-05;1.87896e-05;0.000706058;0.000580757;3.37354e-05;0.000647349;0.00135766;0.0187299;0.0151445;0.000397309;0.000865727;0.00106152;0.00128177;0.000523963;0.000609987;0.000259745;0.000972972;0.00115161;8.95114e-05;0.00010101;0.158975;0.00580773;0.000615036;7.89699e-06;0.000805885;9.11444e-05;0.000910162;7.92928e-05;0.000216025;0.000809464;0.00102474;0.00132102;0.00077798;0.000163378;0.00148839;0.000412117;3.95503e-05;0.000468039;0.000811423;0.000781069;0.00053981;0.000656542;0.00181324;0.00109602;1.63377e-05;0.00132258;0.000782668;0.000152251;0.00149187;0.00104861;0.000608797;6.26646e-09;0.000132941;0.00338422;0.00119073;8.17471e-11;0.000824374;0.0108433;0.00111505;0.000812981;1.95177e-05;0.00156828;0.00102086;0.000934135;0.000220175;0.000265748;0.00119467;5.91179e-05;0.000459252;3.44506e-05;0.000807477;0.00113035;0.00151372;0.000739078;0.00104798;0.00123243;0.000753333;0.00258735;0.00112464;0.00130937;0.000814549;0.000491663;1.00637e-05;1.21065e-05;0.00117376;6.39538e-06;0.00128915;0.0016454;3.38772e-06;0.00185977;0.00194235;0.000194642;0.00169416;0.0016863;0.000103304;0.00104383;2.8079e-05;0.00209337;0.000499975;6.8716e-05;0.000522741;8.56082e-05;0.00059652;0.000743499;0.000908762;0.0002675;1.42539e-05;3.21987e-05;7.96042e-06;0.000768187;0.000128504;0.00130151;0.000391988;0.000124308;0.0509038;0.000620703;0.00151964;0.0282617;0.627985
1;23600;0.0190221;1.36703e-07;2.84152e-05;0.00013285;0.000288333;0.00163276;7.91732e-05;1.87906e-05;0.000706122;0.000580814;3.37385e-05;0.000647278;0.00135785;0.0187299;0.0151444;0.000397128;0.000865745;0.00106154;0.00128174;0.000523987;0.000609949;0.000259967;0.000972808;0.00115159;8.95121e-05;0.000101019;0.158975;0.0058075;0.000615052;7.8977e-06;0.000805877;9.11475e-05;0.000910162;7.92965e-05;0.000216032;0.000809466;0.00102457;0.00132122;0.000777967;0.000163121;0.00148858;0.000411961;3.9331e-05;0.000467901;0.00081147;0.000781057;0.000539652;0.000656434;0.00181332;0.0010961;1.63347e-05;0.00132279;0.000782657;0.000151991;0.00149186;0.0010487;0.000608712;6.26685e-09;0.000132941;0.00338434;0.00119078;8.17471e-11;0.00082441;0.0108449;0.00111499;0.000812981;1.95171e-05;0.00156836;0.00102087;0.000933978;0.000220194;0.000265644;0.00119478;5.91193e-05;0.000459098;3.44538e-05;0.000807465;0.00113041;0.00151396;0.000739046;0.00104823;0.00123251;0.000753394;0.0025874;0.00112474;0.00130931;0.000814394;0.000491572;1.00618e-05;1.21044e-05;0.00117386;6.3944e-06;0.00128931;0.00164542;3.38773e-06;0.00185989;0.00194274;0.0001944;0.00169428;0.00168629;0.000103303;0.00104386;2.8079e-05;0.00209314;0.000499826;6.87108e-05;0.0005226;8.56144e-05;0.000596428;0.000743423;0.000908762;0.000267507;1.4254e-05;3.21989e-05;7.95988e-06;0.00076788;0.000128504;0.00130145;0.000392002;0.000124304;0.0509061;0.000620647;0.00151987;0.0282657;0.627977
1;23700;0.0190413;2.73406e-07;2.842e-05;0.000132865;0.0002884;0.00163297;7.91831e-05;1.87928e-05;0.00070625;0.000580926;3.37448e-05;0.000647136;0.00135824;0.0187299;0.0151442;0.000396767;0.000865782;0.00106159;0.00128169;0.000524036;0.000609873;0.00026041;0.000972479;0.00115154;8.95134e-05;0.000101036;0.158975;0.00580704;0.000615083;7.89912e-06;0.000805861;9.11539e-05;0.000910162;7.93039e-05;0.000216047;0.000809469;0.00102423;0.00132164;0.00077794;0.000162607;0.00148896;0.000411648;3.88961e-05;0.000467623;0.000811565;0.000781033;0.000539335;0.000656218;0.00181349;0.00109626;1.63288e-05;0.00132321;0.000782636;0.00015147;0.00149186;0.0010489;0.000608542;6.94548e-09;0.000132941;0.00338457;0.00119086;8.17471e-11;0.000824484;0.0108482;0.00111487;0.000812981;1.9516e-05;0.00156852;0.00102089;0.000933664;0.000220232;0.000265437;0.00119502;5.91222e-05;0.00045879;3.44603e-05;0.000807443;0.00113054;0.00151444;0.000738982;0.00104873;0.00123267;0.000753517;0.00258752;0.00112493;0.00130918;0.000814086;0.000491392;1.00581e-05;1.21001e-05;0.00117407;6.39245e-06;0.00128964;0.00164547;3.38773e-06;0.00186013;0.00194352;0.000193916;0.00169454;0.00168627;0.0001033;0.00104392;2.8079e-05;0.00209269;0.000499529;6.87006e-05;0.000522319;8.56269e-05;0.000596244;0.000743271;0.000908762;0.00026752;1.42542e-05;3.21992e-05;7.9588e-06;0.000767267;0.000128504;0.00130132;0.00039203;0.000124295;0.0509106;0.000620535;0.00152033;0.0282736;0.627963
1;23800;0.0190628;1.09363e-07;2.84254e-05;0.000132882;0.000288476;0.0016332;7.91944e-05;1.87952e-05;0.000706394;0.000581052;3.37519e-05;0.000646975;0.00135867;0.0187298;0.0151439;0.000396361;0.000865823;0.00106163;0.00128163;0.000524091;0.000609787;0.000260909;0.000972109;0.00115149;8.95149e-05;0.000101056;0.158974;0.00580652;0.00061512;7.90073e-06;0.000805843;9.11611e-05;0.000910162;7.93123e-05;0.000216063;0.000809473;0.00102384;0.00132211;0.000777911;0.000162029;0.00148939;0.000411296;3.84127e-05;0.000467311;0.000811672;0.000781007;0.000538979;0.000655976;0.00181367;0.00109644;1.63221e-05;0.00132368;0.000782612;0.000150884;0.00149186;0.00104912;0.00060835;6.26847e-09;0.000132941;0.00338482;0.00119095;8.17471e-11;0.000824566;0.0108519;0.00111474;0.000812981;1.95146e-05;0.0015687;0.00102091;0.000933311;0.000220274;0.000265204;0.00119528;5.91254e-05;0.000458442;3.44675e-05;0.000807418;0.00113068;0.00151498;0.000738909;0.00104928;0.00123284;0.000753655;0.00258764;0.00112514;0.00130904;0.00081374;0.00049119;1.0054e-05;1.20954e-05;0.0011743;6.39027e-06;0.00129002;0.00164552;3.38774e-06;0.00186039;0.00194439;0.000193372;0.00169482;0.00168625;0.000103297;0.00104399;2.80792e-05;0.00209219;0.000499195;6.86891e-05;0.000522002;8.5641e-05;0.000596037;0.000743099;0.000908762;0.000267536;1.42545e-05;3.21995e-05;7.9576e-06;0.000766577;0.000128505;0.00130117;0.000392062;0.000124285;0.0509157;0.00062041;0.00152086;0.0282826;0.627947
1;23900;0.0190778;2.18725e-07;2.84292e-05;0.000132894;0.000288529;0.00163337;7.92022e-05;1.87969e-05;0.000706494;0.00058114;3.37568e-05;0.000646864;0.00135897;0.0187298;0.0151438;0.000396078;0.000865851;0.00106167;0.00128159;0.00052413;0.000609728;0.000261256;0.000971851;0.00115146;8.95159e-05;0.00010107;0.158974;0.00580615;0.000615145;7.90186e-06;0.000805831;9.11662e-05;0.000910162;7.93181e-05;0.000216074;0.000809475;0.00102358;0.00132244;0.00077789;0.000161627;0.00148968;0.000411051;3.80805e-05;0.000467094;0.000811745;0.000780988;0.000538731;0.000655807;0.0018138;0.00109657;1.63175e-05;0.001324;0.000782596;0.000150477;0.00149185;0.00104927;0.000608217;6.26906e-09;0.000132941;0.003385;0.00119102;8.17471e-11;0.000824624;0.0108544;0.00111465;0.000812981;1.95137e-05;0.00156883;0.00102092;0.000933066;0.000220303;0.000265041;0.00119546;5.91276e-05;0.0004582;3.44725e-05;0.000807401;0.00113078;0.00151535;0.000738859;0.00104967;0.00123297;0.000753751;0.00258773;0.00112529;0.00130894;0.000813501;0.000491051;1.00511e-05;1.20921e-05;0.00117446;6.38876e-06;0.00129028;0.00164555;3.38775e-06;0.00186058;0.001945;0.000192994;0.00169502;0.00168623;0.000103295;0.00104404;2.80793e-05;0.00209185;0.000498962;6.86812e-05;0.000521783;8.56507e-05;0.000595893;0.00074298;0.000908762;0.000267547;1.42546e-05;3.21998e-05;7.95676e-06;0.000766097;0.000128505;0.00130107;0.000392084;0.000124278;0.0509193;0.000620323;0.00152122;0.0282888;0.627935
1;24000;0.0191078;4.3745e-07;2.84367e-05;0.000132918;0.000288633;0.00163369;7.92178e-05;1.88002e-05;0.000706693;0.000581314;3.37668e-05;0.000646641;0.00135957;0.0187298;0.0151434;0.000395513;0.000865908;0.00106174;0.0012815;0.000524207;0.000609609;0.000261951;0.000971334;0.00115139;8.95179e-05;0.000101098;0.158974;0.00580542;0.000615198;7.90413e-06;0.000805805;9.11765e-05;0.000910162;7.93296e-05;0.000216097;0.00080948;0.00102304;0.00132309;0.000777849;0.000160825;0.00149025;0.000410562;3.74259e-05;0.00046666;0.000811893;0.000780951;0.000538236;0.000655471;0.00181406;0.00109682;1.63084e-05;0.00132465;0.000782563;0.000149664;0.00149073;0.00104958;0.000607951;1.34766e-06;0.000132941;0.00338535;0.00119115;8.17471e-11;0.000824738;0.0108596;0.00111446;0.000812981;1.95119e-05;0.00156908;0.00102095;0.000932575;0.000220362;0.000264717;0.00119583;5.9132e-05;0.000457714;3.44825e-05;0.00080737;0.00113097;0.0015161;0.000738758;0.00105045;0.00123321;0.000753944;0.0025879;0.00112559;0.00130875;0.000813025;0.000490773;1.00454e-05;1.20856e-05;0.00117479;6.38575e-06;0.0012908;0.00164562;3.38775e-06;0.00186047;0.00194621;0.000192238;0.00169542;0.0016862;0.000103291;0.0010444;2.80796e-05;0.00209115;0.000498497;6.86653e-05;0.000521344;8.56703e-05;0.000595605;0.000742742;0.000908762;0.000267569;1.4255e-05;3.22004e-05;7.95509e-06;0.000765137;0.000128506;0.00130086;0.000392129;0.000124265;0.0509264;0.000620149;0.00152194;0.0283011;0.627913
