condition;iter;t;dt;mu;density;consistent;mu_diff
1;16100;0.0130599;1.348e-06;0.378026;1;1;0
1;16200;0.0133174;2.69599e-06;0.378421;1;1;0
1;16300;0.0134574;2.1568e-07;0.378632;1;1;0
1;16400;0.0134935;4.31359e-07;0.378686;1;1;0
1;16500;0.0135655;8.62718e-07;0.378794;1;1;0
1;16600;0.0137096;1.72544e-06;0.379007;1;1;0
1;16700;0.0139157;2.7607e-08;0.379307;1;1;0
1;16800;0.013919;5.5214e-08;0.379312;1;1;0
1;16900;0.0139256;1.10428e-07;0.379322;1;1;0
1;17000;0.0139387;2.20856e-07;0.379341;1;1;0
1;17100;0.013965;4.41712e-07;0.379379;1;1;0
1;17200;0.0140175;8.83424e-07;0.379454;1;1;0
1;17300;0.0141227;1.76685e-06;0.379605;1;1;0
1;17400;0.0143329;3.53369e-06;0.379902;1;1;0
1;17500;0.0144118;1.41348e-07;0.380013;1;1;0
1;17600;0.014437;2.82696e-07;0.380048;1;1;0
1;17700;0.0144873;5.65391e-07;0.380118;1;1;0
1;17800;0.0145879;1.13078e-06;0.380258;1;1;0
1;17900;0.0147892;2.26156e-06;0.380534;1;1;0
1;18000;0.0149222;1.80925e-07;0.380714;1;1;0
1;18100;0.0149511;3.6185e-07;0.380753;1;1;0
1;18200;0.015009;7.23701e-07;0.380831;1;1;0
1;18300;0.0151248;1.4474e-06;0.380986;1;1;0
1;18400;0.0153564;2.8948e-06;0.381292;1;1;0
1;18500;0.0155215;4.63168e-08;0.381508;1;1;0
1;18600;0.0155282;9.26337e-08;0.381517;1;1;0
1;18700;0.0155417;1.85267e-07;0.381535;1;1;0
1;18800;0.0155685;3.70535e-07;0.381569;1;1;0
1;18900;0.0156222;7.41069e-07;0.381639;1;1;0
1;19000;0.0157297;1.48214e-06;0.381778;1;1;0
1;19100;0.0159446;2.96428e-06;0.382052;1;1;0
1;19200;0.0161099;1.18571e-07;0.382261;1;1;0
1;19300;0.016127;2.37142e-07;0.382282;1;1;0
1;19400;0.0161611;4.74284e-07;0.382325;1;1;0
1;19500;0.0162294;9.48569e-07;0.382411;1;1;0
1;19600;0.016366;1.89714e-06;0.382581;1;1;0
1;19700;0.0165703;1.51771e-07;0.382832;1;1;0
1;19800;0.0165879;3.03542e-07;0.382854;1;1;0
1;19900;0.0166231;6.07084e-07;0.382897;1;1;0
1;20000;0.0166935;1.21417e-06;0.382983;1;1;0
1;20100;0.0168344;2.42834e-06;0.383154;1;1;0
1;20200;0.0171161;4.85667e-06;0.383492;1;1;0
1;20300;0.0171359;1.94267e-07;0.383516;1;1;0
1;20400;0.0171742;3.88534e-07;0.383561;1;1;0
1;20500;0.0172507;7.77068e-07;0.383652;1;1;0
1;20600;0.0174038;1.55414e-06;0.383833;1;1;0
1;20700;0.0175814;1.24331e-07;0.38404;1;1;0
1;20800;0.0175989;2.48662e-07;0.384061;1;1;0
1;20900;0.017634;4.97323e-07;0.384101;1;1;0
1;21000;0.0177041;9.94646e-07;0.384183;1;1;0
1;21100;0.0178443;1.98929e-06;0.384345;1;1;0
1;21200;0.018064;1.59143e-07;0.384596;1;1;0
1;21300;0.018082;3.18287e-07;0.384617;1;1;0
1;21400;0.018118;6.36574e-07;0.384657;1;1;0
1;21500;0.0181899;1.27315e-06;0.384739;1;1;0
1;21600;0.0183338;2.54629e-06;0.384901;1;1;0
1;21800;0.0186195;2.03704e-07;0.38522;1;1;0
1;21900;0.0186602;4.07407e-07;0.385266;1;1;0
1;22000;0.0186829;1.62963e-07;0.385291;1;1;0
1;22100;0.0187137;3.25926e-07;0.385325;1;1;0
1;22200;0.0187753;6.51852e-07;0.385392;1;1;0
1;22300;0.0188096;2.60741e-07;0.38543;1;1;0
1;22400;0.0188224;1.04296e-07;0.385444;1;1;0
1;22500;0.0188415;2.08592e-07;0.385465;1;1;0
1;22600;0.0188797;4.17185e-07;0.385507;1;1;0
1;22700;0.0189058;1.66874e-07;0.385536;1;1;0
1;22800;0.0189348;3.33748e-07;0.385567;1;1;0
1;22900;0.0189687;1.33499e-07;0.385605;1;1;0
1;23000;0.0189879;2.66998e-07;0.385626;1;1;0
1;23100;0.0190036;4.27197e-09;0.385643;1;1;0
1;23200;0.0190042;8.54395e-09;0.385643;1;1;0
1;23300;0.0190054;1.70879e-08;0.385645;1;1;0
1;23400;0.0190078;3.41758e-08;0.385647;1;1;0
1;23500;0.0190126;6.83516e-08;0.385652;1;1;0
1;23600;0.0190221;1.36703e-07;0.385663;1;1;0
1;23700;0.0190413;2.73406e-07;0.385684;1;1;0
1;23800;0.0190628;1.09363e-07;0.385707;1;1;0
1;23900;0.0190778;2.18725e-07;0.385723;1;1;0
1;24000;0.0191078;4.3745e-07;0.385756;1;1;0
1;24100;0.0191535;1.7498e-07;0.385805;1;1;0
1;24200;0.0191743;3.4996e-07;0.385828;1;1;0
1;24300;0.0192114;1.39984e-07;0.385868;1;1;0
1;24400;0.0192263;2.79968e-07;0.385884;1;1;0
1;24500;0.0192531;1.11987e-07;0.385913;1;1;0
1;24600;0.0192649;2.23974e-07;0.385926;1;1;0
1;24700;0.0192887;4.47949e-07;0.385951;1;1;0
1;24800;0.0193362;8.95898e-07;0.386002;1;1;0
1;24900;0.0194311;1.7918e-06;0.386104;1;1;0
1;25000;0.0194838;3.58359e-07;0.386161;1;1;0
1;25100;0.0195019;1.43344e-07;0.38618;1;1;0
1;25200;0.0195283;2.86687e-07;0.386208;1;1;0
1;25300;0.0195433;1.14675e-07;0.386224;1;1;0
1;25400;0.0195641;2.2935e-07;0.386246;1;1;0
1;25500;0.0196056;4.587e-07;0.38629;1;1;0
1;25600;0.0196886;9.17399e-07;0.386378;1;1;0
1;25700;0.0198059;3.6696e-07;0.386502;1;1;0
1;25800;0.019836;1.46784e-07;0.386534;1;1;0
1;25900;0.019855;2.93568e-07;0.386554;1;1;0
1;26000;0.0198795;1.17427e-07;0.38658;1;1;0
1;26100;0.0198945;2.34854e-07;0.386595;1;1;0
1;26200;0.0199246;4.69709e-07;0.386627;1;1;0
1;26300;0.019927;7.51534e-10;0.38663;1;1;0
1;26400;0.0199271;1.50307e-09;0.38663;1;1;0
1;26500;0.0199274;3.00613e-09;0.38663;1;1;0
1;26600;0.019928;6.01227e-09;0.386631;1;1;0
1;26700;0.0199291;1.20245e-08;0.386632;1;1;0
1;26800;0.0199314;2.40491e-08;0.386634;1;1;0
1;26900;0.019936;4.80982e-08;0.386639;1;1;0
1;27000;0.0199452;9.61963e-08;0.386649;1;1;0
1;27100;0.0199636;1.92393e-07;0.386668;1;1;0
1;27200;0.0200003;3.84785e-07;0.386706;1;1;0
1;27300;0.0200176;1.53914e-07;0.386724;1;1;0
1;27400;0.0200469;3.07828e-07;0.386755;1;1;0
1;27500;0.0200609;1.23131e-07;0.38677;1;1;0
1;27600;0.0200842;2.46263e-07;0.386794;1;1;0
1;27700;0.020096;9.8505e-08;0.386806;1;1;0
1;27800;0.0201144;1.9701e-07;0.386825;1;1;0
1;27900;0.0201512;3.9402e-07;0.386864;1;1;0
1;28000;0.0201718;1.57608e-07;0.386885;1;1;0
1;28100;0.0202006;3.15216e-07;0.386915;1;1;0
1;28200;0.0202163;1.26086e-07;0.386931;1;1;0
1;28300;0.0202393;2.52173e-07;0.386955;1;1;0
1;28400;0.0202852;5.04346e-07;0.387002;1;1;0
1;28500;0.020377;1.00869e-06;0.387097;1;1;0
1;28600;0.020494;4.03477e-07;0.387218;1;1;0
1;28700;0.0205258;1.61391e-07;0.38725;1;1;0
1;28800;0.0205479;3.22781e-07;0.387273;1;1;0
1;28900;0.0205754;1.29112e-07;0.387301;1;1;0
1;29000;0.0205924;2.58225e-07;0.387318;1;1;0
1;29100;0.0206145;1.0329e-07;0.387341;1;1;0
1;29200;0.0206276;2.0658e-07;0.387354;1;1;0
1;29300;0.0206539;4.1316e-07;0.387381;1;1;0
1;29400;0.0206883;1.65264e-07;0.387416;1;1;0
1;29500;0.0207091;3.30528e-07;0.387437;1;1;0
1;29600;0.020739;1.32211e-07;0.387468;1;1;0
1;29700;0.020755;2.64422e-07;0.387484;1;1;0
1;29800;0.020787;5.28845e-07;0.387516;1;1;0
1;29900;0.0208106;1.05769e-07;0.38754;1;1;0
1;30000;0.0208284;2.11538e-07;0.387558;1;1;0
1;30100;0.0208639;4.23076e-07;0.387594;1;1;0
1;30200;0.0208928;1.6923e-07;0.387624;1;1;0
1;30300;0.0209201;3.38461e-07;0.387651;1;1;0
1;30400;0.0209414;1.35384e-07;0.387673;1;1;0
1;30500;0.0209631;2.70769e-07;0.387694;1;1;0
1;30600;0.0210064;5.41537e-07;0.387738;1;1;0
1;30700;0.0210443;2.16615e-07;0.387776;1;1;0
1;30800;0.0210779;4.3323e-07;0.38781;1;1;0
1;30900;0.0211185;1.73292e-07;0.387851;1;1;0
1;31000;0.0211423;3.46584e-07;0.387874;1;1;0
1;31100;0.0211691;1.38633e-07;0.387901;1;1;0
1;31200;0.0211879;2.77267e-07;0.38792;1;1;0
1;31300;0.0212096;1.10907e-07;0.387942;1;1;0
1;31400;0.0212245;2.21814e-07;0.387957;1;1;0
1;31500;0.0212545;4.43627e-07;0.387987;1;1;0
1;31600;0.0213144;8.87254e-07;0.388046;1;1;0
1;31700;0.0213383;1.77451e-07;0.38807;1;1;0
1;31800;0.021372;3.54902e-07;0.388103;1;1;0
1;31900;0.0213882;1.41961e-07;0.38812;1;1;0
1;32000;0.0214151;2.83921e-07;0.388146;1;1;0
1;32100;0.0214282;1.13569e-07;0.388159;1;1;0
1;32200;0.0214495;2.27137e-07;0.38818;1;1;0
1;32300;0.0214922;4.54274e-07;0.388223;1;1;0
1;32400;0.0215142;1.8171e-07;0.388244;1;1;0
1;32500;0.021548;3.63419e-07;0.388278;1;1;0
1;32600;0.021566;1.45368e-07;0.388295;1;1;0
1;32700;0.0215928;2.90735e-07;0.388322;1;1;0
1;32800;0.0216192;1.16294e-07;0.388348;1;1;0
1;32900;0.0216374;2.32588e-07;0.388366;1;1;0
1;33000;0.021674;4.65177e-07;0.388402;1;1;0
1;33100;0.021717;1.86071e-07;0.388444;1;1;0
1;33200;0.0217429;3.72141e-07;0.388469;1;1;0
1;33300;0.0217719;1.48857e-07;0.388498;1;1;0
1;33400;0.0217922;2.97713e-07;0.388518;1;1;0
1;33500;0.0218267;1.19085e-07;0.388551;1;1;0
1;33600;0.0218401;2.38171e-07;0.388564;1;1;0
1;33700;0.0218667;4.76341e-07;0.38859;1;1;0
1;33800;0.0219201;9.52682e-07;0.388642;1;1;0
1;33900;0.0220268;1.90536e-06;0.388746;1;1;0
1;34000;0.0220691;3.81073e-07;0.388787;1;1;0
1;34100;0.0220851;1.52429e-07;0.388802;1;1;0
1;34200;0.0221148;3.04858e-07;0.388831;1;1;0
1;34300;0.0221283;1.21943e-07;0.388844;1;1;0
1;34400;0.0221518;2.43887e-07;0.388867;1;1;0
1;34500;0.0221989;4.87773e-07;0.388912;1;1;0
1;34600;0.022293;9.75546e-07;0.389003;1;1;0
1;34700;0.0223389;3.90219e-07;0.389047;1;1;0
1;34800;0.0223598;1.56087e-07;0.389067;1;1;0
1;34900;0.0223885;3.12175e-07;0.389095;1;1;0
1;35000;0.0224039;1.2487e-07;0.389109;1;1;0
1;35100;0.0224267;2.4974e-07;0.389131;1;1;0
