condition;iter;t;dt;5FTHFabc;ACt;ADNabc;CO2t;COAabc;DADNabc;DCYTabc;DGSNabc;FAt;FORt;GLCpts;GLYCt;GSNabc;H2Ot;Ht;LIPTA;NACabc;NH3t;O2t;PIabc;PYRt2r;THMDabc;URAt2;trdoxt;AAabc;5FTHFPGS;ACKr;ACPPAT;ACPS;ACP_transl;ADK1;ADPT;AGPAT;APG3PAT;BPNT;CLPNS;CTPS2;CYTK1;CYTK2;DADK;DADNK;DAGGALT;DAGPST;DASYN;DCYTK;DGK1;DGSNK;DNAP;ENO;FAKr;FBA;FMETTRS;FTHFCL;GALU;GAPD;GHMT;GK1;GLYK;GUAPRT;MTHFC;MTHFD;NADK;NADS;NCTPPRT;NNATr;NOX;PAPA;PDH_E1;PDH_E2;PDH_E3;PFK;PGI;PGK;PGK3;PGM;PGMT;PGPP;PGSA;PPA;PPM;PRPPS;PSSYN;PTAr;PUNP1;PUNP3;PYK;PYK2;PYK4;PYK5;PYK6;PYK7;PYK8;PdhC_transl;RPE;RPI;TALA;TKT1;TKT2;TMDK1;TMPK;TPI;TRDR;UDPG4E;UDPGALM;UMPK;UPPRT;dUTPase_transl;rRNAP;rRNA_degrad;tRNAP;AATRS;Ribosome
1;0;0;0.0001;0.0540202;1.77558e-10;0.0926683;0.000191324;0.0100988;0.0403083;0.0228703;0.0222566;0.0120946;1.77558e-10;15.0218;0.00470364;0.0811023;1.27842;0.0136492;0.00485154;0.0189511;0.00175535;1.22877;0.564507;6.74295;0.040238;0.0249725;0.00319897;1.92052;0.07071;0.015231;0.163829;0.040408;65.2741;7.75135;0.0518675;0.167187;0.00986984;1.77558e-10;0.00170462;0.066118;3.1168;0.0147747;0.0340928;0.034565;0.00244986;0.0016429;0.00921397;0.0171779;0.0149399;0.0171367;0.106312;14.0275;0.0301805;12.8994;0.899342;0.0464641;3.6588;71.0233;0.024375;4.77819;0.0207413;0.0453536;0.0275406;0.00333447;0.00503308;0.0108136;0.00831316;0.00967891;52.1898;0.00339199;2.44921;2.47687;2.46943;29.2222;9.95248;48.8097;3.87914;14.0291;1.27915;0.00372849;0.00729699;5.46805;0.0455538;0.300803;2.7869;0.0348727;0.0405184;0.0360923;11.4448;5.58067;2.13846;0.0212688;0.00816798;0.00776524;0.0209699;1.20947;0.0348188;0.0332192;0.0358426;0.0333101;0.0369252;0.0343661;0.0338474;6.44809;0.00170242;2.79129;2.7897;4.09249;0.102674;0.303196;14.2312;6.7201;0.0105527;71.0233;6.18148
1;100;0.00010496;1.6e-07;0.075173;2.48018e-10;0.129427;0.000244311;0.0141062;0.0562885;0.0319294;0.0310742;0.016917;2.48018e-10;20.9828;0.00659311;0.113272;1.78573;0.0190886;0.00677661;0.0264486;0.00247486;1.7164;0.788495;9.41871;0.0561899;0.0349052;0.00448993;2.68261;0.0987499;0.0213063;0.228841;0.056443;91.1764;10.8273;0.0724499;0.233531;0.0137865;1.00826e-07;0.00238106;0.092338;4.35361;0.020616;0.0476006;0.0482581;0.00342207;0.00229486;0.0128703;0.0239706;0.0208477;0.0239143;0.14848;19.594;0.0421341;18.0182;1.25613;0.0648881;5.11072;99.2073;0.0340477;6.67429;0.0289425;0.0633512;0.0384694;0.00465769;0.00701512;0.0150899;0.0116121;0.0134985;72.9002;0.00473809;3.42112;3.45976;3.44937;40.8184;13.9019;68.1787;5.41849;19.5963;1.78675;0.00520812;0.0101926;7.63793;0.0636309;0.420146;3.89282;0.0487111;0.0565971;0.0504146;15.9864;7.79524;2.98707;0.0297088;0.0114092;0.0108467;0.0292913;1.68915;0.0486359;0.0464016;0.0500657;0.0465284;0.0515777;0.04798;0.0472577;9.00687;0.00237931;3.89896;3.89672;5.71648;0.143418;0.423235;19.8785;9.38682;0.0147258;99.2076;8.63419
1;200;0.00011264;6.4e-08;0.0761922;2.51438e-10;0.131211;0.000246193;0.0143007;0.0570636;0.0323686;0.0315017;0.0171518;2.51438e-10;21.2722;0.0066855;0.114833;1.81035;0.0193533;0.00687004;0.0268117;0.00251047;1.74007;0.799365;9.54857;0.0569636;0.0353879;0.00455254;2.7196;0.10011;0.0216021;0.231996;0.0572212;92.4335;10.9766;0.0734489;0.236751;0.0139766;1.12809e-07;0.00241389;0.09361;4.41364;0.0208988;0.0482556;0.048922;0.00346926;0.0023265;0.0130478;0.0242995;0.0211338;0.0242425;0.150526;19.8642;0.0427136;18.2666;1.27344;0.0657818;5.18118;100.575;0.0345171;6.76631;0.0293396;0.0642247;0.0389998;0.00472191;0.00711085;0.0152969;0.0117722;0.0136832;73.9053;0.00480343;3.46829;3.50746;3.49693;41.3812;14.0936;69.1188;5.4932;19.8665;1.81138;0.00527993;0.0103332;7.74324;0.0645082;0.425937;3.9465;0.0493827;0.0573774;0.0511097;16.2069;7.90272;3.02825;0.0301184;0.0115665;0.0109962;0.0296952;1.71242;0.0493065;0.0470413;0.050756;0.0471699;0.0522888;0.04864;0.0479079;9.13105;0.00241285;3.95272;3.95045;5.79529;0.145395;0.429054;20.1525;9.51625;0.0149281;100.575;8.75322
1;300;0.00012448;1.28e-07;0.0776674;2.56394e-10;0.133795;0.000248759;0.0145826;0.0581868;0.0330049;0.0321212;0.0174921;2.56394e-10;21.6914;0.00681956;0.117095;1.84603;0.019737;0.00700543;0.0273379;0.00256224;1.77437;0.815118;9.73678;0.0580848;0.0360877;0.00464334;2.7732;0.102081;0.022031;0.236569;0.058349;94.2553;11.1929;0.0748966;0.241417;0.0142521;1.32327e-07;0.00246147;0.0954533;4.50063;0.0213086;0.0492046;0.0498839;0.00353764;0.00237235;0.013305;0.0247761;0.0215483;0.0247181;0.153491;20.2557;0.0435532;18.6267;1.29854;0.067077;5.2833;102.557;0.0351974;6.89967;0.029915;0.0654906;0.0397685;0.00481497;0.00724947;0.0155969;0.0120042;0.0139507;75.362;0.00489811;3.53665;3.57659;3.56585;42.1968;14.3714;70.4811;5.60148;20.258;1.84708;0.00538401;0.0105368;7.89586;0.0657797;0.43433;4.02428;0.050356;0.0585083;0.0521171;16.5263;8.05848;3.08794;0.030712;0.0117945;0.0112129;0.0302804;1.74615;0.0502784;0.0479685;0.0517564;0.0480996;0.0533194;0.0495963;0.04885;9.31103;0.00246155;4.03062;4.02831;5.90952;0.148261;0.437485;20.5498;9.70381;0.0152213;102.558;8.92572
1;400;0.00014816;2.56e-07;0.0802291;2.65024e-10;0.138296;0.000252592;0.0150734;0.0601424;0.0341127;0.0331996;0.0180855;2.65024e-10;22.4216;0.00705365;0.121034;1.90817;0.0204059;0.00724121;0.0282536;0.00265303;1.8341;0.842551;10.0645;0.0600369;0.037307;0.00480178;2.86654;0.105514;0.0227787;0.244532;0.0603131;97.428;11.5697;0.0774177;0.249543;0.0147319;1.74804e-07;0.00254433;0.098663;4.65212;0.0220215;0.0508567;0.0515584;0.00365674;0.00245221;0.0137528;0.0256053;0.0222695;0.0255456;0.158654;20.9375;0.0450147;19.2537;1.34226;0.069332;5.46115;106.01;0.0363822;7.13192;0.0309161;0.0676951;0.0411072;0.00497705;0.00749045;0.0161189;0.0124083;0.014416;77.8988;0.00506301;3.6557;3.69698;3.68588;43.6172;14.8551;72.8536;5.79003;20.9399;1.90926;0.00556526;0.0108915;8.16164;0.0679939;0.448945;4.15974;0.0520511;0.0604777;0.0538714;17.0826;8.32974;3.19188;0.0317458;0.0121915;0.0115903;0.0312997;1.80487;0.0519708;0.0495832;0.0534985;0.0497187;0.055114;0.0512611;0.0504901;9.62445;0.00254667;4.1663;4.16391;6.10843;0.153252;0.452162;21.2415;10.0305;0.0157324;106.01;9.22612
1;500;0.000160602;1.024e-07;0.0813037;2.68663e-10;0.140194;0.000253743;0.0152804;0.0609666;0.0345793;0.0336539;0.0183361;2.68663e-10;22.7294;0.00715281;0.122694;1.93437;0.0206884;0.00734061;0.0286392;0.00269177;1.85928;0.854116;10.2027;0.0608595;0.0378215;0.00486878;2.9059;0.10696;0.0230946;0.247889;0.0611411;98.7656;11.7285;0.0784805;0.252969;0.0149342;1.98569e-07;0.00257926;0.100016;4.71599;0.0223217;0.0515527;0.0522639;0.00370695;0.00248588;0.0139416;0.0259544;0.0225732;0.025894;0.16083;21.225;0.0456304;19.518;1.36069;0.0702824;5.53612;107.465;0.0368817;7.22983;0.0313375;0.0686244;0.0416715;0.00504538;0.00759172;0.0163387;0.0125786;0.0146117;78.9682;0.00513253;3.70589;3.74774;3.73649;44.216;15.0591;73.8538;5.86952;21.2274;1.93547;0.00564167;0.011041;8.27369;0.0689274;0.455106;4.21685;0.0527656;0.061308;0.0546109;17.3171;8.4441;3.2357;0.0321816;0.0123588;0.0117495;0.0317294;1.82963;0.0526843;0.0502639;0.0542329;0.0504012;0.0558705;0.0519625;0.0511811;9.75658;0.00258279;4.2235;4.22108;6.19229;0.155355;0.458346;21.5331;10.1682;0.0159487;107.466;9.35276
1;600;0.000179443;2.048e-07;0.0823866;2.72372e-10;0.142127;0.000253825;0.0154913;0.061806;0.0350543;0.0341164;0.0185926;2.72372e-10;23.0432;0.00725498;0.124386;1.96108;0.0209774;0.00744193;0.0290312;0.00273235;1.88495;0.865904;10.3435;0.0616974;0.0383471;0.00493759;2.94601;0.108434;0.0234181;0.251312;0.0619853;100.129;11.8904;0.079564;0.256462;0.0151404;2.35268e-07;0.00261487;0.101394;4.78109;0.0226266;0.0522613;0.052982;0.00375814;0.0025202;0.0141341;0.0263091;0.0228817;0.0262481;0.163047;21.518;0.046257;19.7875;1.37948;0.0712506;5.61255;108.949;0.0373909;7.32964;0.0317658;0.0695719;0.0422468;0.00511504;0.00769422;0.016562;0.0127523;0.0148101;80.0585;0.00520342;3.75705;3.79948;3.78807;44.8264;15.267;74.8734;5.95055;21.5205;1.96219;0.00571958;0.0111935;8.38791;0.069879;0.461386;4.27507;0.0534941;0.0621544;0.0553648;17.5562;8.56068;3.28037;0.0326259;0.0125295;0.0119117;0.0321674;1.85486;0.0534116;0.0509579;0.0549816;0.051097;0.0566418;0.0526763;0.0518845;9.89128;0.00262017;4.28181;4.27935;6.27778;0.1575;0.464645;21.8304;10.3085;0.0161722;108.949;9.48185
1;700;0.000217126;4.096e-07;0.0829163;2.74367e-10;0.143164;0.000249287;0.0156048;0.0622546;0.0353065;0.0343623;0.0187352;2.74367e-10;23.212;0.00731453;0.125294;1.97545;0.0211375;0.00749642;0.0292375;0.00275877;1.89877;0.872241;10.4193;0.0621451;0.0386344;0.00497658;2.96759;0.109223;0.0235985;0.253153;0.0624394;100.863;11.9775;0.0801469;0.258341;0.0152514;3.07557e-07;0.00263403;0.102132;4.81611;0.0227863;0.0526383;0.0533636;0.0037857;0.00253867;0.0142377;0.0264951;0.0230436;0.026434;0.164236;21.6757;0.0465895;19.9324;1.3896;0.0717687;5.65367;109.747;0.0376648;7.38334;0.0319903;0.0700816;0.0425564;0.00515251;0.00774627;0.016679;0.0128457;0.0149123;80.645;0.00524158;3.78458;3.82732;3.81583;45.1549;15.3788;75.422;5.99415;21.6781;1.97657;0.00576152;0.0112755;8.44937;0.070391;0.464759;4.30639;0.053886;0.0626097;0.0557704;17.6849;8.6234;3.30441;0.0328649;0.0126212;0.0119989;0.0324031;1.86843;0.053803;0.0513313;0.0553843;0.0514714;0.0570565;0.0530557;0.0522587;9.96375;0.00264273;4.31318;4.31071;6.32377;0.158654;0.468029;21.9903;10.3841;0.0163147;109.747;9.5513
1;800;0.000238589;1.6384e-07;0.0830531;2.74951e-10;0.143467;0.00024643;0.015638;0.0623848;0.0353792;0.0344333;0.0187785;2.74951e-10;23.2614;0.00733348;0.125558;1.97965;0.0211859;0.00751235;0.0292963;0.00276802;1.90281;0.874094;10.4415;0.062275;0.03872;0.00498895;2.9739;0.109452;0.0236533;0.253692;0.0625723;101.077;12.003;0.0803175;0.258891;0.0152839;3.49127e-07;0.00263963;0.102347;4.82636;0.0228316;0.0527472;0.0534737;0.00379377;0.00254407;0.014268;0.0265479;0.0230895;0.0264869;0.164583;21.7218;0.0466853;19.9749;1.39256;0.0719193;5.6657;109.98;0.037745;7.39904;0.0320539;0.0702307;0.0426469;0.00516348;0.00776045;0.0167121;0.012873;0.0149407;80.8166;0.00525276;3.79263;3.83546;3.82394;45.2509;15.4115;75.5825;6.0069;21.7243;1.98077;0.0057738;0.0112995;8.46735;0.0705408;0.465744;4.31556;0.0540006;0.0627428;0.055889;17.7225;8.64174;3.31144;0.0329348;0.0126481;0.0120244;0.032472;1.8724;0.0539174;0.0514405;0.055502;0.0515808;0.0571777;0.0531651;0.0523667;9.98495;0.00264986;4.32236;4.31988;6.33722;0.158992;0.469023;22.0371;10.4062;0.0163676;109.981;9.57162
1;900;0.000268244;3.2768e-07;0.0832311;2.7571e-10;0.14386;0.000242693;0.0156812;0.062554;0.0354737;0.0345255;0.0188347;2.7571e-10;23.3256;0.00735813;0.125902;1.98511;0.0212488;0.00753305;0.0293727;0.00278008;1.90807;0.8765;10.4703;0.0624438;0.0388313;0.00500479;2.9821;0.109751;0.0237246;0.254391;0.0627449;101.356;12.0361;0.0805391;0.259605;0.0153261;4.0742e-07;0.00264691;0.102626;4.83967;0.0228903;0.0528886;0.0536168;0.00380425;0.00255109;0.0143073;0.0266165;0.0231492;0.0265555;0.165033;21.7817;0.0468097;20.03;1.39641;0.072115;5.68133;110.284;0.0378491;7.41945;0.0321367;0.0704245;0.0427646;0.00517772;0.00777886;0.0167551;0.0129086;0.0149774;81.0396;0.00526729;3.80309;3.84604;3.83449;45.3758;15.4541;75.791;6.02348;21.7842;1.98624;0.00578976;0.0113307;8.49071;0.0707354;0.467024;4.32746;0.0541496;0.0629159;0.0560431;17.7714;8.66559;3.32057;0.0330256;0.0126829;0.0120575;0.0325615;1.87757;0.0540662;0.0515824;0.0556551;0.0517231;0.0573352;0.0533072;0.0525071;10.0125;0.00265938;4.33428;4.3318;6.3547;0.159431;0.470314;22.0979;10.4349;0.0164383;110.284;9.59803
