condition;iter;t;dt;10fthfglu3;12dgr;13dpg;1ag3p;2pg;3pg;5fthf;5fthfglu3;ACP_R;ACP;DNA;PdhC;ac;accoa;acdhlpl_PdhC;actp;ade;adn;adp;amp;ap;apoACP;atp;cdp;cdpdag;clpn;cmp;co2;coa;ctp;dUTPase;dad_2;dadp;damp;datp;dcdp;dcmp;dctp;dcyt;dgdp;dgmp;dgsn;dgtp;dhap;dhlpl_PdhC;dnad;dtdp;dtmp;dttp;e4p;f6p;fa;fdp;fmettrna;for;g1p;g3p;g6p;galfur12dgr;gdp;glyc3p;glyc;gmp;gsn;gtp;gua;h2o;h;lgltn;lpl_PdhC;methfglu3;mlthfglu3;nac;nad;nadh;nadp;nadph;nh3;nicrnt;o2;pa;pap;pep;pg3p;pg;pi;ppi;prpp;pyr;r1p;r5p;ru5p__D;s7p;thfglu3;thymd;trdox;trdrd;udp;udpg;udpgal;udpgalfur;udpgltn;ump;ura;utp;xu5p__D;rRNA;AA;tRNA;AAtRNA;Protein
20;0;0;0.0001;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;23.0725;16.94;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;194.175;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;13.7654;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;0.990991;50.1239;0.990991;0.990991;0.990991;697.869
20;100;2.6496e-06;6.4e-09;0.992237;0.990915;0.9863;0.991023;0.990545;0.994234;0.914252;0.991123;0.991;23.0725;16.9375;0.990363;0.992554;0.991011;0.990982;0.987333;0.990974;0.988669;0.742448;0.988402;0.986081;194.174;1.30319;0.986091;0.990991;0.990991;0.994482;1.00203;0.990971;0.989165;0.990293;0.992304;0.986078;0.990126;0.992463;0.986088;0.990112;0.991418;0.992154;0.986075;0.990137;0.992404;0.991458;0.991078;0.990996;0.986925;0.98608;0.990121;0.992435;0.990938;0.995161;1.0058;0.985994;0.948489;0.990986;0.99098;0.99107;0.995056;0.990996;0.986057;0.986961;1.0042;0.994289;0.988703;0.993933;0.990974;0.996396;1.0018;0.990992;0.990924;0.987178;13.7655;0.988902;0.991382;0.99072;0.986443;0.990929;1.00213;0.995049;1.00202;0.991072;0.990991;0.984751;0.991058;0.99093;0.960918;0.984003;0.984815;1.00541;0.99081;0.99493;0.990848;0.990914;0.989529;0.992248;0.999981;0.99195;0.986095;0.990979;0.990991;0.99097;0.990995;0.994365;1.00193;0.997261;0.990894;50.1231;0.987889;0.480343;1.67088;697.736
20;200;2.976e-06;2.56e-09;0.992226;0.990905;0.985807;0.991028;0.99048;0.994573;0.906696;0.991137;0.991001;23.0725;16.9373;0.990302;0.992718;0.991014;0.99098;0.98695;0.990971;0.988428;0.71684;0.988054;0.985565;194.174;1.33542;0.98558;0.990991;0.990991;0.994828;1.00318;0.990967;0.988946;0.990225;0.992442;0.985564;0.990036;0.992615;0.985576;0.99002;0.991461;0.992276;0.985562;0.990048;0.992552;0.991505;0.991093;0.990997;0.986485;0.985567;0.99003;0.992585;0.990929;0.995628;1.00735;0.985461;0.94864;0.990985;0.990978;0.991084;0.995465;0.990997;0.98554;0.986538;1.00559;0.994603;0.988465;0.994212;0.990971;0.996952;1.00294;0.990992;0.990917;0.986784;13.7655;0.988683;0.991434;0.990675;0.985992;0.990895;1.0033;0.995486;1.00318;0.991083;0.990991;0.984119;0.991067;0.990922;0.95786;0.983292;0.98415;1.00692;0.990778;0.995373;0.990823;0.990901;0.989509;0.992379;0.999988;0.992489;0.985585;0.990977;0.990991;0.990967;0.990996;0.994694;1.00307;0.997897;0.990877;50.1231;0.98757;0.430373;1.73337;697.723
20;300;3.4496e-06;5.12e-09;0.992178;0.990889;0.985117;0.991037;0.990381;0.995045;0.896159;0.991156;0.991004;23.0725;16.9369;0.990217;0.992947;0.99102;0.990978;0.986415;0.990966;0.988092;0.681175;0.987542;0.984844;194.174;1.38033;0.984868;0.990991;0.990991;0.995305;1.0048;0.990961;0.98862;0.99013;0.992633;0.984849;0.98991;0.992828;0.984862;0.989891;0.99152;0.992445;0.984846;0.989923;0.992757;0.991571;0.991116;0.990998;0.985866;0.984852;0.989903;0.992793;0.990915;0.99629;1.00952;0.984714;0.949903;0.990985;0.990975;0.991106;0.996031;0.990999;0.984819;0.985948;1.00752;0.995031;0.988134;0.994577;0.990966;0.997729;1.00453;0.990992;0.990909;0.986235;13.7655;0.988377;0.991509;0.990607;0.985361;0.990846;1.00493;0.996099;1.0048;0.991099;0.990991;0.983247;0.99108;0.990911;0.953606;0.982321;0.983213;1.00903;0.99073;0.996001;0.990785;0.990881;0.989511;0.992562;0.999988;0.993247;0.984874;0.990973;0.990992;0.990961;0.990997;0.995145;1.00468;0.998766;0.990851;50.1232;0.987126;0.361132;1.81914;697.704
20;400;3.5369e-06;3.2768e-12;0.992166;0.990887;0.984993;0.991039;0.990363;0.99513;0.895271;0.991159;0.991004;23.0725;16.9368;0.990202;0.992987;0.991021;0.990977;0.986319;0.990966;0.988032;0.675347;0.987446;0.984715;194.174;1.38771;0.984741;0.990991;0.990991;0.995389;1.00509;0.99096;0.988557;0.990113;0.992667;0.984721;0.989887;0.992866;0.984734;0.989868;0.991531;0.992475;0.984718;0.989901;0.992794;0.991582;0.991121;0.990999;0.985754;0.984724;0.98988;0.99283;0.990912;0.99641;1.00991;0.984579;0.950258;0.990985;0.990974;0.99111;0.996132;0.990999;0.98469;0.985842;1.00787;0.995107;0.988075;0.994639;0.990965;0.997845;1.00481;0.990992;0.990907;0.986137;13.7655;0.988322;0.991522;0.990595;0.985305;0.99078;1.00522;0.99621;1.00509;0.991102;0.990991;0.983091;0.991082;0.990908;0.952971;0.982151;0.983044;1.0094;0.99072;0.996115;0.990778;0.990878;0.989515;0.992595;0.998102;0.994267;0.984747;0.990973;0.990992;0.99096;0.990997;0.995224;1.00496;0.998919;0.990846;50.1232;0.987046;0.348805;1.83433;697.701
20;500;3.53749e-06;6.5536e-12;0.992165;0.990887;0.984993;0.991039;0.990363;0.99513;0.895258;0.991159;0.991004;23.0725;16.9368;0.990202;0.992988;0.991021;0.990977;0.986318;0.990966;0.988032;0.675304;0.987446;0.984714;194.174;1.38776;0.98474;0.990991;0.990991;0.99539;1.00509;0.99096;0.988557;0.990113;0.992667;0.98472;0.989887;0.992866;0.984734;0.989868;0.991531;0.992475;0.984717;0.989901;0.992795;0.991582;0.991121;0.990999;0.985753;0.984724;0.98988;0.992831;0.990912;0.996411;1.00991;0.984578;0.95026;0.990985;0.990974;0.99111;0.996133;0.990999;0.984689;0.985842;1.00787;0.995107;0.988075;0.994639;0.990965;0.997846;1.00481;0.990992;0.990907;0.986137;13.7655;0.988322;0.991522;0.990595;0.985304;0.99078;1.00522;0.996211;1.00509;0.991102;0.990991;0.98309;0.991082;0.990908;0.952966;0.98215;0.983043;1.00941;0.99072;0.996116;0.990778;0.990878;0.989515;0.992595;0.998104;0.994267;0.984746;0.990973;0.990992;0.99096;0.990997;0.995225;1.00496;0.99892;0.990846;50.1232;0.987045;0.348722;1.83443;697.701
20;600;3.53866e-06;1.31072e-11;0.992165;0.990887;0.984991;0.991039;0.990363;0.995131;0.89523;0.99116;0.991004;23.0725;16.9368;0.990201;0.992988;0.991021;0.990977;0.986317;0.990965;0.988031;0.675217;0.987444;0.984712;194.174;1.38787;0.984738;0.990991;0.990991;0.995391;1.00509;0.99096;0.988556;0.990113;0.992668;0.984718;0.989887;0.992867;0.984732;0.989868;0.991531;0.992476;0.984715;0.9899;0.992795;0.991583;0.991121;0.990999;0.985751;0.984722;0.989879;0.992831;0.990912;0.996412;1.00992;0.984577;0.950266;0.990985;0.990974;0.99111;0.996134;0.990999;0.984687;0.98584;1.00787;0.995108;0.988074;0.99464;0.990965;0.997848;1.00482;0.990992;0.990907;0.986135;13.7655;0.988321;0.991523;0.990594;0.985302;0.99078;1.00523;0.996212;1.00509;0.991102;0.990991;0.983088;0.991082;0.990908;0.952955;0.982148;0.983041;1.00941;0.99072;0.996118;0.990778;0.990878;0.989515;0.992596;0.998108;0.994267;0.984744;0.990973;0.990992;0.99096;0.990997;0.995226;1.00497;0.998922;0.990846;50.1232;0.987044;0.348558;1.83464;697.7
20;700;3.541e-06;2.62144e-11;0.992165;0.990887;0.984988;0.991039;0.990362;0.995134;0.895176;0.99116;0.991004;23.0725;16.9368;0.990201;0.992989;0.991021;0.990977;0.986315;0.990965;0.98803;0.675044;0.987442;0.984709;194.174;1.38809;0.984735;0.990991;0.990991;0.995393;1.0051;0.99096;0.988555;0.990112;0.992668;0.984715;0.989886;0.992868;0.984728;0.989867;0.991532;0.992476;0.984712;0.9899;0.992796;0.991583;0.991121;0.990999;0.985748;0.984718;0.989879;0.992832;0.990912;0.996416;1.00993;0.984573;0.950276;0.990985;0.990974;0.99111;0.996137;0.990999;0.984684;0.985837;1.00788;0.995111;0.988072;0.994642;0.990965;0.997851;1.00482;0.990992;0.990907;0.986133;13.7655;0.98832;0.991523;0.990594;0.985299;0.99078;1.00523;0.996215;1.0051;0.991102;0.990991;0.983084;0.991082;0.990908;0.952934;0.982143;0.983036;1.00942;0.99072;0.996121;0.990778;0.990877;0.989515;0.992597;0.998116;0.994267;0.984741;0.990973;0.990992;0.99096;0.990997;0.995228;1.00498;0.998926;0.990845;50.1232;0.987042;0.348228;1.83504;697.7
20;800;3.5457e-06;5.24288e-11;0.992164;0.990886;0.984981;0.991039;0.990361;0.995138;0.895066;0.99116;0.991004;23.0725;16.9368;0.9902;0.992992;0.991021;0.990977;0.986309;0.990965;0.988026;0.674698;0.987437;0.984702;194.174;1.38853;0.984728;0.990991;0.990991;0.995398;1.00512;0.99096;0.988551;0.990111;0.99267;0.984708;0.989885;0.99287;0.984722;0.989866;0.991532;0.992478;0.984705;0.989899;0.992798;0.991584;0.991121;0.990999;0.985742;0.984712;0.989877;0.992834;0.990912;0.996422;1.00995;0.984566;0.950296;0.990985;0.990974;0.991111;0.996142;0.990999;0.984677;0.985832;1.0079;0.995115;0.988069;0.994645;0.990965;0.997859;1.00484;0.990992;0.990907;0.986127;13.7655;0.988317;0.991524;0.990593;0.985293;0.99078;1.00525;0.996221;1.00511;0.991102;0.990991;0.983076;0.991083;0.990908;0.952893;0.982134;0.983027;1.00944;0.990719;0.996127;0.990778;0.990877;0.989515;0.992598;0.998131;0.994267;0.984734;0.990973;0.990992;0.99096;0.990997;0.995232;1.00499;0.998934;0.990845;50.1232;0.987038;0.34757;1.83585;697.7
20;900;3.55508e-06;1.04858e-10;0.992163;0.990886;0.984968;0.991039;0.990359;0.995147;0.894848;0.99116;0.991004;23.0725;16.9368;0.990199;0.992996;0.991021;0.990977;0.986299;0.990965;0.98802;0.674006;0.987426;0.984688;194.174;1.3894;0.984714;0.990991;0.990991;0.995407;1.00515;0.99096;0.988544;0.99011;0.992674;0.984694;0.989882;0.992874;0.984708;0.989864;0.991533;0.992481;0.984691;0.989896;0.992802;0.991585;0.991121;0.990999;0.98573;0.984698;0.989875;0.992838;0.990911;0.996435;1.00999;0.984551;0.950337;0.990985;0.990974;0.991111;0.996153;0.990999;0.984663;0.98582;1.00794;0.995123;0.988063;0.994651;0.990965;0.997874;1.00487;0.990992;0.990907;0.986117;13.7655;0.988311;0.991525;0.990592;0.98528;0.99078;1.00528;0.996233;1.00515;0.991102;0.990991;0.983059;0.991083;0.990908;0.952809;0.982116;0.983009;1.00948;0.990718;0.996139;0.990777;0.990877;0.989516;0.992602;0.998162;0.994267;0.984721;0.990973;0.990992;0.99096;0.990997;0.995241;1.00502;0.998951;0.990845;50.1232;0.987029;0.346256;1.83747;697.7
