condition;iter;t;dt;mu;density;consistent;mu_diff
1;3600;0.0734989;9.0072e-07;0.00535267;1;1;0
1;3700;0.0736241;1.80144e-06;0.00535412;1;1;0
1;3800;0.0738745;3.60288e-06;0.00535697;1;1;0
1;3900;0.0743753;7.20576e-06;0.00536263;1;1;0
1;4000;0.0753769;1.44115e-05;0.00537384;1;1;0
1;4100;0.0773801;2.8823e-05;0.00539581;1;1;0
1;4200;0.0813865;5.76461e-05;0.00543798;1;1;0
1;4300;0.0859636;2.30584e-05;0.00548359;1;1;0
1;4400;0.0890995;4.61169e-05;0.00551326;1;1;0
1;4500;0.0927704;1.84467e-05;0.00554659;1;1;0
1;4600;0.0952423;3.68935e-05;0.00556825;1;1;0
1;4700;0.100186;7.3787e-05;0.00560965;1;1;0
1;4800;0.10603;2.95148e-05;0.00565609;1;1;0
1;4900;0.109955;5.90296e-05;0.0056858;1;1;0
1;5000;0.114666;2.36118e-05;0.00572032;1;1;0
1;5100;0.117783;4.72237e-05;0.00574234;1;1;0
1;5200;0.121289;3.77789e-06;0.00576641;1;1;0
1;5300;0.121772;7.55579e-06;0.00576967;1;1;0
1;5400;0.122739;1.51116e-05;0.00577616;1;1;0
1;5500;0.124674;3.02231e-05;0.00578896;1;1;0
1;5600;0.128542;6.04463e-05;0.00581389;1;1;0
1;5700;0.133547;2.41785e-05;0.00584467;1;1;0
1;5800;0.136618;4.8357e-05;0.00586268;1;1;0
1;5900;0.14043;3.86856e-06;0.00588401;1;1;0
1;6000;0.140906;7.73713e-06;0.00588669;1;1;0
1;6100;0.141858;1.54743e-05;0.00589184;1;1;0
1;6200;0.143761;3.09485e-05;0.00590198;1;1;0
1;6300;0.147568;6.1897e-05;0.00592162;1;1;0
1;6400;0.15327;4.95176e-06;0.00594955;1;1;0
1;6500;0.153834;9.90352e-06;0.00595223;1;1;0
1;6600;0.154963;1.9807e-05;0.00595753;1;1;0
1;6700;0.157221;3.96141e-05;0.00596796;1;1;0
1;6800;0.161737;7.92282e-05;0.00598815;1;1;0
1;6900;0.16909;3.16913e-05;0.00601931;1;1;0
1;7000;0.172639;6.33825e-05;0.00603367;1;1;0
1;7100;0.178511;5.0706e-06;0.00605647;1;1;0
1;7200;0.179058;1.01412e-05;0.00605855;1;1;0
1;7300;0.180154;2.02824e-05;0.00606266;1;1;0
1;7400;0.182344;4.05648e-05;0.00607076;1;1;0
1;7500;0.186725;8.11296e-05;0.00608648;1;1;0
1;7600;0.194518;1.29807e-06;0.00611248;1;1;0
1;7700;0.194651;2.59615e-06;0.00611301;1;1;0
1;7800;0.194919;5.1923e-06;0.00611387;1;1;0
1;7900;0.195453;1.03846e-05;0.00611559;1;1;0
1;8000;0.196523;2.07692e-05;0.00611899;1;1;0
1;8100;0.198662;4.15384e-05;0.00612568;1;1;0
1;8200;0.202941;8.30767e-05;0.00613868;1;1;0
1;8300;0.211066;3.32307e-05;0.00616202;1;1;0
1;8400;0.214455;6.64614e-05;0.00617129;1;1;0
1;8600;0.22376;2.65846e-05;0.00619557;1;1;0
1;8700;0.229077;5.31691e-05;0.00620879;1;1;0
1;8800;0.229698;4.25353e-06;0.0062103;1;1;0
1;8900;0.230531;8.50706e-06;0.00621233;1;1;0
1;9000;0.232199;1.70141e-05;0.00621635;1;1;0
1;9100;0.235534;3.40282e-05;0.00622428;1;1;0
1;9200;0.242203;6.80565e-05;0.00623861;1;1;0
1;9300;0.245061;2.72226e-05;0.00624453;1;1;0
1;9400;0.25037;5.44452e-05;0.00625516;1;1;0
1;9500;0.252776;2.17781e-05;0.00625988;1;1;0
1;9600;0.256979;4.35561e-05;0.00626799;1;1;0
1;9700;0.26056;1.74225e-05;0.00627476;1;1;0
1;9800;0.263487;3.48449e-05;0.00628021;1;1;0
1;9900;0.269341;6.96898e-05;0.00629088;1;1;0
1;10000;0.272073;5.57519e-06;0.0062958;1;1;0
1;10100;0.272992;1.11504e-05;0.00629743;1;1;0
1;10200;0.274832;2.23007e-05;0.00630069;1;1;0
1;10300;0.278512;4.46015e-05;0.00630711;1;1;0
1;10400;0.282927;1.78406e-05;0.00631469;1;1;0
1;10500;0.285425;3.56812e-05;0.00631892;1;1;0
1;10600;0.29042;7.13624e-05;0.00632725;1;1;0
1;10700;0.295815;2.8545e-05;0.00633607;1;1;0
1;10800;0.299783;5.70899e-05;0.00634243;1;1;0
1;10900;0.304133;2.2836e-05;0.00634931;1;1;0
1;11000;0.307285;4.56719e-05;0.00635422;1;1;0
1;11100;0.312619;1.82688e-05;0.0063624;1;1;0
1;11200;0.314665;3.65375e-05;0.0063655;1;1;0
1;11300;0.318758;7.30751e-05;0.00637163;1;1;0
1;11400;0.32551;2.923e-05;0.00638157;1;1;0
1;11500;0.328754;5.84601e-05;0.00638626;1;1;0
1;11600;0.334191;2.3384e-05;0.00639401;1;1;0
1;11700;0.336763;4.67681e-05;0.00639764;1;1;0
1;11800;0.341908;9.35361e-05;0.00640479;1;1;0
1;11900;0.344882;1.87072e-05;0.00640888;1;1;0
1;12000;0.348324;3.74144e-05;0.00641356;1;1;0
1;12100;0.355209;7.48289e-05;0.00642278;1;1;0
1;12200;0.35889;2.99316e-05;0.00642764;1;1;0
1;12300;0.364368;5.98631e-05;0.00643476;1;1;0
1;12400;0.367349;2.39452e-05;0.0064386;1;1;0
1;12500;0.371707;4.78905e-05;0.00644414;1;1;0
1;12600;0.376189;1.91562e-05;0.00644978;1;1;0
1;12700;0.37914;3.83124e-05;0.00645345;1;1;0
1;12800;0.38504;7.66248e-05;0.00646068;1;1;0
1;12900;0.38903;6.12998e-06;0.00646553;1;1;0
1;13000;0.389956;1.226e-05;0.00646664;1;1;0
1;13100;0.391807;2.45199e-05;0.00646885;1;1;0
1;13200;0.39551;4.90399e-05;0.00647324;1;1;0
1;13300;0.400698;1.96159e-05;0.00647931;1;1;0
1;13400;0.403189;3.92319e-05;0.0064822;1;1;0
1;13500;0.408172;7.84638e-05;0.00648791;1;1;0
1;13600;0.414716;3.13855e-05;0.00649531;1;1;0
1;13700;0.41867;6.2771e-05;0.00649972;1;1;0
1;13800;0.423943;2.51084e-05;0.00650554;1;1;0
1;13900;0.427081;5.02168e-05;0.00650897;1;1;0
1;14000;0.433178;2.00867e-05;0.00651554;1;1;0
1;14100;0.435207;4.01735e-05;0.00651771;1;1;0
1;14200;0.439264;8.03469e-05;0.00652202;1;1;0
1;14400;0.450432;3.21388e-05;0.00653365;1;1;0
1;14500;0.451548;2.5711e-06;0.00653474;1;1;0
1;14600;0.452021;5.1422e-06;0.00653518;1;1;0
1;14700;0.452967;1.02844e-05;0.00653605;1;1;0
1;14800;0.45486;2.05688e-05;0.00653778;1;1;0
1;14900;0.456464;8.22752e-06;0.00653924;1;1;0
1;15000;0.457822;1.6455e-05;0.00654046;1;1;0
1;15100;0.45953;6.58202e-06;0.00654199;1;1;0
1;15200;0.460431;1.3164e-05;0.00654279;1;1;0
1;15300;0.462235;2.63281e-05;0.00654439;1;1;0
1;15400;0.464315;1.05312e-05;0.00654621;1;1;0
1;15500;0.465737;2.10625e-05;0.00654745;1;1;0
1;15600;0.467729;8.42498e-06;0.00654918;1;1;0
1;15700;0.468774;1.685e-05;0.00655007;1;1;0
1;15900;0.471503;6.73999e-06;0.0065524;1;1;0
1;16000;0.472851;1.348e-05;0.00655354;1;1;0
1;16100;0.474119;5.39199e-06;0.00655461;1;1;0
1;16200;0.475008;1.0784e-05;0.00655536;1;1;0
1;16300;0.476788;2.1568e-05;0.00655684;1;1;0
1;16400;0.478129;8.62718e-06;0.00655795;1;1;0
1;16500;0.479535;1.72544e-05;0.00655911;1;1;0
1;16600;0.481154;6.90175e-06;0.00656044;1;1;0
1;16700;0.482134;1.38035e-05;0.00656124;1;1;0
1;16800;0.483779;5.5214e-06;0.00656257;1;1;0
1;16900;0.484403;1.10428e-05;0.00656307;1;1;0
1;17000;0.485651;2.20856e-05;0.00656408;1;1;0
1;17100;0.486707;4.41712e-06;0.00656492;1;1;0
1;17200;0.487431;8.83424e-06;0.0065655;1;1;0
1;17300;0.48888;1.76685e-05;0.00656665;1;1;0
1;17400;0.490187;7.06739e-06;0.00656769;1;1;0
1;17500;0.491283;1.41348e-05;0.00656855;1;1;0
1;17600;0.492767;5.65391e-06;0.00656971;1;1;0
1;17700;0.493502;1.13078e-05;0.00657029;1;1;0
1;17800;0.494972;2.26156e-05;0.00657143;1;1;0
1;17900;0.495528;4.52313e-06;0.00657186;1;1;0
1;18000;0.496401;9.04626e-06;0.00657253;1;1;0
1;18100;0.498147;1.80925e-05;0.00657387;1;1;0
1;18200;0.498969;7.23701e-06;0.00657451;1;1;0
1;18300;0.500351;1.4474e-05;0.00657556;1;1;0
1;18400;0.501512;5.7896e-06;0.00657644;1;1;0
1;18500;0.502484;1.15792e-05;0.00657718;1;1;0
1;18600;0.503758;4.63168e-06;0.00657814;1;1;0
1;18700;0.504383;9.26337e-06;0.00657861;1;1;0
1;18800;0.505634;1.85267e-05;0.00657954;1;1;0
1;18900;0.50712;7.41069e-06;0.00658065;1;1;0
1;19000;0.508105;1.48214e-05;0.00658138;1;1;0
1;19100;0.50962;5.92855e-06;0.0065825;1;1;0
1;19200;0.51032;1.18571e-05;0.00658302;1;1;0
1;19300;0.511719;2.37142e-05;0.00658405;1;1;0
1;19400;0.512378;4.74284e-06;0.00658453;1;1;0
1;19500;0.513274;9.48569e-06;0.00658518;1;1;0
1;19600;0.514381;3.79428e-06;0.00658599;1;1;0
1;19700;0.514927;7.58855e-06;0.00658638;1;1;0
1;19800;0.51602;1.51771e-05;0.00658717;1;1;0
1;19900;0.517179;6.07084e-06;0.00658801;1;1;0
1;20000;0.518035;1.21417e-05;0.00658862;1;1;0
1;20100;0.519412;4.85667e-06;0.00658961;1;1;0
1;20200;0.519975;9.71334e-06;0.00659001;1;1;0
1;20300;0.521102;1.94267e-05;0.00659081;1;1;0
1;20400;0.521798;3.88534e-06;0.0065913;1;1;0
1;20500;0.522493;7.77068e-06;0.0065918;1;1;0
1;20600;0.523884;1.55414e-05;0.00659277;1;1;0
1;20700;0.52472;6.21654e-06;0.00659336;1;1;0
1;20800;0.52582;1.24331e-05;0.00659413;1;1;0
1;20900;0.526922;4.97323e-06;0.0065949;1;1;0
1;21000;0.527688;9.94646e-06;0.00659543;1;1;0
1;21100;0.528882;3.97859e-06;0.00659626;1;1;0
1;21200;0.529359;7.95717e-06;0.00659659;1;1;0
1;21300;0.530314;1.59143e-05;0.00659725;1;1;0
1;21400;0.531708;6.36574e-06;0.0065982;1;1;0
1;21500;0.532465;1.27315e-05;0.00659872;1;1;0
1;21600;0.53398;2.54629e-05;0.00659974;1;1;0
1;21700;0.534485;5.09259e-06;0.0066001;1;1;0
1;21800;0.535498;1.01852e-05;0.00660078;1;1;0
1;21900;0.536396;4.07407e-06;0.00660139;1;1;0
1;22000;0.537081;8.14814e-06;0.00660185;1;1;0
1;22100;0.538212;3.25926e-06;0.00660261;1;1;0
1;22200;0.538593;6.51852e-06;0.00660287;1;1;0
1;22300;0.539356;1.3037e-05;0.00660338;1;1;0
1;22400;0.540709;5.21481e-06;0.00660428;1;1;0
1;22500;0.541267;1.04296e-05;0.00660465;1;1;0
1;22600;0.542383;2.08592e-05;0.00660539;1;1;0
1;22700;0.54313;4.17185e-06;0.00660589;1;1;0
1;22800;0.543877;8.3437e-06;0.00660638;1;1;0
1;22900;0.544873;3.33748e-06;0.00660704;1;1;0
1;23000;0.545327;6.67496e-06;0.00660734;1;1;0
1;23100;0.546234;1.33499e-05;0.00660793;1;1;0
1;23200;0.547297;5.33997e-06;0.00660863;1;1;0
1;23300;0.548013;1.06799e-05;0.00660909;1;1;0
1;23400;0.549286;4.27197e-06;0.00660992;1;1;0
1;23500;0.549747;8.54395e-06;0.00661022;1;1;0
1;23600;0.55067;1.70879e-05;0.00661082;1;1;0
1;23700;0.551432;3.41758e-06;0.00661131;1;1;0
1;23800;0.552006;6.83516e-06;0.00661168;1;1;0
1;23900;0.553154;1.36703e-05;0.00661242;1;1;0
1;24000;0.55398;5.46813e-06;0.00661295;1;1;0
1;24100;0.554888;1.09363e-05;0.00661353;1;1;0
1;24200;0.555981;4.3745e-06;0.00661423;1;1;0
1;24300;0.556594;8.749e-06;0.00661462;1;1;0
1;24400;0.557717;3.4996e-06;0.00661533;1;1;0
1;24500;0.558088;6.9992e-06;0.00661557;1;1;0
1;24600;0.55883;1.39984e-05;0.00661604;1;1;0
1;24700;0.560174;5.59936e-06;0.00661688;1;1;0
1;24800;0.560762;1.11987e-05;0.00661725;1;1;0
1;24900;0.561938;2.23974e-05;0.00661799;1;1;0
1;25000;0.562614;4.47949e-06;0.00661842;1;1;0
1;25100;0.563447;8.95898e-06;0.00661894;1;1;0
1;25200;0.564307;3.58359e-06;0.00661947;1;1;0
1;25300;0.564863;7.16718e-06;0.00661982;1;1;0
1;25400;0.565914;2.86687e-06;0.00662047;1;1;0
1;25500;0.566212;5.73375e-06;0.00662065;1;1;0
1;25600;0.566808;1.14675e-05;0.00662102;1;1;0
1;25700;0.568001;2.2935e-05;0.00662176;1;1;0
1;25800;0.568583;4.587e-06;0.00662212;1;1;0
1;25900;0.569464;9.17399e-06;0.00662266;1;1;0
1;26000;0.570297;3.6696e-06;0.00662317;1;1;0
1;26100;0.570891;7.3392e-06;0.00662353;1;1;0
1;26200;0.571913;2.93568e-06;0.00662416;1;1;0
1;26300;0.572245;5.87136e-06;0.00662436;1;1;0
1;26400;0.572908;1.17427e-05;0.00662477;1;1;0
1;26500;0.57408;4.69709e-06;0.00662548;1;1;0
1;26600;0.574583;9.39417e-06;0.00662578;1;1;0
1;26700;0.575588;1.87883e-05;0.00662639;1;1;0
1;26800;0.576261;3.75767e-06;0.0066268;1;1;0
1;26900;0.576933;7.51534e-06;0.0066272;1;1;0
1;27000;0.57783;3.00613e-06;0.00662774;1;1;0
