condition;iter;t;dt;5FTHFabc;ACt;ATPase;COAabc;DADNabc;DCYTabc;DGSNabc;FAt;FORt;GLCpts;GLYCt;H2Ot;Ht;LIPTA;L_LACt2r;NACabc;NH3t;O2t;PIabc;PYRt2r;RIBFLVabc;THMDabc;URAt2;trdoxt;AAabc;5FTHFPGS;ACKr;ACPPAT;ACPS;ACP_transl;ADK1;ADPT;AGPAT;APG3PAT;BPNT;CLPNS;CTPS2;CYTK1;CYTK2;DADK;DADNK;DAGGALT;DAGPST;DASYN;DCMPDA;DCYTK;DGK1;DGSNK;DNAP;DRPA;ENO;FAKr;FBA;FMETTRS;FTHFCL;GALU;GAPD;GHMT;GK1;GLYK;GUAPRT;LDH_L;MTHFC;MTHFD;NADHK;NADS;NCTPPRT;NNATr;NOX;PAPA;PDH_E3;PDH_acald;PFK;PGI;PGK;PGK3;PGK4;PGM;PGMT;PGPP;PGSA;PPA;PPM2;PRPPS;PSSYN;PTAr;PUNP2;PUNP4;PYK;PYK2;PYK4;PYK5;PYK7;PYK8;PdhC_transl;RBFK;RPE;RPI;TALA;TKT1;TKT2;TMDK1;TMPK;TPI;TRDR;UDPG4E;UDPGALM;UMPK;UPPRT;dUTPase_transl;rRNAP;tRNAP;AATRS;Ribosome
1;8900;0.0347659;6.64614e-06;11.4618;14.2615;2272.79;2.16189;152.217;5.01881;174.487;2.98566;3.78136e-08;2326.2;1.19719;272.258;18.437;1.01065;3.78136e-08;3.19936;0.488279;205.283;562.888;1103.89;0.854951;7.93532;42.3617;5.56936;378.459;15.7278;138.357;40.2508;8.6365;13909.8;1289.16;97.2297;40.8278;2.76094;0.355054;0.758471;200.961;1.22233;2.88826;7.01162;7.06736;0.563572;0.468099;1.71755;3.78136e-08;4.15488;2.93385;3.36211;22.0568;85.2198;2296.81;7.14337;2086.55;193.006;10.5247;3.66986;11628.6;5.53743;185.799;4.67918;115.284;2.86193;5.57905;0.656809;0.00347463;0.893225;0.392171;0.640114;8706.95;0.421029;15089.5;15125.5;4727.02;1737.84;8463.61;150.914;1.54298;2297.1;1.28909;0.918617;1.70623;404.859;85.2702;564.592;2.50348;223.657;65.0258;78.3729;3195;211.99;0.828161;4.04655;1.23779;3.98279;189.686;0.428637;117.982;117.957;118.112;117.83;110.445;7.02693;6.95324;1042.54;5.56331;2.79516;2.78122;304.651;183.578;63.2206;44.3393;483.923;14009.1;213.673
1;9000;0.0349932;1.32923e-06;11.4657;14.2652;2273.46;2.16266;152.259;5.01707;174.536;2.98716;3.78248e-08;2326.89;1.198;272.339;18.4439;1.01096;3.78248e-08;3.19626;0.488899;205.344;563.054;1104.21;0.85174;7.93466;42.3747;5.5712;378.569;15.7331;138.399;40.2633;8.64047;13913.9;1289.55;97.2588;40.8392;2.76252;0.355218;0.758498;201.022;1.2219;2.88813;7.01275;7.0683;0.562214;0.469914;1.71697;3.78248e-08;4.15497;2.93376;3.36201;22.0595;85.246;2297.49;7.14679;2087.16;193.071;10.5291;3.66828;11632;5.53926;185.858;4.67929;115.32;2.86109;5.58095;0.657029;0.00347374;0.892881;0.392021;0.639868;8709.53;0.420363;15094;15130;4728.42;1738.36;8466.12;150.962;1.54337;2297.78;1.28853;0.917206;1.70565;404.983;85.2964;564.768;2.50293;223.724;65.0462;78.3969;3195.94;212.054;0.827854;4.04699;1.23793;3.98324;189.744;0.427832;118.018;117.993;118.147;117.866;110.478;7.02792;6.95431;1042.85;5.56517;2.79395;2.78;304.747;183.635;63.2416;44.3844;484.047;14013.3;213.7
1;9100;0.0352338;2.65846e-06;11.4698;14.2692;2274.16;2.16348;152.304;5.01522;174.587;2.98875;3.78366e-08;2327.61;1.19887;272.424;18.4512;1.01129;3.78366e-08;3.19299;0.489553;205.409;563.23;1104.55;0.848343;7.93395;42.3884;5.57314;378.686;15.7387;138.443;40.2766;8.64466;13918.2;1289.96;97.2894;40.8513;2.76418;0.355391;0.758516;201.086;1.22145;2.88798;7.01393;7.06928;0.560779;0.471833;1.71635;3.78366e-08;4.15506;2.93367;3.3619;22.0623;85.2737;2298.2;7.1504;2087.82;193.139;10.5338;3.66661;11635.7;5.54119;185.92;4.67942;115.359;2.86019;5.58294;0.657261;0.00347255;0.892539;0.391871;0.639622;8712.25;0.419655;15098.7;15134.7;4729.9;1738.9;8468.75;151.012;1.54377;2298.5;1.28795;0.91572;1.70502;405.114;85.3241;564.952;2.50234;223.794;65.0677;78.4221;3196.93;212.122;0.827528;4.04746;1.23807;3.98372;189.806;0.426982;118.056;118.03;118.184;117.904;110.513;7.02896;6.95544;1043.18;5.56712;2.79267;2.77871;304.847;183.696;63.2637;44.4321;484.178;14017.6;213.728
1;9200;0.0355692;1.06338e-06;11.4755;14.2746;2275.13;2.1646;152.365;5.01264;174.658;2.99095;3.78529e-08;2328.62;1.20007;272.541;18.4613;1.01174;3.78529e-08;3.18842;0.490464;205.499;563.473;1105.03;0.843604;7.93294;42.4074;5.57583;378.847;15.7465;138.505;40.2949;8.65049;13924.2;1290.54;97.3319;40.868;2.76649;0.355632;0.758523;201.174;1.22081;2.88778;7.01556;7.07062;0.558779;0.474508;1.71547;3.78529e-08;4.15518;2.93354;3.36175;22.0661;85.3119;2299.2;7.15541;2088.72;193.234;10.5403;3.66428;11640.7;5.54386;186.006;4.67958;115.412;2.85891;5.5857;0.657569;0.0034893;0.892096;0.391676;0.639303;8716.01;0.418666;15105.2;15141.2;4731.94;1739.65;8472.4;151.082;1.54431;2299.49;1.28713;0.913663;1.70414;405.296;85.3625;565.208;2.50151;223.892;65.0975;78.4572;3198.31;212.216;0.82707;4.04811;1.23827;3.98437;189.892;0.425797;118.108;118.083;118.236;117.957;110.561;7.0304;6.95699;1043.63;5.56983;2.79088;2.77691;304.987;183.78;63.2944;44.4984;484.359;14023.7;213.766
1;9300;0.0357107;2.12676e-06;11.4779;14.2769;2275.54;2.16508;152.39;5.01155;174.687;2.99187;3.78598e-08;2329.04;1.20057;272.59;18.4656;1.01193;3.78598e-08;3.18649;0.490845;205.537;563.575;1105.23;0.841608;7.93251;42.4154;5.57696;378.914;15.7497;138.531;40.3026;8.65294;13926.8;1290.77;97.3497;40.875;2.76746;0.355733;0.758518;201.212;1.22054;2.88769;7.01624;7.07119;0.557937;0.475636;1.7151;3.78598e-08;4.15523;2.93348;3.36168;22.0677;85.328;2299.61;7.15752;2089.1;193.274;10.543;3.6633;11642.8;5.54498;186.042;4.67964;115.435;2.85838;5.58686;0.657717;0.00347081;0.891922;0.3916;0.639179;8717.59;0.418247;15107.9;15144;4732.8;1739.97;8473.93;151.112;1.54454;2299.91;1.28679;0.912802;1.70377;405.372;85.3786;565.316;2.50116;223.933;65.11;78.4719;3198.89;212.255;0.826877;4.04838;1.23835;3.98465;189.928;0.4253;118.13;118.105;118.257;117.98;110.581;7.031;6.95764;1043.82;5.57097;2.79013;2.77615;305.045;183.815;63.3072;44.5263;484.434;14026.2;213.782
1;9400;0.0359935;4.25353e-06;11.4827;14.2814;2276.35;2.16602;152.442;5.00936;174.747;2.99371;3.78734e-08;2329.88;1.20157;272.688;18.474;1.01232;3.78734e-08;3.18263;0.491609;205.612;563.778;1105.63;0.837614;7.93164;42.4312;5.57921;379.048;15.7562;138.583;40.3179;8.65784;13931.8;1291.25;97.3852;40.8889;2.7694;0.355935;0.758496;201.286;1.22;2.88751;7.0176;7.0723;0.556253;0.477889;1.71436;3.78734e-08;4.15532;2.93336;3.36154;22.0709;85.3599;2300.44;7.16172;2089.85;193.353;10.5484;3.66133;11647;5.54721;186.114;4.67977;115.48;2.85729;5.58917;0.657986;0.0034698;0.891591;0.391455;0.638941;8720.73;0.417409;15113.3;15149.4;4734.51;1740.59;8476.98;151.17;1.54499;2300.73;1.2861;0.911089;1.70303;405.524;85.4106;565.53;2.50046;224.014;65.1349;78.5012;3200.04;212.334;0.826488;4.04892;1.23852;3.98519;189.999;0.424306;118.174;118.149;118.301;118.024;110.622;7.03219;6.95894;1044.19;5.57323;2.78862;2.77463;305.162;183.885;63.3329;44.582;484.585;14031.3;213.814
1;9500;0.0363738;1.70141e-06;11.4891;14.2875;2277.44;2.16728;152.51;5.00642;174.826;2.99618;3.78916e-08;2331;1.20292;272.819;18.4853;1.01283;3.78916e-08;3.17745;0.492632;205.713;564.05;1106.16;0.832245;7.93046;42.4524;5.58221;379.228;15.7649;138.652;40.3384;8.66439;13938.5;1291.89;97.4327;40.9075;2.77199;0.356205;0.758436;201.384;1.21927;2.88727;7.0194;7.07377;0.553993;0.480916;1.71336;3.78916e-08;4.15543;2.9332;3.36134;22.0752;85.4026;2301.54;7.16734;2090.86;193.459;10.5557;3.65868;11652.6;5.55019;186.211;4.67994;115.539;2.8558;5.59225;0.658342;0.00347209;0.891185;0.391277;0.638649;8724.93;0.416278;15120.6;15156.7;4736.79;1741.43;8481.05;151.248;1.54558;2301.84;1.28517;0.90881;1.70202;405.727;85.4534;565.815;2.49952;224.122;65.1682;78.5403;3201.57;212.438;0.825962;4.04964;1.23873;3.98591;190.095;0.42297;118.232;118.207;118.358;118.083;110.675;7.03377;6.96066;1044.69;5.57625;2.78659;2.77258;305.317;183.979;63.3672;44.6566;484.786;14038;213.857
1;9600;0.0365882;3.40282e-06;11.4927;14.2909;2278.05;2.16798;152.548;5.00475;174.87;2.99756;3.79018e-08;2331.63;1.20367;272.893;18.4916;1.01311;3.79018e-08;3.17452;0.493207;205.769;564.201;1106.45;0.829219;7.92978;42.4643;5.5839;379.329;15.7698;138.69;40.3499;8.66808;13942.2;1292.25;97.4594;40.9179;2.77345;0.356357;0.758387;201.44;1.21886;2.88713;7.02041;7.07459;0.552721;0.482621;1.71279;3.79018e-08;4.15549;2.93311;3.36123;22.0775;85.4266;2302.16;7.17049;2091.42;193.518;10.5598;3.65718;11655.7;5.55185;186.264;4.68002;115.573;2.85496;5.59397;0.658546;0.00346815;0.890976;0.391186;0.638499;8727.28;0.415639;15124.7;15160.8;4738.07;1741.9;8483.33;151.292;1.5459;2302.46;1.28464;0.907537;1.70145;405.84;85.4773;565.975;2.49898;224.183;65.1868;78.5622;3202.43;212.497;0.825664;4.05004;1.23885;3.98631;190.148;0.42222;118.265;118.24;118.39;118.116;110.706;7.03465;6.96162;1044.97;5.57795;2.78544;2.77142;305.404;184.031;63.3864;44.6985;484.899;14041.8;213.881
1;9800;0.0371462;1.36113e-06;11.502;14.2997;2279.62;2.1698;152.647;5.0004;174.984;3.00115;3.79281e-08;2333.25;1.20563;273.082;18.508;1.01385;3.79281e-08;3.1669;0.494698;205.915;564.594;1107.22;0.821342;7.92799;42.4949;5.58825;379.588;15.7823;138.79;40.3795;8.67765;13951.9;1293.17;97.5282;40.9449;2.77722;0.356752;0.7582;201.582;1.21778;2.88676;7.02301;7.07668;0.549411;0.487056;1.71131;3.79281e-08;4.15563;2.93285;3.36093;22.0835;85.4884;2303.76;7.17866;2092.88;193.671;10.5703;3.65328;11663.8;5.55616;186.403;4.68024;115.659;2.85272;5.59843;0.659065;0.00346695;0.890488;0.390972;0.638149;8733.35;0.41397;15135.2;15171.3;4741.37;1743.12;8489.22;151.405;1.54674;2304.06;1.28328;0.904273;1.69995;406.134;85.5393;566.389;2.49758;224.34;65.2349;78.6189;3204.65;212.648;0.824885;4.05108;1.23916;3.98734;190.287;0.42027;118.349;118.324;118.474;118.202;110.784;7.03692;6.96409;1045.7;5.58233;2.78246;2.76841;305.629;184.167;63.4361;44.8074;485.189;14051.5;213.943
1;9900;0.0374185;2.72226e-06;11.5065;14.3039;2280.38;2.17067;152.694;4.99827;175.039;3.00289;3.79409e-08;2334.03;1.20658;273.174;18.5159;1.01421;3.79409e-08;3.16319;0.495422;205.985;564.784;1107.59;0.817499;7.9271;42.5098;5.59035;379.714;15.7884;138.838;40.3938;8.6823;13956.6;1293.62;97.5616;40.9579;2.77906;0.356944;0.758075;201.651;1.21724;2.88657;7.02426;7.07768;0.547799;0.489217;1.71058;3.79409e-08;4.15569;2.93272;3.36077;22.0864;85.5183;2304.54;7.18263;2093.58;193.745;10.5755;3.65138;11667.8;5.55824;186.471;4.68034;115.701;2.85162;5.60058;0.659316;0.00346645;0.89028;0.390881;0.637999;8736.29;0.413153;15140.3;15176.4;4742.97;1743.7;8492.07;151.459;1.54714;2304.83;1.28261;0.902707;1.69922;406.275;85.5692;566.589;2.4969;224.416;65.2581;78.6464;3205.72;212.721;0.824502;4.05157;1.23931;3.98784;190.354;0.419321;118.39;118.365;118.514;118.243;110.822;7.03802;6.96527;1046.05;5.58445;2.781;2.76694;305.738;184.232;63.4601;44.8603;485.329;14056.2;213.972
1;10000;0.0377005;1.0889e-06;11.5111;14.3083;2281.16;2.17158;152.744;4.99605;175.096;3.00468;3.7954e-08;2334.84;1.20756;273.269;18.524;1.01457;3.7954e-08;3.15933;0.496171;206.057;564.979;1107.98;0.813519;7.92617;42.5251;5.59253;379.844;15.7947;138.888;40.4086;8.6871;13961.4;1294.08;97.596;40.9713;2.78095;0.357142;0.757922;201.723;1.21669;2.88638;7.02554;7.0787;0.546131;0.491454;1.70982;3.7954e-08;4.15575;2.93259;3.36061;22.0893;85.5491;2305.33;7.18672;2094.31;193.821;10.5807;3.64941;11671.8;5.56038;186.54;4.68044;115.744;2.85046;5.6028;0.659575;0.0034668;0.890083;0.390795;0.637858;8739.32;0.412306;15145.5;15181.7;4744.61;1744.31;8495.01;151.516;1.54754;2305.63;1.28192;0.901105;1.69846;406.422;85.6001;566.796;2.49618;224.495;65.2821;78.6747;3206.83;212.797;0.824104;4.05209;1.23946;3.98834;190.423;0.41834;118.433;118.408;118.556;118.286;110.861;7.03914;6.9665;1046.41;5.58663;2.77948;2.76541;305.85;184.3;63.4849;44.915;485.473;14061.1;214.003
1;10100;0.0378736;2.17781e-06;11.514;14.3109;2281.64;2.17213;152.774;4.99469;175.131;3.00578;3.7962e-08;2335.34;1.20816;273.326;18.529;1.0148;3.7962e-08;3.15697;0.496629;206.102;565.099;1108.21;0.811076;7.92559;42.5344;5.59385;379.923;15.7985;138.918;40.4176;8.69004;13964.4;1294.36;97.617;40.9795;2.78211;0.357263;0.757815;201.766;1.21635;2.88626;7.02632;7.07932;0.545107;0.492827;1.70935;3.7962e-08;4.15578;2.9325;3.3605;22.0911;85.5679;2305.82;7.18922;2094.75;193.868;10.584;3.64819;11674.3;5.56169;186.582;4.6805;115.77;2.84975;5.60416;0.659734;0.00346581;0.889972;0.390747;0.637778;8741.16;0.411784;15148.7;15184.9;4745.62;1744.68;8496.8;151.55;1.54779;2306.12;1.28149;0.900133;1.69799;406.511;85.619;566.922;2.49575;224.543;65.2967;78.692;3207.51;212.843;0.823859;4.0524;1.23955;3.98865;190.465;0.417739;118.459;118.434;118.582;118.312;110.884;7.03982;6.96724;1046.64;5.58797;2.77855;2.76447;305.918;184.341;63.5001;44.9485;485.561;14064.1;214.022
1;10200;0.0382199;4.35561e-06;11.5196;14.3163;2282.59;2.17323;152.833;4.99196;175.2;3.00797;3.7978e-08;2336.32;1.20936;273.441;18.5389;1.01525;3.7978e-08;3.15224;0.497543;206.19;565.337;1108.68;0.80619;7.92442;42.553;5.59649;380.08;15.8062;138.979;40.4356;8.69592;13970.3;1294.92;97.6589;40.9958;2.78442;0.357505;0.75757;201.852;1.21566;2.88601;7.02788;7.08054;0.543062;0.495569;1.70841;3.7978e-08;4.15585;2.93233;3.36029;22.0947;85.6054;2306.79;7.19421;2095.63;193.96;10.5904;3.64577;11679.2;5.56429;186.667;4.68061;115.822;2.84831;5.60686;0.660049;0.00346544;0.889768;0.390658;0.637631;8744.85;0.41074;15155.1;15191.2;4747.62;1745.42;8500.37;151.618;1.54828;2307.09;1.28064;0.898213;1.69704;406.689;85.6566;567.172;2.49487;224.638;65.3259;78.7264;3208.85;212.934;0.823367;4.05301;1.23973;3.98926;190.549;0.416538;118.51;118.485;118.632;118.364;110.932;7.04117;6.96872;1047.08;5.59063;2.77669;2.7626;306.055;184.423;63.5303;45.0153;485.736;14070;214.059
1;10300;0.0384995;1.74225e-06;11.5242;14.3205;2283.36;2.17411;152.881;4.98976;175.255;3.00973;3.79908e-08;2337.11;1.21032;273.533;18.5469;1.01561;3.79908e-08;3.14841;0.498279;206.261;565.528;1109.05;0.802244;7.92347;42.5679;5.59861;380.207;15.8123;139.027;40.45;8.70065;13975;1295.37;97.6925;41.0089;2.78628;0.357701;0.757341;201.922;1.21511;2.88581;7.02912;7.08152;0.541411;0.497782;1.70765;3.79908e-08;4.15589;2.93218;3.36012;22.0975;85.6355;2307.57;7.19822;2096.34;194.035;10.5956;3.64381;11683.1;5.56639;186.734;4.68069;115.864;2.84713;5.60902;0.660302;0.00346536;0.889623;0.390594;0.637527;8747.8;0.409895;15160.2;15196.4;4749.22;1746.01;8503.24;151.673;1.54867;2307.87;1.27995;0.896688;1.69628;406.832;85.6867;567.374;2.49416;224.714;65.3492;78.754;3209.93;213.008;0.822968;4.05351;1.23988;3.98975;190.617;0.41557;118.551;118.526;118.673;118.406;110.97;7.04225;6.9699;1047.43;5.59276;2.77519;2.76108;306.164;184.489;63.5546;45.0692;485.876;14074.7;214.088
1;10400;0.0387748;3.48449e-06;11.5286;14.3247;2284.11;2.17497;152.928;4.98758;175.31;3.01146;3.80033e-08;2337.88;1.21126;273.624;18.5547;1.01596;3.80033e-08;3.14465;0.499001;206.33;565.715;1109.41;0.79836;7.92252;42.5825;5.60069;380.33;15.8184;139.075;40.4641;8.7053;13979.6;1295.81;97.7255;41.0217;2.78811;0.357892;0.757087;201.99;1.21456;2.88561;7.03034;7.08246;0.539788;0.499959;1.70689;3.80033e-08;4.15593;2.93204;3.35995;22.1002;85.665;2308.33;7.20216;2097.04;194.108;10.6007;3.64188;11687;5.56843;186.8;4.68077;115.905;2.84597;5.61114;0.660549;0.00346502;0.889495;0.390539;0.637435;8750.69;0.409062;15165.2;15201.4;4750.79;1746.58;8506.04;151.727;1.54905;2308.63;1.27928;0.895212;1.69552;406.972;85.7162;567.571;2.49345;224.789;65.3721;78.7811;3210.99;213.08;0.822574;4.05398;1.24002;3.99022;190.683;0.414619;118.592;118.567;118.713;118.447;111.007;7.04331;6.97105;1047.77;5.59485;2.77371;2.75959;306.271;184.554;63.5784;45.122;486.013;14079.4;214.117
1;10500;0.0391344;1.3938e-06;11.5344;14.3301;2285.08;2.17608;152.989;4.98472;175.38;3.0137;3.80196e-08;2338.88;1.21249;273.741;18.5649;1.01641;3.80196e-08;3.13973;0.499941;206.42;565.958;1109.89;0.793287;7.92126;42.6015;5.60339;380.491;15.8262;139.136;40.4825;8.71136;13985.6;1296.38;97.7684;41.0383;2.79048;0.358142;0.75671;202.078;1.21384;2.88535;7.03191;7.08367;0.537669;0.502799;1.70591;3.80196e-08;4.15597;2.93185;3.35971;22.1037;85.7032;2309.32;7.20728;2097.94;194.202;10.6073;3.63935;11692;5.57109;186.886;4.68087;115.959;2.84444;5.6139;0.66087;0.00346664;0.889349;0.390475;0.63733;8754.45;0.407972;15171.7;15207.9;4752.84;1747.34;8509.69;151.797;1.54953;2309.62;1.27839;0.89332;1.69453;407.153;85.7546;567.827;2.49253;224.886;65.4019;78.8163;3212.36;213.173;0.822057;4.0546;1.24021;3.99083;190.768;0.413379;118.644;118.619;118.765;118.5;111.056;7.04467;6.97254;1048.22;5.59757;2.77178;2.75764;306.41;184.638;63.6093;45.1909;486.191;14085.4;214.155
1;10600;0.0393198;2.78759e-06;11.5374;14.3328;2285.58;2.17665;153.02;4.98325;175.416;3.01486;3.80279e-08;2339.4;1.21312;273.801;18.5701;1.01665;3.80279e-08;3.13719;0.500424;206.466;566.082;1110.13;0.790673;7.92061;42.6112;5.60477;380.573;15.8302;139.168;40.4919;8.71447;13988.7;1296.67;97.7904;41.0469;2.7917;0.35827;0.756495;202.123;1.21347;2.88521;7.03271;7.08428;0.536578;0.504263;1.70539;3.80279e-08;4.15599;2.93175;3.35959;22.1055;85.7228;2309.83;7.20991;2098.4;194.25;10.6107;3.63805;11694.6;5.57245;186.93;4.68092;115.986;2.84365;5.61531;0.661036;0.00346485;0.889284;0.390447;0.637283;8756.37;0.40741;15175;15211.2;4753.88;1747.72;8511.55;151.833;1.54978;2310.13;1.27793;0.892363;1.69401;407.247;85.7742;567.959;2.49206;224.936;65.4171;78.8343;3213.07;213.221;0.82179;4.05492;1.2403;3.99115;190.812;0.412741;118.671;118.646;118.792;118.527;111.081;7.04537;6.97331;1048.45;5.59896;2.77078;2.75663;306.481;184.681;63.6252;45.2264;486.282;14088.5;214.174
1;10700;0.0396905;5.57519e-06;11.5433;14.3384;2286.57;2.17779;153.083;4.9803;175.488;3.01715;3.80446e-08;2340.42;1.21438;273.921;18.5805;1.01712;3.80446e-08;3.13212;0.501388;206.558;566.33;1110.62;0.785443;7.91929;42.6306;5.60752;380.737;15.8382;139.231;40.5106;8.72069;13994.8;1297.25;97.8342;41.0638;2.79414;0.358527;0.756023;202.213;1.21272;2.88493;7.03431;7.08549;0.534396;0.507186;1.70437;3.80446e-08;4.15603;2.93155;3.35934;22.1091;85.7619;2310.84;7.21515;2099.32;194.347;10.6174;3.63544;11699.7;5.57516;187.018;4.68101;116.04;2.84204;5.61811;0.661419;0.00350916;0.889171;0.390398;0.637202;8760.21;0.406283;15181.6;15217.9;4755.97;1748.49;8515.27;151.904;1.55027;2311.14;1.27702;0.890482;1.69298;407.432;85.8134;568.22;2.4911;225.035;65.4474;78.8703;3214.47;213.316;0.821253;4.05554;1.24049;3.99176;190.9;0.411467;118.725;118.7;118.845;118.581;111.131;7.04675;6.97482;1048.91;5.60173;2.76878;2.75461;306.623;184.766;63.6567;45.2971;486.463;14094.6;214.213
1;10800;0.0398143;1.11504e-06;11.5452;14.3402;2286.9;2.17817;153.103;4.97931;175.512;3.01792;3.80501e-08;2340.76;1.21479;273.961;18.5839;1.01727;3.80501e-08;3.13043;0.501709;206.588;566.412;1110.78;0.783698;7.91885;42.6371;5.60844;380.792;15.8409;139.252;40.5168;8.72276;13996.8;1297.45;97.8488;41.0695;2.79495;0.358612;0.755853;202.243;1.21247;2.88484;7.03483;7.08588;0.533668;0.508162;1.70403;3.80501e-08;4.15604;2.93148;3.35926;22.1102;85.7749;2311.17;7.2169;2099.62;194.379;10.6197;3.63457;11701.4;5.57606;187.047;4.68104;116.058;2.84151;5.61905;0.661474;0.0034649;0.889139;0.390384;0.637179;8761.48;0.405906;15183.9;15220.1;4756.66;1748.74;8516.51;151.927;1.55043;2311.47;1.27671;0.889866;1.69264;407.494;85.8264;568.307;2.49079;225.068;65.4575;78.8822;3214.93;213.348;0.821074;4.05575;1.24055;3.99197;190.929;0.411042;118.743;118.718;118.863;118.599;111.147;7.04721;6.97532;1049.06;5.60266;2.76811;2.75394;306.67;184.794;63.6672;45.3207;486.523;14096.7;214.225
1;10900;0.0400329;2.23007e-06;11.5487;14.3434;2287.48;2.17883;153.14;4.97757;175.554;3.01927;3.80598e-08;2341.36;1.21553;274.031;18.59;1.01754;3.80598e-08;3.12744;0.502275;206.642;566.557;1111.06;0.780615;7.91806;42.6484;5.61005;380.888;15.8456;139.289;40.5278;8.72641;14000.4;1297.79;97.8745;41.0794;2.79638;0.358763;0.755536;202.295;1.21203;2.88467;7.03576;7.08658;0.532384;0.509883;1.70342;3.80598e-08;4.15605;2.93135;3.35911;22.1123;85.7977;2311.76;7.21997;2100.16;194.435;10.6237;3.63303;11704.4;5.57764;187.099;4.68109;116.09;2.84055;5.62069;0.661666;0.00346491;0.889088;0.390362;0.637142;8763.72;0.405241;15187.7;15224;4757.88;1749.19;8518.68;151.969;1.55072;2312.06;1.27617;0.88879;1.69203;407.602;85.8493;568.46;2.49022;225.126;65.4752;78.9032;3215.75;213.404;0.820756;4.05611;1.24066;3.99232;190.98;0.410293;118.774;118.749;118.894;118.631;111.176;7.04801;6.9762;1049.33;5.60428;2.76693;2.75275;306.753;184.844;63.6857;45.3622;486.629;14100.3;214.248
1;11000;0.0404699;4.46015e-06;11.5555;14.3497;2288.62;2.18014;153.211;4.97404;175.637;3.02194;3.80789e-08;2342.54;1.217;274.168;18.602;1.01808;3.80789e-08;3.12144;0.503402;206.748;566.842;1111.62;0.774446;7.91643;42.6707;5.61323;381.077;15.8548;139.361;40.5494;8.73366;14007.4;1298.46;97.9252;41.0989;2.79921;0.359062;0.754839;202.399;1.21114;2.88432;7.03757;7.0879;0.529815;0.51332;1.70219;3.80789e-08;4.15605;2.93109;3.35878;22.1162;85.8428;2312.92;7.22606;2101.22;194.547;10.6315;3.62993;11710.3;5.58077;187.2;4.68116;116.153;2.83859;5.62393;0.662629;0.00453638;0.889009;0.390328;0.637085;8768.14;0.403906;15195.4;15231.6;4760.28;1750.07;8522.97;152.051;1.55127;2313.23;1.27508;0.886685;1.69079;407.816;85.8944;568.762;2.48908;225.241;65.5101;78.9447;3217.37;213.513;0.820114;4.05681;1.24086;3.99301;191.082;0.408793;118.836;118.811;118.955;118.694;111.234;7.04957;6.97791;1049.86;5.60741;2.76456;2.75036;306.916;184.943;63.7223;45.4449;486.837;14107.4;214.291
1;11100;0.0406644;1.78406e-06;11.5586;14.3526;2289.14;2.18074;153.244;4.97251;175.675;3.02314;3.80877e-08;2343.08;1.21765;274.231;18.6074;1.01833;3.80877e-08;3.11879;0.503901;206.796;566.972;1111.87;0.771709;7.91575;42.6809;5.61467;381.163;15.859;139.394;40.5592;8.73693;14010.6;1298.77;97.9482;41.1078;2.80049;0.359197;0.754508;202.446;1.21074;2.88418;7.03842;7.08853;0.528676;0.51485;1.70165;3.80877e-08;4.15608;2.93099;3.35866;22.1181;85.8632;2313.45;7.22881;2101.7;194.597;10.635;3.62858;11713;5.58218;187.246;4.68122;116.181;2.83777;5.6254;0.662216;0.00346549;0.888995;0.390323;0.637075;8770.15;0.403314;15198.8;15235.1;4761.37;1750.47;8524.91;152.088;1.55153;2313.76;1.27461;0.885776;1.69025;407.913;85.915;568.899;2.48859;225.293;65.526;78.9636;3218.1;213.563;0.819833;4.05714;1.24096;3.99334;191.127;0.408133;118.864;118.84;118.983;118.722;111.26;7.0503;6.97872;1050.1;5.60893;2.76352;2.74931;306.991;184.988;63.7388;45.4819;486.931;14110.6;214.311
1;11200;0.0410105;3.56812e-06;11.564;14.3577;2290.04;2.18177;153.3;4.96973;175.74;3.02525;3.81028e-08;2344.01;1.2188;274.34;18.6169;1.01875;3.81028e-08;3.11405;0.504788;206.88;567.198;1112.31;0.766829;7.91447;42.6985;5.61718;381.312;15.8663;139.452;40.5763;8.74268;14016.2;1299.3;97.9883;41.1233;2.80273;0.359433;0.753874;202.527;1.21004;2.88391;7.03985;7.08957;0.526646;0.517568;1.70068;3.81028e-08;4.15609;2.93078;3.35841;22.1212;85.8988;2314.37;7.23362;2102.54;194.685;10.6412;3.62614;11717.6;5.58465;187.325;4.68128;116.231;2.83623;5.62795;0.662516;0.00346555;0.888962;0.390309;0.637052;8773.64;0.402256;15204.9;15241.2;4763.27;1751.17;8528.3;152.153;1.55196;2314.68;1.27375;0.884185;1.68927;408.082;85.9506;569.137;2.48769;225.383;65.5536;78.9964;3219.38;213.65;0.819325;4.05769;1.24113;3.99388;191.207;0.406954;118.913;118.889;119.031;118.771;111.305;7.05154;6.98008;1050.52;5.61146;2.76165;2.74742;307.12;185.065;63.7677;45.5472;487.095;14116.2;214.346
