Time	Temp	Well	OD	CMRL	glucose
16.069444444444443	37.0	A1	0.0	25.0	0.1
16.152777777777775	37.0	A1	0.0	25.0	0.1
16.23611111111111	37.0	A1	0.0	25.0	0.1
16.319444444444443	37.0	A1	0.0	25.0	0.1
16.402777777777775	37.0	A1	0.0	25.0	0.1
16.48611111111111	37.0	A1	0.0	25.0	0.1
16.569444444444443	37.0	A1	0.0	25.0	0.1
16.652777777777775	37.0	A1	0.0	25.0	0.1
16.73611111111111	37.1	A1	0.0	25.0	0.1
16.819444444444443	37.0	A1	0.0	25.0	0.1
16.902777777777775	37.0	A1	0.0	25.0	0.1
16.98611111111111	37.0	A1	0.0	25.0	0.1
17.069444444444443	37.0	A1	0.0	25.0	0.1
17.152777777777775	37.0	A1	0.0	25.0	0.1
17.23611111111111	37.0	A1	0.0	25.0	0.1
17.319444444444443	37.0	A1	0.0	25.0	0.1
17.402777777777775	37.0	A1	0.0	25.0	0.1
17.48611111111111	37.0	A1	0.0	25.0	0.1
17.569444444444443	37.0	A1	0.0	25.0	0.1
17.652777777777775	37.0	A1	0.0	25.0	0.1
17.73611111111111	37.1	A1	0.0	25.0	0.1
17.819444444444443	37.0	A1	0.0	25.0	0.1
17.902777777777775	37.0	A1	0.0	25.0	0.1
17.98611111111111	37.0	A1	0.0	25.0	0.1
18.069444444444443	37.0	A1	0.0	25.0	0.1
18.152777777777775	37.0	A1	0.0	25.0	0.1
18.23611111111111	37.0	A1	0.0	25.0	0.1
18.319444444444443	37.1	A1	-0.0010000000000000009	25.0	0.1
18.402777777777775	37.0	A1	0.0	25.0	0.1
18.48611111111111	37.0	A1	-0.0010000000000000009	25.0	0.1
18.569444444444443	37.0	A1	-0.0010000000000000009	25.0	0.1
18.652777777777775	37.0	A1	0.0	25.0	0.1
18.73611111111111	37.0	A1	0.0	25.0	0.1
18.819444444444443	37.0	A1	-0.0010000000000000009	25.0	0.1
18.902777777777775	37.0	A1	-0.0010000000000000009	25.0	0.1
18.98611111111111	37.0	A1	0.0	25.0	0.1
19.069444444444443	37.0	A1	-0.0010000000000000009	25.0	0.1
19.152777777777775	37.0	A1	-0.0010000000000000009	25.0	0.1
19.23611111111111	37.0	A1	0.0	25.0	0.1
19.319444444444443	37.0	A1	0.0	25.0	0.1
19.402777777777775	37.0	A1	0.0	25.0	0.1
19.48611111111111	37.0	A1	0.0	25.0	0.1
