t;dt;mu;dmu
0.0;0.01;1.5599673752153997;0.0
0.01;0.01;1.5786706608949315;0.018703285679531723
0.02;0.01;1.590592151929818;0.0119214910348866
0.03;0.01;1.5996292266363457;0.009037074706527592
0.04;0.01;1.607578786694716;0.00794956005837033
0.05;0.01;1.6149058546583472;0.007327067963631251
0.060000000000000005;0.01;1.6217152628325737;0.006809408174226483
0.07;0.01;1.6280515797170936;0.006336316884519855
0.08;0.01;1.6339482340663187;0.00589665434922515
0.09;0.01;1.6394339835900482;0.005485749523729488
0.09999999999999999;0.01;1.644534156098587;0.005100172508538892
0.10999999999999999;0.01;1.6492712870029071;0.004737130904320042
0.11999999999999998;0.01;1.6536656512214607;0.004394364218553548
0.12999999999999998;0.01;1.657735737859124;0.004070086637663284
0.13999999999999999;0.01;1.6614986701432735;0.0037629322841494783
0.15;0.01;1.6649705686493563;0.003471898506082871
0.16;0.01;1.6681668553772155;0.00319628672785921
0.17;0.01;1.6711024964823278;0.002935641105112241
0.18000000000000002;0.01;1.6737921823942958;0.002689685911968054
0.19000000000000003;0.01;1.6762504457442138;0.002458263349917944
0.20000000000000004;0.01;1.6784917198803948;0.0022412741361810262
0.21000000000000005;0.01;1.680530343515529;0.0020386236351341847
0.22000000000000006;0.01;1.682380519824563;0.0018501763090339463
0.23000000000000007;0.01;1.6840562406504305;0.0016757208258675327
0.24000000000000007;0.01;1.6855711879623534;0.0015149473119229206
0.25000000000000006;0.01;1.6869386250719935;0.0013674371096401572
0.26000000000000006;0.01;1.6881712892728467;0.0012326642008531064
0.2700000000000001;0.01;1.6892812956727359;0.0011100063998892296
0.2800000000000001;0.01;1.690280059361295;0.0009987636885591122
0.2900000000000001;0.01;1.6911782401126285;0.0008981807513335216
0.3000000000000001;0.01;1.691985710986031;0.0008074708734024938
0.3100000000000001;0.01;1.6927115497898186;0.0007258388037876262
0.3200000000000001;0.01;1.6933640506188077;0.0006525008289890444
0.3300000000000001;0.01;1.693950751628029;0.0005867010092213132
0.34000000000000014;0.01;1.6944784748092778;0.0005277231812488292
0.35000000000000014;0.01;1.6949533736611777;0.00047489885189988534
0.36000000000000015;0.01;1.6953809851223312;0.0004276114611534432
0.37000000000000016;0.01;1.6957662828088327;0.00038529768650152896
0.38000000000000017;0.01;1.6961137293270416;0.00034744651820894923
0.3900000000000002;0.01;1.6964273261231753;0.00031359679613363056
0.4000000000000002;0.01;1.6967106599247366;0.00028333380156131405
0.4100000000000002;0.01;1.6969669452993346;0.0002562853745979865
0.4200000000000002;0.01;1.697199063202263;0.0002321179029285414
0.4300000000000002;0.01;1.6974095956182798;0.00021053241601665107
0.4400000000000002;0.01;1.6976008565457215;0.00019126092744170542
0.45000000000000023;0.01;1.697774919644558;0.00017406309883649662
0.46000000000000024;0.01;1.6979336428948482;0.00015872325029020473
0.47000000000000025;0.01;1.6980786906054688;0.00014504771062062716
0.48000000000000026;0.01;1.6982115530882438;0.00013286248277499801
0.49000000000000027;0.01;1.6983335642792194;0.00012201119097565716
0.5000000000000002;0.01;1.6984459175530249;0.00011235327380543225
0.5100000000000002;0.01;1.6985496799420134;0.00010376238898857082
0.5200000000000002;0.01;1.6986458049410522;9.612499903877136e-05
0.5300000000000002;0.01;1.6987351440523173;8.933911126507432e-05
0.5400000000000003;0.01;1.698818457202276;8.331314995868588e-05
0.5500000000000003;0.01;1.6988964221448293;7.796494255329911e-05
0.5600000000000003;0.01;1.6989696429497871;7.32208049578631e-05
0.5700000000000003;0.01;1.699038657663822;6.901471403475412e-05
0.5800000000000003;0.01;1.6991039452212748;6.528755745294212e-05
0.5900000000000003;0.01;1.6991659316741035;6.198645282862181e-05
0.6000000000000003;0.01;1.6992249958035275;5.9064129424024614e-05
0.6100000000000003;0.01;1.6992814741701423;5.647836661482053e-05
0.6200000000000003;0.01;1.6993356656543004;5.4191484158083725e-05
0.6300000000000003;0.01;1.6993878355340928;5.21698797923964e-05
0.6400000000000003;0.01;1.6994382191443034;5.0383610210591456e-05
0.6500000000000004;0.01;1.699487025156054;4.8806011750723854e-05
0.6600000000000004;0.01;1.6995344385135391;4.741335748503772e-05
0.6700000000000004;0.01;1.6995806230611425;4.618454760341173e-05
0.6800000000000004;0.01;1.6996257238913814;4.510083023889777e-05
0.6900000000000004;0.01;1.6996698694414498;4.414555006837517e-05
0.7000000000000004;0.01;1.6997131733636701;4.3303922220294666e-05
0.7100000000000004;0.01;1.699755736192863;4.256282919290477e-05
0.7200000000000004;0.01;1.6997976468315312;4.191063866820777e-05
0.7300000000000004;0.01;1.6998389838717862;4.133704025499618e-05
0.7400000000000004;0.01;1.6998798167711422;4.083289935596923e-05
0.7500000000000004;0.01;1.6999202068976438;4.039012650158824e-05
0.7600000000000005;0.01;1.6999602084582681;4.000156062433646e-05
0.7700000000000005;0.01;1.69999986932316;3.9660864891821745e-05
0.7800000000000005;0.01;1.700039231756979;3.9362433819079e-05
0.7900000000000005;0.01;1.7000783330674925;3.910131051343413e-05
0.8000000000000005;0.01;1.700117206180495;3.887311300254659e-05
0.8100000000000005;0.01;1.7001558801491903;3.8673968695279726e-05
0.8200000000000005;0.01;1.700194380605311;3.850045612074915e-05
0.8300000000000005;0.01;1.7002327301584783;3.8349553167282835e-05
0.8400000000000005;0.01;1.7002709487496035;3.821859112518311e-05
0.8500000000000005;0.01;1.7003090539635077;3.8105213904238155e-05
0.8600000000000005;0.01;1.7003470613053777;3.8007341869983335e-05
0.8700000000000006;0.01;1.700384984445156;3.79231397782398e-05
0.8800000000000006;0.01;1.700422835433525;3.785098836894818e-05
0.8900000000000006;0.01;1.7004606248927336;3.7789459208736886e-05
0.9000000000000006;0.01;1.7004983621851482;3.7737292414519175e-05
0.9100000000000006;0.01;1.7005360555620963;3.7693376948144675e-05
0.9200000000000006;0.01;1.7005737122952729;3.765673317657203e-05
0.9300000000000006;0.01;1.7006113387927304;3.762649745753244e-05
0.9400000000000006;0.01;1.7006489407012335;3.76019085031043e-05
0.9500000000000006;0.01;1.7006865229965726;3.7582295339122496e-05
0.9600000000000006;0.01;1.7007240900632323;3.756706665969389e-05
0.9700000000000006;0.01;1.7007616457646586;3.755570142627285e-05
0.9800000000000006;0.01;1.7007991935052262;3.754774056763388e-05
0.9900000000000007;0.01;1.7008367362848775;3.754277965128949e-05
1.0000000000000007;0.01;1.7008742767472855;3.754046240800335e-05
1.0100000000000007;0.01;1.7009118172223205;3.75404750350139e-05
1.0200000000000007;0.01;1.7009493597634708;3.754254115029276e-05
1.0300000000000007;0.01;1.7009869061808205;3.754641734965425e-05
1.0400000000000007;0.01;1.7010244580701126;3.755188929210895e-05
1.0500000000000007;0.01;1.7010620168383546;3.7558768241963136e-05
1.0600000000000007;0.01;1.7010995837263732;3.756688801859198e-05
1.0700000000000007;0.01;1.7011371598286893;3.757610231613917e-05
1.0800000000000007;0.01;1.7011747461110196;3.7586282330304144e-05
1.0900000000000007;0.01;1.7012123434256927;3.759731467312122e-05
1.1000000000000008;0.01;1.7012499525252276;3.7609099534874346e-05
1.1100000000000008;0.01;1.7012875740742885;3.7621549060951054e-05
1.1200000000000008;0.01;1.7013252086602149;3.763458592631608e-05
1.1300000000000008;0.01;1.7013628568022907;3.764814207585232e-05
1.1400000000000008;0.01;1.7014005189599075;3.766215761680236e-05
1.1500000000000008;0.01;1.7014381955397488;3.7676579841328106e-05
1.1600000000000008;0.01;1.7014758869021196;3.769136237075088e-05
1.1700000000000008;0.01;1.7015135933665106;3.770646439105185e-05
1.1800000000000008;0.01;1.701551315216506;3.772184999539796e-05
1.1900000000000008;0.01;1.7015890527040947;3.773748758861828e-05
1.2000000000000008;0.01;1.7016268060534698;3.7753349375169165e-05
1.2100000000000009;0.01;1.7016645754643718;3.776941090194441e-05
1.2200000000000009;0.01;1.7017023611150308;3.778565065903905e-05
