t;dt;mu;dmu
0.0;0.01;1.5645935112715041;0.0
0.01;0.01;1.6516586930122412;0.08706518174073707
0.02;0.01;1.6643959565294093;0.012737263517168085
0.03;0.01;1.669522932228476;0.005126975699066616
0.04;0.01;1.672470854855592;0.002947922627116073
0.05;0.01;1.67489020531323;0.00241935045763797
0.060000000000000005;0.01;1.6770697203236087;0.0021795150103787186
0.07;0.01;1.6790539739882346;0.0019842536646259568
0.08;0.01;1.680860582957417;0.0018066089691823883
0.09;0.01;1.6825040515815821;0.0016434686241650898
0.09999999999999999;0.01;1.683997768317982;0.0014937167363999748
0.10999999999999999;0.01;1.6853541918359398;0.0013564235179577278
0.11999999999999998;0.01;1.6865849087696756;0.001230716933735776
0.12999999999999998;0.01;1.6877006818764095;0.0011157731067339416
0.13999999999999999;0.01;1.6887114953960927;0.0010108135196831292
0.15;0.01;1.6896265980525336;0.0009151026564409026
0.16;0.01;1.6904545440316796;0.0008279459791460386
0.17;0.01;1.691203232270064;0.0007486882383844762
0.18000000000000002;0.01;1.6918799443168901;0.0006767120468260668
0.19000000000000003;0.01;1.692491380951249;0.0006114366343588085
0.20000000000000004;0.01;1.6930436976620742;0.0005523167108252292
0.21000000000000005;0.01;1.6935425390383252;0.0004988413762510024
0.22000000000000006;0.01;1.6939930720716194;0.00045053303329423144
0.23000000000000007;0.01;1.694400018342332;0.0004069462707125826
0.24000000000000007;0.01;1.694767685041491;0.0003676666991589972
0.25000000000000006;0.01;1.695099994772519;0.0003323097310279355
0.26000000000000006;0.01;1.6954005140768675;0.00030051930434860097
0.2700000000000001;0.01;1.6956724806336307;0.00027196655676320347
0.2800000000000001;0.01;1.6959188290934004;0.0002463484597696741
0.2900000000000001;0.01;1.6961422155192254;0.00022338642582497847
0.3000000000000001;0.01;1.6963450404211957;0.0002028249019703221
0.3100000000000001;0.01;1.696529470384881;0.0001844299636852842
0.3200000000000001;0.01;1.6966974583068029;0.00016798792192185275
0.3300000000000001;0.01;1.6968507622618814;0.0001533039550785098
0.34000000000000014;0.01;1.6969909630380164;0.00014020077613507986
0.35000000000000014;0.01;1.6971194803815384;0.00012851734352192778
0.36000000000000015;0.01;1.6972375880041841;0.0001181076226457467
0.37000000000000016;0.01;1.6973464274075476;0.00010883940336348097
0.38000000000000017;0.01;1.6974470205847667;0.00010059317721911043
0.3900000000000002;0.01;1.6975402816617078;9.326107694107577e-05
0.4000000000000002;0.01;1.697627027541179;8.674587947110624e-05
0.4100000000000002;0.01;1.6977079876140195;8.096007284064122e-05
0.4200000000000002;0.01;1.6977838126003255;7.582498630598344e-05
0.4300000000000002;0.01;1.6978550825828305;7.12699825049512e-05
0.4400000000000002;0.01;1.6979223142926352;6.723170980471593e-05
