rxn1;rxn2;rxn3;rxn4;Ribosome
0.4911126900280196;0.5088873099719804;0.2757278559761627;0.1817404429731977;0.46565963382959485
0.4931700380724363;0.5068299619275637;0.2864084753856504;0.1926363067200695;0.4656717326915098
0.495934787975032;0.504065212024968;0.28890830661942335;0.1953528914599687;0.47222670945926964
0.4986125998089055;0.5013874001910945;0.2914630253296733;0.1981414951691269;0.4783679480691081
0.5012164984711118;0.4987835015288881;0.2939316381838441;0.20086092860072452;0.4842286126478369
0.5037441885101136;0.4962558114898864;0.2962873815817265;0.20348460327136192;0.48984504091157494
0.5061905002501749;0.49380949974982513;0.2985281404376671;0.20601063682316526;0.49523205905870876
0.5085502511143405;0.49144974888565945;0.30065670229096597;0.20844202663231928;0.5003995499030315
0.5108189080391676;0.4891810919608324;0.3026766566038342;0.21078252466179867;0.5053559463669345
0.5129927576509694;0.4870072423490306;0.3045915731932811;0.2130358053782109;0.510108999695856
0.5150689551674633;0.4849310448325367;0.30640486418287877;0.21520532164868283;0.5146659790910905
0.5170455331733048;0.48295446682669524;0.30811978665289;0.21729430368152383;0.5190337501451966
0.5189213889461708;0.48107861105382915;0.30973947114044587;0.21930578566961378;0.5232188255808786
0.5206962555300565;0.47930374446994356;0.3112669513834775;0.22124263537325264;0.5272274077805856
0.5223706589277577;0.47762934107224225;0.312705190054953;0.223107581278177;0.5310654269725864
0.5239458633042903;0.47605413669570973;0.31405709950773936;0.22490323621982597;0.5347385756764924
0.5254238061266663;0.4745761938733337;0.31532555756736674;0.22663211735126634;0.5382523394022346
0.5268070252939459;0.4731929747060541;0.3165134187041852;0.2282966625969426;0.5416120235611181
0.5280985804261159;0.4719014195738841;0.317623521036103;0.22989924383036148;0.5448227766289195
0.529301970543301;0.47069802945669903;0.3186586896775357;0.2314421770624491;0.547889609693975
0.5304210503600642;0.4695789496399358;0.3196217369855491;0.23292772995606117;0.5508174126017523
0.5314599473349686;0.4685400526650314;0.3205154602668122;0.2343581269978349;0.5536109669648961
0.5324229814531602;0.4675770185468397;0.3213426375015972;0.23573555266363527;0.5562749563436896
0.5333145894869366;0.46668541051306345;0.32210602161617274;0.23706215290976337;0.5588139739183863
0.534139255189714;0.46586074481028605;0.3228083337955133;0.23834003531020584;0.561232527975416
0.5349014465505354;0.4650985534494646;0.3234522562776245;0.2395712681418434;0.5635350455181274
0.5356055608894752;0.4643944391105248;0.32404042501249414;0.24075787869602497;0.5657258742935379
0.536255878229301;0.46374412177069907;0.3245754225061569;0.24190185106753082;0.5678092835031487
0.5368565230539171;0.463143476946083;0.3250597711067755;0.24300512364191867;0.5697894634411007
0.5374114342745215;0.4625885657254785;0.32549592692774193;0.24406958647072752;0.5716705242788074
0.5379243429809079;0.46207565701909215;0.32588627454480507;0.24509707869208083;0.5734564941928464
0.5383987573642692;0.46160124263573077;0.32623312255181774;0.24608938612287123;0.5751513170127383
0.5388379540612009;0.46116204593879906;0.3265387000139955;0.2470482391187968;0.5767588495471756
0.5392449750845694;0.46075502491543063;0.32680515381920777;0.24797531077079984;0.5782828587308414
0.5396226294707697;0.46037737052923033;0.32703454689696554;0.2488722154815241;0.5797270187186053
0.5399734987778375;0.46002650122216243;0.3272288572512161;0.24974050794367444;0.58109490803908
0.5402999456069559;0.459700054393044;0.3273899777363212;0.2505816825238763;0.5823900069048599
0.5406041243828101;0.4593958756171898;0.32751971649495987;0.25139717304085357;0.5836156947620419
0.5408879937079923;0.45911200629200766;0.32761979797131696;0.2521883529153797;0.5847752481468333
0.5411533296960092;0.4588466703039909;0.32769186441187875;0.2529565356612744;0.5858718389023259
0.5414017397802549;0.45859826021974515;0.32773747776852924;0.2537029756813887;0.5869085327941171
0.5416346765876369;0.45836532341236313;0.327758121923555;0.25442886932964326;0.5878882885497141
0.5418534515516757;0.45814654844832425;0.3277552051628243;0.2551353561993307;0.588813957333858
0.5420592480183106;0.4579407519816894;0.3277300628311097;0.2558235205986324;0.5896882826603744
0.542253133666782;0.4577468663332181;0.3276839601117154;0.25649439317622774;0.5905139007310625
0.5424360721271675;0.45756392787283257;0.3276180948807763;0.2571489526626205;0.591293341183659
0.5426089337253888;0.4573910662746113;0.32753360059449815;0.25778812769606596;0.5920290282240739
0.5427725053262519;0.4572274946737481;0.3274315491749549;0.2584127987054898;0.592723282112889
0.5429274992761439;0.45707250072385613;0.32731295386671294;0.25902379982634965;0.593378320972444
0.5430745614703576;0.45692543852964246;0.32717877204243445;0.25962192082885005;0.5939962628785695
0.5432142785867546;0.45678572141324536;0.32702990794069925;0.26020790904117597;0.5945791282000015
0.5433471845386784;0.4566528154613216;0.32686721532361324;0.2607824712534006;0.5951288421485288
