t;dt;mu;dmu
0.0;0.01;1.5937707203270108;0.0
0.01;0.01;1.607917416170099;0.014146695843088253
0.02;0.01;1.614210560013367;0.0062931438432678455
0.03;0.01;1.6200128720715496;0.0058023120581827126
0.04;0.01;1.6253663295423508;0.005353457470801182
0.05;0.01;1.630302144042484;0.004935814500133251
0.060000000000000005;0.01;1.6348487390325244;0.004546594990040287
0.07;0.01;1.6390324338392799;0.004183694806755511
0.08;0.01;1.6428777605328857;0.0038453266936058217
0.09;0.01;1.6464077132955843;0.0035299527626986293
0.09999999999999999;0.01;1.649643945365793;0.0032362320702086222
0.10999999999999999;0.01;1.6526069201664306;0.0029629748006376744
0.11999999999999998;0.01;1.6553160235955784;0.0027091034291477634
0.12999999999999998;0.01;1.6577896444801137;0.002473620884535288
0.13999999999999999;0.01;1.6600452299335866;0.0022555854534729303
0.15;0.01;1.6620993219101634;0.0020540919765767995
0.16;0.01;1.6639675806403886;0.0018682587302252252
0.17;0.01;1.665664799902248;0.001697219261859395
0.18000000000000002;0.01;1.6672049182611959;0.0015401183589478507
0.19000000000000003;0.01;1.668601029550776;0.0013961112895801708
0.20000000000000004;0.01;1.669865395009056;0.0012643654582800146
0.21000000000000005;0.01;1.6710094586802073;0.0011440636711512742
0.22000000000000006;0.01;1.672043866973144;0.0010344082929367726
0.23000000000000007;0.01;1.6729784926673354;0.0009346256941913378
0.24000000000000007;0.01;1.6738224631847796;0.0008439705174441148
0.25000000000000006;0.01;1.6745841926093858;0.0007617294246062833
0.26000000000000006;0.01;1.6752714167227691;0.000687224113383289
0.2700000000000001;0.01;1.6758912302225837;0.0006198134998145477
0.2800000000000001;0.01;1.6764501252750392;0.0005588950524555436
0.2900000000000001;0.01;1.6769540306040316;0.0005039053289923601
0.3000000000000001;0.01;1.6774083504131554;0.0004543198091238043
0.3100000000000001;0.01;1.6778180025540064;0.0004096521408509801
0.3200000000000001;0.01;1.6781874554787417;0.0003694529247353362
0.3300000000000001;0.01;1.6785207636351267;0.00033330815638499267
0.34000000000000014;0.01;1.6788216010706014;0.0003008374354747101
0.35000000000000014;0.01;1.6790932931041225;0.00027169203352106486
0.36000000000000015;0.01;1.6793388459992136;0.00024555289509109457
0.37000000000000016;0.01;1.6795609746293754;0.00022212863016179973
0.38000000000000017;0.01;1.679762128169545;0.0002011535401695852
0.3900000000000002;0.01;1.6799445138769566;0.0001823857074116919
0.4000000000000002;0.01;1.6801101190441838;0.00016560516722718965
0.4100000000000002;0.01;1.6802607312186706;0.0001506121744867528
0.4200000000000002;0.01;1.68039795678882;0.00013722557014950176
0.4300000000000002;0.01;1.6805232380384167;0.00012528124959665377
0.4400000000000002;0.01;1.6806378687701822;0.00011463073176543048
0.45000000000000023;0.01;1.6807430085965152;0.00010513982633297836
0.46000000000000024;0.01;1.6808396959917584;9.668739524326675e-05
0.47000000000000025;0.01;1.680928860196035;8.916420427662608e-05
0.48000000000000026;0.01;1.6810113320561708;8.247186013576879e-05
0.49000000000000027;0.01;1.6810878538846248;7.652182845396815e-05
0.5000000000000002;0.01;1.6811590884127972;7.12345281723703e-05
0.5100000000000002;0.01;1.6812256269106296;6.653849783244681e-05
0.5200000000000002;0.01;1.6812879965400673;6.236962943773072e-05
0.5300000000000002;0.01;1.6813466670057449;5.867046567753498e-05
0.5400000000000003;0.01;1.6814020565621872;5.538955644235344e-05
0.5500000000000003;0.01;1.6814545374328769;5.24808706896529e-05
0.5600000000000003;0.01;1.681504440692731;4.990325985421151e-05
0.5700000000000003;0.01;1.681552060661893;4.761996916191613e-05
0.5800000000000003;0.01;1.6815976588552128;4.5598193319840163e-05
