rxn1;rxn2;rxn3;rxn4;Ribosome
0.739472304993557;0.260527695006443;0.11374311385779445;0.4424091628569513;0.07011294377816113
0.7383476956879791;0.26165230431202097;0.10951261125369872;0.4385302205847559;0.12149996325286569
0.7353454050095569;0.264654594990443;0.10294303972989395;0.4326349525121892;0.16420760964542278
0.7305924222187468;0.26940757778125324;0.09486239471248147;0.4254843005966289;0.20103411238130794
0.7246089329844184;0.2753910670155816;0.08586992455093229;0.41758626051528686;0.23359171845430834
0.7179553509250389;0.2820446490749611;0.07645200114846093;0.4093437143831638;0.26284491787578
0.7110545765305553;0.28894542346944474;0.06703462464551188;0.4011225435377472;0.2893303741668872
0.7041689162867618;0.2958310837132382;0.0580478326736515;0.3933156474593191;0.3132749164083681
0.6974387966483373;0.30256120335166264;0.0500014350479347;0.3864124871713493;0.33465425544341076
0.6909253946265688;0.3090746053734313;0.04354485951252973;0.3810532746655089;0.3532283265976945
0.6846419507602882;0.3153580492397118;0.03941651476491116;0.37797485041449297;0.36864771854927464
0.6785762930892367;0.3214237069107633;0.03808453299011746;0.3776496806071115;0.38080062823822575
0.6727085095004715;0.3272914904995285;0.03915506015703573;0.3796924671457064;0.39030898692233884
0.6670219223112982;0.3329780776887018;0.04151234731710087;0.3829965836445402;0.3983434667581082
0.6615051746754197;0.33849482532458036;0.044284903389398333;0.3866966221003911;0.40575925368797994
0.6561501149338438;0.34384988506615616;0.0471242009850687;0.3904472342130567;0.4128943390967082
0.6509502981220867;0.34904970187791323;0.049928910758295246;0.3941489733424854;0.41984948513570697
0.6459004767840557;0.35409952321594423;0.052672173665582425;0.39777638823817063;0.4266543234359888
0.6409964083418052;0.35900359165819484;0.05534712232101243;0.4013238065120311;0.4333191078118674
0.6362347395295502;0.3637652604704497;0.0579521884422372;0.40479072347867023;0.4398485878045471
0.631612919236798;0.36838708076320203;0.06048716153512211;0.4081778914182201;0.4462457088607425
0.6271291290949851;0.3728708709050149;0.06295209750681877;0.41148624334314193;0.45251262962782024
0.6227822271104905;0.37721777288950953;0.06534700605187174;0.4147165898021872;0.45865101178499396
0.6185717006240599;0.38142829937594014;0.06767176053004337;0.41786953536781923;0.4646621055714671
0.6144976252068084;0.38550237479319166;0.0699260754035429;0.4209454609426763;0.47054677626946484
0.6105606263200256;0.3894393736799744;0.0721095066523214;0.4239445278186469;0.47630551365266754
0.6067618406992925;0.39323815930070755;0.0742214621745999;0.42686669082992135;0.48193843724526314
0.6031028744808362;0.39689712551916373;0.07626121859690098;0.42971171729573887;0.48744530182035717
0.5995857551021104;0.4004142448978896;0.07822794382739935;0.4324792113391357;0.4928255051719224
0.5962128740313093;0.4037871259686907;0.08012072557485819;0.4351686440565799;0.4980780996007882
0.5929869174789147;0.40701308252108526;0.08193860623832981;0.4377793902044985;0.5032018085032195
0.5899107824978846;0.4100892175021154;0.08368062443357527;0.4403107719380537;0.5081950495403089
0.5869874763756329;0.41301252362436713;0.08534586306408933;0.44276210978080405;0.5130559659490571
0.5842199980480182;0.41578000195198184;0.08693350329240448;0.44513278043749305;0.517782467553421
0.5816112014945722;0.41838879850542776;0.08844288303797905;0.4474222802944669;0.5223722828840562
0.5791636427372016;0.42083635726279844;0.08987355776295569;0.44963029251683306;0.5268230234611091
0.5768794141253044;0.42312058587469553;0.09122536039108003;0.4517567546281667;0.5311322606848692
0.5747599719153642;0.42524002808463585;0.09249845637434723;0.45380192248413964;0.5352976148841261
0.5728059654940229;0.42719403450597715;0.09369338935840542;0.4557664258163626;0.5393168548997433
0.5710170785922222;0.4289829214077779;0.09481111280304465;0.4576513102468221;0.5431880051971368
0.5693918940682576;0.43060810593174237;0.09585300346202652;0.45945806105752557;0.5469094560439697
0.5679277938880984;0.43207220611190156;0.09682085390052321;0.46118860516028654;0.5504800709684412
0.5666209045165818;0.43337909548341824;0.0977168431626461;0.46284528961300425;0.5538992847883385
0.5654660950046475;0.43453390499535244;0.09854348705167496;0.464430837447682;0.557167185231087
0.5644570308729688;0.4355429691270311;0.09930357185437969;0.46594828411699885;0.5602845717412759
0.563586282003242;0.43641371799675793;0.10000007726521543;0.46740090004798174;0.5632529865466562
0.5628454778979177;0.43715452210208233;0.10063609534583648;0.46879210617392464;0.5660747152949512
0.5622254996186498;0.4377745003813503;0.10121475237657653;0.4701253896357294;0.5687527572716082
0.5617166950584878;0.4382833049415122;0.10173913945982271;0.4714042260936763;0.5712907679355976
0.561309103239086;0.43869089676091405;0.10221225599658626;0.47263201351123346;0.5736929788261275
0.5609926740098932;0.4390073259901068;0.10263696809195576;0.4738120202637868;0.5759641014543381
0.5607574715376198;0.43924252846238027;0.10301598197516686;0.4749473484153967;0.5781092224319138
0.5605938528245193;0.4394061471754807;0.10335183096393918;0.4760409113354489;0.5801336968294742
0.5604926156658859;0.43950738433411407;0.10364687351774088;0.4770954236809763;0.5820430457867548
0.5604451135076133;0.4395548864923867;0.10390329951200786;0.47811340118050416;0.5838428629864009
0.5604433372828366;0.43955666271716337;0.1041231419174945;0.479097167538544;0.585538733036352
0.5604799663258244;0.43952003367417564;0.10430829142972814;0.48004886599692576;0.587136163316461
0.5605483918388396;0.4394516081611603;0.10446051210873093;0.4809704734944025;0.5886405295891655
0.5606427171701076;0.43935728282989234;0.10458145663642596;0.48186381583891696;0.5900570347266817
0.5607577394467272;0.43924226055327276;0.10467268029826411;0.4827305827645274;0.5913906792772133
0.5608889170147386;0.4391110829852614;0.10473565320519251;0.48357234214026157;0.5926462422450396
0.5610323267878438;0.43896767321215624;0.10477177057983407;0.48439055291218586;0.5938282703367272
0.5611846151003974;0.43881538489960265;0.10478236114268209;0.4851865765922476;0.5949410739650949
0.5613429450826543;0.43865705491734575;0.10476869376557238;0.48596168726762395;0.5959887284460336
0.56150494298867;0.43849505701132996;0.10473198262903692;0.4867170802061786;0.5969750790233813
0.561668645351665;0.43833135464833495;0.10467339114496915;0.4874538791914084;0.5979037485783464
0.5618324483435606;0.4381675516564394;0.10459403490132893;0.4881731427466383;0.5987781470983011
0.5619950602875027;0.4380049397124973;0.10449498386314306;0.48887586941354616;0.5996014821803232
0.5621554579180369;0.4378445420819631;0.10437726403245871;0.4895630022423145;0.6003767700199313
0.5623128467005727;0.4376871532994273;0.1042418587351453;0.49023543263556985;0.6011068464823361
0.562466625303519;0.437533374696481;0.10408970966836015;0.49089400366978003;0.6017943779727166
0.5626163541547039;0.4373836458452961;0.10392171781135487;0.49153951299854637;0.6024418719159355
0.5627617278994622;0.4372382721005378;0.10373874427523687;0.4921727154238528;0.603051686728041
0.562902551502314;0.437097448497686;0.10354161114469841;0.4927943252047129;0.6036260412154567
0.56303871968939;0.43696128031061005;0.10333110234648497;0.49340501815818705;0.604167023376414
0.5631701994075518;0.4368298005924482;0.10310796456512605;0.49400543359552285;0.6046765986060826
0.5632970149724412;0.43670298502755883;0.10287290821568784;0.49459617612610407;0.6051566173246973
0.5634192355864487;0.43658076441355126;0.10262660847547196;0.4951778173537754;0.6056088220590433
0.5635369649247883;0.4364630350752117;0.10236970637114332;0.49575089748369666;0.6060348540137453
0.5636503325103135;0.43634966748968645;0.10210280991422169;0.4963159268529051;0.6064362591713732
0.5637594866230196;0.43624051337698044;0.10182649527578584;0.496873387393984;0.6068144939605251
0.5638645885165201;0.4361354114834799;0.10154130799024981;0.4974237340384215;0.6071709305296195
0.5639658077399164;0.43603419226008355;0.10124776417787136;0.49796739606419455;0.6075068616617452
0.5640633183884849;0.4359366816115151;0.10094635177600689;0.498504778390666;0.6078235053630239
0.5641572961299571;0.43584270387004287;0.10063753176983992;0.4990362628228896;0.6081220091538467
0.5642479158745214;0.4357520841254786;0.10032173941424215;0.4995622092467747;0.6084034540892648
0.5643353499758946;0.43566465002410537;0.09999938543946453;0.5000829567761671;0.6086688585318782
0.5644197668678859;0.4355802331321141;0.09967085723442623;0.5005988248526916;0.6089191816978566
0.5645013300558581;0.4354986699441419;0.09933652000241736;0.5011101142991155;0.6091553269942769
0.5645801973955269;0.43541980260447305;0.09899671788501894;0.5016171083269889;0.6093781451637957
0.5646565206027689;0.43534347939723106;0.09865177505095245;0.5021200734993687;0.6095884372507784
0.5647304449477204;0.43526955505227966;0.09830199674738725;0.5026192606495089;0.6097869574013624
0.5648021090946143;0.4351978909053858;0.09794767031195398;0.5031149057564942;0.6099744155085303
0.5648716450556985;0.4351283549443015;0.09758906614433713;0.5036072307788836;0.6101514797120673
0.5649391782333693;0.4350608217666307;0.09722643863685479;0.5040964444475201;0.6103187787622617
0.5650048275294899;0.43499517247051017;0.09686002706388355;0.5045827430187372;0.6104769042553474
0.5650687055048875;0.4349312944951124;0.09649005643036097;0.5050663109892565;0.6106264127479616
0.5651309185753514;0.43486908142464864;0.09611673827990394;0.5055473217741221;0.610767827757276
0.5651915672331902;0.43480843276680986;0.0957402714633278;0.5060259383490502;0.6109016416529374
0.5652507462856688;0.4347492537143311;0.09536084286854372;0.5065023138585963;0.6110283174465105
0.5653085451034725;0.43469145489652755;0.09497862811296258;0.5069765921915522;0.6111482904837338
0.5653650478738472;0.43463495212615283;0.09459379219964305;0.5074489085249834;0.6112619700445652
0.5654203338542834;0.4345796661457167;0.09420649013850026;0.507919389838306;0.6113697408557116
0.5654744776235789;0.43452552237642106;0.09381686753394423;0.508388155398787;0.6114719645200717
0.5655275493279143;0.43447245067208573;0.09342506114034446;0.50885531721982;0.6115689808672992
0.5655796149201944;0.4344203850798057;0.09303119938673024;0.5093209804933029;0.6116611092294811
0.5656307363914189;0.4343692636085811;0.09263540287213032;0.5097852439974035;0.6117486496457367
0.5656809719932347;0.4343190280067652;0.09223778483294173;0.5102482004809641;0.6118318839993644
0.5657303764511362;0.4342696235488638;0.09183845158369065;0.510709937025748;0.6119110770909995
0.5657790011680242;0.4342209988319758;0.0914375029325164;0.5111705353876932;0.6119864776510897
0.5658268944180209;0.43417310558197914;0.09103503257267218;0.5116300723182882;0.6120583192948439
0.5658741015305796;0.4341258984694204;0.0906311284512932;0.5120886198671427;0.6121268214226703
0.5659206650650405;0.43407933493495954;0.09022587311663754;0.5125462456667775;0.6121921900689847
0.5659666249758586;0.43403337502414135;0.08981934404495971;0.5130030132006136;0.6122546187021353
0.5660120187687926;0.4339879812312074;0.08941161394812708;0.5134589820550941;0.6123142889780666
0.5660568816483779;0.43394311835162214;0.08900275106304223;0.51391420815683;0.6123713714502248
0.5661012466570388;0.4338987533429612;0.0885928194238857;0.5143687439956153;0.6124260262380842
0.5661451448062058;0.43385485519379424;0.08818187911814515;0.5148226388341162;0.612478403656567
0.5661886051998124;0.43381139480018766;0.08776998652735157;0.515275938904998;0.6125286448085148
0.566231655150548;0.43376834484945204;0.08735719455339568;0.515728687596214;0.6125768821422659
0.5662743202892374;0.4337256797107626;0.08694355283125421;0.516180925625141;0.6126232399762925
0.56631662466771;0.43368337533228996;0.08652910792891298;0.5166326912022121;0.6126678349927497
0.566358590855513;0.433641409144487;0.08611390353523095;0.5170840201846616;0.6127107767016983
0.5664002400308089;0.4335997599691911;0.08569798063645082;0.5175349462209611;0.6127521678776712
0.5664415920657866;0.43355840793421346;0.08528137768202265;0.5179855008864968;0.612792104970165
0.5664826656068979;0.43351733439310214;0.08486413074037114;0.5184357138110067;0.6128306784895573
0.566523478150222;0.4334765218497781;0.08444627364520088;0.5188856127982665;0.6128679733698692
0.5665640461122394;0.43343595388776057;0.0840278381329026;0.5193352239384846;0.6129040693097177
0.5666043848962898;0.43339561510371016;0.0836088539715897;0.5197845717138445;0.6129390410927275
0.5666445089549662;0.4333554910450338;0.08318934908226533;0.5202336790976019;0.612972958888605
0.5666844318486917;0.43331556815130834;0.08276934965259167;0.5206825676471248;0.6130058885360105
0.5667241663007055;0.43327583369929445;0.08234888024370526;0.5211312575912418;0.6130378918082984
0.5667637242486764;0.4332362757513236;0.08192796389049715;0.5215797679122394;0.613069026663142
0.5668031168931458;0.43319688310685417;0.08150662219575161;0.5220281164228336;0.6130993474769952
0.566842354742995;0.433157645257005;0.08108487541851507;0.5224763198384194;0.6131289052652937
0.5668814476581154;0.43311855234188457;0.08066274255704386;0.5229243938448828;0.6131577478892466
0.5669204048894543;0.4330795951105458;0.08024024142665995;0.523372353162248;0.6131859202500191
0.5669592351165942;0.43304076488340587;0.07981738873282344;0.5238202116044091;0.613213464471062
0.5669979464830193;0.43300205351698073;0.07939420013971335;0.5242679821351879;0.6132404200692997
0.567036546629208;0.43296345337079206;0.07897069033458927;0.5247156769209401;0.6132668241158474
0.5670750427236864;0.43292495727631364;0.07854687308819183;0.5251633073799205;0.6132927113868877
0.5671134414921677;0.43288655850783225;0.07812276131142355;0.5256108842286057;0.6133181145053022
0.5671517492448949;0.43284825075510514;0.07769836710853724;0.5260584175251612;0.613343064073617
0.5671899719022964;0.43281002809770364;0.07727370182704553;0.5265059167102256;0.6133675887987885
0.5672281150190602;0.43277188498093977;0.07684877610455255;0.5269533906451779;0.6133917156093237
0.5672661838067223;0.43273381619327767;0.07642359991269594;0.5274008476480421;0.6134154697652032
0.567304183154861;0.432695816845139;0.07599818259837687;0.527848295527174;0.6134388749610423
0.5673421176509835;0.4326578823490165;0.07557253292244401;0.5282957416128661;0.6134619534229042
0.567379991599186;0.4326200084008141;0.07514665909598806;0.5287431927869981;0.6134847259991516
0.5674178090376599;0.4325821909623401;0.07472056881439397;0.5291906555108558;0.6135072122457005
0.5674555737551202;0.43254442624487976;0.07429426928928794;0.5296381358512265;0.6135294305060198
0.567493289306217;0.43250671069378305;0.0738677672785098;0.5300856395048829;0.613551397986197
0.5675309590259966;0.4324690409740034;0.07344106911423148;0.5305331718215489;0.6135731308253717
0.5675685860434705;0.4324314139565295;0.07301418072933592;0.5309807378254455;0.6135946441618233
