rxn1;rxn2;rxn3;rxn4;Ribosome
0.5054803342607557;0.49451966573924433;0.3510212327609119;0.32139406479434185;0.8285122633380724
0.5067819924871002;0.49321800751289974;0.3503878031397776;0.32063375753928164;0.8282825247885367
0.5072800207939234;0.4927199792060765;0.35055309437833465;0.3207516592349928;0.8278629808606517
0.5077683835018227;0.4922316164981772;0.3506988990402188;0.32085113356933087;0.8274640837761885
0.5082416876071275;0.4917583123928725;0.350835165272906;0.32094264291089447;0.8270809266239479
0.5086994428541134;0.49130055714588666;0.3509650068696238;0.32102933779367643;0.8267113180024844
0.5091423241606552;0.49085767583934475;0.35108970097692654;0.3211124198522661;0.8263538795355677
0.5095712605911127;0.49042873940888737;0.3512099281712038;0.3211924706675415;0.8260075649631272
0.5099871888660235;0.49001281113397654;0.3513261354346257;0.3212698385883262;0.8256715083516984
0.5103909849862096;0.48960901501379045;0.3514386596476287;0.32134476871231277;0.8253449639798767
0.5107834488336767;0.4892165511663233;0.3515477758632012;0.32141745251294634;0.8250272766388977
0.5111653053734229;0.4888346946265771;0.35165371890547326;0.3214880491995735;0.8247178639160356
0.5115372108493617;0.4884627891506383;0.35175669441280233;0.3215566960576247;0.8244162040811785
0.5118997600498121;0.4881002399501879;0.3518568852458259;0.3216235140672934;0.8241218270485267
0.512253493304557;0.4877465066954429;0.35195445564013034;0.32168861130711207;0.8238343072663336
0.5125989027975453;0.48740109720245467;0.35204955414420913;0.32175208522079024;0.8235532579404775
0.51293643811676;0.48706356188323996;0.35214231583674155;0.3218140242467864;0.8232783262446833
0.5132665110834662;0.48673348891653384;0.35223286407762383;0.32187450905921666;0.8230091892933816
0.5135894999406483;0.48641050005935177;0.35232131193476907;0.32193361355298866;0.8227455507213862
0.5139057529860858;0.48609424701391424;0.3524077633722869;0.3219914056493793;0.8224871377560266
0.5142155917294111;0.48578440827058883;0.352492314255404;0.32204794796883246;0.822233698694595
0.5145193136428147;0.48548068635718533;0.3525750532101576;0.32210329840153734;0.8219850007189491
0.5148171945650335;0.48518280543496645;0.35265606236532376;0.32215751059688214;0.8217408279929438
0.5151094908090955;0.4848905091909045;0.3527354179972031;0.322210634387037;0.8215009799987815
0.5153964410163263;0.48460355898367363;0.35281319109323134;0.3222627161561209;0.8212652700764027
0.5156782677923918;0.4843217322076082;0.3528894478470695;0.3223137991638152;0.8210335241363446
0.515955179155501;0.48404482084449896;0.35296425009538335;0.32236392383044665;0.8208055795215092
0.5162273698222024;0.48377263017779754;0.35303765570466844;0.32241312798920546;0.8205812839973238
0.516495022352293;0.483504977647707;0.35310971891503357;0.3224614471101382;0.8203604948530479
0.516758308171116;0.48324169182888393;0.3531804906467154;0.3225089144997594;0.8201430780996657
0.5170173884848122;0.48298261151518784;0.35325001877418044;0.32255556147949516;0.8199289077520058
0.5172724151018235;0.4827275848981764;0.35331834837192505;0.32260141754566857;0.819717865184557
0.5175235311720592;0.4824764688279409;0.35338552193547446;0.32264651051332394;0.8195098385519737
