rxn1;rxn2;rxn3;rxn4;Ribosome
0.5593226752001892;0.4406773247998108;0.17893386443546655;0.5383852933808273;0.8859858245237824
0.5784313281907889;0.42156867180921115;0.17600101892750789;0.5336170720165421;0.8772021045685382
0.5783795437170751;0.4216204562829249;0.18013782202401182;0.537762386862027;0.8737823850904677
0.5785217890475103;0.42147821095248966;0.18151628641510265;0.5391364181746533;0.872398132667461
0.5787757233195847;0.42122427668041523;0.18241148613625496;0.5400182049401998;0.8713268130513501
0.5791108731062404;0.4208891268937595;0.18304183625054352;0.5406284207567116;0.8704153563848596
0.5795011693493362;0.4204988306506638;0.18350560206186958;0.5410674740955106;0.8696013968178314
0.579925292050266;0.42007470794973395;0.18385876807584994;0.5413931739099282;0.8688528025139592
0.5803670842113018;0.41963291578869816;0.18413626660659235;0.5416418591331106;0.8681510364074307
0.5808150669222334;0.41918493307776655;0.1843607163689448;0.5418371541387915;0.8674846493157576
0.5812614808508313;0.4187385191491687;0.18454704039093991;0.5419946613484545;0.8668462072916614
0.5817012893079434;0.41829871069205665;0.1847052284077642;0.5421248086092098;0.866230674251346
0.5821313500980305;0.41786864990196954;0.18484206926612748;0.5422346543080591;0.8656345032975737
0.5825497996334454;0.41745020036655456;0.18496225459867438;0.542329045811072;0.8650551036979989
0.5829556212615515;0.41704437873844846;0.1850690869242077;0.5424113661718433;0.8644905178214923
0.5833483522202283;0.41665164777977176;0.18516493702149167;0.542484017773968;0.8639392197822086
0.5837278879633054;0.41627211203669456;0.1852515419037666;0.5425487378468488;0.8633999866726478
0.5840943525145889;0.41590564748541115;0.18533020099887149;0.5426068062497444;0.8628718141699447
0.5844480128324834;0.41555198716751657;0.18540190686336525;0.5426591838278414;0.8623538598895262
0.5847892223005158;0.4152107776994842;0.18546743340477298;0.5427066056550601;0.8618454044678929
0.5851183834662355;0.41488161653376454;0.18552739622624206;0.5427496446690709;0.8613458242115535
0.5854359235232338;0.41456407647676613;0.18558229446692898;0.5427887556590434;0.8608545714455598
0.5857422782574018;0.41425772174259823;0.18563254020946257;0.5428243060635451;0.860371160089593
0.5860378816362681;0.41396211836373187;0.1856784794298769;0.5428565978082441;0.8598951548520146
0.5863231591731533;0.41367684082684675;0.1857204071227649;0.5428858829842538;0.8594261629751596
0.5865985238221952;0.41340147617780476;0.18575857836552914;0.5429123752426634;0.8589638278126847
0.5868643735712507;0.41313562642874935;0.1857932165172506;0.5429362581753349;0.8585078237459287
0.5871210901717557;0.41287890982824427;0.18582451937181335;0.5429576915516346;0.858057852095746
0.5873690386259571;0.4126309613740428;0.18585266383357268;0.5429768160131053;0.8576136377866289
0.5876085671735689;0.41239143282643115;0.18587780951393487;0.5429937566472353;0.8571749265883127
0.5878400076020577;0.4121599923979423;0.1859001015311088;0.5430086257380249;0.8567414828073138
0.5880636757605762;0.41193632423942383;0.185919672715114;0.543021524905888;0.85631308733398
0.5882798721956966;0.41172012780430345;0.1859366453642015;0.5430325467901074;0.8558895359741707
