;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182;183;184;185;186;187;188;189;190;191;192;193;194;195;196;197;198;199;200
rho;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250;250
x_C;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525;0.000525
x_PSU;1100;1047.61904761905;997.732426303855;950.221358384623;904.97272227107;861.878783115305;820.83693630029;781.749463143133;744.523298231556;709.069807839577;675.304578894835;643.147217995081;612.521159995315;583.353485709824;555.57474829507;529.118807900067;503.92267419054;479.926356371943;457.072720354231;435.307352718315;414.5784311603;394.836601105048;376.034858195284;358.128436376461;341.074701310915;324.833048867538;309.364808445274;294.633150900261;280.603000857392;267.240953197516;254.515193521444;242.395422401375;230.852783239405;219.859793561338;209.390279582226;199.419313887835;189.923156083652;180.879196270145;172.265901209662;164.062763056821;156.250250530305;148.809762409815;141.723583247443;134.974841188041;128.547467798134;122.426159807746;116.596342674044;111.044135880042;105.756319885754;100.720304653099;95.9240996696185;91.3562853996367;87.0059860948921;82.8628438998972;78.9169941903783;75.1590420860745;71.5800400819758;68.1714667447388;64.9252064235608;61.8335299272007;58.8890761211435;56.0848344010891;53.4141280010372;50.8705980962259;48.4481886630723;46.1411320600689;43.9439352953037;41.8513669479083;39.8584447122936;37.9604235355177;36.1527843195407;34.4312231614673;32.7916411061593;31.2301343868184;29.7429851303032;28.3266525050507;26.9777642905245;25.6931088481186;24.4696274743986;23.3044071184749;22.1946734461666;21.1377842344443;20.1312230804232;19.1725934099268;18.2596127713589;17.3901074012942;16.5620070488516;15.7733400465253;15.0222286157384;14.3068843959413;13.6256041866108;12.9767658920103;12.3588246590574;11.7703091991023;11.2098182848593;10.6760174141517;10.1676356325255;9.68346250716711;9.22234524492106;8.78318594754387;8.36493899766083;7.96660856920079;7.5872462563817;7.22594881560162;6.88185601485868;6.5541485855797;6.24204627198067;5.94480597331492;5.66171997458564;5.39211426151013;5.13534691572393;4.89080658640375;4.65791103467023;4.43610574730498;4.22486261648094;4.0236786823628;3.83207493558362;3.6495951767463;3.47580493023457;3.31029040974721;3.15265753309258;3.0025309838977;2.85955331799781;2.72338411237886;2.59369915464654;2.47018967109194;2.35256159151613;2.24053484906298;2.13384271339332;2.03223115561268;1.93545824344065;1.84329356518157;1.75551768112531;1.67192160107172;1.59230628673497;1.51648217784283;1.4442687408027;1.37549403885971;1.30999432272353;1.24761364068908;1.18820346732293;1.13162234983136;1.07773557126797;1.02641482977902;0.977537933122872;0.930988507736068;0.886655721653398;0.844434020622284;0.804222876783128;0.765926549317264;0.729453856492633;0.694717958564412;0.661636151013726;0.63012966763212;0.600123492982971;0.571546183793306;0.544329698850768;0.518409237000731;0.493723082857839;0.470212459864609;0.447821390347246;0.426496562235473;0.406187202129021;0.386844954408592;0.368423766103421;0.350879777241353;0.334171216420336;0.318258301352701;0.30310314414543;0.288669661090885;0.274923486753224;0.261831892145928;0.249363706805646;0.237489244576805;0.226180232930291;0.215409745647896;0.205152138712282;0.195382989249792;0.186079037380754;0.177218130838814;0.168779172227442;0.16074206878804;0.153087684560038;0.145797794819084;0.138855042684842;0.132242897795087;0.125945616947702;0.119948206616859;0.114236387254152;0.108796559289668;0.103615770752065;0.098681686430538;0.0939825585052743;0.0895071985764517;0.0852449510251921;0.0811856676430401;0.077319683469562;0.0736377937805352;0.0701312321719383;0.0667916496875603
