;Carbon_T;PSII;PSI;Cyt6bf;ATPsyn;C_fix;Met;Ribosome
38;0.269795111998262;2.213313983131983;5.115714408085225;7.182597683394479;0.11437438270247652;0.23819482903082587;0.22841768048575561;0.26773213986581595
39;0.26939994213091284;2.214457401145989;5.118483171757977;7.186739723715215;0.11445644208019005;0.23790801825692512;0.22827680658152646;0.26855251493328974
40;0.2690001616420984;2.2156158174051086;5.12128258233812;7.190930916156784;0.11453945564103028;0.23762411468365097;0.22814358033333235;0.2693672917117484
41;0.2685772996211859;2.2168449881401178;5.124239745610144;7.195354056192077;0.11462629129027174;0.23734317613615508;0.22802177443382687;0.270184630159543
42;0.268155762115666;2.21807122337955;5.127186731675359;7.19976708413413;0.11471312636155416;0.23706514928614722;0.22790627413272652;0.27099375745129384
43;0.2677274468730231;2.2193189738275847;5.1301793021294895;7.2042500691390865;0.1148012102910535;0.2367900400600923;0.22779867926292086;0.27179825356946413
44;0.2672976692327544;2.220572181741586;5.133180892854147;7.208750159581677;0.11488969811867439;0.23651777276800096;0.22769777266476107;0.27259576560112064
45;0.2668629454687406;2.2218413526885312;5.136215487170939;7.213301654286433;0.11497911872343863;0.236248352979575;0.22760420070302104;0.2733878414910443
46;0.2664214885591778;2.2231318687297175;5.1392953945344235;7.217922032332021;0.11506973644308958;0.2359817950268489;0.22751826484924553;0.2741752850910458
47;0.2659688669215317;2.2244570940802357;5.142451123396603;7.222654933907697;0.11516222932222145;0.23571818872444003;0.22744086082241452;0.274960084756659
48;0.26551465271843805;2.2257881170760667;5.145616821011399;7.227405399240529;0.11525508681262285;0.23545734362433715;0.2273698053161397;0.2757379969057595
49;0.26505649761248284;2.227132011859834;5.148808661776588;7.232196470684959;0.11534866119199598;0.23519928197795323;0.22730551361667573;0.2765100828062708
50;0.2645949871435484;2.228486995059298;5.152022632219576;7.237022154365956;0.11544284636662717;0.2349439688900535;0.22724775556201932;0.27727610077293474
51;0.26412960572216504;2.229854606653679;5.15526229669689;7.241887352491789;0.11553770863860623;0.23469139977536285;0.227196546630393;0.278036303883977
52;0.263660698358381;2.231233788214833;5.158525298037197;7.246788455673117;0.11563317994985407;0.23444154876548282;0.2271517086041811;0.2787905642407957
53;0.2631866437922931;2.23262941576025;5.161822810696051;7.251741299958765;0.11572950020858042;0.23419445878250647;0.2271135132660673;0.27953963773757545
54;0.2627040291345913;2.2340517716955235;5.165178339872025;7.256779425346917;0.11582719030052545;0.2339502579799801;0.22708265691033508;0.2802850896734119
55;0.26221376692994236;2.235498081860964;5.168585625532608;7.2618936013223125;0.11592609457128175;0.2337089334889181;0.22705884695991532;0.2810265522585943
56;0.2617254441942283;2.236939392340276;5.171978710136867;7.266988880104376;0.11602469901520433;0.23347009787414458;0.2270397506818412;0.2817597623796442
57;0.26122502543161413;2.2384180435210514;5.1754542047059715;7.272203792713513;0.11612518910113144;0.23323433269315536;0.22702855242182826;0.28249106633409593
58;0.2607288631072159;2.239884664789999;5.178899590448567;7.277376566846455;0.11622499134290172;0.23300092502117242;0.22702130621764524;0.2832131609233648
59;0.26022805049849085;2.2413661167647176;5.182376183300225;7.282595046976117;0.11632548888819244;0.23277025572046248;0.22702000227726332;0.28393009678391073
60;0.25972483275283115;2.2428556044125076;5.185868551334466;7.287836884662184;0.1164263184537902;0.2325422158891807;0.22702400444931273;0.2846409146424831
61;0.2592195329050497;2.244352133502089;5.189374490737921;7.293098730382509;0.11652741820415308;0.23231678121936392;0.22703312856435773;0.2853455218511107
62;0.2587070214525543;2.245871161791808;5.192929325827907;7.298431080411564;0.11662958159438368;0.23209422661221318;0.22704850960146164;0.2860462882061578
63;0.25818750225368753;2.247412052805538;5.196531674882958;7.303831752965165;0.11673276668134976;0.23187456521926217;0.2270700092220727;0.28674318419726685
64;0.2576718509237035;2.2489419729701146;5.200106702885223;7.309193224716539;0.11683525804614518;0.23165718021285864;0.2270948797468775;0.28743136154949483
65;0.2571460492326442;2.2505031969930105;5.2037509156038135;7.314653745197114;0.11693924474915514;0.23144288651796088;0.22712643662260865;0.2881172145253157
66;0.256625661196691;2.2520487490073418;5.20735720514542;7.3200595458826205;0.11704227624748575;0.23123075183754083;0.22716076368469018;0.2887937757688611
67;0.2560982641728413;2.253616087660669;5.211011097028205;7.325533111976735;0.11714629268558104;0.23102153505606937;0.22720080807732485;0.2894667280846047
68;0.2555704049346758;2.255185443379325;5.214667547767387;7.331009705894849;0.11725025859261241;0.23081482893416194;0.22724485402919878;0.29013318047122433
69;0.255040629501744;2.2567611837074124;5.218336584225325;7.336503559035064;0.11735439420015095;0.2306107247760907;0.22729315663365585;0.29079386152971554
70;0.2545124610800833;2.2583326629840608;5.221993972323117;7.341979803098048;0.11745813886755686;0.23040897736420932;0.22734473124462568;0.2914472474945157
71;0.2539786686224627;2.259921674256168;5.225689506381453;7.347509665251351;0.11756262074651808;0.23021008820187858;0.2274012842071759;0.2920966887736101
72;0.25344770755827933;2.2615026959924163;5.22936499918062;7.353009638925009;0.11766650550424251;0.23001345901062006;0.22746059277874853;0.29273842846772297
73;0.25291018332853554;2.2631040454623235;5.233085139585177;7.3585722849980355;0.11777126220046266;0.2298197736571306;0.22752492286979573;0.2933768036127393
74;0.25238091285813047;2.26468101830602;5.236747944398491;7.364051394720638;0.11787455758877935;0.22962792351765227;0.22759042657584153;0.2940051694318969
75;0.25183818934647806;2.266299062105787;5.240502863364083;7.369660927778221;0.11797979608826123;0.2294395619665459;0.2276625108354089;0.29463345663807416
76;0.25130246243474597;2.2678964882760466;5.244209133619972;7.375199164396973;0.11808375987338146;0.22925311650236085;0.22773588368809045;0.2952524620198833
77;0.250764497147536;2.2695011311627447;5.247930347076651;7.380757086267804;0.11818789504420517;0.22906930148234528;0.22781279662306977;0.29586645861090527
78;0.25022205143658455;2.2711197350953953;5.25168195568242;7.386356718239382;0.11829254968457535;0.22888830930337814;0.22789373385878117;0.2964765473160168
79;0.24968942128585084;2.2727091771641836;5.255365552105896;7.391857085562732;0.11839547253089948;0.2287089513564095;0.22797492700326644;0.29707631091687337
80;0.24914955068706848;2.274320872332129;5.259098575865895;7.397426241339813;0.11849934086036946;0.22853264438529408;0.22806066765056646;0.2976735847328396
81;0.2486135024117803;2.2759214488877646;5.262804877235612;7.402955097620327;0.11860241208423147;0.22835845238871455;0.22814801411737193;0.2982634204970791
82;0.24807695899066107;2.277523910896955;5.266514195095502;7.408486154575633;0.11870536185076065;0.22818673920593557;0.22823798981227675;0.2988478638380211
83;0.24754314865523808;2.2791185117577055;5.27020431655544;7.4139875577219385;0.118807679627471;0.22801721400291325;0.22832966767323792;0.2994255277414268
84;0.24701036057553905;2.280710396647276;5.273887033654891;7.419476125331201;0.11890963187981175;0.22785001968052293;0.22842340278417014;0.29999727261332115
85;0.24646837911142253;2.282330349874116;5.277632696922804;7.42505245611532;0.11901282351718416;0.22768609727935532;0.22852177929786774;0.3005678330179333
86;0.24594095966093843;2.2839067431841857;5.281277756172527;7.430482494647691;0.11911351536780124;0.22752324740210705;0.22861850812915394;0.301126472266697
87;0.24540874164889295;2.2854979310483943;5.284955526627568;7.435956936490232;0.11921475158299243;0.22736325606417346;0.22871856631919615;0.3016820892501928
88;0.24488047765418788;2.2870775162213155;5.2886057550022265;7.4413895389781395;0.11931515354723463;0.2272052943445374;0.22881958138205163;0.30223077795115977
89;0.24435307536149747;2.28865480953276;5.2922497443884176;7.446810739618962;0.11941520662110629;0.22704964754799453;0.22892228564351164;0.3027740278770222
90;0.2438282786491959;2.290224543488435;5.295875497884529;7.452203345246526;0.11951463533368493;0.22689613739925182;0.22902614309726294;0.3033111242851123
91;0.2433014118888047;2.2918008013010067;5.2995152209998295;7.457613384075714;0.11961417495869718;0.22674522065786165;0.22913231421659483;0.3038442785911432
92;0.24278161029104464;2.293356037176207;5.303106020942454;7.4629508864911305;0.1197123867982622;0.2265959754398291;0.2292383113627897;0.3043694042705045
93;0.2422612776287535;2.294913138243925;5.306700213231418;7.46829064500518;0.11981046637839132;0.22644915326669693;0.22934607246809716;0.30489004342069337
94;0.24174461459848207;2.296459433668744;5.3102688818062855;7.473591291219026;0.11990775212056935;0.22630431727099837;0.22945441545187653;0.30540435765782076
95;0.2412302271960742;2.2979991162702156;5.313821634488653;7.478866548006274;0.12000446351500801;0.2261615978856809;0.2295636425312229;0.30591305946647823
96;0.24071729829790675;2.299534640184084;5.317364106666642;7.484124458584938;0.12010072945336164;0.22602107061719934;0.22967390657966652;0.30641659766055074
97;0.24020695799857938;2.3010625910233244;5.320888524790742;7.489353898585289;0.12019637230049277;0.22588260601031113;0.22978484390412005;0.30691453167306765
98;0.23970146999866548;2.3025761384389773;5.324379308574238;7.494532589471146;0.1202910359136673;0.22574594715864435;0.2298957880256289;0.3074059023281341
99;0.23919805512019635;2.3040836509343987;5.327855603375661;7.499687896006898;0.12038515872346695;0.2256113776921057;0.23000742142257438;0.3078920512754843
100;0.23870062614245247;2.3055733289633076;5.331290472226415;7.504781313850755;0.12047812497852005;0.22547845584587353;0.2301186385876417;0.3083712644353989
101;0.23820086450832112;2.3070702354896273;5.334741205877997;7.509894729462628;0.12057124637676045;0.22534808314959587;0.23023161405260567;0.3088474111916739
102;0.23770512806756605;2.308555202713056;5.338164029418043;7.514965576286883;0.12066352214611985;0.22521954867209884;0.2303445908921701;0.30931765919064996
103;0.2372149729268414;2.3100235346909948;5.3415482333332776;7.519978555360866;0.12075470810891947;0.22509265929168007;0.2304570978455281;0.3097813669475835
104;0.23673372024693132;2.311465216743086;5.344870952812297;7.524901001959177;0.12084428187524264;0.22496701441525208;0.2305681881487467;0.3102370855212978
105;0.2362463396410983;2.312925538602022;5.3482356989511075;7.529880846403279;0.12093461407061433;0.22484431133908345;0.23068186257563345;0.3106917474879502
106;0.2357624261480857;2.314375578637604;5.35157640249635;7.5348236801090405;0.12102419375159863;0.22472344873138062;0.2307954927906426;0.31114103689539424
