;rho;x_C;x_PSU;condition;mu;density;consistent;converged;run_time;Carbon_T_q;PSII_q;PSI_q;Cyt6bf_q;ATPsyn_q;C_fix_q;Met_q;Ribosome_q;Carbon_T_v;PSII_v;PSI_v;Cyt6bf_v;ATPsyn_v;C_fix_v;Met_v;Ribosome_v;Carbon_T_p;PSII_p;PSI_p;Cyt6bf_p;ATPsyn_p;C_fix_p;Met_p;Ribosome_p;CO2_b;H+_b;PC_b;PC-_b;PQ_b;PQH2_b;ATP_b;NADPH_b;C3_b;A_b;Protein_b;CO2_c;H+_c;PC_c;PC-_c;PQ_c;PQH2_c;ATP_c;NADPH_c;C3_c;A_c;Protein_c
49;385.67;0.000525;160.975231941226;50;0.0758088525745815;1.0;1;1;0.643974;0.2645949871435483;2.228486995059298;5.152022632219576;7.237022154365955;0.1154428463666271;0.2349439688900535;0.2272477555620193;0.2772761007729347;7.736016603739811;65.15472035622547;150.6307169911391;211.5902653795722;3.375225607697185;6.869103847745743;6.644088118104215;8.106776861331623;1.0507157973513575;67.18265922793572;14.986181890809684;0.5981708219004717;1.8818084809551492;4.185500506134469;5.159819696940078;11.892217363070849;0.0531454151425002;0.0014971150782183;0.0345868978412111;0.3567249175148905;0.1654683507564183;0.012810608848325;0.0065044800407076;0.0284106400995921;0.0304209888842361;0.033154485020965;0.2772761007729347;20.496592258008068;0.5773923722164678;13.339128890419907;137.57809893796784;63.81617883622785;4.940667514533533;2.508582817299715;10.957131567209691;11.732462782983342;12.786690238035577;106.93707378509777
50;385.67;0.000525;154.7838768665635;51;0.0743473584621669;1.0;1;1;0.65015;0.264129605722165;2.229854606653679;5.15526229669689;7.241887352491789;0.1155377086386062;0.2346913997753628;0.2271965466303929;0.2780363038839769;7.573532330461856;63.93783805320601;147.819649256261;207.65058823186968;3.3128757731248006;6.729434585798501;6.514530571345835;7.972286676270576;1.0286491544474679;67.85683677511345;15.13698369313635;0.5907954797015473;1.8619839734806496;4.121599134825875;5.094446867246497;11.538966240981596;0.0529073459243384;0.0014782570193852;0.0343885269856691;0.357166206192133;0.1656970597592253;0.0126913087730686;0.0063911240959036;0.0284582256466811;0.0302145078080091;0.032571133911609;0.2780363038839769;20.404776102639612;0.5701193846663056;13.262623202563036;137.7482907421199;63.90438503734043;4.894657054509397;2.4648648300671745;10.975483885155503;11.652829226314894;12.56170921569028;107.2302613189334
51;385.67;0.000525;148.8306508332341;52;0.0728763276009637;1.0;1;1;0.739168;0.263660698358381;2.231233788214833;5.158525298037197;7.246788455673117;0.115633179949854;0.2344415487654828;0.2271517086041811;0.2787905642407956;7.410503817887212;62.711532697567016;144.98661216398648;203.67978182774755;3.250010816280591;6.589264167982041;6.384374365734437;7.835747055062272;1.006508536251654;68.52295103404224;15.285982813124592;0.5832833487712648;1.84169908123638;4.057044478403218;5.028133624489748;11.195553994428568;0.0526633044694464;0.0014593803711737;0.0341881260856435;0.3576112661809727;0.1659261273085852;0.0125725757486012;0.0062797408255483;0.0285055901118887;0.0300050110217198;0.0319983136356241;0.2787905642407956;20.310656634731423;0.5628392277505819;13.185334587450164;137.91993702801577;63.99272951910208;4.848865288963051;2.4219076441892406;10.993750938452145;11.572032600746683;12.34078961985116;107.52115691074768
52;385.67;0.000525;143.1063950319559;53;0.0713981062611171;1.0;1;1;0.7329729999999999;0.2631866437922931;2.2326294157602495;5.161822810696051;7.2517412999587645;0.1157295002085804;0.2341944587825064;0.2271135132660672;0.2795396377375754;7.2471357533289265;61.47792391645592;142.13650854283813;199.6847290256076;3.1867399750665104;6.448803826130634;6.253822148184776;7.697433554870701;0.9843217405553352;69.18102392731248;15.433183587569687;0.5756498992801156;1.8209889908082837;3.9919814428239855;4.961011163001363;10.861891334899484;0.0524116308880372;0.0014405011062122;0.0339856726179545;0.3580609673451018;0.1661559158034044;0.0124544374574151;0.0061703438469561;0.0285528295045318;0.0297922968430459;0.0314357668497644;0.2795396377375754;20.213593684589345;0.5555580616328762;13.107254358566548;138.09337327598544;64.08135204789902;4.803302894201299;2.3797165114555847;11.011969755012784;11.489995123457515;12.123832200948668;107.81005208625072
53;385.67;0.000525;137.6023029153422;54;0.0699149745680729;1.0;1;1;0.699162;0.2627040291345912;2.2340517716955235;5.165178339872025;7.256779425346915;0.1158271903005254;0.23395025797998;0.227082656910335;0.2802850896734119;7.083579877107606;60.23921378948982;139.27442784383192;195.67258591096865;3.1231768965917266;6.308260079338499;6.123081340735992;7.557637496479696;0.9621093732835988;69.83126473798853;15.5786318861933;0.5679129603297164;1.7998890272851091;3.9265994484577074;4.893235794426206;10.537907306380612;0.0521487969526092;0.0014216393868541;0.0337809587304631;0.3585172976045498;0.1663872330781037;0.012336908657538;0.0060629773626401;0.0286001376542044;0.0295758667606785;0.0308830941389467;0.2802850896734119;20.112226520712795;0.5482836623280554;13.028302353577727;138.26936616714676;64.17056418123228;4.757975561952682;2.3383084794494438;11.030215089097045;11.406524533590888;11.910682916567591;108.09755053434476
54;385.67;0.000525;132.3099066493675;55;0.0684291366496988;1.0;1;1;0.696334;0.2622137669299423;2.235498081860964;5.168585625532608;7.261893601322312;0.1159260945712817;0.2337089334889181;0.2270588469599153;0.2810265522585942;6.920100601473722;58.99717548015934;136.40447988214447;191.64910701189535;3.0594131122930768;6.1678276855636955;5.992324818845413;7.416590044390666;0.939907345561414;70.47350277092791;15.722289504706469;0.5600834078138015;1.7784329108893255;3.8609687917134616;4.824892073929702;10.223433604029994;0.051875726789916;0.0014028030791606;0.0335742483516634;0.3589795219330476;0.166619806721826;0.0122200398270511;0.0059576022019623;0.0286474672328844;0.0293559712249943;0.0303402603788993;0.2810265522585942;20.006911551066928;0.541019063539891;12.948580361786043;138.44763222391848;64.26026085840667;4.712902760098801;2.2976684412308326;11.048468687706528;11.321717422343555;11.701328220330108;108.38351040957205
55;385.67;0.000525;127.2210640859302;56;0.0669427130097662;1.0;1;1;0.7487139999999999;0.2617254441942282;2.236939392340276;5.171978710136867;7.266988880104375;0.1160246990152043;0.2334700978741445;0.2270397506818412;0.2817597623796441;6.757174159318101;57.75284517872558;133.52909190879075;187.6176373599069;2.9955020248103494;6.02768338854319;5.861665995709841;7.274416101762132;0.9177803421940712;71.10675786369652;15.863939048192035;0.5521592776398919;1.7566515952259347;3.7949290835198126;4.755929068245146;9.918141278243992;0.0516023561074981;0.0013839776326449;0.0333667069624361;0.3594414881488381;0.1668512109250639;0.0121039404621576;0.0058540234315695;0.0286942946735693;0.0291343222604874;0.0298079170160902;0.2817597623796441;19.901480679978807;0.5337586535821758;12.868537874202753;138.6257987343624;64.34950651746941;4.6681267180403525;2.2577212168534095;11.066528626755503;11.236234066202208;11.49601935559554;108.66628755695736
56;385.67;0.000525;122.3279462364714;57;0.0654577588788611;1.0;1;1;0.722246;0.2612250254316141;2.2384180435210514;5.175454204705972;7.272203792713514;0.1161251891011314;0.2332343326931553;0.2270285524218282;0.2824910663340959;6.594650287381027;56.50907362185097;130.65482720118067;183.58746736562708;2.9315912991591686;5.888022621801587;5.731357116335135;7.1315134861396094;0.8957079468381132;71.73228808002051;16.00385874299714;0.5441731509469298;1.7345816238681944;3.7289412458789535;4.686659091831156;9.62211967068979;0.0513141260077742;0.0013652096964247;0.0331570077594536;0.359911832736949;0.1670848986451072;0.0119885448365768;0.0057524746908373;0.0287413977913105;0.0289086355135099;0.0292848059879611;0.2824910663340959;19.790318977418313;0.52652042362012;12.78766318258848;138.80719653165914;64.4396328604585;4.6236220871225955;2.2185569140152315;11.084694886174736;11.14919345849537;11.294271125376968;108.94832955307076
57;385.67;0.000525;117.6230252273763;58;0.0639762231570607;1.0;1;1;0.7253159999999998;0.2607288631072158;2.239884664789999;5.178899590448567;7.2773765668464545;0.1162249913429017;0.2330009250211724;0.2270213062176452;0.2832131609233647;6.433148353021936;55.26626461884066;127.7826665360783;179.55987886188507;2.8677017294019875;5.748997250205319;5.601457870026334;6.987919396553595;0.8737742884429862;72.3484860916343;16.14169239368398;0.5361130274395931;1.712250985802757;3.6626637377864686;4.616924637231201;9.334914611292824;0.0510280305881606;0.0013464676213628;0.0329469977515621;0.3603801997203435;0.1673167717429371;0.0118740014402627;0.0056526428728792;0.0287878843425447;0.0286817494252916;0.0287720935712899;0.2832131609233647;19.67998055693593;0.5192921675309958;12.706668622844987;138.98783162614487;64.52905935809856;4.579446135466131;2.180054776783337;11.102623354389248;11.061690300852248;11.096533327639376;109.2268197733141
58;385.67;0.000525;113.0990627186311;59;0.0624999839390492;1.0;1;1;0.733928;0.2602280504984908;2.2413661167647176;5.182376183300224;7.282595046976117;0.1163254888881924;0.2327702557204624;0.2270200022772633;0.2839300967839107;6.272632902822977;54.02671550726031;124.91790681252355;175.54235687540898;2.8039524856728546;5.61078009090015;5.47217386117861;6.843955767938243;0.851974546870765;72.95615680820363;16.277617977363715;0.52800321654848;1.689693456667264;3.5964152771392985;4.5469522053055575;9.056506938552122;0.0507348203500746;0.001327783916863;0.0327358885839412;0.3608520174433174;0.1675490090045892;0.0117602803365883;0.005554666448148;0.0288342489331159;0.0284522536709254;0.0282689345285258;0.2839300967839107;19.56689816441328;0.5120864232165858;12.625250150168633;139.16979756736424;64.61862630279994;4.535587317412041;2.1422682090572462;11.120504786034832;10.973180673265835;10.902479979616556;109.50332042665084
59;385.67;0.000525;108.7490987679145;60;0.0610308211510361;1.0;1;1;0.744287;0.2597248327528311;2.242855604412508;5.185868551334465;7.287836884662184;0.1164263184537902;0.2325422158891806;0.2270240044493127;0.284640914642483;6.113339946521886;52.79178973919662;122.06371272343804;171.53933214056633;2.740414368106953;5.473522121779279;5.34363580297355;6.699808622282961;0.8303407774319193;73.55505596040317;16.41158119139862;0.5198515892695774;1.66693914132967;3.5302190193689382;4.47679494536182;8.786678925602754;0.0504368384525685;0.0013091624810817;0.0325240465575928;0.3613257542158869;0.1677810214273982;0.0116474269256023;0.0054584847165922;0.0288803744964199;0.0282206118847992;0.0277753641995745;0.284640914642483;19.4519754860021;0.5049046940788132;12.543549035866848;139.35250362844113;64.70810653390468;4.492063142397074;2.105173800648152;11.138294032034295;10.883843385610524;10.712124710849928;109.77746155016646
60;385.67;0.000525;104.5664411229947;61;0.059570423785075;1.0;1;1;0.7486939999999999;0.2592195329050496;2.2443521335020886;5.1893744907379205;7.293098730382509;0.116527418204153;0.2323167812193639;0.2270331285643577;0.2853455218511106;5.9554457276584705;51.56292496569735;119.22341574238276;167.55548159697278;2.6771621224747473;5.337367777307945;5.215978365491459;6.555677922763397;0.8088969173117476;74.14513445542697;16.543570988464268;0.5116684311845628;1.6440177826747195;3.4641452080226247;4.406532181835536;8.52524144739745;0.0501344298076221;0.0012906117697137;0.0323116345627862;0.3618010822998014;0.168012698962872;0.0115354717172948;0.0053640708305832;0.0289262494181931;0.0279869655114419;0.0272912632685802;0.2853455218511106;19.335345543905632;0.4977502412255173;12.461628101829792;139.53582341056443;64.79745760901088;4.4488853772091055;2.06876119723106;11.155986613114544;10.793732988797816;10.525421504793355;110.04920741231784
61;385.67;0.000525;100.5446549259564;62;0.0581203909492349;1.0;1;1;0.781248;0.2587070214525543;2.245871161791808;5.192929325827907;7.298431080411564;0.1166295815943836;0.2320942266122131;0.2270485096014616;0.2860462882061577;5.798993215494658;50.34185603846978;116.40102290204756;163.5964578055488;2.6142860313354435;5.202459670104231;5.08935845410952;6.4118108403530565;0.7876487999642962;74.72689509475408;16.673698597116143;0.5034708809767894;1.6209595072894327;3.3983988900297475;4.336318390326636;8.272081812011747;0.0498222175015624;0.0012721524455681;0.0320982762815331;0.3622810522388624;0.1682452785108417;0.0114244144325028;0.005271488107327;0.0289721564475953;0.0277505679708976;0.0268161078571511;0.2860462882061577;19.214934623827585;0.4906310336822579;12.379342213498896;139.72093341696208;64.88715656327632;4.406053914183379;2.0330548183528254;11.17369157714409;10.702561549336115;10.3421683172675;110.31947197246888
62;385.67;0.000525;96.67755281341968;63;0.0566822240628295;1.0;1;1;0.7830479999999999;0.2581875022536875;2.2474120528055375;5.196531674882958;7.303831752965165;0.1167327666813497;0.2318745652192621;0.2270700092220727;0.2867431841972668;5.644142323433332;49.129850882442376;113.59947365868248;159.6663880331496;2.5518522128553744;5.068924854448675;4.963894217363857;6.268387616584253;0.7666181448917208;75.30033434550383;16.801963151006092;0.495268272994481;1.597792159030868;3.3330437701655455;4.26622528002141;8.026998725745951;0.0495003935563515;0.0012537919044126;0.0318841310585131;0.3627654021513011;0.1684786783645653;0.0113142858598775;0.005180707677566;0.0290180880267628;0.0275115569193967;0.0263497802839859;0.2867431841972668;19.090816782878115;0.4835499237748252;12.296752825336778;139.9077326476923;64.9771718848619;4.363580627578991;1.9980435300069153;11.19140600928162;10.610382157103732;10.162319762124856;110.58824384935993
63;385.67;0.000525;92.95918539751892;64;0.0552573235844479;1.0;1;1;0.7866079999999999;0.2576718509237034;2.2489419729701146;5.200106702885223;7.309193224716539;0.1168352580461451;0.2316571802128586;0.2270948797468775;0.2874313615494948;5.491268517447682;47.92740925897319;110.8199522864353;155.7668891613322;2.4898869315245564;4.93686747692219;4.839639872020182;6.125476185876492;0.7458559533081148;75.86438599534972;16.928128413886064;0.4870558929999776;1.574540189991922;3.2678734565808143;4.196171516179658;7.789641790497393;0.0491803887321307;0.0012355136604225;0.0316703785547929;0.3632472924577117;0.1687101917418587;0.0112051660957503;0.0050915280740728;0.0290634640308654;0.0272717884406688;0.0258929266622311;0.2874313615494948;18.967400522320848;0.4765005534151463;12.214314897226991;140.09358328216567;65.06645964908267;4.321496408148056;1.9636496323276948;11.208906172783868;10.517910647912768;9.986125025822686;110.85365320879367
64;385.67;0.000525;89.38383211299895;65;0.0538470118087972;1.0;1;1;0.803575;0.2571460492326442;2.2505031969930105;5.2037509156038135;7.314653745197114;0.1169392447491551;0.2314428865179608;0.2271264366226086;0.2881172145253156;5.34019753065631;46.73659833071441;108.0672165587766;151.90470934425207;2.428497999132299;4.806415399962059;4.716774920782433;5.983381203557461;0.7253385498544981;76.42048419149488;17.05251203389672;0.4788608688455576;1.5512327416844267;3.203302989241515;4.12642445524996;7.560010295710936;0.0488474513664794;0.0012173566426762;0.031455784809796;0.3637352601425751;0.1689432462654241;0.0110970094940165;0.0050041537422055;0.0291090429990096;0.027029093557613;0.0254443864548876;0.2881172145253156;18.83899656851012;0.4694979363809326;12.131552527594042;140.28177777918697;65.15634178718612;4.279783651557381;1.9299519737564073;11.226484613428056;10.424310512364643;9.813136524056528;111.1181661259785
65;385.67;0.000525;85.94599241634513;66;0.0524524992531382;1.0;1;1;0.809421;0.256625661196691;2.2520487490073418;5.20735720514542;7.3200595458826205;0.1170422762474857;0.2312307518375408;0.2271607636846901;0.2887937757688611;5.191371701760891;45.557494492423274;105.34147952972208;148.08008600735255;2.3676898015088805;4.677649055315062;4.595315818550338;5.842111923569697;0.7051260210494636;76.96709708045918;17.174774660899732;0.4706721105083505;1.527891273319634;3.13900541430243;4.056833631966444;7.337695308271413;0.0485179845429042;0.0011992941914872;0.0312419509761312;0.3642196020281298;0.1691739896581787;0.0109899102624084;0.0049183111287489;0.0291539962753426;0.0267860645213196;0.0250051206464874;0.2887937757688611;18.71193109866189;0.4625317908309023;12.04908323296454;140.46857391418885;65.2453325914698;4.238478690903077;1.896845053024608;11.243821743511399;10.33058150393735;9.6437248797308;111.37909550077669
66;385.67;0.000525;82.64037732340879;67;0.0510749216459214;1.0;1;1;0.8216269999999999;0.2560982641728413;2.253616087660669;5.211011097028205;7.325533111976735;0.117146292685581;0.2310215350560693;0.2272008080773248;0.2894667280846047;5.04464026204959;44.391876250059;102.64683546747538;144.29882762779863;2.3075552914825166;4.550677221138068;4.475416292644365;5.701934434174174;0.6851978840875977;77.50553059106002;17.29520562398426;0.4625134358525232;1.5045423762803283;3.075345306398292;3.987633582778977;7.122664219947516;0.0481788826223788;0.0011813601873996;0.0310278076742092;0.3647078599385613;0.1694054546984182;0.0108838323144349;0.0048341744618014;0.0291989938136123;0.0265408077864769;0.0245740984181015;0.2894667280846047;18.581149660972866;0.4556151834744366;11.966494585712264;140.65688034250496;65.33460171353899;4.19756760870811;1.8643960646829831;11.261175944095871;10.23599333901058;9.477492536909223;111.6386330203895
67;385.67;0.000525;79.46190127250844;68;0.0497153124033818;1.0;1;1;0.835091;0.2555704049346758;2.255185443379325;5.214667547767387;7.33100970589485;0.1172502585926124;0.2308148289341619;0.2272448540291987;0.2901331804712243;4.900231432008691;43.240259362113775;99.98449480712307;140.56261404120275;2.248121814861636;4.425575332190699;4.357125688166955;5.562927878042598;0.6655851398698672;78.03517481803817;17.413669851748537;0.4543845247517201;1.4812074465094582;3.012214499042635;3.918793868613888;6.9146335637628304;0.04783705889393;0.0011635473339225;0.0308140781633188;0.3651959040767964;0.1696360127270626;0.0107788227432834;0.0047516162537303;0.0292436913295058;0.026294460307883;0.0241516276993417;0.2901331804712243;18.44931850362201;0.448745300273918;11.884065525247172;140.8451043252981;65.42352102844625;4.1570685674021295;1.832555840576176;11.278414435050516;10.140984506941255;9.314558254805137;111.89566371233708
68;385.67;0.000525;76.40567430048888;69;0.0483746209514782;1.0;1;1;0.8340119999999999;0.2550406295017439;2.2567611837074124;5.218336584225325;7.336503559035064;0.1173543942001509;0.2306107247760907;0.2272931566336558;0.2907938615297155;4.7582012258908835;42.103581111127006;97.35662737611928;136.8745062171153;2.1894386923281246;4.302421286666704;4.240526611950957;5.425236406902668;0.6462953964624971;78.55624188554357;17.530214411718905;0.4462945617655199;1.4579085356882386;2.949698618310121;3.8503902511658823;6.7134249155106565;0.0474909772032623;0.0011458650643479;0.0306007270585268;0.3656845299314017;0.169866002373848;0.0106748923227448;0.0046706353757315;0.0292881717717659;0.0260468838058004;0.0237374535628549;0.2907938615297155;18.3158451779822;0.4419257793670698;11.80178240466207;141.0335526586437;65.512221135522;4.116985722113017;1.801323945358376;11.295569207216962;10.04550167738306;9.154823715586279;112.1504685761654
69;385.67;0.000525;73.46699451970085;70;0.0470537070211939;1.0;1;1;0.8413;0.2545124610800832;2.2583326629840608;5.221993972323117;7.341979803098048;0.1174581388675568;0.2304089773642093;0.2273447312446256;0.2914472474945157;4.618689344809051;40.982421698703085;94.76458565632592;133.23639928067098;2.1315367119804254;4.181278528305822;4.125671031359178;5.288952418535176;0.6273476308495765;79.06843567642035;17.644773777411064;0.4382464450720047;1.434665638074313;2.8877598186200824;3.7824293958151194;6.518801558947378;0.0471443814522949;0.0011283124231048;0.0303881704312525;0.3661714890468479;0.1700945442437595;0.0105720687949655;0.0045911545779595;0.0293322542927894;0.0257987192440461;0.0233316579984646;0.2914472474945157;18.182173594706576;0.4351562522188418;11.719805690221161;141.22135818069785;65.60036287849076;4.077329772154355;1.7706705860816672;11.312570513100097;9.949792050851297;8.998320540267873;112.40245994120988
70;385.67;0.000525;70.64134088432773;71;0.0457533520384753;1.0;1;1;0.857109;0.2539786686224627;2.259921674256168;5.225689506381453;7.3475096652513505;0.117562620746518;0.2302100882018785;0.2274012842071758;0.2920966887736101;4.481630194304474;39.87788922212577;92.21092466104793;129.6519166248676;2.074474182091065;4.062217066948538;4.012653767554861;5.154249162594394;0.6087329315651901;79.5725882874817;17.757532449884067;0.4302551042613627;1.411499753251458;2.8266142941333903;3.7150545797722394;6.33065255896881;0.0467895892407719;0.0011109093911187;0.0301758456416925;0.3666611132801236;0.1703233927448537;0.0104703411956394;0.0045132588077576;0.0293763264433618;0.0255489324154202;0.0229336020656488;0.2920966887736101;18.045340882488528;0.4284444248727865;11.63791838863155;141.41019155874528;65.68862287990775;4.038096488922285;1.7406285243879067;11.32956781941135;9.853456764655137;8.84480230865878;112.6529299593182
71;385.67;0.000525;67.9243662349305;72;0.044474246573135;1.0;1;1;0.86299;0.2534477075582793;2.261502695992416;5.22936499918062;7.35300963892501;0.1176665055042425;0.23001345901062;0.2274605927787485;0.2927384284677229;4.347232068359316;38.79015966415328;89.69606961769958;126.12163514613631;2.0182609305400727;3.9452788695486247;3.901491131019281;5.021161549008547;0.5904795945178453;80.06789907115177;17.868313133726463;0.4223170259284592;1.3884278361690383;2.766100625699171;3.6482026268723606;6.148689793081606;0.0464355944487212;0.0010936448048559;0.0299646019413088;0.367148151595698;0.1705504652843279;0.0103697503950654;0.0044367972988744;0.0294199474023377;0.0252989255097463;0.0225436928513424;0.2927384284677229;17.908815711038336;0.4217859918887784;11.556448030704601;141.59802762591286;65.77619794620676;3.999301634864908;1.711139614256891;11.346391114659609;9.757036601343888;8.694426021977252;112.90042970714671
72;385.67;0.000525;65.31189061051009;73;0.0432170120117804;1.0;1;1;0.878145;0.2529101833285355;2.2631040454623235;5.233085139585177;7.3585722849980355;0.1177712622004626;0.2298197736571306;0.2275249228697957;0.2933768036127393;4.215381750890844;37.720298044372;87.2224728476423;122.64904051924748;1.9629531042421933;3.830522231719196;3.792272794695212;4.8898593477247845;0.5725722393799171;80.55544935231147;17.977355622076143;0.414448446822579;1.365469081862958;2.7064768092345606;3.582035144318185;5.972825153319376;0.0460723870371179;0.0010765415587641;0.0297536886907003;0.3676382510219848;0.1707780445833195;0.0102702790536661;0.0043618844570092;0.0294636165695054;0.0250473430743144;0.0221611603408781;0.2933768036127393;17.768737508605298;0.4151897829685736;11.475105117342416;141.7870442716489;65.86396845444887;3.9609385226274334;1.68224797853474;11.36323300236117;9.660008803470852;8.546894708666496;113.14663184932516
73;385.67;0.000525;62.79989481779816;74;0.0419821801618896;1.0;1;1;0.8703579999999999;0.2523809128581304;2.26468101830602;5.236747944398491;7.364051394720638;0.1178745575887793;0.2296279235176522;0.2275904265758415;0.2940051694318969;4.086366852555932;36.66805599526622;84.78958639478995;119.23332544890296;1.908538484291982;3.717967117470762;3.6849774596122855;4.760316322026848;0.5550499381636111;81.03376262672745;18.084332831620987;0.4066385005805143;1.3426373826989495;2.6474302919832926;3.5164066969303254;5.8027154260945855;0.0457157816922434;0.0010595767245474;0.0295444886500595;0.3681223123985972;0.171002501940773;0.0101719795237085;0.0042882801259542;0.0295065619393102;0.0247965395993949;0.0217868079735137;0.2940051694318969;17.631205525247516;0.4086469553562121;11.394422937668464;141.973732222767;65.95053492349794;3.923027342908664;1.6538609961767872;11.379795743133775;9.563281427298634;8.40251823114503;113.38897369479967
74;385.67;0.000525;60.38451424788285;75;0.0407702292683177;1.0;1;1;0.909553;0.251838189346478;2.266299062105787;5.240502863364083;7.369660927778221;0.1179797960882612;0.2294395619665459;0.2276625108354088;0.2946334566380741;3.95986700197814;35.634956302437445;82.40090359710013;115.8794748302724;1.855097126620716;3.6076742480452952;3.579732154936708;4.632773550538487;0.5378691687688462;81.50525436884828;18.18978032448637;0.3989155271558733;1.3199518377118071;2.58949497634577;3.4516211307222324;5.638397887566887;0.0453425835765867;0.0010427944316367;0.0293351852856877;0.3686134631392974;0.171229122438258;0.0100748025302048;0.0042162735632764;0.029549924993543;0.0245433022146779;0.0214190911887569;0.2946334566380741;17.48727420798221;0.4021745284493307;11.313700909131212;142.16315432893285;66.03793565076299;3.885549091824114;1.6260902251488376;11.39651957225976;9.465615365134827;8.260700898767906;113.63128522160606
75;385.67;0.000525;58.06203293065658;76;0.0395815448613929;1.0;1;1;0.902175;0.2513024624347459;2.2678964882760466;5.244209133619972;7.375199164396973;0.1180837598733814;0.2292531165023608;0.2277358836880904;0.2952524620198833;3.8362362304889;34.62037972501855;80.05502566007547;112.58547157641874;1.8025975291676424;3.499643827434502;3.4764826397732302;4.507151187330026;0.5210780273688062;81.96784490907187;18.293237327419856;0.3912622361638781;1.2974235077166931;2.5322255688355764;3.3874610722683105;5.479484378363381;0.0449746575826212;0.0010261615361092;0.0291276272058906;0.3690992031759359;0.1714529098706498;0.0099788091914336;0.0041455466335464;0.0295926413266771;0.0242908211830794;0.0210591602741721;0.2952524620198833;17.34537618988952;0.3957597196312391;11.23365198449586;142.3504896888632;66.12424374981353;3.8485273408602274;1.5988129701598544;11.412993980459577;9.368241005678255;8.121886342939973;113.8700170272084
76;385.67;0.000525;55.82887781793902;77;0.0384164612795132;1.0;1;1;0.909497;0.250764497147536;2.2695011311627447;5.247930347076651;7.380757086267804;0.1181878950442051;0.2290693014823452;0.2278127966230697;0.2958664586109052;3.715346003732412;33.62510265227369;77.75373812747425;109.3538625160767;1.7510809087288215;3.3939083224348248;3.375291850164299;4.383580120561293;0.5046590534452694;82.42263247088931;18.39494747320108;0.3836926461623959;1.275067375918051;2.475859605613159;3.3240695041685906;5.325888963070005;0.0446021258134252;0.0010096984417277;0.0289210832184219;0.369585077155798;0.1716761078338708;0.0098839826591485;0.0040762075841874;0.0296351985654957;0.0240377845215824;0.020706275595436;0.2958664586109052;17.20170186246372;0.3894103980211486;11.153994164848775;142.53787670667663;66.21032450828899;3.8119555921538337;1.5720709789935832;11.429407030754753;9.270652356438717;7.985789308891835;114.10681709246784
77;385.67;0.000525;53.68161328647983;78;0.0372752452936469;1.0;1;1;0.925589;0.2502220514365845;2.2711197350953958;5.25168195568242;7.386356718239383;0.1182925496845753;0.2288883093033781;0.2278937338587811;0.2964765473160168;3.5971781620848935;32.649489793810865;75.49788492555709;106.18584945521305;1.7005670524227916;3.29048548301632;3.2761875222678176;4.262130197768718;0.4886097810855987;82.86997709637869;18.494990799462038;0.376212750824668;1.252896251129882;2.420468354988106;3.261499184083948;5.177455785415265;0.0442225730635442;0.0009934121997263;0.0287154333580286;0.3700723754709942;0.1718992538859587;0.0097903249216728;0.0040082628172965;0.0296777173987162;0.023783948830475;0.0203601507375694;0.2964765473160168;17.0553197534171;0.3831292830684758;11.074681183190897;142.72581304789836;66.2963852461977;3.7758346125415745;1.5458667207467491;11.445805269162888;9.172755545449325;7.8522993349583965;114.3421100033682
78;385.67;0.000525;51.61693585238445;79;0.0361580951125635;1.0;1;1;0.920747;0.2496894212858508;2.272709177164184;5.255365552105896;7.391857085562733;0.1183954725308994;0.2287089513564095;0.2279749270032664;0.2970763109168733;3.4819420866051916;31.693139796749;73.2865589664835;103.08013111587184;1.6510358210045983;3.189367491863175;3.1791314543304674;4.142756647790296;0.4729586570919502;83.30843650238445;18.593047769665084;0.3688118422299233;1.2309197332894275;2.3657510796470542;3.1996093096361955;5.033885937366485;0.0438513650650822;0.0009772818680115;0.0285119366909247;0.3705523921429776;0.1721188662210542;0.0096978679520804;0.0039414911249951;0.0297194616030751;0.0235315170534697;0.020021509361455;0.2970763109168733;16.91215596465028;0.3769082980359976;10.99619862358896;142.91094107778218;66.38108313547399;3.7401767330788847;1.520114882176888;11.461904756458;9.075400182011663;7.721695515432381;114.57342083131056
79;385.67;0.000525;49.6316690888312;80;0.0350651671714175;1.0;1;1;0.935242;0.2491495506870684;2.2743208723321287;5.259098575865895;7.397426241339812;0.1184993408603694;0.228532644385294;0.2280606676505664;0.2976735847328396;3.3693946338598644;30.756967137926672;71.1218562168666;100.03970793128217;1.6025356742960524;3.090580189810394;3.08419737325338;4.025613436888757;0.4576726510421318;83.73998966988891;18.68955735658508;0.3615100349199512;1.209150910065612;2.312106254828251;3.138619612660548;4.895164933923756;0.0434701707403037;0.0009613389996712;0.0283092211693674;0.3710353882451649;0.1723390873030279;0.0096065824835425;0.0038761043318538;0.0297613201568659;0.0232780434997842;0.0196891583375787;0.2976735847328396;16.765140749412964;0.3707596120032127;10.918017328389928;143.09721818451277;66.46601580015879;3.7049706664278417;1.4948971576660817;11.478048344898484;8.977643036561798;7.593517696053987;114.80377142391424
