condition;iter;t;dt;10fthfglu3;12dgr;13dpg;1ag3p;2dr1p;2dr5p;2pg;3pg;5fthf;5fthfglu3;ACP_R;ACP;DNA;PdhC;RNA;ac;acald;accoa;actp;ade;adp;amp;ap;apoACP;atp;cdp;cdpdag;clpn;cmp;coa;ctp;dUTPase;dad_2;dadp;damp;datp;dcdp;dcmp;dctp;dcyt;dgdp;dgmp;dgsn;dgtp;dhap;dhlpl_PdhC;dnad;dtdp;dtmp;dttp;dump;e4p;f6p;fa;fdp;fmettrna;fmn;for;g1p;g3p;g6p;galfur12dgr;gdp;glyc3p;glyc;gmp;gtp;gua;h2o;h;lac__L;lgltn;lpl_PdhC;methfglu3;mlthfglu3;nac;nad;nadh;nadp;nadph;nh3;nicrnt;o2;pa;pap;pep;pg3p;pg;pi;ppi;prpp;pyr;r5p;ribflv;ru5p__D;s7p;thfglu3;thymd;trdox;trdrd;udp;udpg;udpgal;udpgalfur;udpgltn;ump;ura;utp;xu5p__D;AA;tRNA;AAtRNA;Protein
70;0;0;0.01;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.0206038;0.055;0.000884956;0.16274;0.000884956;0.016708;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.173544;0.000884956;0.000884956;0.000884956;0.00190167;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.000884956;0.475697
70;100;6.016e-05;6.4e-07;0.000863223;0.000897487;0.000844339;0.000910104;0.000842324;0.000804072;0.000852389;0.000884447;0.000316507;0.000885283;0.000892717;0.0205938;0.0549925;0.000756897;0.162689;0.000924518;0.0167236;0.000873975;0.000870858;0.000868917;0.000207678;0.000587494;0.000842772;0.173546;0.00235009;0.000863417;0.000884784;0.00190166;0.000902242;0.000907778;0.00076749;0.000883831;0.000923727;0.000871099;0.000881129;0.000880342;0.000870764;0.000851191;0.000876952;0.000892963;0.000925503;0.000871195;0.000923314;0.000827363;0.000910344;0.000870176;0.000718478;0.000871121;0.000881137;0.000880183;0.000915785;0.00084763;0.00110502;0.000935047;0.000778743;0.00142993;0.000863473;0.000884947;0.000877498;0.00104327;0.000793207;0.000886662;0.000864191;0.000857308;0.000927647;0.000902377;0.000771717;0.00086869;0.0011669;0.000924698;0.00093029;0.000885149;0.00102706;0.000880762;0.000890574;0.000878815;0.00109474;0.000608923;0.000884939;0.000862194;0.000921224;0.00101163;0.000915319;0.00086918;0.000859717;0.000938458;0.000871943;0.000896748;0.000972421;0.000791739;0.000681402;0.000862906;0.00107618;0.000896666;0.000813764;0.000865842;0.000895138;0.000893698;0.00091856;0.000917948;0.000871505;0.000877161;0.000885139;0.000878231;0.000886341;0.000901425;0.000917808;0.000831277;0.000825872;0.000878859;0.000363636;0.00279724;0.473968
70;200;0.00018432;1.28e-06;0.000839911;0.000919701;0.000817565;0.000954895;0.0007855;0.00063843;0.000823015;0.000851414;2.41337e-05;0.000884356;0.000914597;0.0205665;0.0549928;0.000467907;0.162628;0.00092265;0.0167539;0.000836324;0.000868543;0.000841831;0.000307301;0.000193082;0.000793694;0.173551;0.0031383;0.000851424;0.000884106;0.00190162;0.000911861;0.000972674;0.000639513;0.00088365;0.000979895;0.000878072;0.000878872;0.000857744;0.000876225;0.000780012;0.000853939;0.000900323;0.00106649;0.000843135;0.000978341;0.00068367;0.00102131;0.000955894;0.000474516;0.000878083;0.000878968;0.000857434;0.000987963;0.000775009;0.00146022;0.000939405;0.00062883;0.00196781;0.000851512;0.00087886;0.000840738;0.00125957;0.000659542;0.000892075;0.000851724;0.000829635;0.000926839;0.000909683;0.000644274;0.000843741;0.00144779;0.000938786;0.000938223;0.000885761;0.00123104;0.000891257;0.000897661;0.000880045;0.00134817;0.000300415;0.000884884;0.000817263;0.000921016;0.00117896;0.000906232;0.000839088;0.000800454;0.00104173;0.000846952;0.000919403;0.00130482;0.00058486;0.000408009;0.000819521;0.00137844;0.000905823;0.000672761;0.000832838;0.000903703;0.000902436;0.000913808;0.00091123;0.000875946;0.000849365;0.000885723;0.0008569;0.000890734;0.000906481;0.000912307;0.000787002;0.000713675;0.000882807;0.000572405;0.00405139;0.472211
70;300;0.00043264;2.56e-06;0.000813536;0.000943538;0.000801872;0.0010153;0.000757321;0.000354763;0.000829005;0.000801836;3.18614e-05;0.000877222;0.000962328;0.0205095;0.0549929;4.91729e-06;0.162546;0.000888229;0.0168024;0.000758958;0.000870295;0.000779157;0.000406639;0.000113551;0.000727561;0.173561;0.00395551;0.0008355;0.000882242;0.00190153;0.000924624;0.00108624;0.000487269;0.000883468;0.00103647;0.000896122;0.00087571;0.00081759;0.000888696;0.000644563;0.00081308;0.000904495;0.00128337;0.000793981;0.00103354;0.000475027;0.00119235;0.0011668;8.37196e-05;0.000895985;0.000876035;0.000817094;0.00113088;0.000657327;0.001867;0.000913831;0.000567542;0.00254044;0.00083563;0.000837919;0.000718028;0.00145556;0.000649328;0.000905427;0.000826758;0.000792699;0.00089289;0.000882061;0.000520791;0.000834175;0.00174905;0.000947429;0.00089992;0.000887271;0.00148435;0.00090461;0.000906342;0.000894663;0.00142849;0.000314781;0.000884721;0.000663691;0.000888137;0.00135405;0.000865295;0.000800118;0.000506599;0.00114529;0.000813977;0.000949322;0.00177871;0.000280712;0.000171045;0.000780466;0.00174015;0.000911856;0.000459459;0.000803653;0.000911616;0.000910639;0.000876442;0.000868599;0.000886597;0.000781139;0.000887167;0.000804267;0.000901571;0.000872257;0.000885505;0.00081572;0.00053844;0.000887763;0.000813371;0.0054351;0.470281
70;400;0.000731648;1.024e-06;0.000792934;0.000957676;0.000754276;0.0010669;0.00073338;0.000149711;0.000850041;0.000792458;3.64991e-05;0.000870646;0.00101832;0.0204439;0.0549964;4.87783e-06;0.162482;0.000856176;0.0168412;0.000670579;0.000875838;0.000732627;0.000474348;0.000130634;0.000671352;0.173571;0.00447158;0.000822365;0.0008912;0.0019014;0.000935139;0.00121358;0.000351175;0.000883321;0.0010687;0.00091939;0.000872933;0.00077269;0.000900672;0.000536383;0.000768946;0.000902909;0.00141833;0.000744362;0.00106505;0.000367583;0.00133294;0.00122032;3.82322e-05;0.000918986;0.000873564;0.000772104;0.00125672;0.000539731;0.00217811;0.000890462;0.000614055;0.00296882;0.00082253;0.000800053;0.000565957;0.0015682;0.000729781;0.000922813;0.000795036;0.000761697;0.000860769;0.000815871;0.000436241;0.000852215;0.00200371;0.00097277;0.000865117;0.000889237;0.00143076;0.000916039;0.000913224;0.000923267;0.00146282;0.000336542;0.00088442;0.00049326;0.000859573;0.00134462;0.000827656;0.000760812;0.000176691;0.00119536;0.000786475;0.000974297;0.00206966;9.70025e-05;0.000156828;0.000754013;0.00202346;0.000915938;0.000263228;0.000796767;0.000917039;0.000917081;0.000843903;0.000828206;0.00090871;0.000720117;0.000889057;0.000735673;0.000915687;0.000798195;0.000874247;0.000866113;0.000368694;0.000891963;0.00100365;0.00648822;0.468823
70;500;0.000882176;2.048e-06;0.00078475;0.000963246;0.000723502;0.00109006;0.000693485;0.000135516;0.000860478;0.000798419;3.8882e-05;0.000867782;0.0010452;0.0204127;0.0550004;4.87096e-06;0.162461;0.000842701;0.0168502;0.000630586;0.000878149;0.00071591;0.000500647;0.000139457;0.000645801;0.173576;0.00466279;0.000816178;0.00090221;0.00190134;0.00094009;0.00127147;0.000287682;0.000883255;0.00107847;0.000930432;0.000871606;0.000750031;0.000904156;0.000503023;0.000747671;0.0009006;0.00145277;0.000720925;0.00107467;0.000351158;0.00138925;0.00122706;3.97949e-05;0.00092988;0.000872397;0.000749444;0.00130226;0.000486847;0.00230453;0.000881378;0.000638166;0.00313625;0.000816357;0.000783834;0.000493587;0.00159391;0.000768946;0.000931643;0.000778737;0.000747564;0.000847252;0.000788184;0.00040094;0.000862259;0.00211211;0.000988081;0.000850518;0.000890236;0.00142396;0.00092069;0.000915861;0.000935483;0.00149227;0.000345553;0.0008842;0.000410115;0.000846888;0.00132725;0.000811593;0.000738274;3.78283e-05;0.00120901;0.000773821;0.00098579;0.00212651;9.37612e-05;0.000157136;0.000744256;0.00213469;0.000917981;0.000182914;0.000799966;0.00091914;0.000920167;0.00083071;0.000810546;0.000920446;0.000703151;0.000890031;0.000700808;0.000922857;0.00076757;0.000869046;0.000880705;0.000293828;0.000893892;0.00107957;0.00690315;0.468257
70;600;0.00118323;4.096e-06;0.000770966;0.000973769;0.000664657;0.00113441;0.000630785;0.00013305;0.000880445;0.000813166;4.61051e-05;0.000863114;0.00109618;0.0203678;0.0550086;5.36302e-06;0.162422;0.000817851;0.0168628;0.000560085;0.000882345;0.000667396;0.000534159;0.000110491;0.000597983;0.173571;0.00490696;0.000798975;0.000911871;0.0019012;0.000948676;0.00137482;0.000198687;0.000883142;0.00108755;0.000952692;0.000869241;0.000706358;0.000908428;0.000467951;0.000706868;0.000894041;0.00150004;0.000675525;0.00108377;0.000344107;0.00148118;0.00122721;3.96341e-05;0.000951832;0.000870355;0.000705788;0.00136694;0.000396775;0.00251405;0.00086487;0.000679287;0.00341574;0.000805643;0.000754079;0.000365586;0.0016353;0.000837474;0.000949136;0.000748229;0.000721417;0.000822178;0.000729589;0.000346907;0.000888992;0.00230242;0.00102045;0.000823633;0.000892217;0.00142324;0.000930234;0.000919889;0.000961606;0.00156951;0.000365959;0.000883447;0.000253408;0.0008223;0.00127733;0.000782323;0.000702635;4.3983e-06;0.00122766;0.000748688;0.00100861;0.002186;0.000100606;0.0001605;0.000728596;0.00227341;0.000922392;8.68189e-05;0.00080628;0.000922703;0.00092649;0.000807723;0.000777539;0.000944501;0.000669095;0.00089199;0.00063168;0.000937068;0.000705;0.000861552;0.000912728;0.000160931;0.000898457;0.00120512;0.00759113;0.467317
70;700;0.00147569;1.6384e-06;0.000759841;0.00098348;0.00061647;0.00117545;0.000599468;0.000131642;0.000896307;0.000825393;5.00481e-05;0.00085943;0.00114227;0.0203309;0.0550165;4.91329e-06;0.162385;0.000796647;0.0168723;0.000502204;0.000885197;0.000619734;0.000561678;0.000115147;0.000554067;0.173563;0.00508334;0.000758471;0.000904794;0.00190107;0.000956371;0.00146183;0.000176049;0.000883054;0.00108576;0.00097397;0.00086709;0.000665303;0.000910128;0.000457468;0.00066859;0.000886338;0.00153833;0.000632786;0.00108237;0.000345489;0.00155009;0.00122895;4.14127e-05;0.000972809;0.000868521;0.000664755;0.00141002;0.000343607;0.00265929;0.000851732;0.000709542;0.00363901;0.000796027;0.000728457;0.000256537;0.00164686;0.000891525;0.000965719;0.000720582;0.000697471;0.000800748;0.000673344;0.000309513;0.00092039;0.00245785;0.00105304;0.000800404;0.000894095;0.00142188;0.000940374;0.000921522;0.000987136;0.00164218;0.000385162;0.000881172;0.000116959;0.000800576;0.00122382;0.000757361;0.000680399;4.0835e-06;0.0012366;0.000724458;0.00103061;0.00223177;0.000100129;0.000164188;0.000719193;0.00232663;0.000927133;6.78342e-05;0.000786521;0.000925616;0.000932868;0.000790133;0.0007479;0.000967653;0.00063755;0.000893874;0.000566081;0.000950544;0.000648067;0.000856375;0.000940882;0.000111422;0.000903164;0.00130563;0.00813527;0.466571
70;800;0.00171489;3.2768e-06;0.000751893;0.00099136;0.000584525;0.0012078;0.000586739;0.000130858;0.000906535;0.000832866;5.18713e-05;0.00085672;0.00117771;0.0203028;0.0550231;3.40284e-06;0.162355;0.000781207;0.016879;0.000461309;0.00088636;0.000586306;0.000583226;0.000118984;0.000519129;0.173557;0.0052172;0.000718138;0.00089539;0.00190097;0.000962728;0.00152474;0.000177464;0.00088299;0.00107926;0.000990746;0.00086532;0.000632322;0.000910302;0.000456908;0.000637888;0.000879741;0.00156781;0.000598699;0.00107639;0.000347393;0.0015933;0.00122949;4.26284e-05;0.000989344;0.000867012;0.000631792;0.0014383;0.000314762;0.00275385;0.000843103;0.000727732;0.00379719;0.000788074;0.000709439;0.000174619;0.00165118;0.000927648;0.000978935;0.000699151;0.000678293;0.000785195;0.000630459;0.0002843;0.000947676;0.00257041;0.0010798;0.000782861;0.000895593;0.0014228;0.000958715;0.000911683;0.00100703;0.0016914;0.000392732;0.000867913;4.00473e-05;0.00078437;0.00118163;0.000739064;0.000665153;4.20524e-06;0.00124292;0.000704724;0.00104852;0.00225758;0.00010023;0.000166682;0.00071324;0.00234895;0.000931308;6.70995e-05;0.000761164;0.000927725;0.000938251;0.000782357;0.000722106;0.000985549;0.000614391;0.000895382;0.000513753;0.000961289;0.000607258;0.000852422;0.000961637;0.000110059;0.000906867;0.00137711;0.00851898;0.466045
70;900;0.00196655;1.31072e-06;0.000744379;0.000999811;0.000558971;0.00124092;0.000580557;0.000130724;0.000915425;0.000838884;5.35782e-05;0.00085398;0.00121306;0.0202749;0.0550298;4.93476e-06;0.162326;0.00076655;0.0168855;0.000423611;0.000886338;0.000555329;0.000603849;0.000123051;0.000482775;0.173551;0.00534884;0.000675176;0.00088591;0.00190085;0.000969771;0.00158401;0.000183395;0.000882928;0.00106965;0.00100728;0.000863385;0.000598501;0.000909273;0.000459724;0.000606385;0.000872872;0.00159711;0.000563615;0.00106746;0.000349691;0.0016298;0.00123017;4.3591e-05;0.00100563;0.00086535;0.000597989;0.00146477;0.000289282;0.00284412;0.00083593;0.000742749;0.0039459;0.000779257;0.000690931;9.47559e-05;0.0016598;0.000959699;0.000992508;0.000677003;0.000658113;0.00077053;0.000588237;0.000261258;0.000976972;0.00267788;0.00110774;0.000764478;0.000897132;0.00142054;0.00100576;0.000872452;0.00102703;0.0017139;0.000392913;0.00082374;3.43434e-05;0.00076859;0.00113795;0.000721714;0.000649011;4.33158e-06;0.00124988;0.00068393;0.00106739;0.00227628;0.000100506;0.000169119;0.000708552;0.00236894;0.000935984;6.80955e-05;0.000736447;0.000929747;0.000944091;0.000785137;0.000688582;0.00100284;0.000591945;0.000896924;0.000459981;0.000972328;0.000569874;0.000848286;0.000983324;0.000112274;0.000910442;0.00144449;0.00887824;0.465553
