condition;iter;t;dt;5FTHFabc;ACt;ATPase;COAabc;DADNabc;DCYTabc;DGSNabc;FAt;FORt;GLCpts;GLYCt;H2Ot;Ht;LIPTA;L_LACt2r;NACabc;NH3t;O2t;PIabc;RIBFLVabc;THMDabc;URAt2;trdoxt;trdrdt;AAabc;5FTHFPGS;ACKr;ACPPAT;ACPS;ACP_transl;ADK1;ADPT;AGPAT;APG3PAT;BPNT;CLPNS;CTPS2;CTPSDUMP;CYTK1;CYTK2;DADK;DADNK;DAGGALT;DAGPST;DASYN;DCMPDA;DCYTK;DGK1;DGSNK;DNAP;DRPA;ENO;FAKr;FBA;FMETTRS;FTHFCL;GALU;GAPD;GHMT;GK1;GLYK;GUAPRT;LDH_L;MTHFC;MTHFD;NADHK;NADS;NCTPPRT;NNATr;NOX;PAPA;PDH_E3;PDH_acald;PFK;PGI;PGK;PGK3;PGK4;PGM;PGMT;PGPP;PGSA;PPA;PPM2;PRPPS;PSSYN;PTAr;PUNP2;PUNP4;PYK2;PYK4;PYK5;PYK6;PYK7;PYK8;PdhC_transl;RBFK;RNAP;RPE;RPI;TALA;TKT1;TKT2;TMDK1;TMPK;TPI;TRDR;UDPG4E;UDPGALM;UMPK;UPPRT;dUTPase_transl;tRNAP;AATRS;Ribosome
70;0;0;0.01;0.00937021;0.0380889;0.692677;0.00558691;0.44399;0.0265942;0.456349;0.00746856;1e-10;5.67562;0.00280238;1e-10;1e-10;0.00178976;2.74086;0.0104843;0.117249;0.0117902;1.53452;0.00385862;0.0598378;0.110473;0.213774;0.212042;0.9986;0.0108572;0.365006;0.106016;0.0223548;36.7857;3.37513;0.254965;0.108344;0.00620987;1e-10;0.0020265;0.50007;5.74066;0.00182304;0.0207387;0.0598327;0.0562562;0.00135528;0.0009089;0.00676795;2.24352;0.0231094;0.0214522;0.0214557;0.213838;0.219738;5.57393;0.0189325;5.06095;0.49875;0.0060529;0.01214;28.225;0.0135198;0.466196;0.0132;0.290493;22.8734;0.0152711;0.025099;0.00278685;0.00598239;0.00459907;0.00535464;0.463785;0.00187651;39.9051;40;11.4656;4.2382;29.3471;0.377315;8.81283;5.57481;0.00512388;0.00328527;0.00570033;1.08262;0.220623;1.47144;0.00595207;0.591095;0.172472;0.198923;0.55334;1e-10;0.0400309;7.59384;0.0128481;0.0394219;0.502052;0.00171315;0.359802;0.307446;0.306561;0.308013;0.306612;0.289643;0.0557025;0.0592532;2.52959;0.22661;0.00838193;0.00749697;0.7974;0.481668;0.167736;1.00084;36.9206;0.475697
70;100;6.016e-05;6.4e-07;0.00839651;0.0380556;0.692622;0.0056075;0.443968;0.0265704;0.456328;0.00750211;1e-10;5.67563;0.00283557;0.000270049;3.94475e-05;0.00191852;2.74082;0.0104511;0.117216;0.0118235;1.53451;0.00384411;0.0598151;0.110506;0.213808;0.212009;0.998577;0.0108333;0.365071;0.10602;0.0223523;36.7855;3.37536;0.254965;0.108341;0.00624059;2.6211e-05;0.00202648;0.500037;5.74062;0.00177867;0.0206925;0.0597888;0.0562078;0.00135789;0.000909098;0.00676774;2.24354;0.0230604;0.0214338;0.0214082;0.213809;0.219813;5.57397;0.0188849;5.06102;0.499302;0.00603577;0.0121299;28.2249;0.0135256;0.466153;0.0131385;0.290493;22.8735;0.0152652;0.025099;0.00275101;0.00582852;0.00459843;0.00503525;0.463909;0.00189263;39.9051;40;11.4656;4.23831;29.3472;0.377314;8.81286;5.57482;0.00511289;0.00329856;0.00570032;1.08276;0.220617;1.47106;0.0059574;0.591107;0.17243;0.198883;0.553338;1e-10;0.0400202;7.59379;0.012837;0.039411;0.50184;0.00167156;0.359689;0.307446;0.306632;0.307981;0.30661;0.289534;0.0556535;0.0592089;2.5296;0.226609;0.00838199;0.00749686;0.797358;0.481668;0.167523;1.00146;36.9208;0.473968
70;200;0.00018432;1.28e-06;0.00790866;0.0380614;0.692606;0.00565591;0.443967;0.02657;0.456327;0.00749715;6.08652e-06;5.67562;0.00282948;0.000569479;5.30669e-05;0.00221146;2.74083;0.0104517;0.117222;0.0118177;1.53455;0.00384232;0.0598147;0.110501;0.213803;0.212015;0.998591;0.0108389;0.365107;0.106033;0.0223461;36.7855;3.37573;0.254972;0.108331;0.00629512;8.77412e-05;0.00202644;0.500012;5.74059;0.00175397;0.0206639;0.0597647;0.0561807;0.00136618;0.000909727;0.00676691;2.2436;0.0230364;0.0214735;0.0213817;0.21381;0.219959;5.57402;0.0188581;5.06114;0.499851;0.00604122;0.0120937;28.2247;0.0135329;0.46613;0.0131044;0.290489;22.8736;0.0152577;0.0250991;0.00268022;0.00565928;0.00459375;0.00460701;0.464051;0.0019234;39.9051;40;11.4655;4.23848;29.3472;0.377315;8.81293;5.57484;0.00506351;0.00332408;0.0057003;1.08301;0.220598;1.47053;0.00597432;0.59115;0.172365;0.198821;0.553342;1e-10;0.0399937;7.59368;0.0128097;0.0393843;0.501808;0.0016484;0.359555;0.307445;0.306773;0.307926;0.306607;0.289326;0.0556262;0.0591843;2.52955;0.226609;0.0083822;0.00749648;0.797343;0.481667;0.167489;1.00218;36.9208;0.472211
70;300;0.00043264;2.56e-06;0.00791624;0.0381015;0.692562;0.00572231;0.443956;0.0265593;0.456315;0.00745905;4.70255e-05;5.67564;0.00278855;0.000917696;6.10152e-05;0.00268089;2.74087;0.0104458;0.117263;0.0117778;1.5346;0.00382533;0.0598035;0.11046;0.213763;0.212056;0.998608;0.0108315;0.365155;0.106059;0.0223352;36.7855;3.37609;0.255113;0.108309;0.00636822;0.000393657;0.00202634;0.499948;5.74053;0.00172116;0.0206189;0.0597331;0.0561448;0.00138663;0.000911277;0.00676465;2.24373;0.0230125;0.0215556;0.0213465;0.213811;0.220193;5.57405;0.0188221;5.0612;0.500435;0.00604809;0.012005;28.2246;0.0135418;0.466098;0.0130592;0.290428;22.8737;0.0152481;0.0250992;0.00243832;0.00558307;0.00452825;0.00405904;0.464095;0.00196334;39.905;40.0001;11.4655;4.23866;29.3472;0.377329;8.81302;5.57488;0.00490982;0.00335773;0.00570023;1.08333;0.220548;1.47002;0.00601604;0.591238;0.172298;0.198757;0.553372;1e-10;0.0399465;7.59352;0.0127612;0.0393368;0.501776;0.00161766;0.359373;0.307443;0.306983;0.30786;0.306588;0.289012;0.0555901;0.059152;2.52941;0.226607;0.00838269;0.00749553;0.797334;0.481609;0.167454;1.00297;36.9208;0.470281
70;400;0.000731648;1.024e-06;0.0079187;0.0381383;0.692502;0.00579425;0.443945;0.0265494;0.456304;0.0074252;8.48902e-05;5.67567;0.00275069;0.00120681;8.64345e-05;0.00268081;2.74091;0.0104404;0.1173;0.0117414;1.53465;0.00380918;0.0597934;0.110423;0.213728;0.212094;0.998627;0.0108241;0.365194;0.106089;0.0223239;36.7854;3.37639;0.255238;0.108282;0.00643029;0.000737142;0.00202621;0.499876;5.74048;0.0016941;0.0205682;0.0597074;0.0561151;0.00141325;0.000913297;0.00677511;2.24385;0.023008;0.0216455;0.0213174;0.213824;0.22038;5.57406;0.018792;5.06118;0.500871;0.00605409;0.0119258;28.2245;0.013549;0.466072;0.0130221;0.290314;22.8737;0.0152401;0.0250994;0.00216967;0.00541082;0.00440495;0.00387957;0.464149;0.00199572;39.9049;40.0002;11.4655;4.23879;29.3473;0.377358;8.81305;5.57491;0.00473011;0.00338576;0.00570013;1.08349;0.22053;1.46967;0.00607039;0.591337;0.172262;0.198722;0.55341;1e-10;0.039896;7.59342;0.0127095;0.039286;0.501753;0.0015923;0.359231;0.307438;0.307175;0.307816;0.306554;0.288717;0.0555603;0.0591255;2.52926;0.226604;0.0083833;0.00749425;0.797337;0.481496;0.167427;1.00359;36.9208;0.468823
70;500;0.000882176;2.048e-06;0.00792006;0.038154;0.69247;0.00582727;0.44394;0.0265449;0.456299;0.00741117;0.000101109;5.67568;0.00273447;0.00132391;0.000102149;0.00268076;2.74092;0.0104377;0.117315;0.011726;1.53467;0.00380186;0.0597888;0.110407;0.213714;0.21211;0.998636;0.0108205;0.365213;0.106104;0.0223187;36.7854;3.37652;0.255289;0.108268;0.00645811;0.000881704;0.00202614;0.499844;5.74046;0.00168136;0.0205396;0.0596953;0.0561012;0.00142678;0.000914324;0.00678804;2.24389;0.023011;0.021688;0.0213037;0.21384;0.220423;5.57405;0.0187777;5.06117;0.501042;0.00605641;0.011904;28.2245;0.0135519;0.466059;0.0130046;0.290265;22.8737;0.0152368;0.0250997;0.0020385;0.00534647;0.00435201;0.00383598;0.464177;0.00201029;39.9049;40.0002;11.4656;4.23884;29.3473;0.377374;8.81304;5.57491;0.00465012;0.00339865;0.00570008;1.08349;0.220559;1.46953;0.006098;0.591382;0.172253;0.198713;0.553428;1e-10;0.0398722;7.59339;0.0126851;0.039262;0.501743;0.00158035;0.359185;0.307435;0.307252;0.307801;0.306535;0.28859;0.0555463;0.059113;2.52919;0.226603;0.00838361;0.00749358;0.797338;0.48145;0.167414;1.00385;36.9208;0.468257
70;600;0.00118323;4.096e-06;0.00793044;0.0381827;0.692409;0.00588933;0.443934;0.0265401;0.456293;0.00738605;0.000130863;5.6757;0.00270472;0.00152173;0.000135004;0.00268017;2.74095;0.010437;0.117344;0.011698;1.53471;0.00379121;0.0597838;0.110379;0.213688;0.212139;0.998656;0.010818;0.365245;0.106131;0.0223238;36.7854;3.3767;0.25547;0.108244;0.0065114;0.000916767;0.002026;0.499797;5.74044;0.00165924;0.02048;0.0596745;0.0560769;0.00145357;0.000916357;0.00679931;2.24394;0.0230275;0.0217733;0.0212799;0.213872;0.220484;5.57405;0.018753;5.06115;0.501327;0.0060626;0.0118602;28.2244;0.0135565;0.466037;0.0129743;0.290164;22.8737;0.0152313;0.0251007;0.00179073;0.00526958;0.00424271;0.00378133;0.464231;0.00203857;39.9049;40.0002;11.4656;4.23893;29.3474;0.377405;8.81301;5.57493;0.00450681;0.00342424;0.00569996;1.08351;0.220617;1.46936;0.00615272;0.591461;0.172249;0.198709;0.553465;9.14736e-06;0.0398265;7.59336;0.0126384;0.0392161;0.501726;0.00155961;0.3591;0.307439;0.307352;0.307781;0.306505;0.288377;0.055522;0.0590914;2.52909;0.226599;0.0083842;0.00749221;0.797343;0.481356;0.167393;1.00429;36.9209;0.467317
70;700;0.00147569;1.6384e-06;0.00793734;0.0382073;0.69235;0.00594444;0.443932;0.0265381;0.45629;0.00736519;0.000156485;5.67571;0.00267911;0.00168271;0.000167869;0.00268056;2.74098;0.0104387;0.117369;0.0116743;1.53475;0.00378352;0.0597816;0.110354;0.213666;0.212165;0.998677;0.0108184;0.365274;0.106156;0.0223322;36.7854;3.37684;0.25567;0.108221;0.00656073;0.000917442;0.00202586;0.499777;5.74042;0.0016394;0.0204193;0.0596559;0.0560551;0.00147896;0.000918286;0.00679084;2.24398;0.0230503;0.0218549;0.0212586;0.213902;0.220529;5.57404;0.0187308;5.06114;0.501555;0.00606908;0.0118196;28.2243;0.0135602;0.466017;0.0129472;0.290068;22.8737;0.0152267;0.0251047;0.00157245;0.00521226;0.00413784;0.003743;0.464281;0.00206507;39.9049;40.0002;11.4657;4.239;29.3474;0.377432;8.81299;5.57493;0.00438358;0.00344891;0.00569983;1.08352;0.220661;1.46924;0.00620461;0.591525;0.172261;0.19872;0.553499;5.28289e-05;0.0397837;7.59334;0.0125946;0.0391731;0.501713;0.00154099;0.359016;0.307428;0.30736;0.307766;0.306521;0.288249;0.0555003;0.0590721;2.52902;0.226595;0.00838474;0.00749087;0.797347;0.48127;0.167376;1.00464;36.9209;0.466571
70;800;0.00171489;3.2768e-06;0.00794069;0.0382256;0.692301;0.00598589;0.44393;0.0265368;0.456288;0.00735023;0.000175502;5.67572;0.0026601;0.0017987;0.000194787;0.00268205;2.741;0.0104402;0.117387;0.0116568;1.53479;0.00377777;0.0597802;0.110336;0.213651;0.212184;0.998694;0.0108188;0.365298;0.106175;0.022339;36.7854;3.37694;0.255823;0.108204;0.00659965;0.000917592;0.00202575;0.499767;5.74042;0.001623;0.0203681;0.0596405;0.0560371;0.0014992;0.000919825;0.00677964;2.24401;0.0230701;0.0219192;0.0212409;0.213928;0.220562;5.57403;0.0187126;5.06114;0.501716;0.00607394;0.0117898;28.2243;0.0135627;0.466;0.0129248;0.289994;22.8737;0.0152234;0.0251299;0.00143053;0.00516975;0.00405618;0.00371444;0.464319;0.00208635;39.9049;40.0002;11.4657;4.23906;29.3474;0.377453;8.81297;5.57494;0.00429126;0.00346899;0.00569972;1.08352;0.220693;1.46915;0.00624598;0.591571;0.172277;0.198735;0.553525;9.86331e-05;0.0397495;7.59333;0.0125596;0.0391388;0.501705;0.0015256;0.358952;0.307406;0.307339;0.307756;0.306551;0.288177;0.0554823;0.0590561;2.52898;0.226588;0.00838515;0.00748977;0.797347;0.481207;0.167364;1.00488;36.9209;0.466045
70;900;0.00196655;1.31072e-06;0.00794324;0.0382433;0.692247;0.00602632;0.443927;0.0265348;0.456285;0.00733613;0.000194009;5.67572;0.00264159;0.00190928;0.000222792;0.00268045;2.74101;0.0104408;0.117405;0.0116401;1.53482;0.0037715;0.0597781;0.110318;0.213639;0.212203;0.99871;0.0108183;0.365324;0.106194;0.0223458;36.7853;3.37704;0.255975;0.108187;0.0066395;0.000917744;0.00202563;0.499757;5.74041;0.00160483;0.0203131;0.0596233;0.0560171;0.00151999;0.000921406;0.00676833;2.24404;0.0230903;0.0219839;0.0212214;0.213954;0.220593;5.57403;0.0186926;5.06115;0.501868;0.00607827;0.0117609;28.2243;0.0135651;0.465982;0.0129;0.28992;22.8737;0.0152202;0.0252146;0.00135196;0.0051306;0.00397347;0.00368793;0.464346;0.00210862;39.9049;40.0002;11.4658;4.23912;29.3474;0.377473;8.81296;5.57495;0.00420131;0.00349014;0.00569959;1.08353;0.220724;1.46906;0.00628849;0.591613;0.172298;0.198755;0.55355;0.000146941;0.0397144;7.59333;0.0125236;0.0391035;0.501697;0.00150853;0.358887;0.307384;0.307316;0.307746;0.30658;0.288113;0.0554623;0.0590383;2.52894;0.226572;0.00838555;0.00748863;0.797343;0.481148;0.167352;1.00512;36.9209;0.465553
